step,fast_slow_gap,fast_wins,gap_evidence,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_evidence,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,adaptation_active,adaptation_remaining,predictor_lr,active_slow_ema,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
10000,0.00000000,0,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-41.35081482,-41.35081482,1.11167204,1.11167204,0.00236377,0.00236377,42.45619583
10099,1.19129944,1,0.00000000,0,0.00000000,1,0,1,0,0.00681461,0.01495434,1.49543356,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-23.29390335,-24.48520279,11.59696102,10.62030411,0.06010497,0.05440928,23.06505140
10100,1.75239182,1,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-26.55788040,-28.31027222,14.19107533,12.76288986,0.08028081,0.08900891,27.08274269
10199,0.82237244,1,0.00000000,1,0.09516258,1,0,1,0,0.00663040,0.05107159,5.10715917,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-25.44184113,-26.26421356,48.57770920,46.75714493,0.20783144,0.20095183,30.65722561
10200,1.28939438,1,0.00000000,1,0.09516258,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-24.17138672,-25.46078110,14.04534149,12.56500435,0.06230157,0.06174585,24.73993874
10299,1.05957222,1,0.00000000,1,0.09516258,1,0,1,0,0.02966526,0.08524847,8.52484678,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-28.26087189,-29.32044411,14.48926830,12.21681976,0.07402697,0.07266738,27.89494801
10300,0.11924362,1,0.00000000,3,0.25918178,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-25.23674011,-25.35598373,26.63292503,21.81558609,0.06784263,0.06684038,25.72560946
10399,-0.01195335,0,0.00000000,3,0.25918178,1,0,1,0,0.00077871,0.14397066,14.39706634,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-25.91837692,-25.90642357,48.86748886,48.34825897,0.12666172,0.13608530,27.56781387
10400,1.98748589,1,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-27.10895157,-29.09643745,49.29931641,47.95905304,0.10899772,0.10054109,35.38037443
10499,-0.74968529,0,0.00000000,3,0.25918178,1,0,1,0,0.00198465,0.16348570,16.34856975,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-21.99988174,-21.25019646,45.05093765,41.11288071,0.08736706,0.09124926,24.65938187
10500,0.69239235,1,0.00000000,2,0.18126925,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-28.21143913,-28.90383148,10.94148254,9.55250168,0.03989489,0.03886086,28.64431877
10599,1.03230286,1,0.00000000,7,0.50341470,1,0,1,0,0.00000000,0.20197086,20.19708589,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-31.98661423,-33.01891708,10.73804760,9.85007000,0.04891479,0.04650381,32.27639627
10600,1.20482445,1,0.00000000,3,0.25918178,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-21.93986130,-23.14468575,49.85780334,48.97225571,0.19768423,0.19194661,24.16625118
10699,0.81579971,1,0.00000000,1,0.09516258,1,0,1,0,0.00108471,0.22050788,22.05078778,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-24.38297844,-25.19877815,32.33774948,29.10112190,0.08577621,0.08513456,24.64087057
10700,-0.36733437,0,0.00000000,4,0.32967995,1,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,20,0,0,0.00010000,0.99900000,0,-23.55924797,-23.19191360,48.81784439,46.71697998,0.17590454,0.17745505,26.15995932
10799,-0.30887604,0,0.00000000,9,0.59343034,1,0,1,1,0.00465174,0.32073466,32.07346583,0.00465174,0.00465174,0.00000000,0,0,0,0,0,0,19,0,0,0.00010000,0.99900000,0,-22.67662430,-22.36774826,30.86725616,31.01312256,0.08471435,0.08146135,22.52096558
10800,0.16557884,1,0.00000000,3,0.25918178,1,0,0,0,nan,nan,nan,0.00465174,0.00465174,0.00000000,0,0,0,0,0,0,19,0,0,0.00010000,0.99900000,0,-25.00926590,-25.17484474,36.82356262,36.08671570,0.09172956,0.09627891,25.41727867
10899,1.19666100,1,0.00000000,1,0.09516258,1,0,1,1,0.00000000,0.36904475,36.90447467,0.00372139,0.00460522,-0.00088383,0,0,0,0,0,0,18,0,0,0.00010000,0.99900000,0,-21.04823685,-22.24489784,48.75969696,48.93608093,0.16946480,0.17175457,22.38204241
10900,-0.05807686,0,0.00000000,15,0.77686984,1,0,0,0,nan,nan,nan,0.00372139,0.00460522,-0.00088383,0,0,0,0,0,0,18,0,0,0.00010000,0.99900000,0,-23.09188080,-23.03380394,32.03608704,31.58286476,0.07239817,0.06622788,23.29352570
10999,0.94686890,1,0.00000000,7,0.50341470,1,0,1,1,0.00000000,0.37205572,37.20557217,0.00297711,0.00455917,-0.00158206,0,0,0,0,0,0,17,0,0,0.00010000,0.99900000,0,-21.74408722,-22.69095612,47.76237106,47.63504410,0.16142261,0.16736923,22.44037056
11000,0.46465302,1,0.00000000,18,0.83470111,1,0,0,0,nan,nan,nan,0.00297711,0.00455917,-0.00158206,0,0,0,0,0,0,17,0,0,0.00010000,0.99900000,0,-66.74640656,-67.21105957,1.15117657,1.14901459,0.00251214,0.00258161,67.17015533
11099,1.59440613,1,0.00000000,2,0.18126925,1,0,1,1,0.00000000,0.39896221,39.89622147,0.00238169,0.00451358,-0.00213189,0,0,0,0,0,0,16,0,0,0.00010000,0.99900000,0,-24.44027328,-26.03467941,21.76188278,19.85161209,0.09089708,0.09761445,24.52368927
11100,1.79011345,1,0.00000000,0,0.00000000,1,0,0,0,nan,nan,nan,0.00238169,0.00451358,-0.00213189,0,0,0,0,0,0,16,0,0,0.00010000,0.99900000,0,-27.59775925,-29.38787270,33.06069946,31.72633934,0.15814008,0.16757458,30.78375244
11199,0.65931129,1,0.00000000,2,0.18126925,1,0,1,1,0.00132716,0.34280685,34.28068508,0.00217078,0.00448171,-0.00231093,0,0,0,0,0,0,15,0,0,0.00010000,0.99900000,0,-26.91180229,-27.57111359,23.75874138,22.40843582,0.04501355,0.05308882,27.00649452
11200,-1.97549438,0,0.00000000,3,0.25918178,1,0,0,0,nan,nan,nan,0.00217078,0.00448171,-0.00231093,0,0,0,0,0,0,15,0,0,0.00010000,0.99900000,0,-28.44928741,-26.47379303,46.81445694,46.33856964,0.15600076,0.13647811,32.11682653
11299,1.14597511,1,0.00000000,2,0.18126925,1,0,1,1,0.00009275,0.43801506,43.80150585,0.00175518,0.00443782,-0.00268265,0,0,0,0,0,0,14,0,0,0.00010000,0.99900000,0,-26.03838539,-27.18436050,42.30439758,41.77029037,0.12079266,0.11500812,27.43267860
11300,0.56867790,1,0.00000000,8,0.55067104,1,0,0,0,nan,nan,nan,0.00175518,0.00443782,-0.00268265,0,0,0,0,0,0,14,0,0,0.00010000,0.99900000,0,-22.05031013,-22.61898804,22.00507736,20.40394974,0.05017165,0.05281267,22.02056694
11399,0.04837418,1,0.00000000,4,0.32967995,1,0,1,1,0.00000000,0.46887682,46.88768248,0.00140414,0.00439344,-0.00298930,0,0,0,0,0,0,13,0,0,0.00010000,0.99900000,0,-24.00590134,-24.05427551,37.48842239,38.58672333,0.09119906,0.08041595,24.63435888
11400,0.08685684,1,0.00000000,6,0.45118836,1,0,0,0,nan,nan,nan,0.00140414,0.00439344,-0.00298930,0,0,0,0,0,0,13,0,0,0.00010000,0.99900000,0,-21.96815872,-22.05501556,33.00600815,33.14369583,0.11218116,0.11207315,22.51878452
11499,-0.23275375,0,0.00000000,9,0.59343034,1,0,1,1,0.00000000,0.47197110,47.19711006,0.00112331,0.00434951,-0.00322620,0,0,0,0,0,0,12,0,0,0.00010000,0.99900000,0,-23.64245605,-23.40970230,34.77872849,35.89392090,0.07694539,0.08327568,23.77491236
11500,0.22936249,1,0.00000000,2,0.18126925,1,0,0,0,nan,nan,nan,0.00112331,0.00434951,-0.00322620,0,0,0,0,0,0,12,0,0,0.00010000,0.99900000,0,-22.16540337,-22.39476585,43.27587509,45.65824890,0.10211592,0.11597681,22.98579216
11599,0.20359802,1,0.00000000,8,0.55067104,1,0,1,1,0.00000000,0.52247978,52.24797756,0.00089865,0.00430602,-0.00340736,0,0,0,0,0,0,11,0,0,0.00010000,0.99900000,0,-21.65294266,-21.85654068,24.51346588,26.06955147,0.03941610,0.04372086,21.56131220
11600,0.27463722,1,0.00000000,14,0.75340304,1,0,0,0,nan,nan,nan,0.00089865,0.00430602,-0.00340736,0,0,0,0,0,0,11,0,0,0.00010000,0.99900000,0,-23.80317879,-24.07781601,15.14175606,15.66443920,0.07196387,0.06607291,23.78029680
11699,0.10563850,1,0.00000000,4,0.32967995,1,0,1,1,0.00000000,0.57368817,57.36881706,0.00071892,0.00426296,-0.00354403,0,0,0,0,0,0,10,0,0,0.00010000,0.99900000,0,-21.10859489,-21.21423340,34.00683594,35.09195709,0.11536998,0.09935598,23.35430622
11700,0.43641090,1,0.00000000,5,0.39346934,1,0,0,0,nan,nan,nan,0.00071892,0.00426296,-0.00354403,0,0,0,0,0,0,10,0,0,0.00010000,0.99900000,0,-23.17054367,-23.60695457,23.58192253,24.80535126,0.07132328,0.06627513,23.37384033
11799,0.95067024,1,0.00000000,21,0.87754357,1,0,1,1,0.00011792,0.59007647,59.00764690,0.00059872,0.00422150,-0.00362278,0,0,0,0,0,0,9,0,0,0.00010000,0.99900000,0,-21.70972824,-22.66039848,37.60332489,39.36104202,0.07450591,0.07851084,22.76342106
11800,0.60272408,1,0.00000000,21,0.87754357,1,0,0,0,nan,nan,nan,0.00059872,0.00422150,-0.00362278,0,0,0,0,0,0,9,0,0,0.00010000,0.99900000,0,-22.75936317,-23.36208725,41.26615906,41.90760803,0.09892069,0.09820928,23.71226788
11899,0.97398376,1,0.00000000,8,0.55067104,1,0,1,1,0.00083063,0.61913924,61.91392426,0.00064510,0.00418760,-0.00354249,0,0,0,0,0,0,8,0,0,0.00010000,0.99900000,0,-21.18194580,-22.15592957,24.83883286,27.66576958,0.04651590,0.04827912,21.33900515
11900,0.90551758,1,0.00000000,7,0.50341470,1,0,0,0,nan,nan,nan,0.00064510,0.00418760,-0.00354249,0,0,0,0,0,0,8,0,0,0.00010000,0.99900000,0,-21.36794472,-22.27346230,32.83710098,35.51731491,0.10441963,0.10328841,21.54506874
11999,1.01329231,1,0.00000000,5,0.39346934,1,0,1,1,0.00075251,0.65039014,65.03901389,0.00066658,0.00415325,-0.00348666,0,0,0,0,0,0,7,0,0,0.00010000,0.99900000,0,-21.61658287,-22.62987518,20.15225792,22.25367737,0.04636044,0.04824547,21.75739225
12000,-0.25619125,0,0.00000000,28,0.93918994,1,0,0,0,nan,nan,nan,0.00066658,0.00415325,-0.00348666,0,0,0,0,0,0,7,0,0,0.00010000,0.99900000,0,-48.73460770,-48.47841644,1.14079118,1.16060805,0.00214175,0.00190133,48.49111843
12099,0.96163940,1,0.00000000,20,0.86466472,1,0,1,1,0.00000000,0.56120821,56.12082120,0.00053327,0.00411171,-0.00357845,0,0,0,0,0,0,6,0,0,0.00010000,0.99900000,0,-24.62906265,-25.59070206,14.33941269,15.33504105,0.07072961,0.07189545,23.78177834
12100,0.64666176,1,0.00000000,15,0.77686984,1,0,0,0,nan,nan,nan,0.00053327,0.00411171,-0.00357845,0,0,0,0,0,0,6,0,0,0.00010000,0.99900000,0,-19.71107101,-20.35773277,33.63825226,37.27525711,0.10636552,0.09253867,19.47537549
12199,0.53887367,1,0.00000000,9,0.59343034,1,0,1,1,0.00000000,0.72220704,72.22070448,0.00042661,0.00407060,-0.00364398,0,0,0,0,0,0,5,0,0,0.00010000,0.99900000,0,-24.42422104,-24.96309471,37.99040222,41.03825378,0.07873515,0.08014548,25.90854406
12200,1.25213623,1,0.00000000,19,0.85043138,1,0,0,0,nan,nan,nan,0.00042661,0.00407060,-0.00364398,0,0,0,0,0,0,5,0,0,0.00010000,0.99900000,0,-20.56986618,-21.82200241,34.83930969,37.54322815,0.07553182,0.08244088,20.67946672
12299,1.17556381,1,0.00000000,6,0.45118836,1,0,1,1,0.00013388,0.71646243,71.64624308,0.00036807,0.00403123,-0.00366316,0,0,0,0,0,0,4,0,0,0.00010000,0.99900000,0,-24.22485733,-25.40042114,23.12140274,26.73787117,0.06242678,0.05897706,24.74945831
12300,1.26878357,1,0.00000000,6,0.45118836,1,0,0,0,nan,nan,nan,0.00036807,0.00403123,-0.00366316,0,0,0,0,0,0,4,0,0,0.00010000,0.99900000,0,-19.82827759,-21.09706116,35.73596954,39.68418884,0.09572806,0.10276158,20.97125435
12399,1.36172104,1,0.00000000,30,0.95021293,1,0,1,1,0.00038257,0.68995713,68.99571274,0.00037097,0.00399474,-0.00362378,0,0,0,0,0,0,3,0,0,0.00010000,0.99900000,0,-21.07467651,-22.43639755,26.74833870,31.75938225,0.08443169,0.06757323,21.00643492
12400,1.29957199,1,0.00000000,22,0.88919684,1,0,0,0,nan,nan,nan,0.00037097,0.00399474,-0.00362378,0,0,0,0,0,0,3,0,0,0.00010000,0.99900000,0,-19.66056061,-20.96013260,19.12502098,22.81714821,0.08042387,0.08117706,20.19471359
12499,0.92777824,1,0.00000000,17,0.81731648,1,0,1,1,0.00000000,0.72638833,72.63883256,0.00029677,0.00395479,-0.00365802,0,0,0,0,0,0,2,0,0,0.00010000,0.99900000,0,-19.92358017,-20.85135841,11.06068039,13.03045368,0.05428222,0.05274305,19.95607758
12500,0.90580750,1,0.00000000,18,0.83470111,1,0,0,0,nan,nan,nan,0.00029677,0.00395479,-0.00365802,0,0,0,0,0,0,2,0,0,0.00010000,0.99900000,0,-20.64585495,-21.55166245,15.44192123,18.27140045,0.04284708,0.03537656,20.51009560
12599,2.04559326,1,0.00569916,12,0.69880579,1,0,1,1,0.00015256,0.76686963,76.68696311,0.00026793,0.00391677,-0.00364884,0,0,0,0,0,0,1,0,0,0.00010000,0.99900000,0,-18.86967850,-20.91527176,29.49836922,31.45009422,0.10116144,0.09373327,19.37548256
12600,1.28931427,1,0.00000000,12,0.69880579,1,0,0,0,nan,nan,nan,0.00026793,0.00391677,-0.00364884,0,0,0,0,0,0,1,0,0,0.00010000,0.99900000,0,-21.21049118,-22.49980545,21.56761932,25.77407074,0.06752287,0.06661823,21.43298798
12699,0.49209404,1,0.00000000,20,0.86466472,1,0,1,1,0.00302827,0.79160615,79.16061475,0.00082000,0.00390789,-0.00308789,0,0,0,0,0,0,0,0,0,0.00010000,0.99900000,0,-22.18534279,-22.67743683,37.05827713,40.56790543,0.15893632,0.16103494,23.14948654
12700,1.63452911,1,0.00000000,20,0.86466472,1,0,0,0,nan,nan,nan,0.00082000,0.00390789,-0.00308789,0,0,0,0,0,0,0,0,0,0.00010000,0.99900000,0,-20.18898201,-21.82351112,15.95963573,19.36368942,0.06173458,0.05880161,20.11660449
12799,1.28859901,1,0.00000000,8,0.55067104,1,0,1,1,0.00133026,0.77538606,77.53860591,0.00092205,0.00388211,-0.00296006,0,0,0,1,0,0,0,0,0,0.00010000,0.99900000,0,-20.56604958,-21.85464859,31.17842674,34.48689270,0.10526559,0.10030088,23.38304392
12800,0.21697998,1,0.00000000,11,0.66712892,1,0,0,0,nan,nan,nan,0.00092205,0.00388211,-0.00296006,0,0,0,1,0,0,0,0,0,0.00010000,0.99900000,0,-20.05187416,-20.26885414,34.53771973,37.89826584,0.09927016,0.08773302,21.84829617
12899,1.27606773,1,0.00000000,8,0.55067104,1,0,1,1,0.00405137,0.77524839,77.52483917,0.00154792,0.00388380,-0.00233589,0,0,0,2,0,0,0,0,0,0.00010000,0.99900000,0,-22.88323021,-24.15929794,32.62991714,37.86039352,0.12672012,0.12462621,24.50852331
12900,1.55545044,1,0.00000000,9,0.59343034,1,0,0,0,nan,nan,nan,0.00154792,0.00388380,-0.00233589,0,0,0,2,0,0,0,0,0,0.00010000,0.99900000,0,-20.34532166,-21.90077209,34.07589722,40.25276566,0.09171268,0.08582465,22.28810215
12999,-1.26897240,0,0.00000000,15,0.77686984,1,0,1,1,0.00230431,0.72544018,72.54401784,0.00169919,0.00386801,-0.00216881,0,0,0,3,0,0,0,0,0,0.00010000,0.99900000,0,-24.79459190,-23.52561951,42.39650345,46.27538300,0.13921450,0.12820247,28.15882556
13000,-1.00148392,0,0.00000000,34,0.96662673,1,0,0,0,nan,nan,nan,0.00169919,0.00386801,-0.00216881,0,0,0,3,0,0,0,0,0,0.00010000,0.99900000,0,-51.62842941,-50.62694550,1.13232899,1.17768419,0.00349740,0.00340716,51.91179504
13099,0.49002457,1,0.00000000,9,0.59343034,1,0,1,1,0.00407557,0.60478342,60.47834220,0.00217447,0.00387008,-0.00169562,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-27.00879860,-27.49882317,4.25821924,4.69104433,0.04204778,0.04144148,28.10922384
13100,0.69412613,1,0.00000000,8,0.55067104,1,0,0,0,nan,nan,nan,0.00217447,0.00387008,-0.00169562,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-25.14605713,-25.84018326,6.45323038,7.27107906,0.06890077,0.06836423,25.87377214
13199,1.95452690,1,0.00000000,18,0.83470111,1,0,1,1,0.01628145,0.76282748,76.28274848,0.00499587,0.00399420,0.00100167,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-26.54279900,-28.49732590,3.09326220,3.02059770,0.02131031,0.02048911,26.52198410
13200,2.06855583,1,0.00856948,12,0.69880579,1,0,0,0,nan,nan,nan,0.00499587,0.00399420,0.00100167,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-23.69915962,-25.76771545,9.26198387,8.70930386,0.04100396,0.04135257,23.85332251
13299,3.65777779,1,0.20722222,33,0.96311683,1,0,1,1,0.03700329,0.70188392,70.18839207,0.01139735,0.00432429,0.00707306,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-26.96829224,-30.62607002,24.84897995,23.01435852,0.11450414,0.11105503,30.13144811
13300,1.60543823,1,0.00000000,4,0.32967995,1,0,0,0,nan,nan,nan,0.01139735,0.00432429,0.00707306,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-23.40274048,-25.00817871,22.58682823,20.19237900,0.10542771,0.09128806,24.40911436
13399,-4.23734474,0,0.00000000,11,0.66712892,1,0,1,1,0.05366916,0.69182298,69.18229825,0.01985171,0.00481774,0.01503398,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-24.96982384,-20.73247910,47.01317596,43.41487122,0.16563329,0.13688388,31.59947634
13400,-4.65790176,0,0.00000000,26,0.92572642,1,0,0,0,nan,nan,nan,0.01985171,0.00481774,0.01503398,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-24.46092224,-19.80302048,47.28210068,45.55454636,0.19486201,0.15343036,31.49771754
13499,-0.78402328,0,0.00000000,25,0.91791500,1,0,1,1,0.00069807,0.80691955,80.69195504,0.01602098,0.00477654,0.01124444,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.93439484,-19.15037155,43.76599503,41.46955872,0.07045070,0.05919759,21.05418078
13500,-1.56185532,0,0.00000000,27,0.93279449,1,0,0,0,nan,nan,nan,0.01602098,0.00477654,0.01124444,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.61308670,-18.05123138,39.19001770,35.64082718,0.09218191,0.08064054,23.98457432
13599,0.25461769,1,0.00000000,43,0.98643144,1,0,1,1,0.00000000,0.88021596,88.02159584,0.01281679,0.00472878,0.00808801,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.75414276,-20.00876045,12.40762138,10.89331436,0.05119715,0.04335334,19.70950603
13600,0.56923485,1,0.00000000,44,0.98772266,1,0,0,0,nan,nan,nan,0.01281679,0.00472878,0.00808801,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.92143440,-20.49066925,16.13134956,15.30491447,0.07255317,0.06838734,18.45193481
13699,0.11786652,1,0.00000000,27,0.93279449,1,0,1,1,0.00000000,0.84921480,84.92147990,0.01025343,0.00468149,0.00557194,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.86500931,-19.98287582,42.32360840,43.18461227,0.17666391,0.16241351,19.50024414
13700,0.22294617,1,0.00000000,37,0.97527647,1,0,0,0,nan,nan,nan,0.01025343,0.00468149,0.00557194,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-19.69158173,-19.91452789,38.53831482,39.18005371,0.08936130,0.07719132,20.63578161
13799,0.99692345,1,0.00000000,66,0.99863963,1,0,1,1,0.00000000,0.84374158,84.37415780,0.00820274,0.00463467,0.00356807,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-17.47488785,-18.47181129,15.19247627,15.86500931,0.05302589,0.05037360,17.32421837
13800,1.55947304,1,0.00000000,46,0.98994816,1,0,0,0,nan,nan,nan,0.00820274,0.00463467,0.00356807,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-22.09764862,-23.65712166,6.60408592,6.53584766,0.02029719,0.02024077,22.30549240
13899,1.16980171,1,0.00000000,26,0.92572642,1,0,1,1,0.00000000,0.84237410,84.23741017,0.00656220,0.00458833,0.00197387,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.97159958,-20.14140129,25.01736450,27.14138794,0.10586711,0.10611027,18.37472598
13900,1.70278549,1,0.00000000,21,0.87754357,1,0,0,0,nan,nan,nan,0.00656220,0.00458833,0.00197387,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.27230072,-19.97508621,31.32699585,34.28004456,0.06090499,0.05968365,18.32066917
13999,1.34662247,1,0.00000000,45,0.98889100,1,0,1,1,0.00000000,0.89629764,89.62976403,0.00524976,0.00454244,0.00070731,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-17.10247803,-18.44910049,11.15137577,12.30821419,0.04100861,0.04128895,17.32547951
14000,0.22733307,1,0.00000000,52,0.99448344,1,0,0,0,nan,nan,nan,0.00524976,0.00454244,0.00070731,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-30.50482368,-30.73215675,1.10414088,1.12470531,0.00329168,0.00308087,30.67666054
14099,0.89962959,1,0.00000000,6,0.45118836,1,0,1,1,0.00066654,0.72053609,72.05360894,0.00433311,0.00450368,-0.00017057,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-25.32841682,-26.22804642,12.24376011,11.96469593,0.06118055,0.06616512,25.25304985
14100,1.18474579,1,0.00000000,5,0.39346934,1,0,0,0,nan,nan,nan,0.00433311,0.00450368,-0.00017057,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-28.39818954,-29.58293533,26.78579903,26.21888924,0.17243613,0.16204649,30.75668716
14199,-0.54163361,0,0.00000000,12,0.69880579,1,0,1,1,0.00345452,0.80699818,80.69981809,0.00415740,0.00449319,-0.00033580,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-20.47040939,-19.92877579,34.17579269,33.31823349,0.08198965,0.09035908,21.43684133
14200,1.61791611,1,0.00000000,28,0.93918994,1,0,0,0,nan,nan,nan,0.00415740,0.00449319,-0.00033580,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-23.77033806,-25.38825417,40.47550583,38.62570572,0.12164322,0.12272452,26.51027807
14299,0.34198380,1,0.00000000,45,0.98889100,1,0,1,1,0.00040954,0.86209638,86.20963843,0.00340782,0.00445236,-0.00104453,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-20.70268631,-21.04467010,32.15309525,33.57425690,0.09844407,0.09443219,21.00418520
14300,-0.81123352,0,0.00000000,33,0.96311683,1,0,0,0,nan,nan,nan,0.00340782,0.00445236,-0.00104453,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-20.18450546,-19.37327194,31.31938744,33.67732620,0.09378689,0.09051307,22.12197367
14399,0.25977898,1,0.00000000,37,0.97527647,1,0,1,1,0.00178249,0.83294781,83.29478074,0.00308276,0.00442566,-0.00134290,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.92607689,-19.18585587,20.34882545,21.38757706,0.04898365,0.04943699,19.04468536
14400,0.31603241,1,0.00000000,49,0.99255342,1,0,0,0,nan,nan,nan,0.00308276,0.00442566,-0.00134290,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-20.47719765,-20.79323006,25.31842041,26.97604942,0.07083642,0.06953630,21.29389763
14499,0.55908585,1,0.00000000,38,0.97762923,1,0,1,1,0.00063509,0.86616494,86.61649377,0.00259322,0.00438775,-0.00179453,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.56666565,-19.12575150,27.82792664,30.25825310,0.08361201,0.07640889,18.88100243
14500,0.96597290,1,0.00000000,32,0.95923780,1,0,0,0,nan,nan,nan,0.00259322,0.00438775,-0.00179453,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-21.27958488,-22.24555779,17.62068367,20.03957367,0.04878494,0.04402907,21.77575684
14599,1.18783569,1,0.00000000,9,0.59343034,1,0,1,1,0.00049384,0.87385810,87.38581010,0.00217335,0.00434881,-0.00217546,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.48961449,-19.67745018,15.29376221,17.49559593,0.02468080,0.02165843,18.70364285
14600,0.29131699,1,0.00000000,54,0.99548342,1,0,0,0,nan,nan,nan,0.00217335,0.00434881,-0.00217546,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-18.77818298,-19.06949997,16.05821991,18.46139145,0.06937000,0.06342173,18.72294998
14699,1.40705681,1,0.00000000,27,0.93279449,1,0,1,1,0.00000000,0.87970082,87.97008228,0.00173868,0.00430532,-0.00256665,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-17.28188705,-18.68894386,14.01432991,16.59369087,0.05454294,0.05777774,17.57301855
14700,0.53710556,1,0.00000000,66,0.99863963,1,0,0,0,nan,nan,nan,0.00173868,0.00430532,-0.00256665,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-20.35046196,-20.88756752,9.33974266,10.54176712,0.04699794,0.05120271,19.57602882
14799,1.62397385,1,0.00000000,74,0.99938875,1,0,1,1,0.00000000,0.88741449,88.74144895,0.00139094,0.00426227,-0.00287133,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-17.34532547,-18.96929932,21.63458633,26.86833000,0.07870802,0.07235140,17.66620000
14800,1.22690964,1,0.00000000,61,0.99775713,1,0,0,0,nan,nan,nan,0.00139094,0.00426227,-0.00287133,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-17.99035645,-19.21726608,9.53826523,10.80569649,0.04258367,0.04163990,18.91025352
14899,1.52121544,1,0.00000000,72,0.99925341,1,0,1,1,0.00035356,0.89622893,89.62289337,0.00118347,0.00422318,-0.00303972,1,0,0,0,0,1,0,0,0,0.00010000,0.99900000,0,-22.41098213,-23.93219757,5.30279446,5.76204634,0.03549661,0.03116242,21.65449142
