step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
49700,45,0,0,6,0.09790493,nan,0.19133180,0.06633260,nan,0.00000000,15.00000000,0,0,0,0,1
49800,47,0,0,2,0.06421682,nan,0.04901370,0.00348784,nan,0.00000000,0.00000000,0,0,0,0,0
49900,92,0,0,1,0.04826792,nan,0.04826792,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
50000,42,0,0,1,0.66676796,nan,0.66676796,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
50100,37,0,0,5,0.18324221,nan,0.20293871,0.12723324,nan,0.00000000,0.00000000,0,0,0,0,0
50200,31,0,0,8,0.63502446,nan,0.57255315,0.04836753,nan,0.00000000,0.00000000,0,0,0,0,0
50300,16,0,0,21,0.02676808,nan,0.28459871,0.26531601,nan,0.00000000,0.00000000,0,0,0,0,0
50400,40,0,0,10,0.42890213,nan,0.40089336,0.14723030,nan,0.00000000,0.00000000,0,0,0,0,0
50500,1,0,0,14,0.78279961,nan,0.29014214,0.20923538,nan,0.00000000,0.00000000,0,0,0,0,0
50600,16,0,0,42,0.17599909,nan,0.40333999,0.30749390,nan,0.00000000,5.00000000,0,0,0,0,1
50700,188,0,0,2,0.97528550,nan,0.41520904,0.12849035,nan,0.00000000,0.00000000,0,0,0,0,0
50800,19,0,0,2,0.67000277,nan,0.08804032,0.13351134,nan,0.00000000,0.00000000,0,0,0,0,0
50900,20,0,0,10,0.33391867,nan,0.35036800,0.12536246,nan,0.00000000,0.00000000,0,0,0,0,0
51000,30,0,0,3,1.22791170,nan,0.13446168,0.26354880,nan,0.00000000,0.00000000,0,0,0,0,0
51100,31,0,0,22,0.41553585,nan,0.46446976,0.28169932,nan,0.00000000,0.00000000,0,0,0,0,0
51200,17,0,0,4,0.66735130,nan,0.07549108,0.14202622,nan,0.00000000,0.00000000,0,0,0,0,0
51300,31,0,0,37,0.22964839,nan,0.39896850,0.22266305,nan,0.00000000,0.00000000,0,0,0,0,0
