step,detector_epoch,phase,transition_surprise,z_score,transition_evidence,valid_local_residual,supported_tables,median_bucket_count,block_completed,block_evidence,block_coverage,num_regions,W_t,log_p_hat,mean_total_var,mean_epistemic_var,predictor_warmup_remaining,residual_calibration_remaining,regime_change,predictor_nll
77200,2,residual_calibration,0.67581487,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.64649200,28.60554314,0.10446744,0,7899,0,nan
77300,2,residual_calibration,0.57948786,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.76248932,32.56967545,0.11080488,0,7799,0,nan
77400,2,residual_calibration,1.05174494,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-28.58819962,12.67913628,0.04263630,0,7699,0,nan
77500,2,residual_calibration,0.61881006,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.85898972,35.50583267,0.13300294,0,7599,0,nan
77600,2,residual_calibration,0.27719519,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.95619202,37.25881195,0.21522273,0,7499,0,nan
77700,2,residual_calibration,0.12474874,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.36666870,38.31934357,0.19648594,0,7399,0,nan
77800,2,residual_calibration,0.35017669,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.36688232,37.40203094,0.12125550,0,7299,0,nan
77900,2,residual_calibration,0.23444721,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-17.28300858,40.95999527,0.18538557,0,7199,0,nan
78000,2,residual_calibration,5.86333561,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-69.88063812,1.27454817,0.00596224,0,7099,0,nan
78100,2,residual_calibration,1.06688869,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-28.32653427,19.89626312,0.03238938,0,6999,0,nan
78200,2,residual_calibration,1.18123555,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-29.92871666,23.37551117,0.04665217,0,6899,0,nan
78300,2,residual_calibration,0.51326531,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.95585823,36.23830032,0.10904386,0,6799,0,nan
78400,2,residual_calibration,0.80122161,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-25.86405563,12.23436451,0.03555997,0,6699,0,nan
78500,2,residual_calibration,0.59414083,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.89011383,38.32473373,0.16996580,0,6599,0,nan
78600,2,residual_calibration,1.46277833,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-32.52947235,18.17204475,0.06022367,0,6499,0,nan
78700,2,residual_calibration,0.73812383,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.27276611,29.84962273,0.09963116,0,6399,0,nan
78800,2,residual_calibration,0.54298729,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.21817207,27.24345970,0.08086279,0,6299,0,nan
78900,2,residual_calibration,0.63619816,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.42401123,32.67872620,0.10123532,0,6199,0,nan
79000,2,residual_calibration,5.34618902,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-65.14894104,1.21193981,0.00378567,0,6099,0,nan
79100,2,residual_calibration,0.40967715,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.86878586,37.58415222,0.11666470,0,5999,0,nan
79200,2,residual_calibration,0.82375550,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.15003204,47.59030914,0.28901350,0,5899,0,nan
79300,2,residual_calibration,0.52294296,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.25727081,37.72331238,0.12271748,0,5799,0,nan
79400,2,residual_calibration,0.49070179,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.99964523,33.79095078,0.06616081,0,5699,0,nan
79500,2,residual_calibration,1.54998386,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-33.35052109,29.90076065,0.07420906,0,5599,0,nan
79600,2,residual_calibration,0.86963964,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.96458054,20.30863190,0.09721557,0,5499,0,nan
79700,2,residual_calibration,0.76531810,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.99255371,37.67854309,0.11959149,0,5399,0,nan
79800,2,residual_calibration,0.52478844,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.22038078,40.64610672,0.17049766,0,5299,0,nan
79900,2,residual_calibration,0.44799531,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.49139214,31.57842636,0.08435440,0,5199,0,nan
80000,2,residual_calibration,6.91666079,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-79.29396820,1.19095635,0.00478425,0,5099,0,nan
80100,2,residual_calibration,0.51960737,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.31714249,39.18299866,0.19058341,0,4999,0,nan
80200,2,residual_calibration,0.37183243,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.14385414,28.47875977,0.08514117,0,4899,0,nan
80300,2,residual_calibration,0.37712494,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.26353073,28.31831551,0.09811269,0,4799,0,nan
80400,2,residual_calibration,0.26695603,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.97881508,38.67991638,0.15974230,0,4699,0,nan
80500,2,residual_calibration,1.10183883,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-29.12051582,25.21696663,0.08252600,0,4599,0,nan
80600,2,residual_calibration,0.97553676,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-25.92385864,35.82253647,0.21269149,0,4499,0,nan
80700,2,residual_calibration,0.70784402,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.16271973,31.55910873,0.08150950,0,4399,0,nan
80800,2,residual_calibration,0.69101727,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.88696671,31.60211563,0.09890726,0,4299,0,nan
80900,2,residual_calibration,0.58035874,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.83133125,28.54987335,0.08158422,0,4199,0,nan
81000,2,residual_calibration,3.70277882,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-50.30821609,1.17902005,0.00306085,0,4099,0,nan
81100,2,residual_calibration,0.31865495,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.84044266,40.56695557,0.17449358,0,3999,0,nan
81200,2,residual_calibration,0.82393706,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-26.95814896,33.69614792,0.12027630,0,3899,0,nan
81300,2,residual_calibration,1.08940232,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-25.48064041,42.59719086,0.24703448,0,3799,0,nan
81400,2,residual_calibration,1.11620212,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-29.04209137,31.25308609,0.05943806,0,3699,0,nan
81500,2,residual_calibration,0.50316918,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.30160904,32.85607910,0.15208954,0,3599,0,nan
81600,2,residual_calibration,0.35947543,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.51711655,39.52189636,0.16687420,0,3499,0,nan
81700,2,residual_calibration,0.51787204,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.85612106,38.52323532,0.10252592,0,3399,0,nan
81800,2,residual_calibration,0.67098951,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.49461365,39.55580139,0.17095903,0,3299,0,nan
81900,2,residual_calibration,1.08261693,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-29.47380257,30.94285774,0.10992945,0,3199,0,nan
82000,2,residual_calibration,5.02791643,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-62.22687531,1.16410017,0.00449652,0,3099,0,nan
82100,2,residual_calibration,0.38002560,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.12137222,33.55265427,0.12718605,0,2999,0,nan
82200,2,residual_calibration,0.59494567,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.85151291,37.75012207,0.22428423,0,2899,0,nan
82300,2,residual_calibration,0.34178284,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-22.16950226,38.26590347,0.20750639,0,2799,0,nan
82400,2,residual_calibration,0.68950391,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.96576691,20.15276718,0.04148300,0,2699,0,nan
82500,2,residual_calibration,0.36263469,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.28570938,36.61170959,0.13118127,0,2599,0,nan
82600,2,residual_calibration,0.33246282,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.39569283,43.41410446,0.23649661,0,2499,0,nan
82700,2,residual_calibration,0.54907238,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.93533707,29.41690063,0.07637630,0,2399,0,nan
82800,2,residual_calibration,0.70836914,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.10118866,38.23166656,0.12050419,0,2299,0,nan
82900,2,residual_calibration,1.08787584,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-28.95933533,25.78166389,0.04733296,0,2199,0,nan
83000,2,residual_calibration,8.70277214,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-95.39971924,1.19564772,0.00711932,0,2099,0,nan
83100,2,residual_calibration,0.70960844,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.35900879,34.33223724,0.12379967,0,1999,0,nan
83200,2,residual_calibration,0.49489757,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.60263824,35.76747513,0.17302889,0,1899,0,nan
83300,2,residual_calibration,0.31260911,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.97476768,39.51224899,0.13607550,0,1799,0,nan
83400,2,residual_calibration,0.62817824,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-25.31584740,28.94564438,0.09521851,0,1699,0,nan
83500,2,residual_calibration,0.41924253,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.21791458,37.99639130,0.18035711,0,1599,0,nan
83600,2,residual_calibration,0.24125648,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.68383980,34.11149216,0.11043170,0,1499,0,nan
83700,2,residual_calibration,0.77658165,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-25.05094719,29.11548615,0.06139184,0,1399,0,nan
83800,2,residual_calibration,0.72386718,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-24.50252914,37.33369446,0.15725678,0,1299,0,nan
83900,2,residual_calibration,0.33464351,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-21.70274162,30.87384796,0.08640970,0,1199,0,nan
84000,2,residual_calibration,8.85314465,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-96.81632233,1.20999193,0.00404599,0,1099,0,nan
84100,2,residual_calibration,0.21642955,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.61267281,42.19914246,0.14297777,0,999,0,nan
84200,2,residual_calibration,1.18209505,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-29.97948074,31.97290039,0.12022347,0,899,0,nan
84300,2,residual_calibration,0.88645941,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-27.30261993,32.35266113,0.10991527,0,799,0,nan
84400,2,residual_calibration,0.64937258,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.44268990,42.45150375,0.13662039,0,699,0,nan
84500,2,residual_calibration,0.42363685,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-20.90273094,38.78180695,0.13438439,0,599,0,nan
84600,2,residual_calibration,0.35351762,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-18.87372971,43.47898865,0.24976426,0,499,0,nan
84700,2,residual_calibration,0.54418331,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.61023140,38.46683502,0.15749431,0,399,0,nan
84800,2,residual_calibration,0.30177599,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-19.54828644,38.33123779,0.18151696,0,299,0,nan
84900,2,residual_calibration,0.56685454,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-23.54193497,31.96419907,0.12307043,0,199,0,nan
85000,2,residual_calibration,6.52742100,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-75.81567383,1.18933463,0.00589640,0,99,0,nan
85100,2,monitoring,0.58758128,0.15008226,0.00000000,1,4,156.50000000,0,nan,nan,0,0.00000000,-22.28293228,38.81488037,0.15349191,0,0,0,nan
85200,2,monitoring,1.23873711,1.69522004,0.00000000,1,4,309.50000000,0,nan,nan,0,0.00000000,-29.94545937,18.53725815,0.03570229,0,0,0,nan
85300,2,monitoring,0.66898263,0.01749596,0.00000000,1,4,141.00000000,0,nan,nan,0,0.00000000,-24.51280975,25.33147812,0.09497555,0,0,0,nan
85400,2,monitoring,0.36332810,-0.67848476,0.00000000,1,4,34.50000000,0,nan,nan,0,0.00000000,-22.52090836,32.59617615,0.08609939,0,0,0,nan
85500,2,monitoring,0.67336297,-0.22838341,0.00000000,1,4,49.00000000,0,nan,nan,0,0.00000000,-25.06324196,29.55623436,0.11727169,0,0,0,nan
85600,2,monitoring,0.29540643,-0.80668621,0.00000000,1,3,48.00000000,0,nan,nan,0,0.00000000,-19.39475441,41.75418854,0.28607762,0,0,0,nan
85700,2,monitoring,0.49053648,-0.31118416,0.00000000,1,4,135.00000000,0,nan,nan,0,0.00000000,-21.93943787,41.02363968,0.13673972,0,0,0,nan
85800,2,monitoring,0.79330784,0.17885310,0.00000000,1,4,248.50000000,0,nan,nan,0,0.00000000,-26.31907272,30.04397583,0.07566009,0,0,0,nan
85900,2,monitoring,0.80883801,0.67542378,0.00000000,1,4,152.50000000,0,nan,nan,0,0.00000000,-24.73342896,37.85738373,0.21315315,0,0,0,nan
86000,2,monitoring,6.10558987,2.30375677,0.00000000,1,3,15.00000000,0,nan,nan,0,0.00000000,-72.02922821,1.19773161,0.00490603,0,0,0,nan
86100,2,monitoring,0.92840469,0.96264367,0.00000000,1,4,66.50000000,0,nan,nan,0,0.00000000,-27.01877594,31.92771149,0.09908137,0,0,0,nan
86200,2,monitoring,0.32311749,-0.82722483,0.00000000,1,4,19.00000000,0,nan,nan,0,0.01825742,-19.69284821,43.09131241,0.22925697,0,0,0,nan
86300,2,monitoring,0.93352866,0.65147825,0.00000000,1,4,203.50000000,0,nan,nan,0,0.00000000,-27.88142586,22.58472061,0.05855288,0,0,0,nan
86400,2,monitoring,0.82540625,0.67749962,0.00000000,1,3,38.00000000,0,nan,nan,0,0.00000000,-26.07781792,44.79067230,0.21055669,0,0,0,nan
86500,2,monitoring,0.86345100,1.22654922,0.00000000,1,4,125.00000000,0,nan,nan,0,0.00000000,-24.91269302,35.16353989,0.11806938,0,0,0,nan
86600,2,monitoring,1.01988995,1.37151969,0.00000000,1,4,307.00000000,0,nan,nan,0,0.00000000,-28.24139023,19.07392502,0.05180604,0,0,0,nan
86700,2,monitoring,0.39575168,-0.82365771,0.00000000,1,4,157.00000000,0,nan,nan,0,0.00000000,-22.43581581,30.16008759,0.08388188,0,0,0,nan
86800,2,monitoring,0.41822851,-0.63445119,0.00000000,1,4,16.00000000,0,nan,nan,0,0.00949769,-20.15431976,45.73099136,0.26132590,0,0,0,nan
86900,2,monitoring,1.12035871,1.92251635,0.00000000,1,4,192.50000000,0,nan,nan,0,0.00000000,-29.52392197,25.04718971,0.05488916,0,0,0,nan
87000,2,monitoring,10.03882217,4.92341476,1.92341476,1,3,22.00000000,0,nan,nan,0,0.00000000,-107.54187012,1.25841546,0.00667284,0,0,0,nan
87100,2,monitoring,0.31334987,-1.03705197,0.00000000,1,3,32.00000000,0,nan,nan,0,0.00000000,-22.05430222,20.97747612,0.05195506,0,0,0,nan
87200,2,monitoring,0.58886421,-0.10212075,0.00000000,1,4,59.50000000,0,nan,nan,0,0.00224805,-25.29393768,33.14007950,0.13350230,0,0,0,nan
87300,2,monitoring,0.59115034,-0.13457146,0.00000000,1,4,58.50000000,0,nan,nan,0,0.00000000,-23.76325035,29.19416046,0.07641319,0,0,0,nan
87400,2,monitoring,0.69289041,0.49629926,0.00000000,1,4,173.50000000,0,nan,nan,0,0.00000000,-24.59877396,30.27440071,0.07908826,0,0,0,nan
87500,2,monitoring,0.46279436,-0.35180915,0.00000000,1,4,190.00000000,0,nan,nan,0,0.00000000,-21.17723083,37.50079346,0.09823141,0,0,0,nan
87600,2,monitoring,0.77467889,0.38005673,0.00000000,1,3,116.00000000,0,nan,nan,0,0.00000000,-25.92508125,34.39186478,0.13794930,0,0,0,nan
87700,2,monitoring,0.37052330,-0.78094522,0.00000000,1,4,118.00000000,0,nan,nan,0,0.00000000,-21.72972107,30.31147194,0.10647306,0,0,0,nan
87800,2,monitoring,0.49933678,-0.20644546,0.00000000,1,4,314.50000000,0,nan,nan,0,0.00000000,-23.16775131,33.86732101,0.11637350,0,0,0,nan
87900,2,monitoring,0.44851181,-0.53894343,0.00000000,1,3,42.00000000,0,nan,nan,0,0.00000000,-22.75571060,29.48516464,0.07870429,0,0,0,nan
88000,2,monitoring,7.18210840,10.27780614,5.16674818,1,4,23.00000000,0,nan,nan,0,0.00000000,-81.65934753,1.18243408,0.00482902,0,0,0,nan
88100,2,monitoring,0.69581199,0.01628624,0.00000000,1,4,75.00000000,0,nan,nan,0,0.10256384,-25.05629349,26.00977707,0.06110895,0,0,0,nan
88200,2,monitoring,0.49548733,-0.24679292,0.00000000,1,4,128.00000000,0,nan,nan,0,0.10013379,-21.68458939,36.88265228,0.09362493,0,0,0,nan
88300,2,monitoring,0.51405334,-0.51877967,0.00000000,1,3,127.00000000,0,nan,nan,0,0.07380083,-22.79426956,30.31992531,0.08793309,0,0,0,nan
88400,2,monitoring,0.72985554,0.11683950,0.00000000,1,4,157.50000000,0,nan,nan,0,0.03909285,-25.19303513,31.71620369,0.06861721,0,0,0,nan
88500,2,monitoring,0.53332591,-0.35999723,0.00000000,1,4,48.50000000,0,nan,nan,0,0.07761312,-24.42634583,33.65476990,0.12229570,0,0,0,nan
88600,2,monitoring,0.52690113,0.26898005,0.00000000,1,3,17.00000000,0,nan,nan,0,0.06264220,-21.24063492,44.03111649,0.31391537,0,0,0,nan
88700,2,monitoring,0.81617182,0.87415342,0.00000000,1,4,21.00000000,0,nan,nan,0,0.05799685,-25.36457062,38.87938690,0.12870950,0,0,0,nan
88800,2,monitoring,1.06760943,2.19035421,0.18041616,1,4,20.50000000,0,nan,nan,0,0.11090915,-27.53553391,34.78170395,0.18901648,0,0,0,nan
88900,2,monitoring,0.69480592,-0.06775823,0.00000000,1,4,128.50000000,0,nan,nan,0,0.06483986,-25.92168808,37.03173828,0.20889747,0,0,0,nan
89000,2,monitoring,7.55378532,11.31779269,8.31779269,1,3,101.00000000,0,nan,nan,0,0.04797629,-85.06741333,1.20017183,0.00577270,0,0,0,nan
89100,2,monitoring,0.78205383,1.66309107,0.00000000,1,4,14.00000000,0,nan,nan,0,0.21170366,-24.49983025,42.86164093,0.25333050,0,0,0,nan
89200,2,monitoring,0.80259556,0.51089120,0.00000000,1,4,61.50000000,0,nan,nan,0,0.16170366,-25.29509163,32.62799835,0.07891449,0,0,0,nan
89300,2,monitoring,0.39364016,-0.61053107,0.00000000,1,4,125.50000000,0,nan,nan,0,0.13482540,-20.90254974,38.47250366,0.14719237,0,0,0,nan
89400,2,monitoring,1.05893183,1.06731819,0.00000000,1,4,231.00000000,0,nan,nan,0,0.08779362,-28.81682587,23.98450089,0.04409766,0,0,0,nan
89500,2,monitoring,0.64633721,0.55913757,0.00000000,1,4,246.00000000,0,nan,nan,0,0.11116664,-21.57514572,38.06257629,0.11774031,0,0,0,nan
89600,2,monitoring,0.44672140,-0.29078234,0.00000000,1,4,40.50000000,0,nan,nan,0,0.06971150,-19.93898392,43.84102249,0.30544329,0,0,0,nan
89700,2,monitoring,0.38809311,-0.42821895,0.00000000,1,3,28.00000000,0,nan,nan,0,0.01971150,-19.53286362,44.66594696,0.29219726,0,0,0,nan
89800,2,monitoring,0.80429125,0.40752916,0.00000000,1,4,121.00000000,0,nan,nan,0,0.00000000,-26.98391724,20.88760376,0.05168629,0,0,0,nan
89900,2,monitoring,0.30084145,-1.12116707,0.00000000,1,4,239.00000000,0,nan,nan,0,0.00000000,-21.49881363,25.04134178,0.06743811,0,0,0,nan
90000,2,monitoring,7.35971928,10.57030564,5.21617329,1,4,23.00000000,0,nan,nan,0,0.00000000,-83.30830383,1.21677196,0.00548322,0,0,0,nan
90100,2,monitoring,1.04314101,2.46626621,0.00000000,1,4,81.50000000,0,nan,nan,0,1.52267183,-28.68779945,38.57379913,0.24361774,0,0,0,nan
90200,2,monitoring,0.54702693,-0.20140126,0.00000000,1,4,110.00000000,0,nan,nan,0,1.49036734,-24.41353416,29.72031975,0.06607740,0,0,0,nan
90300,2,monitoring,0.40443969,-0.71053013,0.00000000,1,4,69.50000000,0,nan,nan,0,1.44036734,-21.25148010,38.56291199,0.17516030,0,0,0,nan
90400,2,monitoring,0.35247502,-0.60605516,0.00000000,1,4,243.50000000,0,nan,nan,0,1.39036734,-19.91357040,38.43759537,0.09621519,0,0,0,nan
90500,2,monitoring,0.34875599,-0.88522216,0.00000000,1,4,269.50000000,0,nan,nan,0,1.34036734,-19.86272240,37.99182129,0.17877512,0,0,0,nan
90600,2,monitoring,0.21938856,-1.30396510,0.00000000,1,4,217.00000000,0,nan,nan,0,1.29197853,-19.14644623,36.79285049,0.10148374,0,0,0,nan
90700,2,monitoring,0.54663742,-0.06713044,0.00000000,1,4,172.50000000,0,nan,nan,0,1.24197853,-22.91226387,30.26103401,0.05023662,0,0,0,nan
90800,2,monitoring,0.38898316,-0.56021793,0.00000000,1,4,126.00000000,0,nan,nan,0,1.20353724,-21.66316986,38.22755814,0.11089645,0,0,0,nan
90900,2,monitoring,0.30128235,-1.11711145,0.00000000,1,4,32.00000000,0,nan,nan,0,1.15353724,-20.42521477,36.90852737,0.08720999,0,0,0,nan
91000,2,monitoring,7.55963469,nan,nan,0,2,29.50000000,0,nan,nan,0,1.10353724,-85.13244629,1.25196540,0.00497636,0,0,0,nan
91100,2,monitoring,0.54860836,-0.00506437,0.00000000,1,3,237.00000000,0,nan,nan,0,1.59122834,-24.25079727,36.40023422,0.20529431,0,0,0,nan
91200,2,monitoring,0.37782595,-0.74076414,0.00000000,1,4,115.00000000,0,nan,nan,0,1.56658502,-21.95217514,30.53868294,0.08024597,0,0,0,nan
91300,2,monitoring,0.34731308,-0.88088273,0.00000000,1,4,296.50000000,0,nan,nan,0,1.52653277,-21.16466522,27.94232941,0.09377290,0,0,0,nan
91400,2,monitoring,0.23958844,-1.22029025,0.00000000,1,4,88.00000000,0,nan,nan,0,1.47653277,-19.69819260,37.09666061,0.09899840,0,0,0,nan
91500,2,monitoring,0.76406318,0.61637270,0.00000000,1,4,313.50000000,0,nan,nan,0,1.42653277,-24.72904396,34.39736938,0.07295667,0,0,0,nan
91600,2,monitoring,0.31101301,-1.04009293,0.00000000,1,3,15.00000000,0,nan,nan,0,1.37653277,-21.92596436,40.95144653,0.24213137,0,0,0,nan
91700,2,monitoring,0.22100988,-1.26266285,0.00000000,1,4,98.50000000,0,nan,nan,0,1.32653277,-18.56923866,40.15878296,0.20308331,0,0,0,nan
91800,2,monitoring,0.19842194,nan,nan,0,2,20.50000000,0,nan,nan,0,1.27685059,-20.07301903,40.17676544,0.22063138,0,0,0,nan
91900,2,monitoring,0.24307244,-1.13242594,0.00000000,1,4,251.00000000,0,nan,nan,0,1.23245258,-18.97339249,40.47361755,0.20181905,0,0,0,nan
92000,2,monitoring,7.95386744,nan,nan,0,2,14.00000000,0,nan,nan,0,1.18245258,-88.70883179,1.26072776,0.00597312,0,0,0,nan
92100,2,monitoring,0.33585316,-1.31504843,0.00000000,1,3,26.00000000,0,nan,nan,0,1.28625326,-22.65320396,27.16693497,0.06936260,0,0,0,nan
92200,2,monitoring,0.64756167,0.51445591,0.00000000,1,4,99.50000000,0,nan,nan,0,1.23625326,-24.56802368,27.46116257,0.09358750,0,0,0,nan
92300,2,monitoring,1.18748868,1.93916266,0.00000000,1,4,138.00000000,0,nan,nan,0,1.18625326,-29.85236549,21.80444527,0.07051969,0,0,0,nan
92400,2,monitoring,0.41671431,-0.68795600,0.00000000,1,4,41.50000000,0,nan,nan,0,1.13852602,-22.34931755,33.27442551,0.17602801,0,0,0,nan
92500,2,monitoring,1.36993980,2.58764078,0.00000000,1,4,175.00000000,0,nan,nan,0,1.09627888,-30.87818146,24.86130142,0.07149238,0,0,0,nan
92600,2,monitoring,0.91419411,1.28557194,0.00000000,1,4,74.50000000,0,nan,nan,0,1.06383392,-25.66206169,42.99792480,0.20903261,0,0,0,nan
92700,2,monitoring,0.79644936,0.98799294,0.00000000,1,3,29.00000000,0,nan,nan,0,1.02724380,-26.28043365,27.92476654,0.04888414,0,0,0,nan
92800,2,monitoring,0.99084228,2.25156535,0.00000000,1,4,20.50000000,0,nan,nan,0,0.98009509,-27.63903809,37.62271881,0.16147630,0,0,0,nan
92900,2,monitoring,0.42889640,-0.58694214,0.00000000,1,4,200.00000000,0,nan,nan,0,0.93037884,-22.72089195,23.99911880,0.03795771,0,0,0,nan
93000,2,monitoring,4.59673214,nan,nan,0,2,85.50000000,0,nan,nan,0,0.88037884,-58.45525360,1.23563397,0.00501654,0,0,0,nan
93100,2,monitoring,2.12325501,nan,nan,0,2,54.00000000,0,nan,nan,0,0.88037884,-38.75690842,14.13267899,0.12199773,0,0,0,nan
93200,2,monitoring,0.35075384,-0.83673802,0.00000000,1,4,54.00000000,0,nan,nan,0,0.90920817,-22.85895920,32.37098312,0.09291077,0,0,0,nan
93300,2,monitoring,0.38510394,-0.55986925,0.00000000,1,4,52.50000000,0,nan,nan,0,0.85920817,-23.01312447,37.99198532,0.08624372,0,0,0,nan
93400,2,monitoring,0.38749659,-0.76921386,0.00000000,1,4,42.50000000,0,nan,nan,0,0.81057453,-21.90806198,25.88053131,0.08039546,0,0,0,nan
93500,2,monitoring,0.39287615,-0.75913100,0.00000000,1,4,67.50000000,0,nan,nan,0,0.76309554,-23.14722252,32.78295135,0.15982302,0,0,0,nan
93600,2,monitoring,0.63365090,0.32578438,0.00000000,1,4,146.00000000,0,nan,nan,0,0.71329077,-24.05708694,15.08834457,0.04116299,0,0,0,nan
93700,2,monitoring,0.28194979,-1.14763444,0.00000000,1,4,88.50000000,0,nan,nan,0,0.66329077,-20.33681297,34.01005554,0.06928099,0,0,0,nan
93800,2,monitoring,0.67695570,0.69010338,0.00000000,1,4,111.50000000,0,nan,nan,0,0.61329077,-22.48945618,39.98515320,0.22087975,0,0,0,nan
93900,2,monitoring,0.82611960,0.52205843,0.00000000,1,4,72.00000000,0,nan,nan,0,0.56759261,-25.97188187,26.42094040,0.09414126,0,0,0,nan
94000,2,monitoring,6.24089146,8.87766774,5.87766774,1,3,36.00000000,0,nan,nan,0,0.51759261,-73.23912048,1.20987403,0.00430935,0,0,0,nan
94100,2,monitoring,0.42086864,-0.77772119,0.00000000,1,3,244.00000000,0,nan,nan,0,0.59788808,-23.58759499,33.13534164,0.12633102,0,0,0,nan
94200,2,monitoring,0.54546273,nan,nan,0,2,123.00000000,0,nan,nan,0,0.54788808,-24.24634171,42.05265808,0.14804456,0,0,0,nan
94300,2,monitoring,0.56813961,-0.50282588,0.00000000,1,4,156.50000000,0,nan,nan,0,0.49788808,-23.99605560,31.55447006,0.07223770,0,0,0,nan
94400,2,monitoring,0.64127207,0.01774555,0.00000000,1,3,13.00000000,0,nan,nan,0,0.45291946,-23.68840790,35.31691742,0.21547306,0,0,0,nan
94500,2,monitoring,0.77912754,1.10794864,0.00000000,1,3,168.00000000,0,nan,nan,0,0.40696739,-27.11486626,24.60557365,0.07003891,0,0,0,nan
