block_index,step,E_k,W_k,mean_familiarity,mean_surprise,mean_gradient_coherence,mean_gradient_novelty,regime_change
320,42099,1.21450774,0.62387700,0.94406621,1.38403021,0.11986849,0.88013151,0
321,42199,0.59640231,0.54098805,0.99808281,0.60367172,0.00371434,0.99628566,0
322,42299,0.46185243,0.31920456,0.99986857,0.46201244,0.01451354,0.98548646,0
323,42399,0.44683589,0.08333762,0.99997348,0.44689571,0.02479925,0.97520075,0
324,42499,0.50231854,0.00000000,0.99999365,0.50233303,0.01186047,0.98813953,0
325,42599,0.51570278,0.00000000,0.99986583,0.51591781,-0.00170310,1.00170310,0
326,42699,0.53234412,0.00000000,0.99984010,0.53284008,-0.00722231,1.00722231,0
327,42799,0.50426359,0.00000000,0.99949970,0.50493078,0.01036234,0.98963766,0
328,42899,0.54201066,0.00000000,0.99999695,0.54201472,-0.00569776,1.00569776,0
329,42999,0.57021595,0.00000000,0.99972394,0.57087262,0.00940969,0.99059031,0
330,43099,0.77115774,0.12764385,0.97935689,0.84629005,0.02225935,0.97774065,0
331,43199,0.55138689,0.00110449,0.99891973,0.55509228,0.01084995,0.98915005,0
332,43299,0.50470955,0.00000000,0.99972322,0.50561316,-0.01512167,1.01512167,0
333,43399,0.59437797,0.00000000,0.99948553,0.59584709,0.01896354,0.98103646,0
334,43499,0.59381155,0.00000000,0.99971029,0.59475099,0.00989010,0.99010990,0
335,43599,0.54872956,0.00000000,0.99948664,0.55002329,0.01836773,0.98163227,0
336,43699,0.53997092,0.00000000,0.99812355,0.54372181,-0.00213559,1.00213559,0
337,43799,0.57594529,0.00000000,0.99871927,0.57929527,0.00367290,0.99632710,0
338,43899,0.61319543,0.00000000,0.99956574,0.61441082,0.00654790,0.99345210,0
339,43999,0.64370441,0.00000000,0.99965591,0.64473614,0.03944849,0.96055151,0
340,44099,1.16269919,0.57251076,0.93765565,1.35300054,0.00529971,0.99470029,0
341,44199,0.50158879,0.39779920,0.99842536,0.50519288,-0.00115364,1.00115364,0
342,44299,0.55119699,0.27188766,0.99908284,0.55309947,-0.00697211,1.00697211,0
343,44399,0.54080718,0.15162229,0.98869756,0.55584375,-0.00750174,1.00750174,0
344,44499,0.58075878,0.05908175,0.99763271,0.58649506,0.01648323,0.98351677,0
345,44599,0.46111112,0.00000000,0.99946589,0.46238415,0.03426537,0.96573463,0
346,44699,0.54246821,0.00000000,0.99971570,0.54332283,0.02837465,0.97162535,0
347,44799,0.50175502,0.00000000,0.99996362,0.50183851,-0.01999818,1.01999818,0
348,44899,0.47470191,0.00000000,0.99839438,0.47775276,0.01130891,0.98869109,0
349,44999,0.61882188,0.00000000,0.99968399,0.61944185,0.00260025,0.99739975,0
350,45099,1.13321354,0.50677813,0.96687526,1.27587341,0.04100855,0.95899145,0
351,45199,0.48574704,0.31709139,0.99969361,0.48627033,-0.00373462,1.00373462,0
352,45299,0.50865741,0.15328389,0.99875826,0.51361123,0.01417969,0.98582031,0
353,45399,0.49568851,0.00000000,0.99813997,0.49767867,-0.00018324,1.00018324,0
354,45499,0.55470104,0.00000000,0.99965943,0.55596420,0.00942665,0.99057335,0
355,45599,0.50679804,0.00000000,0.99995080,0.50689238,0.02144827,0.97855173,0
356,45699,0.53345637,0.00000000,0.99998850,0.53350853,0.01231800,0.98768200,0
357,45799,0.47630901,0.00000000,0.99999213,0.47634549,0.02551012,0.97448988,0
358,45899,0.56123311,0.00000000,0.99930457,0.56233389,-0.00277599,1.00277599,0
359,45999,0.60540752,0.00000000,0.99967105,0.60606632,0.01113626,0.98886374,0
360,46099,1.11539909,0.48518587,0.97481044,1.21264795,0.04863172,0.95136828,0
361,46199,0.49802501,0.30507088,0.99999161,0.49803625,-0.00575908,1.00575908,0
362,46299,0.50572074,0.13364086,0.99992152,0.50594610,-0.01236210,1.01236210,0
363,46399,0.52814096,0.00000000,0.99971194,0.52855603,0.00836746,0.99163254,0
364,46499,0.57230645,0.00000000,0.99998611,0.57233852,-0.01333630,1.01333630,0
365,46599,0.56410456,0.00000000,0.99643463,0.57124161,0.01794872,0.98205128,0
366,46699,0.49206092,0.00000000,0.99993996,0.49219342,-0.02028837,1.02028837,0
367,46799,0.67018816,0.00000000,0.99896858,0.67358221,0.00221537,0.99778463,0
368,46899,0.58732817,0.00000000,0.99991232,0.58768036,-0.01627134,1.01627134,0
369,46999,0.58662068,0.00000000,0.99940690,0.58799467,0.01992060,0.98007940,0
370,47099,0.78626802,0.13419193,0.98569317,0.83558991,0.03255439,0.96744561,0
371,47199,0.54997054,0.00540168,0.99997584,0.55001812,-0.01609255,1.01609255,0
372,47299,0.58953981,0.00000000,0.99906458,0.59275928,0.00271551,0.99728449,0
373,47399,0.57312584,0.00000000,0.99993354,0.57332367,0.03369513,0.96630487,0
374,47499,0.51320802,0.00000000,0.99984182,0.51343611,-0.01176854,1.01176854,0
375,47599,0.59312906,0.00000000,0.99993146,0.59331200,0.01653896,0.98346104,0
376,47699,0.49080078,0.00000000,0.99955550,0.49158006,0.01497239,0.98502761,0
377,47799,0.56866078,0.00000000,0.99997657,0.56870695,0.01291116,0.98708884,0
378,47899,0.59627639,0.00000000,0.99994801,0.59636272,0.00015203,0.99984797,0
379,47999,0.58893686,0.00000000,0.99982774,0.58947657,0.00349091,0.99650909,0
380,48099,1.31973710,0.67596032,0.98141736,1.38917390,0.00693964,0.99306036,0
381,48199,0.51142147,0.51001155,0.99995959,0.51149465,0.01344819,0.98655181,0
382,48299,0.43108941,0.26362678,0.99999809,0.43109197,-0.00406648,1.00406648,0
383,48399,0.48507880,0.07269050,0.99999985,0.48507903,0.00590687,0.99409313,0
384,48499,0.50609838,0.00000000,0.99998747,0.50612785,0.00561527,0.99438473,0
385,48599,0.58658226,0.00000000,0.99982360,0.58688632,0.01077237,0.98922763,0
386,48699,0.60341600,0.00000000,0.99864026,0.60688637,0.02013675,0.97986325,0
387,48799,0.56840825,0.00000000,0.99999708,0.56841302,0.00185949,0.99814051,0
388,48899,0.52321094,0.00000000,0.99999182,0.52324076,0.01782245,0.98217755,0
389,48999,0.58320308,0.00000000,0.99622249,0.58911450,0.00148366,0.99851634,0
390,49099,1.11501102,0.52716159,0.94403388,1.38115132,0.03850578,0.96149422,0
391,49199,0.53242123,0.38673703,0.99936363,0.53411003,-0.00834313,1.00834313,0
392,49299,0.59022696,0.30312458,0.99993593,0.59031721,0.02236515,0.97763485,0
393,49399,0.51174556,0.14638134,0.99696090,0.51546367,-0.00724797,1.00724797,0
394,49499,0.54588901,0.01914309,0.99982522,0.54638549,-0.01403282,1.01403282,0
395,49599,0.56526239,0.00000000,0.99988606,0.56565053,-0.01645243,1.01645243,0
396,49699,0.56759713,0.00000000,0.99995469,0.56768687,0.01246992,0.98753008,0
397,49799,0.45151732,0.00000000,0.99841551,0.45597232,0.01295074,0.98704926,0
398,49899,0.51643985,0.00000000,0.99845905,0.51982035,-0.00315219,1.00315219,0
399,49999,0.58177081,0.00000000,0.99994397,0.58191499,-0.00110742,1.00110742,0
400,50099,1.70560702,1.08218497,0.97161498,1.89450389,0.00687253,0.99312747,0
401,50199,0.85946059,1.31969318,0.96448256,0.92799366,-0.04007054,1.04007054,0
402,50299,1.07265479,1.72162689,0.99967778,1.07348648,0.06086855,0.93913145,0
403,50399,0.97695854,2.05593601,0.98335458,1.02568440,-0.06710776,1.06710776,0
404,50499,0.71512197,2.10850484,0.99637149,0.72490989,0.03969647,0.96030353,0
405,50599,0.69581469,2.15593842,0.98563583,0.72197668,0.01855272,0.98144728,0
406,50699,0.71580633,2.21872221,0.99173276,0.73262570,-0.02577004,1.02577004,0
407,50799,0.67220557,2.23887037,0.98416742,0.68408935,-0.00747624,1.00747624,0
408,50899,0.68033767,2.26543852,0.99226502,0.69883219,-0.01859993,1.01859993,0
409,50999,0.65577799,2.26124298,0.99486753,0.66856787,0.01158686,0.98841314,0
410,51099,0.92712452,2.61948519,0.92329467,1.15399687,0.01887338,0.98112662,1
411,52199,0.04649155,0.00000000,0.39982075,0.68874137,0.02233976,0.97766024,0
412,52299,0.06471426,0.00000000,0.48640482,0.57123976,0.00345454,0.99654546,0
413,52399,0.09209459,0.00000000,0.54029525,0.57370457,0.00312319,0.99687681,0
414,52499,0.10587545,0.00000000,0.52240194,0.71199917,0.00293944,0.99706056,0
415,52599,0.14344245,0.00000000,0.62814314,0.59424340,-0.00953584,1.00953584,0
416,52699,0.15076128,0.00000000,0.65089660,0.57061977,0.01276934,0.98723066,0
417,52799,0.18176542,0.00000000,0.63900608,0.67838374,0.00919544,0.99080456,0
418,52899,0.20383687,0.00000000,0.65988034,0.68877631,0.00112621,0.99887379,0
419,52999,0.19966662,0.00000000,0.68569634,0.62472633,0.00317377,0.99682623,0
420,53099,0.10484430,0.00000000,0.35873445,1.16736768,0.04545795,0.95454205,0
421,53199,0.21301039,0.00000000,0.74095023,0.56297118,0.00066319,0.99933681,0
422,53299,0.27247866,0.00000000,0.77721667,0.57720489,-0.00039291,1.00039291,0
423,53399,0.21608674,0.00000000,0.73285580,0.55300810,-0.01271655,1.01271655,0
424,53499,0.25315641,0.00000000,0.70726820,0.62637747,-0.00014676,1.00014676,0
425,53599,0.27715147,0.00000000,0.77762584,0.61076961,-0.01640389,1.01640389,0
426,53699,0.29080037,0.00000000,0.77865567,0.65984139,0.01334301,0.98665699,0
427,53799,0.31883475,0.00000000,0.81807216,0.56879937,0.01880775,0.98119225,0
428,53899,0.33585772,0.00000000,0.80429642,0.62785375,0.01278595,0.98721405,0
429,53999,0.30864085,0.00000000,0.74875575,0.72894715,0.01089422,0.98910578,0
430,54099,0.21702974,0.00000000,0.45522616,1.63063675,0.07391177,0.92608823,0
431,54199,0.18293996,0.00000000,0.69554146,0.59217509,0.01502661,0.98497339,0
432,54299,0.23832118,0.00000000,0.75237214,0.52574848,-0.00091430,1.00091430,0
433,54399,0.28269817,0.00000000,0.78479442,0.54876843,-0.01540442,1.01540442,0
434,54499,0.29468818,0.00000000,0.83245612,0.50810051,0.01326320,0.98673680,0
435,54599,0.33342543,0.00000000,0.83980553,0.54947424,-0.00477369,1.00477369,0
436,54699,0.40711321,0.00000000,0.84548695,0.67744072,0.02996198,0.97003802,0
437,54799,0.42881015,0.00000000,0.88830774,0.60681878,0.00467746,0.99532254,0
438,54899,0.38701576,0.00000000,0.94729335,0.46991505,-0.00665019,1.00665019,0
439,54999,0.45527199,0.00000000,0.88683195,0.66412202,0.02211519,0.97788481,0
440,55099,0.30614770,0.00000000,0.51345806,1.51738715,0.05467090,0.94532910,0
441,55199,0.35051772,0.00000000,0.81095286,0.66204527,-0.01875308,1.01875308,0
442,55299,0.32611181,0.00000000,0.81011795,0.60486492,0.00015745,0.99984255,0
443,55399,0.39293565,0.00000000,0.84015556,0.62382162,-0.01136910,1.01136910,0
444,55499,0.29549888,0.00000000,0.84475666,0.46744884,0.00623167,0.99376833,0
445,55599,0.34528027,0.00000000,0.89613175,0.48344161,0.00050171,0.99949829,0
446,55699,0.40891920,0.00000000,0.91530870,0.53807800,-0.00353286,1.00353286,0
447,55799,0.41551569,0.00000000,0.88702628,0.59585687,-0.01379005,1.01379005,0
448,55899,0.41801803,0.00000000,0.94181123,0.50508666,0.00695561,0.99304439,0
449,55999,0.36497274,0.00000000,0.91717319,0.47754999,-0.00147706,1.00147706,0
450,56099,0.49743614,0.00000000,0.72514415,1.32922455,0.05870723,0.94129277,0
451,56199,0.40399604,0.00000000,0.94536582,0.47925572,-0.00575101,1.00575101,0
452,56299,0.42353457,0.00000000,0.94230931,0.52782228,-0.00235356,1.00235356,0
453,56399,0.48599700,0.00000000,0.95417814,0.57406527,0.01177735,0.98822265,0
454,56499,0.49997320,0.00000000,0.94718917,0.58775226,-0.01322253,1.01322253,0
455,56599,0.52310820,0.00000000,0.95041856,0.62038225,0.01828600,0.98171400,0
456,56699,0.51592451,0.00000000,0.95936022,0.59316288,0.01045327,0.98954673,0
457,56799,0.54726210,0.00016175,0.92912943,0.67590671,0.00666686,0.99333314,0
458,56899,0.50803115,0.00000000,0.95210412,0.60230458,0.00158238,0.99841762,0
459,56999,0.59351019,0.01781409,0.94903322,0.69566330,-0.01186876,1.01186876,0
460,57099,0.61185147,0.19642874,0.79032299,1.14253811,0.04105218,0.95894782,0
461,57199,0.57214959,0.17313867,0.95716716,0.65910802,0.03879053,0.96120947,0
462,57299,0.46215793,0.05471267,0.95317810,0.53847889,0.02288797,0.97711203,0
463,57399,0.52065281,0.00000000,0.96464331,0.57932082,-0.00402383,1.00402383,0
464,57499,0.58463141,0.02772084,0.93791280,0.72454693,0.01803394,0.98196606,0
465,57599,0.58375700,0.05749261,0.92860278,0.72076231,-0.01594783,1.01594783,0
466,57699,0.57315268,0.02865454,0.96002412,0.65924956,0.01569208,0.98430792,0
467,57799,0.53714325,0.00000000,0.94139625,0.62579744,0.00319131,0.99680869,0
468,57899,0.56137444,0.00000000,0.95773106,0.65605525,-0.00017593,1.00017593,0
469,57999,0.61257122,0.01448952,0.95415260,0.68674606,0.01137915,0.98862085,0
470,58099,0.53924484,0.20419606,0.75092071,1.17432242,0.09475064,0.90524936,0
471,58199,0.50378085,0.11512065,0.95163250,0.59902267,-0.01582166,1.01582166,0
472,58299,0.53010844,0.02041508,0.96560159,0.58568738,0.01278629,0.98721371,0
473,58399,0.55737599,0.00000000,0.95226308,0.64677186,0.00721921,0.99278079,0
474,58499,0.53573037,0.00000000,0.93813344,0.64582968,0.01115799,0.98884201,0
475,58599,0.52177825,0.00000000,0.93675845,0.61771755,0.01077443,0.98922557,0
476,58699,0.63353927,0.01050827,0.96585618,0.69057415,-0.00053594,1.00053594,0
477,58799,0.54089248,0.00000000,0.93366866,0.64906422,0.00920044,0.99079956,0
478,58899,0.61004693,0.00000000,0.96444926,0.68066258,-0.02116739,1.02116739,0
479,58999,0.70927175,0.07591243,0.96673770,0.78062160,0.01871143,0.98128857,0
480,59099,0.61626888,0.33885161,0.72198569,1.45024515,0.09337366,0.90662634,0
481,59199,0.60214699,0.31886905,0.95516043,0.68602414,0.00572528,0.99427472,0
482,59299,0.59886598,0.27699940,0.96482776,0.66765267,-0.00331917,1.00331917,0
483,59399,0.56534519,0.20265289,0.96474665,0.61215558,0.02899594,0.97100406,0
484,59499,0.55438817,0.12737991,0.95674022,0.62999787,-0.02084938,1.02084938,0
485,59599,0.50735668,0.00000000,0.97644557,0.54473337,0.01821405,0.98178595,0
486,59699,0.59179118,0.00000000,0.96595876,0.63563208,0.00834946,0.99165054,0
487,59799,0.59953256,0.00000000,0.98818593,0.62596289,0.00737949,0.99262051,0
488,59899,0.64492367,0.00000000,0.98216818,0.69183556,0.00004933,0.99995067,0
489,59999,0.59928407,0.00000000,0.98177589,0.63898639,0.03025674,0.96974326,0
490,60099,1.00841417,0.54227806,0.80030314,1.60566788,0.04796055,0.95203945,0
491,60199,0.51777240,0.40511272,0.97756660,0.56053115,0.01380493,0.98619507,0
492,60299,0.57040309,0.32742809,0.97374157,0.62441444,-0.01557794,1.01557794,0
493,60399,0.52973945,0.18478363,0.98520228,0.54972038,-0.00457253,1.00457253,0
494,60499,0.56377393,0.08093877,0.98423073,0.59530517,0.00649934,0.99350066,0
495,60599,0.59172467,0.00000000,0.98831944,0.62795593,-0.00816131,1.00816131,0
496,60699,0.53940192,0.00000000,0.98348749,0.55751631,0.01225334,0.98774666,0
497,60799,0.60678514,0.00000000,0.97201421,0.65532097,0.00283824,0.99716176,0
498,60899,0.62373762,0.00000000,0.99574033,0.63371895,0.02438436,0.97561564,0
499,60999,0.66920184,0.00332657,0.98048372,0.70657972,0.01646901,0.98353099,0
500,61099,0.94298782,0.59626164,0.71349355,1.70528100,0.08306836,0.91693164,0
501,61199,1.05880418,1.09897739,0.90396336,1.33344212,-0.08259920,1.08259920,0
502,61299,0.61261029,1.04538320,0.98073332,0.65578080,-0.07006079,1.07006079,0
503,61399,0.50851904,0.86895058,0.99124248,0.52593843,-0.00714892,1.00714892,0
504,61499,0.44466698,0.63495980,0.98474587,0.46319439,0.00434664,0.99565336,0
505,61599,0.44080359,0.38567917,0.99334301,0.44920231,0.01209601,0.98790399,0
506,61699,0.47808314,0.17468744,0.99313756,0.48971472,0.00830369,0.99169631,0
507,61799,0.52187704,0.00937223,0.98882149,0.53165049,0.00744169,0.99255831,0
508,61899,0.45967750,0.00000000,0.99024311,0.47616175,0.00372942,0.99627058,0
509,61999,0.48313960,0.00000000,0.99449492,0.49337345,0.00154496,0.99845504,0
510,62099,0.54858700,0.05890113,0.84956436,0.84308451,0.05234686,0.94765314,0
511,62199,0.44813277,0.00000000,0.99846143,0.45073064,0.00817498,0.99182502,0
512,62299,0.52468588,0.00000000,0.98792480,0.54470762,0.03149169,0.96850831,0
513,62399,0.58770415,0.00000000,0.98929596,0.60231428,0.00167906,0.99832094,0
514,62499,0.54172300,0.00000000,0.98862459,0.55574397,0.00046131,0.99953869,0
515,62599,0.56910500,0.00000000,0.99286898,0.58336372,-0.01793349,1.01793349,0
516,62699,0.56847404,0.00000000,0.99172480,0.58258456,-0.01199794,1.01199794,0
517,62799,0.56184866,0.00000000,0.98599259,0.59191249,0.00586932,0.99413068,0
518,62899,0.57080198,0.00000000,0.99450004,0.58324969,-0.00145434,1.00145434,0
519,62999,0.61636257,0.00000000,0.99359183,0.62748142,0.01206529,0.98793471,0
520,63099,0.63965127,0.12196651,0.85308728,0.95651961,0.03300338,0.96699662,0
521,63199,0.58818488,0.02231277,0.99402407,0.59871173,-0.01641827,1.01641827,0
522,63299,0.63920864,0.00000000,0.98830590,0.66290927,0.02511799,0.97488201,0
523,63399,0.58409304,0.00000000,0.97385715,0.63692003,-0.02138946,1.02138946,0
524,63499,0.65311133,0.00000000,0.98883414,0.67192898,-0.00805954,1.00805954,0
525,63599,0.61782709,0.00000000,0.98237417,0.65013716,0.00930970,0.99069030,0
526,63699,0.56235718,0.00000000,0.99081327,0.57710174,-0.00461045,1.00461045,0
527,63799,0.60159589,0.00000000,0.98781201,0.62099333,0.02771200,0.97228800,0
528,63899,0.61688628,0.00000000,0.99457492,0.62758193,-0.02366923,1.02366923,0
529,63999,0.62051180,0.00000000,0.98851725,0.64065071,0.00221884,0.99778116,0
530,64099,0.48814730,0.12855220,0.74707272,0.93954149,0.13125824,0.86874176,0
531,64199,0.50030617,0.00000000,0.98788741,0.52678840,-0.00139561,1.00139561,0
532,64299,0.55718205,0.00000000,0.99647212,0.56512253,0.01383852,0.98616148,0
533,64399,0.62441726,0.00000000,0.97345507,0.67925191,-0.00507863,1.00507863,0
534,64499,0.57017908,0.00000000,0.98679373,0.59907058,0.01112016,0.98887984,0
535,64599,0.61265869,0.00000000,0.98086889,0.65048381,0.00066322,0.99933678,0
536,64699,0.57336733,0.00000000,0.99125345,0.59333185,-0.00308734,1.00308734,0
537,64799,0.54993127,0.00000000,0.99055886,0.57066358,-0.00325148,1.00325148,0
538,64899,0.65221350,0.00000000,0.98284948,0.69034387,0.00939684,0.99060316,0
539,64999,0.57345599,0.00000000,0.98347971,0.60043565,-0.00551151,1.00551151,0
540,65099,0.49589856,0.21952386,0.64246746,1.25024782,0.06521733,0.93478267,0
541,65199,0.59328953,0.12236580,0.98905086,0.60567931,0.00631827,0.99368173,0
542,65299,0.58895966,0.01904284,0.99243324,0.60344130,0.01920057,0.98079943,0
543,65399,0.62880981,0.00000000,0.99732288,0.63696500,-0.00064114,1.00064114,0
544,65499,0.62314580,0.00000000,0.99700711,0.63039031,-0.01225578,1.01225578,0
545,65599,0.66875741,0.00000000,0.99482731,0.67808536,0.00117056,0.99882944,0
546,65699,0.61009091,0.00000000,0.99376342,0.62246776,0.00247501,0.99752499,0
547,65799,0.61826106,0.00000000,0.99250011,0.63354348,0.00542179,0.99457821,0
548,65899,0.57907726,0.00000000,0.99887485,0.58092095,0.00169495,0.99830505,0
549,65999,0.63246674,0.00000000,0.99506320,0.64134733,-0.00671583,1.00671583,0
550,66099,0.62058813,0.03163509,0.91616284,0.74769101,0.03101750,0.96898250,0
551,66199,0.59096534,0.00000000,0.99202433,0.60491548,-0.00054954,1.00054954,0
552,66299,0.65842321,0.00022590,0.97550773,0.71514343,0.01546327,0.98453673,0
553,66399,0.64849074,0.00000000,0.98605746,0.67664160,0.01868564,0.98131436,0
554,66499,0.63705809,0.00000000,0.96633508,0.71059066,0.00423670,0.99576330,0
555,66599,0.58220618,0.00000000,0.99223138,0.59604066,0.01962641,0.98037359,0
556,66699,0.53165944,0.00000000,0.99584734,0.53861482,-0.00840740,1.00840740,0
557,66799,0.60856905,0.00000000,0.99199407,0.62848877,0.00766463,0.99233537,0
558,66899,0.68908753,0.00000000,0.99746117,0.69676615,-0.02041307,1.02041307,0
559,66999,0.63028586,0.00000000,0.99138163,0.64670596,-0.01380970,1.01380970,0
560,67099,0.53888834,0.03471887,0.85390240,0.76082460,0.04277521,0.95722479,0
561,67199,0.57617179,0.00000000,0.98893004,0.59752747,-0.00454253,1.00454253,0
562,67299,0.70679395,0.02435638,0.98658827,0.74578875,0.00591641,0.99408359,0
563,67399,0.60320772,0.00000000,0.99513829,0.61380876,-0.01642300,1.01642300,0
564,67499,0.55478629,0.00000000,0.99785854,0.56078779,-0.01524251,1.01524251,0
565,67599,0.60039571,0.00000000,0.99564734,0.60888440,-0.02111035,1.02111035,0
566,67699,0.56512590,0.00000000,0.99237859,0.57994880,0.01639504,0.98360496,0
567,67799,0.62487060,0.00000000,0.98294532,0.67053347,-0.01089123,1.01089123,0
568,67899,0.68874198,0.00000000,0.99296652,0.70262417,-0.02075747,1.02075747,0
569,67999,0.64639831,0.00000000,0.99543110,0.65862297,-0.00542613,1.00542613,0
570,68099,0.53814755,0.00000000,0.87446759,0.73892493,0.05837244,0.94162756,0
571,68199,0.60811886,0.00000000,0.99691451,0.61530299,0.00530708,0.99469292,0
572,68299,0.58464963,0.00000000,0.99445237,0.59671973,-0.00965460,1.00965460,0
573,68399,0.54608250,0.00000000,0.99560467,0.55730169,0.02613981,0.97386019,0
574,68499,0.62053255,0.00000000,0.99007941,0.64408257,0.00137728,0.99862272,0
575,68599,0.61284888,0.00000000,0.99139217,0.62872609,0.01611848,0.98388152,0
576,68699,0.63530158,0.00000000,0.99428779,0.64723242,0.00545095,0.99454905,0
577,68799,0.62088995,0.00000000,0.99202541,0.64208743,0.00060690,0.99939310,0
578,68899,0.61242930,0.00000000,0.98161814,0.65340519,0.01299601,0.98700399,0
579,68999,0.62808331,0.00000000,0.98879293,0.65174173,0.00454862,0.99545138,0
580,69099,0.64316940,0.04613268,0.91464763,0.80833651,0.02616353,0.97383647,0
581,69199,0.54036346,0.00000000,0.99662877,0.54668967,0.00640160,0.99359840,0
582,69299,0.58906169,0.00000000,0.99780304,0.59198746,0.01489122,0.98510878,0
583,69399,0.61370146,0.00000000,0.98818849,0.62877895,0.02329573,0.97670427,0
584,69499,0.59834304,0.00000000,0.99428883,0.60598528,0.01129393,0.98870607,0
585,69599,0.57490842,0.00000000,0.99260262,0.58702264,-0.01531074,1.01531074,0
586,69699,0.64982804,0.00000000,0.98689659,0.67489276,-0.00839388,1.00839388,0
587,69799,0.60913443,0.00000000,0.98975029,0.62380134,-0.00573442,1.00573442,0
588,69899,0.55603279,0.00000000,0.99126541,0.57056656,-0.00872478,1.00872478,0
589,69999,0.57957426,0.00000000,0.99506044,0.58704155,0.01109513,0.98890487,0
590,70099,0.73763665,0.15008544,0.91542408,0.92143546,0.03529225,0.96470775,0
591,70199,0.56633502,0.00000000,0.99926900,0.56819971,0.00110308,0.99889692,0
592,70299,0.73517857,0.03102306,0.99349626,0.74924919,0.00053546,0.99946454,0
593,70399,0.66230504,0.00000000,0.99337628,0.67388865,0.00063372,0.99936628,0
594,70499,0.59166081,0.00000000,0.99484474,0.60336919,0.00591560,0.99408440,0
595,70599,0.66512327,0.00000000,0.98950589,0.68378371,-0.02477781,1.02477781,0
596,70699,0.62846063,0.00000000,0.99951405,0.62982647,0.00500896,0.99499104,0
597,70799,0.64510417,0.00000000,0.99460330,0.65635759,0.00477703,0.99522297,0
598,70899,0.60476572,0.00000000,0.99399136,0.61453176,0.01563561,0.98436439,0
599,70999,0.53870929,0.00000000,0.99643828,0.54484071,-0.00599586,1.00599586,0
600,71099,0.66134515,0.06791326,0.90968930,0.89191603,0.06141774,0.93858226,0
601,71199,0.54112720,0.00000000,0.99699186,0.54619739,0.02124251,0.97875749,0
602,71299,0.53426993,0.00000000,0.99851602,0.53784724,-0.00228144,1.00228144,0
603,71399,0.54336708,0.00000000,0.99733553,0.54951268,0.00391866,0.99608134,0
604,71499,0.59863011,0.00000000,0.99570500,0.60612666,-0.00781444,1.00781444,0
605,71599,0.67392202,0.00000000,0.98878005,0.70326077,0.01652301,0.98347699,0
606,71699,0.61685772,0.00000000,0.99745409,0.62483625,0.00749854,0.99250146,0
607,71799,0.62482155,0.00000000,0.99391758,0.63417651,-0.00418492,1.00418492,0
608,71899,0.61064815,0.00000000,0.99872395,0.61496132,0.00033899,0.99966101,0
609,71999,0.57269918,0.00000000,0.99945654,0.57364989,0.00154864,0.99845136,0
610,72099,0.54226656,0.00000000,0.89874393,0.74105732,0.03949571,0.96050429,0
611,72199,0.61874699,0.00000000,0.99900135,0.62099736,0.02441689,0.97558311,0
612,72299,0.69168323,0.00000000,0.99453773,0.69870633,-0.02571203,1.02571203,0
613,72399,0.71155032,0.00010808,0.99454735,0.72710487,0.00628757,0.99371243,0
614,72499,0.68053123,0.00000000,0.99577799,0.68769387,0.00522653,0.99477347,0
615,72599,0.62367701,0.00000000,0.99544983,0.63537265,0.02374811,0.97625189,0
616,72699,0.56724746,0.00000000,0.99905057,0.56914549,0.01260705,0.98739295,0
617,72799,0.60523747,0.00000000,0.99542876,0.61433535,-0.01555786,1.01555786,0
618,72899,0.61495349,0.00000000,0.99932184,0.61621120,-0.00166843,1.00166843,0
619,72999,0.66627733,0.00000000,0.99524640,0.67454132,-0.00176237,1.00176237,0
620,73099,0.56157784,0.00000000,0.93502104,0.68152254,0.05072675,0.94927325,0
621,73199,0.62589233,0.00000000,0.99907736,0.62910166,-0.00059802,1.00059802,0
622,73299,0.61047866,0.00000000,0.99787611,0.61501521,0.00197096,0.99802904,0
623,73399,0.63083077,0.00000000,0.99881847,0.63399692,-0.00733938,1.00733938,0
624,73499,0.58384262,0.00000000,0.99954750,0.58494088,0.00300574,0.99699426,0
625,73599,0.59698451,0.00000000,0.99802307,0.59983468,-0.00699592,1.00699592,0
626,73699,0.59640576,0.00000000,0.99970662,0.59705356,0.02036697,0.97963303,0
627,73799,0.61665161,0.00000000,0.99909779,0.61882439,0.00270553,0.99729447,0
628,73899,0.59749830,0.00000000,0.99947209,0.59852040,-0.00424533,1.00424533,0
629,73999,0.57786347,0.00000000,0.99408956,0.59075176,0.01437727,0.98562273,0
630,74099,0.63986490,0.06890226,0.89672686,0.88276335,0.07205010,0.92794990,0
631,74199,0.68288818,0.03069763,0.99839873,0.68752397,0.00888939,0.99111061,0
632,74299,0.72026466,0.03731881,0.99317657,0.73134537,0.01875960,0.98124040,0
633,74399,0.64364372,0.00000000,0.99337160,0.66657885,0.00691128,0.99308872,0
634,74499,0.52689342,0.00000000,0.99879674,0.52893057,0.00531522,0.99468478,0
635,74599,0.61382846,0.00000000,0.99981063,0.61447533,0.00263243,0.99736757,0
636,74699,0.54873116,0.00000000,0.99978294,0.54915537,0.00320511,0.99679489,0
637,74799,0.63136767,0.00000000,0.99993878,0.63146428,-0.00685915,1.00685915,0
638,74899,0.65888035,0.00000000,0.99757622,0.66858097,-0.00658401,1.00658401,0
639,74999,0.63862489,0.00000000,0.99925170,0.63999236,-0.00664066,1.00664066,0
640,75099,0.70685616,0.10805378,0.90970652,0.92716174,0.06092705,0.93907295,0
