step,fast_slow_gap,fast_wins,bernoulli_llr,familiarity_weight,weighted_bernoulli_llr,cusum_W,detector_active,regime_change,epistemic_uncertainty,epistemic_ref,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,initial_warmup_remaining,post_change_warmup_remaining,predictor_nll
79100,-0.89920759,0,-0.51082562,0.95863564,-0.48969565,0.00000000,1,0,0.07300764,0.06998772,-2.70678639,-1.80757880,7.97413111,7.59254217,0.06942940,0.07300764,0,0,3.50452550
79200,-0.95698452,0,-0.51082562,0.55766752,-0.28487086,0.00000000,1,0,0.12548819,0.06998069,-5.83440971,-4.87742519,7.67246151,7.42216682,0.12212631,0.12548819,0,0,10.99067545
79300,0.13888550,1,0.33647224,0.35032148,0.11787345,0.11787345,1,0,0.19989368,0.07002705,-7.14177799,-7.28066349,12.23934841,11.78327084,0.20559648,0.19989368,0,0,5.20139694
79400,-0.42052841,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02737836,0.07002984,-2.17169380,-1.75116539,6.17164612,5.76736116,0.03011496,0.02737836,0,0,2.88384000
79500,1.01391506,1,0.33647224,1.00000000,0.33647224,0.67043349,1,0,0.05564334,0.07005847,-5.28378248,-6.29769754,11.58104610,11.08063412,0.06217527,0.05564334,0,0,7.04705024
79600,0.46610069,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03423738,0.07011283,-4.67670107,-5.14280176,10.19589615,9.85242844,0.04043957,0.03423738,0,0,4.92654173
79700,-1.17043591,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05131898,0.07012058,-8.46667767,-7.29624176,6.13586187,5.89883804,0.05434000,0.05131898,0,0,8.62847090
79800,-0.90506244,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05493199,0.07011868,-2.11898303,-1.21392059,13.33020401,12.64017391,0.04638225,0.05493199,0,0,3.37932796
79900,-0.38925409,0,-0.51082562,0.23416071,-0.11961529,0.00000000,1,0,0.29987082,0.07021796,-5.74789238,-5.35863829,12.44874001,12.91790390,0.28752100,0.29987082,0,0,6.40639544
80000,-0.04414368,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02402869,0.07035628,-37.18607712,-37.14193344,1.89781821,1.90442657,0.02434154,0.02402869,0,0,37.87465820
80100,-1.44057345,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04969917,0.07039048,-2.14572930,-0.70515585,5.86570311,5.37884140,0.03984802,0.04969917,0,0,0.26215899
80200,-0.19983864,0,-0.51082562,0.89317236,-0.45625533,0.00000000,1,0,0.07889472,0.07046658,-2.33927679,-2.13943815,10.68688774,10.74773121,0.08008221,0.07889472,0,0,nan
80300,-0.40648389,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04359295,0.07050744,-0.97542906,-0.56894517,9.80137444,9.82342815,0.05299406,0.04359295,0,0,1.61891362
80400,-1.16526198,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03827786,0.07052725,-4.26844835,-3.10318637,5.31752586,5.48763943,0.04284933,0.03827786,0,0,5.34399647
80500,0.84054375,1,0.33647224,0.32124790,0.10809100,0.10809100,1,0,0.21984571,0.07062497,-5.57412767,-6.41467142,12.52280807,13.23396015,0.24443378,0.21984571,0,0,5.63706994
80600,0.37606239,1,0.33647224,1.00000000,0.33647224,0.98310363,1,0,0.02663677,0.07065990,-6.82880688,-7.20486927,9.41236973,9.56837463,0.02803468,0.02663677,0,0,7.51267195
80700,0.41255665,1,0.33647224,1.00000000,0.33647224,1.62266773,1,0,0.03063640,0.07071943,-3.80045557,-4.21301222,6.12214661,6.02747250,0.02624422,0.03063640,0,0,4.61756492
80800,-0.08368969,0,-0.51082562,0.86896400,-0.44388908,0.00000000,1,0,0.08147640,0.07080006,-4.42708492,-4.34339523,7.28489351,6.76759720,0.08983225,0.08147640,0,0,5.36146951
80900,-0.41767025,0,-0.51082562,0.42138831,-0.21525594,0.41097268,1,0,0.16832106,0.07092853,-5.16939068,-4.75172043,11.77313709,12.11882210,0.22337110,0.16832106,0,0,5.43989038
81000,0.01279259,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02990815,0.07097376,-23.67662811,-23.68942070,2.16033745,2.16482639,0.03318383,0.02990815,0,0,23.83502579
81100,-1.57117915,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03641023,0.07112505,-2.69363213,-1.12245297,6.65244055,6.16991472,0.05549612,0.03641023,0,0,3.78246588
81200,-0.45053577,0,-0.51082562,0.76346586,-0.38999793,0.00000000,1,0,0.09322965,0.07117766,-2.01309824,-1.56256247,11.23907089,10.90281582,0.10823116,0.09322965,0,0,3.40727592
81300,-1.52851963,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04850575,0.07115409,-7.40667820,-5.87815857,5.43725681,4.59104824,0.04415574,0.04850575,0,0,9.79622221
81400,-0.10830975,0,-0.51082562,0.74466960,-0.38039631,0.00000000,1,0,0.09557471,0.07117158,-1.71657109,-1.60826135,9.60520935,10.00204086,0.09656888,0.09557471,0,0,2.17800260
81500,-0.40922809,0,-0.51082562,0.58377744,-0.29820847,0.25241575,1,0,0.12196945,0.07120301,-3.15391827,-2.74469018,11.24689770,11.40872574,0.13058001,0.12196945,0,0,4.68591229
81600,-0.50402260,0,-0.51082562,0.45664792,-0.23326746,1.21330787,1,0,0.15603207,0.07125172,-4.29196644,-3.78794384,10.09188461,10.35818100,0.17881936,0.15603207,0,0,7.23380971
81700,-0.21780312,0,-0.51082562,1.00000000,-0.51082562,0.29218378,1,0,0.03614515,0.07131548,0.79196656,1.00976968,4.99824047,4.99025059,0.03968927,0.03614515,0,0,-1.36843836
81800,-1.52290606,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03454445,0.07141668,-3.62848949,-2.10558343,5.01762199,4.70767879,0.02809330,0.03454445,0,0,5.53597879
81900,0.62024450,1,0.33647224,0.80619292,0.27126153,0.27126153,1,0,0.08862726,0.07145067,-5.91370821,-6.53395271,11.00754833,11.73480129,0.08653684,0.08862726,0,0,7.01181173
82000,-0.46937180,0,-0.51082562,1.00000000,-0.51082562,0.36393563,1,0,0.03696948,0.07141398,-32.66015625,-32.19078445,1.81593657,1.83915985,0.03948724,0.03696948,0,0,32.98968569
82100,-1.55161667,0,-0.51082562,0.86487978,-0.44180275,0.00000000,1,0,0.08274087,0.07156090,-7.81992531,-6.26830864,10.19447327,9.99595261,0.08393352,0.08274087,0,0,9.02263610
82200,-0.11273718,0,-0.51082562,0.28754792,-0.14688684,0.00000000,1,0,0.24893168,0.07157978,-5.49461079,-5.38187361,13.59508133,13.99408436,0.27589560,0.24893168,0,0,6.36600264
82300,0.18257356,1,0.33647224,0.77230248,0.25985834,0.43332602,1,0,0.09269979,0.07159228,-3.73646307,-3.91903663,9.06123734,9.22712231,0.08407952,0.09269979,0,0,5.32877779
82400,-1.65758896,0,-0.51082562,0.59669443,-0.30480680,0.00000000,1,0,0.12003183,0.07162233,-7.03722191,-5.37963295,9.09649658,9.89579391,0.12517023,0.12003183,0,0,8.34001722
82500,0.62111044,1,0.33647224,0.30907545,0.10399531,0.10399531,1,0,0.23179232,0.07164131,-2.62705827,-3.24816871,9.56933880,10.69818783,0.21352810,0.23179232,0,0,2.84306765
82600,0.06289005,1,0.33647224,1.00000000,0.33647224,1.03554624,1,0,0.06859528,0.07170970,0.48165417,0.41876411,6.71965742,6.62214994,0.05621527,0.06859528,0,0,0.82483423
82700,0.78982055,1,0.33647224,1.00000000,0.33647224,0.82667437,1,0,0.06600323,0.07182082,-1.63692224,-2.42674279,5.95149851,6.33260107,0.06337860,0.06600323,0,0,1.77067566
82800,-0.60347652,0,-0.51082562,0.91175510,-0.46574787,0.06939703,1,0,0.07880643,0.07185216,0.15030813,0.75378466,6.17608118,6.36423588,0.07951649,0.07880643,0,0,0.50002462
82900,-0.10426998,0,-0.51082562,0.36342272,-0.18564564,0.00000000,1,0,0.19770974,0.07185221,-4.21421909,-4.10994911,10.78089046,12.04759026,0.21875976,0.19770974,0,0,4.89999795
83000,-1.35726166,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01855340,0.07192290,-48.55452728,-47.19726562,1.61516201,1.66670680,0.01866365,0.01855340,0,0,49.42534180
83100,-0.91129541,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04431466,0.07199497,-1.93753362,-1.02623820,5.43337440,5.73389912,0.04310692,0.04431466,0,0,2.54941112
83200,-1.30787945,0,-0.51082562,0.32505194,-0.16604486,0.00000000,1,0,0.22146827,0.07198869,-5.27042484,-3.96254539,12.08880997,12.91823101,0.24283470,0.22146827,0,0,6.25905257
83300,-1.47332501,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04882845,0.07210385,-3.67844057,-2.20511556,6.09362030,6.64581347,0.05577571,0.04882845,0,0,4.84523716
83400,-0.61534715,0,-0.51082562,0.43003354,-0.21967215,0.00000000,1,0,0.16781563,0.07216635,-3.94780302,-3.33245587,12.10623455,12.95441341,0.15159260,0.16781563,0,0,4.66526739
83500,-1.25429988,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04641661,0.07222996,1.20489860,2.45919847,6.79967165,7.04192638,0.03715728,0.04641661,0,0,-0.18132788
83600,-0.64052844,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05932276,0.07227910,-3.21281767,-2.57228923,6.98705244,8.05749321,0.05141074,0.05932276,0,0,4.89998615
83700,-0.51354551,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02485933,0.07228124,-1.72856712,-1.21502161,5.61428022,6.37899637,0.02598810,0.02485933,0,0,2.49602908
83800,-1.76630259,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04546731,0.07230113,-6.25667524,-4.49037266,5.86735868,6.20753288,0.04230439,0.04546731,0,0,5.99583292
83900,0.44225574,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.05697834,0.07234273,1.77958226,1.33732653,5.15698433,5.54803705,0.06333565,0.05697834,0,0,-1.42364593
84000,-0.26931381,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02046625,0.07238802,-48.02350998,-47.75419617,1.55760658,1.58737242,0.02108796,0.02046625,0,0,48.44184875
84100,-1.71818113,0,-0.51082562,0.84954559,-0.43396965,0.00000000,1,0,0.08543280,0.07257906,-0.50516915,1.21301198,6.09318733,6.40566349,0.08372553,0.08543280,0,0,0.14754963
84200,-0.98365593,0,-0.51082562,0.80905316,-0.41328509,0.00000000,1,0,0.08979831,0.07265161,-7.27838564,-6.29472971,8.37210178,8.34670353,0.11399415,0.08979831,0,0,12.47203318
84300,0.03949082,1,0.33647224,1.00000000,0.33647224,0.67294447,1,0,0.06678281,0.07278682,-0.93755710,-0.97704792,10.34501171,10.93035221,0.07709742,0.06678281,0,0,2.66094470
84400,-3.25827551,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.06435529,0.07283151,-4.38474655,-1.12647104,7.89563560,7.99408293,0.06289747,0.06435529,0,0,6.45640475
84500,-1.36632967,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.07142368,0.07292463,-2.06210685,-0.69577718,6.18437243,6.52575493,0.07389858,0.07142368,0,0,5.12595034
84600,-0.77224755,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05103525,0.07295537,-1.72710681,-0.95485926,6.03983021,7.05571985,0.06649551,0.05103525,0,0,2.68320727
84700,-1.24656963,0,-0.51082562,0.35281323,-0.18022604,0.00000000,1,0,0.20702045,0.07303955,-6.04332638,-4.79675674,9.72097301,10.93227768,0.19744970,0.20702045,0,0,6.25132942
84800,-0.62577152,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02390432,0.07309331,0.65321708,1.27898860,4.85024118,5.66351557,0.02796534,0.02390432,0,0,0.12798433
84900,-2.86626720,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04510403,0.07322101,-0.98404217,1.88222504,8.36394882,9.60058594,0.04813398,0.04510403,0,0,7.36525571
85000,-0.78882217,0,-0.51082562,1.00000000,-0.51082562,0.60843510,1,0,0.02487921,0.07327463,-33.32065201,-32.53182983,1.99088562,2.06991100,0.02625093,0.02487921,0,0,33.24347305
85100,-2.02735305,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05369877,0.07337640,-1.99950027,0.02785277,5.73802233,5.32651615,0.05782637,0.05369877,0,0,2.56015484
85200,-1.57293558,0,-0.51082562,0.30916635,-0.15793009,0.00000000,1,0,0.23753065,0.07343648,-6.67159271,-5.09865713,8.95598698,9.02990532,0.23442501,0.23753065,0,0,7.32491493
85300,-0.63480234,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03923095,0.07336181,-4.12903547,-3.49423313,7.58690405,7.92221498,0.04140175,0.03923095,0,0,6.30587101
85400,0.25974989,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.05070082,0.07322978,-0.42682576,-0.68657565,6.41946983,6.83363342,0.05454467,0.05070082,0,0,0.77840167
85500,-0.72603798,0,-0.51082562,0.61277106,-0.31301916,0.11653674,1,0,0.11939952,0.07316457,-10.54273224,-9.81669426,5.79246759,6.40465975,0.11781030,0.11939952,0,0,12.34987831
85600,-0.41107893,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04754559,0.07319842,-3.71861434,-3.30753541,6.47146511,7.44296694,0.05442129,0.04754559,0,0,2.78061056
85700,-1.61904883,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03857986,0.07322273,-3.20301795,-1.58396912,5.44042635,6.33165169,0.04039194,0.03857986,0,0,3.98580519
85800,-0.76183867,0,-0.51082562,0.32616136,-0.16661158,0.00000000,1,0,0.22450890,0.07322613,-2.77159476,-2.00975609,11.07695484,11.87177658,0.22174318,0.22450890,0,0,3.14451432
85900,-0.80892885,0,-0.51082562,0.90458036,-0.46208282,0.00000000,1,0,0.08094767,0.07322367,-1.65198171,-0.84305286,5.34070778,5.99222565,0.07632567,0.08094767,0,0,1.86659153
86000,-0.77653885,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.01903697,0.07314157,-35.65904236,-34.88250351,1.74484932,1.79748070,0.02005001,0.01903697,0,0,35.22795486
86100,0.18264866,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.07161877,0.07322192,-8.12293148,-8.30558014,6.24463654,6.48450899,0.08251107,0.07161877,0,0,8.32990551
86200,0.14449489,1,0.33647224,0.72669366,0.24451224,0.38199985,1,0,0.10072292,0.07319470,-1.45427883,-1.59877372,6.10368156,6.13954210,0.09138635,0.10072292,0,0,2.16485530
86300,-0.61525345,0,-0.51082562,0.66270821,-0.33852834,0.00000000,1,0,0.11045860,0.07320182,-3.62971878,-3.01446533,8.99375725,8.97843075,0.10924700,0.11045860,0,0,4.68079896
86400,-0.38714552,0,-0.51082562,0.99433387,-0.50793122,0.00000000,1,0,0.07349246,0.07307604,-1.39823437,-1.01108885,8.19075966,8.49974918,0.07824637,0.07349246,0,0,5.06087523
86500,-1.35243940,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02780410,0.07294437,-6.54064417,-5.18820477,5.88772106,5.97484827,0.03505193,0.02780410,0,0,6.03894679
86600,0.51570964,1,0.33647224,0.37491502,0.12614850,0.46262073,1,0,0.19443233,0.07289560,-3.68240666,-4.19811630,6.93797350,7.35015678,0.19764599,0.19443233,0,0,3.62371331
86700,0.85015094,1,0.33647224,0.78622120,0.26454161,0.93748608,1,0,0.09265859,0.07285015,-0.05475461,-0.90490556,5.95954943,6.42034340,0.09409460,0.09265859,0,0,0.89264321
86800,-1.51795077,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04432558,0.07274262,1.83762646,3.35557723,4.66611004,4.93877459,0.03885227,0.04432558,0,0,-0.65301079
86900,0.13639474,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.04843588,0.07265051,-1.62177849,-1.75817323,6.17155123,6.80461168,0.03810570,0.04843588,0,0,1.73467588
87000,-1.09431839,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02878425,0.07253414,-49.40904999,-48.31473160,1.95832443,2.02860188,0.02765443,0.02878425,0,0,50.61490479
87100,-0.22024941,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03456496,0.07266008,2.03399086,2.25424027,4.98939848,5.33626890,0.03224543,0.03456496,0,0,-1.57552862
87200,-0.93340683,0,-0.51082562,0.32354339,-0.16527426,0.17119798,1,0,0.22438431,0.07259806,-5.66508484,-4.73167801,7.86275911,8.51038551,0.22040489,0.22438431,0,0,5.98859406
87300,-1.79577255,0,-0.51082562,0.41975152,-0.21441983,0.00000000,1,0,0.17291376,0.07258081,-6.77798557,-4.98221302,5.13165951,5.31381416,0.17455925,0.17291376,0,0,7.95537519
87400,0.08509207,1,0.33647224,1.00000000,0.33647224,0.56027539,1,0,0.05542000,0.07253254,-7.60896635,-7.69405842,3.46155047,3.52994204,0.06077354,0.05542000,0,0,8.54145575
87500,-0.82421660,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04878527,0.07244457,-2.26115847,-1.43694186,4.21352577,4.28750229,0.05146726,0.04878527,0,0,3.76351154
87600,0.50172997,1,0.33647224,0.93287495,0.31388652,0.65035876,1,0,0.07762451,0.07241396,-3.36003375,-3.86176372,5.02317572,4.81104612,0.08859814,0.07762451,0,0,3.50163853
87700,-1.33449054,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03840976,0.07245309,-4.37045479,-3.03596425,5.58957481,5.37497711,0.04213544,0.03840976,0,0,5.56808889
87800,-0.41206598,0,-0.51082562,0.99818114,-0.50989650,0.00000000,1,0,0.07254347,0.07241153,1.40627337,1.81833935,6.06382084,5.95981407,0.06900765,0.07254347,0,0,-1.03748322
87900,-0.32760763,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04052789,0.07243976,1.27196169,1.59956932,4.18492222,4.07602262,0.03449722,0.04052789,0,0,0.27542039
88000,0.07443619,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.01744775,0.07233522,-35.56597519,-35.64041138,1.86159277,1.86732161,0.01826913,0.01744775,0,0,35.70426369
88100,-1.27158427,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04864481,0.07243411,-5.17199135,-3.90040708,6.29634476,5.55894136,0.05191696,0.04864481,0,0,5.72776947
88200,-2.42796326,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03218609,0.07242304,0.35756946,2.78553271,5.78862810,4.87836123,0.02292872,0.03218609,0,0,-0.21753126
88300,-0.86465073,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03649861,0.07249074,-3.54925179,-2.68460107,6.93898296,6.26463079,0.03591261,0.03649861,0,0,4.39136553
88400,0.41568756,1,0.33647224,0.29710903,0.09996894,1.25198398,1,0,0.24406449,0.07251377,-6.64536285,-7.06105042,7.08013010,6.93139744,0.24500002,0.24406449,0,0,7.84569609
88500,-0.72593117,0,-0.51082562,0.43977099,-0.22464629,0.00000000,1,0,0.16513175,0.07262015,-5.43665791,-4.71072674,10.02065182,10.01318836,0.13932742,0.16513175,0,0,8.50173683
88600,-0.49590015,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.07173548,0.07271985,-9.53479481,-9.03889465,6.08595419,6.13918114,0.07076719,0.07173548,0,0,11.41873336
88700,-0.75941181,0,-0.51082562,0.71712909,-0.36632792,0.00000000,1,0,0.10159915,0.07285971,-9.54642487,-8.78701305,4.22808266,3.98569274,0.10863473,0.10159915,0,0,9.59469636
88800,-1.52219963,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.05856287,0.07299014,-1.61578989,-0.09359026,10.21592236,9.76282597,0.05486763,0.05856287,0,0,1.59705961
88900,0.97881317,1,0.33647224,1.00000000,0.33647224,0.52018106,1,0,0.05943689,0.07306481,-9.47046280,-10.44927597,7.35820007,7.42129183,0.05175175,0.05943689,0,0,10.01579690
89000,-0.27689743,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02714280,0.07311892,-42.60502625,-42.32812881,1.87301552,1.86210167,0.02811244,0.02714280,0,0,43.86267471
89100,-1.20266724,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.03330886,0.07327977,-1.26577115,-0.06310391,7.81832314,7.38164091,0.03612452,0.03330886,0,0,1.38717079
89200,-0.36699963,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02998871,0.07324393,0.47087193,0.83787155,6.72128725,6.91343260,0.02616296,0.02998871,0,0,-0.33185005
89300,-0.08703494,0,-0.51082562,0.57740988,-0.29495576,0.00000000,1,0,0.12665790,0.07313352,-1.18706298,-1.10002804,5.40462160,5.86444807,0.14436550,0.12665790,0,0,1.35549363
89400,-0.02632356,0,-0.51082562,1.00000000,-0.51082562,3.45229138,1,0,0.02704578,0.07308034,0.11378884,0.14011240,4.87744236,5.59240866,0.03433394,0.02704578,0,0,0.50591540
89500,0.95826769,1,0.33647224,1.00000000,0.33647224,0.49304400,1,0,0.03582211,0.07300726,2.84589958,1.88763189,4.96275806,5.51222181,0.03391904,0.03582211,0,0,-2.63558912
89600,-2.80584288,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.04322738,0.07285415,-5.28687572,-2.48103285,4.14459419,5.09832335,0.05376209,0.04322738,0,0,6.44079932
89700,-0.54657340,0,-0.51082562,0.77185843,-0.39428506,1.25538135,1,0,0.09431430,0.07279729,2.70401311,3.25058651,5.55247211,6.13756943,0.07819463,0.09431430,0,0,-0.75123656
89800,0.68297958,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.03674736,0.07268178,2.94486141,2.26188183,6.41899538,7.17197657,0.03928548,0.03674736,0,0,-2.37350027
89900,0.31476808,1,0.33647224,1.00000000,0.33647224,0.37149551,1,0,0.05913138,0.07260305,3.85074472,3.53597665,6.28612852,6.99496412,0.04747633,0.05913138,0,0,-3.80200547
90000,0.55104828,1,0.33647224,1.00000000,0.33647224,0.33647224,1,0,0.02791014,0.07244101,-33.86730194,-34.41835022,1.90956092,1.94518995,0.03009464,0.02791014,0,0,34.30672518
90100,-15.42909718,0,-0.51082562,0.23287901,-0.11896057,12.21191060,1,0,0.31264150,0.07280764,-23.18612862,-7.75703144,10.50198174,12.19373512,0.27255738,0.31264150,0,0,46.15777397
90200,-3.24228883,0,-0.51082562,0.98358666,-0.50244127,0.00000000,1,0,0.07408071,0.07286479,-6.54237032,-3.30008149,6.75028038,7.22827578,0.05090375,0.07408071,0,0,6.69089778
90300,-4.20325565,0,-0.51082562,0.50286840,-0.25687806,0.00000000,1,0,0.14478528,0.07280794,-7.04408455,-2.84082890,6.79286623,7.54863214,0.12548229,0.14478528,0,0,7.17013280
90400,-1.14568257,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.02363473,0.07271455,-2.19269037,-1.04700780,6.32706594,6.94184685,0.04098459,0.02363473,0,0,2.35335952
90500,-2.44294405,0,-0.51082562,1.00000000,-0.51082562,0.00000000,1,0,0.06566944,0.07262114,-2.32032275,0.12262130,4.33863068,4.93110847,0.09142565,0.06566944,0,0,2.17052555
90600,-0.62412882,0,-0.51082562,0.82205666,-0.41992761,0.14537575,1,0,0.08812686,0.07244527,-3.38221049,-2.75808167,4.30515099,4.70101833,0.10295290,0.08812686,0,0,3.05655932
90700,1.80955279,1,0.33647224,1.00000000,0.33647224,2.92688272,1,0,0.04049558,0.07224334,3.01756287,1.20801008,4.70269442,5.18279362,0.05299667,0.04049558,0,0,-2.97974420
90800,0.63233566,1,0.33647224,0.64445465,0.21684110,4.31150481,1,0,0.11194364,0.07214260,-3.86556244,-4.49789810,5.50435209,5.95808983,0.13555299,0.11194364,0,0,4.73772244
90900,0.92553043,1,0.33647224,1.00000000,0.33647224,10.66846544,1,0,0.04751019,0.07203927,0.14090908,-0.78462136,5.19289827,5.83864689,0.05243182,0.04751019,0,0,0.50645022
91000,0.02714157,1,0.33647224,1.00000000,0.33647224,28.78220904,1,0,0.03488580,0.07186587,-35.45228195,-35.47942352,1.86333382,1.90166473,0.03713635,0.03488580,0,0,37.36350632
91100,-3.84947968,0,-0.51082562,0.31152217,-0.15913351,38.37424534,1,0,0.23199242,0.07227078,-8.21235466,-4.36287498,13.80690193,12.15628529,0.18885688,0.23199242,0,0,10.52811623
91200,0.67514515,1,0.33647224,0.94638283,0.31843155,38.59014284,1,0,0.07625338,0.07216489,-4.50825405,-5.18339920,5.99936247,6.05679560,0.08064122,0.07625338,0,0,4.10549871
91300,-0.41570282,0,-0.51082562,1.00000000,-0.51082562,49.21975955,1,0,0.04642374,0.07204308,-2.65630388,-2.24060106,5.30613041,5.57493877,0.05138546,0.04642374,0,0,1.95561171
91400,1.77159786,1,0.33647224,0.48161240,0.16204920,65.23897816,1,0,0.14924878,0.07188006,-1.06907368,-2.84067154,6.49530268,7.34175444,0.15430745,0.14924878,0,0,1.52443767
91500,0.97129226,1,0.33647224,0.72145875,0.24275084,85.64749261,1,0,0.09931739,0.07165340,4.66893768,3.69764543,4.63130426,5.40797424,0.11587553,0.09931739,0,0,-2.35783315
91600,0.00000000,0,0.00000000,0.93977637,0.00000000,0.00000000,0,0,0.07604153,0.07146204,2.11911631,2.11911631,5.12310362,5.12310362,0.07604153,0.07604153,0,991,-1.18945889
91700,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.02948520,0.07129372,2.09010553,2.09010553,3.09566689,3.09566689,0.02948520,0.02948520,0,891,-0.98055728
91800,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05782570,0.07114621,-4.77425098,-4.77425098,3.23087573,3.23087573,0.05782570,0.05782570,0,791,6.35076804
91900,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.06995124,0.07103144,4.67895985,4.67895985,5.11086512,5.11086512,0.06995124,0.06995124,0,691,-4.02852885
92000,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.04014917,0.07092767,-35.36159515,-35.36159515,1.79765785,1.79765785,0.04014917,0.04014917,0,591,33.59515381
92100,0.00000000,0,0.00000000,0.57741985,0.00000000,0.00000000,0,0,0.12295013,0.07099385,-6.69452286,-6.69452286,6.89389038,6.89389038,0.12295013,0.12295013,0,491,8.34057200
92200,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.04024531,0.07085721,-1.05429935,-1.05429935,4.77359724,4.77359724,0.04024531,0.04024531,0,391,2.16925128
92300,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.05478739,0.07083807,-6.18109703,-6.18109703,4.89097500,4.89097500,0.05478739,0.05478739,0,291,8.77836196
92400,0.00000000,0,0.00000000,0.56691693,0.00000000,0.00000000,0,0,0.12495039,0.07083649,-0.46373332,-0.46373332,7.72006750,7.72006750,0.12495039,0.12495039,0,191,4.50944333
92500,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0,0,0.06411571,0.07088402,-3.90689826,-3.90689826,5.18635368,5.18635368,0.06411571,0.06411571,0,91,6.02129960
92600,0.68070793,1,0.33647224,0.59665989,0.20075949,0.20075949,1,0,0.11870469,0.07082633,2.10488343,1.42417550,5.72651720,5.75551414,0.11783632,0.11870469,0,0,-0.87299438
92700,0.56074619,1,0.33647224,0.99375606,0.33437132,0.33437132,1,0,0.07127246,0.07082744,-8.20150375,-8.76224995,6.14882660,6.18891382,0.06703863,0.07127246,0,0,9.00670528
