block_index,step,E_k,W_k,mean_familiarity,mean_surprise,mean_gradient_coherence,mean_gradient_novelty,regime_change
642,75299,0.58280277,0.00000000,0.99886958,0.58524391,0.00746339,0.99253661,0
643,75399,0.55879482,0.00000000,0.99806418,0.56267330,0.03530914,0.96469086,0
644,75499,0.57905433,0.00000000,0.99971964,0.57972855,0.00147351,0.99852649,0
645,75599,0.60082319,0.00000000,0.99680256,0.60565741,0.00175716,0.99824284,0
646,75699,0.61832177,0.00000000,0.99959960,0.61969912,-0.00168781,1.00168781,0
647,75799,0.56992001,0.00000000,0.99987745,0.57029150,0.00619223,0.99380777,0
648,75899,0.64265101,0.00000000,0.99664170,0.65064977,-0.01156914,1.01156914,0
649,75999,0.57135052,0.00000000,0.99929138,0.57282731,0.00906690,0.99093310,0
650,76099,0.74803054,0.10295424,0.94842458,0.86360794,0.02737408,0.97262592,0
651,76199,0.65016227,0.02662708,0.99979738,0.65093089,0.00401145,0.99598855,0
652,76299,0.60615230,0.00000000,0.99745210,0.61212433,0.00106780,0.99893220,0
653,76399,0.58411754,0.00000000,0.99758049,0.58916434,0.01755744,0.98244256,0
654,76499,0.58076112,0.00000000,0.99645724,0.58795077,0.01181366,0.98818634,0
655,76599,0.62435517,0.00000000,0.99976971,0.62507871,0.03830867,0.96169133,0
656,76699,0.67421599,0.00000000,0.99942324,0.67549866,0.00383514,0.99616486,0
657,76799,0.60009300,0.00000000,0.99933065,0.60224648,0.00870121,0.99129879,0
658,76899,0.62632898,0.00000000,0.99799288,0.63230837,0.00535462,0.99464538,0
659,76999,0.53290534,0.00000000,0.99993266,0.53307177,0.00081854,0.99918146,0
660,77099,0.65195086,0.00000000,0.97807768,0.71566298,0.03518201,0.96481799,0
661,77199,0.61373615,0.00000000,0.99915695,0.61629371,-0.02132994,1.02132994,0
662,77299,0.66350128,0.00000000,0.99904852,0.66712048,0.00554585,0.99445415,0
663,77399,0.66371750,0.00000000,0.99659252,0.67314711,-0.00565849,1.00565849,0
664,77499,0.67500999,0.00000000,0.99878808,0.67853525,-0.00122261,1.00122261,0
665,77599,0.57120478,0.00000000,0.99176072,0.58653836,0.00314825,0.99685175,0
666,77699,0.59931143,0.00000000,0.99881861,0.60259084,0.01327345,0.98672655,0
667,77799,0.62264551,0.00000000,0.99964483,0.62337942,0.00521272,0.99478728,0
668,77899,0.66009678,0.00000000,0.99938658,0.66153433,-0.00938184,1.00938184,0
669,77999,0.59496826,0.00000000,0.99730627,0.60069823,-0.01099191,1.01099191,0
670,78099,0.60432321,0.00000000,0.97167170,0.67828975,0.03650396,0.96349604,0
671,78199,0.58290257,0.00000000,0.99974912,0.58342628,0.01514080,0.98485920,0
672,78299,0.61254451,0.00000000,0.99689768,0.62038897,0.00722401,0.99277599,0
673,78399,0.68834646,0.00000000,0.99885420,0.69218876,0.01376517,0.98623483,0
674,78499,0.62680637,0.00000000,0.99870608,0.63256978,-0.00887107,1.00887107,0
675,78599,0.55571043,0.00000000,0.99803006,0.55952772,0.00874135,0.99125865,0
676,78699,0.59231016,0.00000000,0.99884213,0.59605536,0.00084760,0.99915240,0
677,78799,0.59271032,0.00000000,0.99884872,0.59538020,-0.01859541,1.01859541,0
678,78899,0.60308382,0.00000000,0.99988210,0.60347689,-0.02713195,1.02713195,0
679,78999,0.61920285,0.00000000,0.99954523,0.61984168,0.00288301,0.99711699,0
680,79099,0.70306676,0.03335501,0.94944205,0.80214262,0.02162078,0.97837922,0
681,79199,0.59395216,0.00000000,0.99630217,0.60214052,-0.00135170,1.00135170,0
682,79299,0.61494573,0.00000000,0.99965256,0.61578786,-0.00092519,1.00092519,0
683,79399,0.59807184,0.00000000,0.99931394,0.60017598,-0.00297652,1.00297652,0
684,79499,0.61348633,0.00000000,0.99554634,0.62161079,-0.00691529,1.00691529,0
685,79599,0.57979175,0.00000000,0.99582095,0.59101664,0.00092904,0.99907096,0
686,79699,0.58130583,0.00000000,0.99844443,0.58476717,0.02078815,0.97921185,0
687,79799,0.64640343,0.00000000,0.99810126,0.64920647,-0.00407879,1.00407879,0
688,79899,0.60463610,0.00000000,0.99440842,0.61423653,-0.00789036,1.00789036,0
689,79999,0.67386968,0.00000000,0.99928603,0.67600579,-0.01362134,1.01362134,0
690,80099,0.60086174,0.00000000,0.97372810,0.66439024,0.03394276,0.96605724,0
691,80199,0.53492962,0.00000000,0.99368564,0.54901502,-0.01524408,1.01524408,0
692,80299,0.60391348,0.00000000,0.99803591,0.60977670,0.01696866,0.98303134,0
693,80399,0.60758912,0.00000000,0.99929511,0.60937092,0.00524433,0.99475567,0
694,80499,0.64456100,0.00000000,0.99607239,0.65335755,0.01121764,0.98878236,0
695,80599,0.63359113,0.00000000,0.99829878,0.63699119,-0.01107906,1.01107906,0
696,80699,0.56463864,0.00000000,0.99961621,0.56586189,-0.00068019,1.00068019,0
697,80799,0.61878871,0.00000000,0.99988284,0.61912712,-0.00200771,1.00200771,0
698,80899,0.60132638,0.00000000,0.99943534,0.60330673,0.00435141,0.99564859,0
699,80999,0.72604069,0.01071490,0.99586219,0.73793572,0.00368622,0.99631378,0
700,81099,0.49532196,0.00000000,0.88426831,0.69120098,0.10045450,0.89954550,0
701,81199,0.64151671,0.00000000,0.99958907,0.64242034,0.00378401,0.99621599,0
702,81299,0.55564584,0.00000000,0.99976749,0.55625099,-0.01546950,1.01546950,0
703,81399,0.57731259,0.00000000,0.98850346,0.59259193,0.01394920,0.98605080,0
704,81499,0.61127084,0.00000000,0.99937446,0.61286855,0.02577559,0.97422441,0
705,81599,0.64484082,0.00000000,0.99753536,0.65192107,-0.01216935,1.01216935,0
706,81699,0.61770240,0.00000000,0.99347483,0.63725258,-0.01041003,1.01041003,0
707,81799,0.63363583,0.00000000,0.99972148,0.63426688,0.01946066,0.98053934,0
708,81899,0.54738787,0.00000000,0.99245715,0.55811164,-0.01835141,1.01835141,0
709,81999,0.62778437,0.00000000,0.99799239,0.63457161,-0.00508111,1.00508111,0
710,82099,0.82829075,0.30221417,0.86677058,1.13269181,0.15437938,0.84562062,0
711,82199,0.69824258,0.43636115,0.87406130,0.94587641,0.00286663,0.99713337,0
712,82299,0.54715100,0.26281142,0.99510374,0.56142053,-0.00527709,1.00527709,0
713,82399,0.57978059,0.12900990,0.99197886,0.59773928,0.00295086,0.99704914,0
714,82499,0.53483653,0.00000000,0.99506793,0.54695541,0.02716585,0.97283415,0
715,82599,0.54725037,0.00000000,0.98530659,0.57004020,-0.00826964,1.00826964,0
716,82699,0.60242556,0.00000000,0.99907157,0.60463148,0.01321292,0.98678708,0
717,82799,0.58598944,0.00000000,0.99981247,0.58654147,-0.01561125,1.01561125,0
718,82899,0.60755372,0.00000000,0.99646318,0.61458272,-0.00332377,1.00332377,0
719,82999,0.57220661,0.00000000,0.99734485,0.57760315,-0.00026532,1.00026532,0
720,83099,0.69080487,0.05792129,0.93983361,0.82055451,0.01352941,0.98647059,0
721,83199,0.55596186,0.00000000,0.99185495,0.56725278,-0.00169013,1.00169013,0
722,83299,0.60980077,0.00000000,0.99709795,0.61692449,-0.00205058,1.00205058,0
723,83399,0.58682776,0.00000000,0.99747811,0.59446846,-0.01002156,1.01002156,0
724,83499,0.59975536,0.00000000,0.99617410,0.61097224,-0.00060563,1.00060563,0
725,83599,0.59504466,0.00000000,0.99597984,0.59837990,-0.00096737,1.00096737,0
726,83699,0.65709971,0.00000000,0.99738484,0.66483826,0.00170750,0.99829250,0
727,83799,0.57965413,0.00000000,0.99703615,0.58510510,-0.00862936,1.00862936,0
728,83899,0.58807592,0.00000000,0.99819187,0.59497093,-0.00201506,1.00201506,0
729,83999,0.58963350,0.00000000,0.99870773,0.59237267,0.00664025,0.99335975,0
730,84099,0.61862574,0.00000000,0.94843448,0.77732214,0.01180679,0.98819321,0
731,84199,0.54684514,0.00000000,0.99643875,0.55539545,0.01445151,0.98554849,0
732,84299,0.71089699,0.00000000,0.99312082,0.72825363,-0.00819343,1.00819343,0
733,84399,0.61498579,0.00000000,0.99896625,0.61735443,-0.00170186,1.00170186,0
734,84499,0.62625948,0.00000000,0.99952764,0.62720473,-0.00066631,1.00066631,0
735,84599,0.50491153,0.00000000,0.99445350,0.51996554,0.00440991,0.99559009,0
736,84699,0.55867960,0.00000000,0.99937821,0.56009117,-0.01942606,1.01942606,0
737,84799,0.50745352,0.00000000,0.99880843,0.50933861,0.00593144,0.99406856,0
738,84899,0.62834737,0.00000000,0.99909930,0.63052192,-0.00390519,1.00390519,0
739,84999,0.56760504,0.00000000,0.99962751,0.56853049,-0.01110849,1.01110849,0
740,85099,1.09463436,0.50703748,0.90715597,1.32515062,0.07476491,0.92523509,0
741,85199,0.57783347,0.36276828,0.99881437,0.58129015,-0.04218376,1.04218376,0
742,85299,0.57475476,0.22000135,0.99724498,0.58166127,0.01353684,0.98646316,0
743,85399,0.57414158,0.07384859,0.99829571,0.57908942,0.02662283,0.97337717,0
744,85499,0.58597533,0.00000000,0.99689481,0.59299660,-0.00018834,1.00018834,0
745,85599,0.54724308,0.00000000,0.99785904,0.55267687,-0.01020490,1.01020490,0
746,85699,0.54393634,0.00000000,0.99922289,0.54510085,0.00517130,0.99482870,0
747,85799,0.52516255,0.00000000,0.99846773,0.52709573,-0.00154115,1.00154115,0
748,85899,0.64383250,0.00000000,0.99961211,0.64480099,0.00752048,0.99247952,0
749,85999,0.66017136,0.00000000,0.99619230,0.66870412,-0.03836388,1.03836388,0
750,86099,0.61975205,0.00000000,0.94275569,0.76182629,0.00463985,0.99536015,0
751,86199,0.50648462,0.00000000,0.99993389,0.50656031,0.02172637,0.97827363,0
752,86299,0.73543010,0.02203169,0.99663782,0.74562699,-0.00384610,1.00384610,0
753,86399,0.61781241,0.00000000,0.99644649,0.62361722,0.00146158,0.99853842,0
754,86499,0.54797149,0.00000000,0.99976990,0.54859108,-0.00668537,1.00668537,0
755,86599,0.56882788,0.00000000,0.99963879,0.56959498,-0.00256355,1.00256355,0
756,86699,0.53817404,0.00000000,0.99941115,0.53955746,-0.00651016,1.00651016,0
757,86799,0.62433854,0.00000000,0.99940196,0.62640359,0.00204823,0.99795177,0
758,86899,0.55701240,0.00000000,0.99869205,0.55906851,0.00226002,0.99773998,0
759,86999,0.54720716,0.00000000,0.99934701,0.54845750,-0.00772709,1.00772709,0
760,87099,0.64618026,0.03384405,0.90750062,0.87053621,0.03258186,0.96741814,0
761,87199,0.60568350,0.00000000,0.99816460,0.60883314,0.01338736,0.98661264,0
762,87299,0.60564913,0.00000000,0.99988435,0.60613989,-0.01756958,1.01756958,0
763,87399,0.67855578,0.00000000,0.99755922,0.68712277,-0.00670417,1.00670417,0
764,87499,0.62158091,0.00000000,0.99799108,0.62560054,-0.01257084,1.01257084,0
765,87599,0.55677478,0.00000000,0.99768854,0.56184193,-0.00813601,1.00813601,0
766,87699,0.56506843,0.00000000,0.99979521,0.56565073,-0.00135072,1.00135072,0
767,87799,0.71895940,0.00145323,0.99905082,0.72233479,0.00353122,0.99646878,0
768,87899,0.65758431,0.00000000,0.99996005,0.65770826,0.00500138,0.99499862,0
769,87999,0.58234404,0.00000000,0.99582568,0.58770987,0.01783411,0.98216589,0
770,88099,0.41556288,0.00000000,0.79629033,0.71863082,0.07112220,0.92887780,0
771,88199,0.54874646,0.00000000,0.99984305,0.54899727,0.00034896,0.99965104,0
772,88299,0.62699201,0.00000000,0.99996894,0.62708020,-0.00516525,1.00516525,0
773,88399,0.56906274,0.00000000,0.99987220,0.56947909,-0.00211727,1.00211727,0
774,88499,0.77715515,0.05948640,0.99918550,0.77937121,-0.00021951,1.00021951,0
775,88599,0.61110833,0.00000000,0.99932826,0.61260493,0.01523365,0.98476635,0
776,88699,0.63996254,0.00000000,0.99790285,0.64392531,-0.00274361,1.00274361,0
777,88799,0.74593822,0.02496136,0.99975677,0.74671499,0.00875219,0.99124781,0
778,88899,0.62530992,0.00000000,0.99973658,0.62653799,0.00836989,0.99163011,0
779,88999,0.73935064,0.02204104,0.99782651,0.74686111,0.01526194,0.98473806,0
780,89099,0.47874257,0.02968605,0.81312510,0.70130703,0.11137559,0.88862441,0
781,89199,0.69223612,0.00000000,0.99889623,0.69566496,0.01510915,0.98489085,0
782,89299,0.61534071,0.00000000,0.99994507,0.61544873,-0.01226645,1.01226645,0
783,89399,0.60241581,0.00000000,0.99955650,0.60376461,0.01832209,0.98167791,0
784,89499,0.54544056,0.00000000,0.99690668,0.55063114,-0.01740316,1.01740316,0
785,89599,0.64301934,0.00000000,0.99971168,0.64413635,0.01354323,0.98645677,0
786,89699,0.61374757,0.00000000,0.99990246,0.61404321,0.00550025,0.99449975,0
787,89799,0.57925008,0.00000000,0.99993771,0.57943141,-0.00860893,1.00860893,0
788,89899,0.58869197,0.00000000,0.99753440,0.59533797,0.00305928,0.99694072,0
789,89999,0.65543634,0.00000000,0.99876426,0.65968147,-0.00291495,1.00291495,0
790,90099,0.62467898,0.02452958,0.92042140,0.79511425,0.04158002,0.95841998,0
791,90199,0.57750419,0.00000000,0.99942134,0.57840405,0.01720059,0.98279941,0
792,90299,0.56632635,0.00000000,0.99998821,0.56635434,-0.01318377,1.01318377,0
793,90399,0.58849939,0.00000000,0.99941652,0.58988347,-0.00623495,1.00623495,0
794,90499,0.70302581,0.00000000,0.99839642,0.70696776,-0.00078544,1.00078544,0
795,90599,0.59620885,0.00000000,0.99999405,0.59622927,-0.02866840,1.02866840,0
796,90699,0.60031484,0.00000000,0.99957635,0.60121828,0.02320330,0.97679670,0
797,90799,0.78126033,0.05934001,0.99892441,0.78449524,-0.01732161,1.01732161,0
798,90899,0.62097438,0.00000000,0.99982252,0.62126874,0.00385456,0.99614544,0
799,90999,0.55610190,0.00000000,0.99961659,0.55727528,0.03050118,0.96949882,0
800,91099,1.10776524,0.57611097,0.87186758,1.53744248,-0.01027697,1.01027697,0
801,91199,1.06926152,0.92912598,0.99183183,1.09714376,0.17759274,0.82240726,0
802,91299,0.54728745,0.75175623,0.99966873,0.54795332,0.07103525,0.92896475,0
803,91399,0.55206112,0.58421838,0.99777908,0.55890698,0.02003555,0.97996445,0
804,91499,0.59493797,0.45925777,0.99710913,0.59799559,0.03944485,0.96055515,0
805,91599,0.52775477,0.26310424,0.99949675,0.52929789,0.02320972,0.97679028,0
806,91699,0.50094039,0.04929722,0.99604126,0.51023856,0.01900347,0.98099653,0
807,91799,0.54677032,0.00000000,0.99484392,0.55644448,0.03033323,0.96966677,0
808,91899,0.46733604,0.00000000,0.99835861,0.47082305,0.01235526,0.98764474,0
809,91999,0.67082666,0.00000000,0.99828669,0.68021346,-0.02267166,1.02267166,0
810,92099,0.65116970,0.17496757,0.81907305,1.07688617,0.08608685,0.91391315,0
811,92199,0.58131918,0.03693737,0.99734223,0.58555197,0.01455698,0.98544302,0
812,92299,0.55369143,0.00000000,0.99996369,0.55378471,0.02561685,0.97438315,0
813,92399,0.54542116,0.00000000,0.99447956,0.55527610,-0.01882511,1.01882511,0
814,92499,0.57787298,0.00000000,0.99998232,0.57792264,-0.00594155,1.00594155,0
815,92599,0.58032407,0.00000000,0.99958295,0.58127055,0.00472166,0.99527834,0
816,92699,0.51752368,0.00000000,0.99997056,0.51758780,-0.01108121,1.01108121,0
817,92799,0.54721774,0.00000000,0.99820966,0.55107272,0.00351979,0.99648021,0
818,92899,0.60959858,0.00000000,0.99944559,0.61137777,0.00054047,0.99945953,0
819,92999,0.67128083,0.00000000,0.99885559,0.67361325,-0.00896728,1.00896728,0
820,93099,0.55198223,0.00822379,0.87832974,0.84547918,0.03191939,0.96808061,0
821,93199,0.61007725,0.00000000,0.99988367,0.61027093,0.00746881,0.99253119,0
822,93299,0.64336842,0.00000000,0.99937863,0.64472796,0.00268019,0.99731981,0
823,93399,0.64354461,0.00000000,0.99211432,0.65309317,0.02063357,0.97936643,0
824,93499,0.68609647,0.00000000,0.99680978,0.69154703,-0.01164545,1.01164545,0
825,93599,0.55021444,0.00000000,0.99997379,0.55029931,0.02953256,0.97046744,0
826,93699,0.53917998,0.00000000,0.99834243,0.54224345,0.00339211,0.99660789,0
827,93799,0.65830600,0.00000000,0.99966484,0.65941744,0.00215867,0.99784133,0
828,93899,0.64117695,0.00000000,0.99967466,0.64172217,0.01779974,0.98220026,0
829,93999,0.52900357,0.00000000,0.99837115,0.53249173,0.01084066,0.98915934,0
830,94099,0.70992811,0.12838599,0.92009456,0.90328035,0.03145825,0.96854175,0
831,94199,0.74674971,0.28339956,0.92554981,0.93934105,0.05680560,0.94319440,0
832,94299,0.66685096,0.41954586,0.87672782,0.93470975,0.04012347,0.95987653,0
833,94399,0.47639225,0.24398019,0.92338225,0.61132476,0.03729838,0.96270162,0
834,94499,0.50873796,0.02385293,0.99998949,0.50879574,-0.00763807,1.00763807,0
835,94599,0.52304034,0.00000000,0.99972835,0.52385010,0.01811712,0.98188288,0
836,94699,0.62582001,0.00000000,0.99999047,0.62585427,0.01282964,0.98717036,0
837,94799,0.52823079,0.00000000,0.99996447,0.52826617,-0.00252033,1.00252033,0
838,94899,0.62574620,0.00000000,0.99941688,0.62736484,0.00690808,0.99309192,0
839,94999,0.58012206,0.00000000,0.99994847,0.58023356,-0.01078877,1.01078877,0
840,95099,0.71458273,0.15327584,0.88590245,0.93516714,0.04756768,0.95243232,0
841,95199,0.65092539,0.29935425,0.85817344,0.94359117,0.00994984,0.99005016,0
842,95299,0.79771149,0.60076151,0.81728305,1.18847204,0.02093641,0.97906359,0
843,95399,0.68334307,0.71120392,0.88874623,0.88928368,0.00924986,0.99075014,0
844,95499,0.69013662,0.84641275,0.86925685,0.91791904,0.06804511,0.93195489,0
845,95599,0.57392541,0.80666486,0.90273370,0.78262070,0.04303278,0.95696722,0
846,95699,0.48122031,0.55667363,0.99996615,0.48125961,-0.00668307,1.00668307,0
847,95799,0.49687944,0.32691035,0.99787055,0.50028506,0.00451811,0.99548189,0
848,95899,0.42915840,0.02890520,0.99893068,0.43046138,0.01277358,0.98722642,0
849,95999,0.44467398,0.00000000,0.99999590,0.44467959,0.01147114,0.98852886,0
850,96099,0.62575359,0.00000000,0.95170385,0.73506668,-0.00606355,1.00606355,0
851,96199,0.49265455,0.00000000,0.99999839,0.49265709,0.00452510,0.99547490,0
852,96299,0.55124121,0.00000000,0.99994093,0.55140424,0.01824593,0.98175407,0
853,96399,0.57381859,0.00000000,0.99977591,0.57462186,-0.01093352,1.01093352,0
854,96499,0.51790339,0.00000000,0.99999815,0.51790807,0.00124075,0.99875925,0
855,96599,0.57542164,0.00000000,0.99928389,0.57699919,-0.00703145,1.00703145,0
856,96699,0.59792299,0.00000000,0.99999587,0.59793380,0.00059485,0.99940515,0
857,96799,0.63026316,0.00000000,0.99983414,0.63057783,-0.01064538,1.01064538,0
858,96899,0.65013805,0.00000000,0.99955043,0.65176663,0.01971553,0.98028447,0
859,96999,0.64380077,0.00000000,0.99999765,0.64380768,-0.00830227,1.00830227,0
860,97099,0.55803460,0.00000000,0.90331975,0.77394777,0.11872080,0.88127920,0
861,97199,0.62904436,0.00000000,0.94232360,0.74511216,0.08281842,0.91718158,0
862,97299,0.73072948,0.12389713,0.92170806,0.93692393,0.01888309,0.98111691,0
863,97399,0.69226555,0.08913888,0.99989863,0.69249732,-0.01200840,1.01200840,0
864,97499,0.51698131,0.00000000,0.99996344,0.51708387,0.01652765,0.98347235,0
865,97599,0.55239548,0.00000000,0.99998459,0.55241558,0.03186260,0.96813740,0
866,97699,0.55129679,0.00000000,0.99998494,0.55133329,0.00639867,0.99360133,0
867,97799,0.61082230,0.00000000,0.99998588,0.61085442,0.00959720,0.99040280,0
868,97899,0.70348071,0.00000000,0.99998891,0.70351532,0.00342786,0.99657214,0
869,97999,0.60731718,0.00000000,0.99999961,0.60731773,0.02897516,0.97102484,0
870,98099,0.76933988,0.09323741,0.96911443,0.86770408,-0.00321601,1.00321601,0
871,98199,0.56165254,0.00000000,0.99984765,0.56232913,-0.00757852,1.00757852,0
872,98299,0.62077256,0.00000000,0.99999994,0.62077275,-0.00017908,1.00017908,0
873,98399,0.67086216,0.00000000,0.99992433,0.67116841,-0.00974185,1.00974185,0
874,98499,0.50155001,0.00000000,0.99997922,0.50161322,-0.00069948,1.00069948,0
875,98599,0.62156302,0.00000000,0.99979605,0.62251394,-0.00152184,1.00152184,0
876,98699,0.63531698,0.00000000,0.99999506,0.63533448,-0.02555288,1.02555288,0
877,98799,0.68640328,0.00000000,0.99980814,0.68731837,-0.01283056,1.01283056,0
878,98899,0.65619124,0.00000000,0.99999898,0.65619397,0.00729440,0.99270560,0
879,98999,0.59206084,0.00000000,0.99992785,0.59225537,0.00855361,0.99144639,0
880,99099,0.67430346,0.01231467,0.95999929,0.77656452,0.05143379,0.94856621,0
881,99199,0.60432075,0.00000000,0.99999887,0.60432437,0.01146658,0.98853342,0
882,99299,0.59892022,0.00000000,0.99949425,0.59958269,-0.01467295,1.01467295,0
883,99399,0.71219401,0.00000000,0.99999909,0.71219676,-0.00783208,1.00783208,0
884,99499,0.70145955,0.00000000,0.99932449,0.70354419,-0.00048281,1.00048281,0
885,99599,0.60115474,0.00000000,0.99930893,0.60268317,-0.00423691,1.00423691,0
886,99699,0.53281879,0.00000000,0.99990194,0.53303243,-0.01196798,1.01196798,0
887,99799,0.56350126,0.00000000,0.99999444,0.56352050,0.01028525,0.98971475,0
888,99899,0.60996268,0.00000000,0.99999967,0.60996333,-0.00516548,1.00516548,0
889,99999,0.66189934,0.00000000,0.99810559,0.67374530,0.00393442,0.99606558,0
890,100099,1.65399980,1.04333361,0.92520294,1.96949904,0.02038076,0.97961924,0
891,100199,0.91158372,1.37082317,0.89225624,1.18743076,-0.02869242,1.02869242,0
892,100299,0.83223219,1.56346778,0.94191112,0.95600358,0.00297725,0.99702275,0
893,100399,0.81104668,1.71294246,0.96214633,0.89186369,-0.01750175,1.01750175,0
894,100499,0.83522340,1.86943520,0.96993973,0.88973547,-0.03193341,1.03193341,0
895,100599,0.81529257,1.99450574,0.98364993,0.86256118,-0.02791630,1.02791630,0
896,100699,0.68213079,1.96788849,0.98850716,0.70609075,0.00663122,0.99336878,0
897,100799,0.60547396,1.84968998,0.99859783,0.60790494,0.01601062,0.98398938,0
898,100899,0.55565897,1.68282200,0.99804055,0.55860028,0.02661486,0.97338514,0
899,100999,0.63935658,1.59690622,0.99923413,0.64161516,-0.01424071,1.01424071,0
900,101099,0.44692308,1.46825237,0.91694351,0.63689517,0.20269347,0.79730653,0
901,101199,0.67037654,1.46114373,0.97301565,0.72886442,0.01533952,0.98466048,0
902,101299,0.60046744,1.33778629,0.99845374,0.60990720,0.00074603,0.99925397,0
903,101399,0.61199386,1.23364806,0.99541026,0.62345281,0.01405180,0.98594820,0
904,101499,0.63527874,1.14152111,0.99998791,0.63531576,0.02819107,0.97180893,0
905,101599,0.61655328,1.03095017,0.99989013,0.61678757,-0.00103276,1.00103276,0
906,101699,0.56044034,0.87024689,0.99752364,0.56685038,-0.00657790,1.00657790,0
907,101799,0.56443015,0.70726319,0.99999072,0.56445933,0.01062202,0.98937798,0
908,101899,0.65983380,0.64070241,0.99962052,0.66074947,-0.01407529,1.01407529,0
909,101999,0.64623471,0.56154737,0.99921623,0.64703207,0.01384389,0.98615611,0
910,102099,0.71840202,0.61873130,0.95333819,0.85637192,-0.03302189,1.03302189,0
911,102199,0.67748317,0.57332674,0.99799152,0.68277052,-0.02557109,1.02557109,0
912,102299,0.66349282,0.51687229,0.99689018,0.67310724,-0.00083350,1.00083350,0
913,102399,0.64160134,0.43602760,0.99799813,0.64643099,0.00324874,0.99675126,0
914,102499,0.63483823,0.34484358,0.99942875,0.63710190,0.00638116,0.99361884,0
915,102599,0.60219726,0.22083202,0.99943949,0.60420739,-0.00513873,1.00513873,0
916,102699,0.58206552,0.07690506,0.99944838,0.58276484,0.02496807,0.97503193,0
917,102799,0.70420074,0.05439850,0.99988787,0.70480559,-0.00275734,1.00275734,0
918,102899,0.71076678,0.04454977,0.99530477,0.72558304,0.00607901,0.99392099,0
919,102999,0.72659414,0.04415993,0.99939381,0.72877237,-0.01872474,1.01872474,0
920,103099,0.71835031,0.11129658,0.94174522,0.90988817,0.00602905,0.99397095,0
921,103199,0.57687526,0.00000000,0.99995278,0.57703331,0.00259950,0.99740050,0
922,103299,0.70231524,0.00000000,0.99934153,0.70371299,-0.01000405,1.01000405,0
923,103399,0.66629645,0.00000000,0.99963234,0.66774990,0.01948526,0.98051474,0
924,103499,0.59979784,0.00000000,0.99930881,0.60352723,-0.00015206,1.00015206,0
925,103599,0.62289357,0.00000000,0.99663354,0.62911756,0.02499158,0.97500842,0
926,103699,0.66517598,0.00000000,0.99752787,0.67322182,-0.00702857,1.00702857,0
927,103799,0.68720875,0.00000000,0.99999956,0.68721015,0.00108108,0.99891892,0
928,103899,0.67821262,0.00000000,0.99983231,0.67864087,0.00303505,0.99696495,0
929,103999,0.63454994,0.00000000,0.99753296,0.65137530,-0.00092640,1.00092640,0
930,104099,0.81229491,0.14148497,0.96218789,0.90582942,0.03805914,0.96194086,0
931,104199,0.57310211,0.00000000,0.99978896,0.57362960,-0.01295399,1.01295399,0
932,104299,0.60361500,0.00000000,0.99965988,0.60433794,-0.00164981,1.00164981,0
933,104399,0.61262297,0.00000000,0.99923624,0.61363558,0.03311849,0.96688151,0
934,104499,0.62700472,0.00000000,0.99916962,0.62882156,0.00250744,0.99749256,0
935,104599,0.69282164,0.00000000,0.99999625,0.69283353,0.00413907,0.99586093,0
936,104699,0.60384689,0.00000000,0.99991814,0.60405459,0.00155485,0.99844515,0
937,104799,0.59510305,0.00000000,0.99995415,0.59529595,0.02066995,0.97933005,0
938,104899,0.64129527,0.00000000,0.99999989,0.64129580,-0.01222268,1.01222268,0
939,104999,0.61834022,0.00000000,0.99997666,0.61839793,-0.01240712,1.01240712,0
940,105099,0.75174276,0.15639274,0.92117035,0.98671632,0.05156341,0.94843659,0
941,105199,0.63183922,0.05103953,1.00000000,0.63183922,-0.00097488,1.00097488,0
942,105299,0.50778847,0.00000000,1.00000000,0.50778847,-0.00400136,1.00400136,0
943,105399,0.64077516,0.00000000,0.99999815,0.64078424,0.01727308,0.98272692,0
944,105499,0.61415012,0.00000000,0.99999834,0.61415445,0.01082698,0.98917302,0
945,105599,0.91481686,0.17927212,0.99995464,0.91503746,-0.00499082,1.00499082,0
946,105699,0.94047325,0.38156823,0.99989922,0.94070501,-0.00298050,1.00298050,0
947,105799,0.74603747,0.38624648,0.99995438,0.74620629,0.01437243,0.98562757,0
948,105899,0.73752142,0.38669036,0.99791790,0.74334560,-0.01406485,1.01406485,0
949,105999,0.83936139,0.48387706,0.99952402,0.84191964,-0.02060195,1.02060195,0
950,106099,0.68712152,0.53001302,0.93045802,0.84731117,0.02961796,0.97038204,0
951,106199,0.65507979,0.43957561,0.99999937,0.65508256,-0.02019772,1.02019772,0
952,106299,0.68025297,0.37725745,0.99891705,0.68263445,0.00081684,0.99918316,0
953,106399,0.68865054,0.31993876,0.99999339,0.68866553,0.01356987,0.98643013,0
954,106499,0.69465927,0.26938973,0.99957129,0.69574113,-0.00131010,1.00131010,0
955,106599,0.63856579,0.16174463,0.99976215,0.63920726,-0.01934744,1.01934744,0
956,106699,0.64326173,0.05862377,0.99984724,0.64378378,-0.00754701,1.00754701,0
957,106799,0.63555310,0.00000000,0.99998750,0.63561617,-0.00453257,1.00453257,0
958,106899,0.61934233,0.00000000,0.99997972,0.61939487,0.00240847,0.99759153,0
959,106999,0.61663762,0.00000000,0.99944977,0.61744123,-0.00485146,1.00485146,0
960,107099,0.69242163,0.21508865,0.80144848,1.13880307,0.04154061,0.95845939,0
961,107199,0.62962216,0.09426369,0.99998501,0.62966058,-0.00840953,1.00840953,0
962,107299,0.68865346,0.03311157,0.99983732,0.68898710,0.00074501,0.99925499,0
