step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,gradient_coherence,gradient_novelty,predictor_nll
37400,0.75009036,0.75009036,406,1.00000000,0.75009036,nan,0.00000000,0,0,0,16.63733864,0.07871404,-0.10178173,1.10178173,16.31928468
37500,0.18678981,0.18678981,95,0.99992515,0.18673389,nan,0.00000000,0,0,0,22.55010033,0.07042457,-0.07708942,1.07708942,9.66027673
37600,0.78903937,0.78903937,41,0.98342732,0.73801937,nan,0.00000000,0,0,0,20.23897934,0.04900766,0.08927310,0.91072690,17.70527999
37700,0.72831887,0.72831887,46,0.98994816,0.69947369,nan,0.00000000,0,0,0,26.57174492,0.08496043,0.08063534,0.91936466,nan
37800,0.63841981,0.63841981,166,0.99999994,0.63841965,nan,0.00000000,0,0,0,14.62446594,0.03186217,0.06149885,0.93850115,15.00461356
37900,0.41642392,0.41642392,221,1.00000000,0.41642392,nan,0.00000000,0,0,0,24.09569359,0.06568205,0.17415945,0.82584055,12.82904601
38000,7.28648710,7.28648710,424,1.00000000,7.28648710,nan,0.00000000,0,0,0,1.50778854,0.00964919,0.10993395,0.89006605,79.39444987
38100,0.56225395,0.56225395,209,1.00000000,0.56225395,nan,0.56169114,0,0,0,36.94259262,0.09771354,0.02331690,0.97668310,18.02789116
38200,0.30253741,0.30253741,299,1.00000000,0.30253741,nan,0.36994461,0,0,0,25.76837540,0.07233484,0.10932439,0.89067561,12.94097614
38300,0.62742490,0.62742490,101,0.99995892,0.62732180,nan,0.17473905,0,0,0,17.25421906,0.05127741,-0.03932221,1.03932221,16.28904247
38400,0.26600006,0.26600006,345,1.00000000,0.26600006,nan,0.00000000,0,0,0,18.88645172,0.04056640,-0.20904730,1.20904730,11.53274727
38500,0.51644278,0.51644278,224,1.00000000,0.51644278,nan,0.00000000,0,0,0,19.99431038,0.05564333,0.30741241,0.69258759,14.66222000
38600,0.15936036,0.15936036,164,0.99999992,0.15936032,nan,0.00000000,0,0,0,18.94643593,0.08108103,0.08986658,0.91013342,10.40120220
38700,0.23532110,0.23532110,64,0.99833844,0.23376100,nan,0.00000000,0,0,0,21.49946213,0.10205975,0.01912159,0.98087841,9.73845425
38800,0.39263633,0.39263633,219,1.00000000,0.39263633,nan,0.00000000,0,0,0,19.88532257,0.05584647,0.09808195,0.90191805,10.94802594
38900,0.38080093,0.38080093,38,0.97762923,0.34785217,nan,0.00000000,0,0,0,17.23331833,0.03773748,-0.10755930,1.10755930,10.74222406
39000,1.69660783,1.69660783,460,1.00000000,1.69660783,nan,0.00000000,0,0,0,1.34688044,0.00394874,0.11250257,0.88749743,29.39490763
39100,0.34570101,0.34570101,113,0.99998763,0.34568390,nan,0.13216377,0,0,0,17.23768425,0.07866773,-0.22240871,1.22240871,13.66076946
39200,0.52703518,0.52703518,342,1.00000000,0.52703518,nan,0.01454991,0,0,0,22.19340515,0.04490256,-0.07097893,1.07097893,15.20654488
39300,0.15479642,0.15479642,134,0.99999848,0.15479548,nan,0.00000000,0,0,0,30.95800018,0.12152155,0.01532074,0.98467926,17.14647071
39400,0.37816560,0.37816560,291,1.00000000,0.37816560,nan,0.00000000,0,0,0,21.75448990,0.07685275,0.17266346,0.82733654,12.93089294
39500,0.36671567,0.36671567,206,1.00000000,0.36671567,nan,0.00000000,0,0,0,23.98037148,0.05600300,-0.17537648,1.17537648,11.27491426
39600,0.28740674,0.28740674,85,0.99979653,0.28717290,nan,0.00000000,0,0,0,23.40290642,0.20816147,-0.02162298,1.02162298,11.76248574
39700,0.21310131,0.21310131,119,0.99999321,0.21309552,nan,0.00000000,0,0,0,19.69680023,0.07786614,0.04500452,0.95499548,9.27858496
39800,0.53320950,0.53320950,57,0.99665403,0.52610884,nan,0.00000000,0,0,0,16.72990608,0.10086489,0.18782293,0.81217707,12.16484852
39900,0.44298077,0.44298077,267,1.00000000,0.44298077,nan,0.00000000,0,0,0,15.70398331,0.03302897,0.05939710,0.94060290,12.12323697
40000,1.73542178,1.73542178,319,1.00000000,1.73542178,nan,0.00000000,0,0,0,1.48794985,0.00525112,0.10098429,0.89901571,28.93826342
40100,0.38182244,0.38182244,223,1.00000000,0.38182244,nan,0.13605954,0,0,0,21.20748138,0.05564606,-0.10700364,1.10700364,11.06360836
40200,0.67528647,0.67528647,51,0.99390325,0.65896826,nan,0.00000000,0,0,0,21.97294998,0.06457920,-0.12750231,1.12750231,15.08141772
40300,0.33779970,0.33779970,1,0.09516258,0.00002770,nan,0.00000000,0,0,0,31.29707527,0.25094736,0.11667824,0.88332176,25.11638069
40400,0.53436482,0.53436482,95,0.99992515,0.53420484,nan,0.00000000,0,0,0,19.05521965,0.05768998,-0.04819420,1.04819420,13.46348453
40500,0.24715392,0.24715392,140,0.99999917,0.24715310,nan,0.00000000,0,0,0,31.93852425,0.12346777,-0.06846339,1.06846339,15.20903937
40600,0.44739187,0.44739187,162,0.99999991,0.44739170,nan,0.00000000,0,0,0,16.95098877,0.08372811,-0.18752552,1.18752552,14.38629913
40700,0.24112368,0.24112368,121,0.99999444,0.24111831,nan,0.00000000,0,0,0,23.45938683,0.12923253,-0.09356256,1.09356256,11.17728758
40800,0.61206639,0.61206639,79,0.99962926,0.61115921,nan,0.00000000,0,0,0,23.66130829,0.08788887,0.00791701,0.99208299,16.54188824
40900,0.50576234,0.50576234,207,1.00000000,0.50576234,nan,0.00000000,0,0,0,22.42682648,0.07116679,0.29079661,0.70920339,12.52542210
41000,1.85618758,1.85618758,374,1.00000000,1.85618758,nan,0.00000000,0,0,0,1.39569831,0.00538353,0.05329136,0.94670864,30.28223801
41100,0.68157333,0.68157333,53,0.99500841,0.66806634,nan,0.13452250,0,0,0,27.49256134,0.06451795,0.11599674,0.88400326,19.79703407
41200,0.95950997,0.95950997,137,0.99999888,0.95950566,nan,0.00000000,0,0,0,14.60681152,0.06501351,-0.04160326,1.04160326,17.26986313
41300,1.13861609,1.13861609,293,1.00000000,1.13861609,nan,0.00000000,0,0,0,19.20672989,0.05694135,-0.23407365,1.23407365,18.85994784
41400,0.31933331,0.31933331,70,0.99908812,0.31817013,nan,0.00000000,0,0,0,29.56372070,0.14702204,-0.20892061,1.20892061,15.35831451
41500,0.43795076,0.43795076,131,0.99999795,0.43794718,nan,0.00000000,0,0,0,20.14624023,0.05811086,-0.20316848,1.20316848,10.98653094
41600,1.67814636,1.67814636,40,0.98168436,1.55853775,nan,0.00000000,0,0,0,13.10845566,0.02699895,0.02828534,0.97171466,23.35599836
41700,0.73443598,0.73443598,128,0.99999724,0.73442787,nan,0.00000000,0,0,0,27.39690208,0.06769797,0.16999850,0.83000150,19.70447286
41800,1.02259433,1.02259433,12,0.69880579,0.24385370,nan,0.00000000,0,0,0,26.34741974,0.07746477,-0.03498314,1.03498314,23.48731105
41900,0.81000262,0.81000262,49,0.99255342,0.78614378,nan,0.00000000,0,0,0,19.69437981,0.05459128,-0.08953893,1.08953893,14.86994743
42000,1.95651388,1.95651388,172,0.99999997,1.95651362,nan,0.00000000,0,0,0,1.61932623,0.00677759,-0.00010937,1.00010937,30.68064117
42100,0.15268797,0.15268797,316,1.00000000,0.15268797,nan,0.05856421,0,0,0,18.21316719,0.04267104,-0.10635930,1.10635930,9.49165535
42200,0.38321459,0.38321459,134,0.99999848,0.38321227,nan,0.00000000,0,0,0,22.94262314,0.18316215,-0.15926627,1.15926627,12.99783015
42300,0.59116858,0.59116858,330,1.00000000,0.59116858,nan,0.00000000,0,0,0,25.11374092,0.09791254,0.04811104,0.95188896,13.63588953
42400,0.38379812,0.38379812,112,0.99998633,0.38377713,nan,0.00000000,0,0,0,22.73313141,0.06668362,0.07324876,0.92675124,12.57052867
42500,0.84869981,0.84869981,94,0.99991728,0.84841901,nan,0.00000000,0,0,0,26.30123520,0.11043158,-0.20743665,1.20743665,17.11115551
42600,0.39749640,0.39749640,188,0.99999999,0.39749639,nan,0.00000000,0,0,0,21.45024872,0.10441479,-0.06381004,1.06381004,10.51415793
42700,0.72815537,0.72815537,340,1.00000000,0.72815537,nan,0.00000000,0,0,0,21.99818993,0.07106924,-0.04854589,1.04854589,12.49386787
42800,0.42538249,0.42538249,45,0.98889100,0.40679286,nan,0.00000000,0,0,0,23.67762375,0.10072105,0.15393319,0.84606681,17.54143715
42900,0.91422898,0.91422898,108,0.99997960,0.91415438,nan,0.00000000,0,0,0,23.92794800,0.14578091,-0.06417438,1.06417438,20.84865017
43000,5.31738091,5.31738091,366,1.00000000,5.31738091,nan,0.00000000,0,0,0,1.56757784,0.00863171,0.04172746,0.95827254,61.52146657
43100,0.38194111,0.38194111,266,1.00000000,0.38194111,nan,0.05726216,0,0,0,19.12115288,0.08533485,-0.09117208,1.09117208,11.52873135
43200,0.20552114,0.20552114,305,1.00000000,0.20552114,nan,0.00000000,0,0,0,21.16942787,0.11076683,-0.30965316,1.30965316,9.81873894
43300,0.57514572,0.57514572,293,1.00000000,0.57514572,nan,0.00000000,0,0,0,23.04151154,0.10076112,0.04111954,0.95888046,12.95243883
43400,1.08352911,1.08352911,188,0.99999999,1.08352909,nan,0.00000000,0,0,0,15.79164982,0.09298395,0.16251792,0.83748208,18.06241608
43500,0.77074653,0.77074653,92,0.99989896,0.77043507,nan,0.00000000,0,0,0,17.33055878,0.07297779,-0.31290351,1.31290351,17.07761335
43600,0.60397983,0.60397983,39,0.97975809,0.55654190,nan,0.00000000,0,0,0,19.59857178,0.06354610,-0.01054683,1.01054683,15.13539696
43700,0.62499648,0.62499648,90,0.99987659,0.62468802,nan,0.00000000,0,0,0,14.93021965,0.10895170,0.31408890,0.68591110,11.10739231
43800,0.81547368,0.81547368,59,0.99726056,0.80657455,nan,0.00000000,0,0,0,15.91401291,0.06392007,0.01197600,0.98802400,14.80607986
43900,0.36901438,0.36901438,91,0.99988833,0.36884958,nan,0.00000000,0,0,0,16.21890068,0.06672964,-0.10807758,1.10807758,10.48976326
44000,1.64080286,1.64080286,165,0.99999993,1.64080241,nan,0.00000000,0,0,0,1.61956644,0.00454528,0.11888216,0.88111784,27.57316256
44100,0.59002185,0.59002185,55,0.99591323,0.58043568,nan,0.05786712,0,0,0,17.63186455,0.05492733,-0.12350233,1.12350233,12.59860277
44200,0.17993866,0.17993866,146,0.99999954,0.17993833,nan,0.00000000,0,0,0,17.83364487,0.08272745,-0.19989004,1.19989004,7.67903503
44300,0.84611434,0.84611434,246,1.00000000,0.84611434,nan,0.00000000,0,0,0,20.01055908,0.09185176,-0.19835831,1.19835831,16.32945315
44400,0.69449198,0.69449198,125,0.99999627,0.69448163,nan,0.00000000,0,0,0,19.80680656,0.07017640,-0.04376077,1.04376077,13.81515455
44500,1.18581510,1.18581510,293,1.00000000,1.18581510,nan,0.00000000,0,0,0,12.59911060,0.12212600,-0.12171879,1.12171879,17.50601768
44600,0.65454221,0.65454221,67,0.99876909,0.65132542,nan,0.00000000,0,0,0,23.17390633,0.07946344,-0.05011427,1.05011427,14.89539957
44700,0.44071805,0.44071805,14,0.75340304,0.14199410,nan,0.00000000,0,0,0,22.76159477,0.09905979,-0.01546695,1.01546695,13.75584469
44800,0.39798519,0.39798519,98,0.99994455,0.39789692,nan,0.00000000,0,0,0,15.36669254,0.13152009,0.23895338,0.76104662,10.18779278
44900,0.66989422,0.66989422,276,1.00000000,0.66989422,nan,0.00000000,0,0,0,22.03589058,0.09079043,-0.13803063,1.13803063,12.58413601
45000,3.49556637,3.49556637,131,0.99999795,3.49553777,nan,0.00000000,0,0,0,1.49588728,0.00824869,0.12853726,0.87146274,45.16434002
45100,0.79820943,0.79820943,517,1.00000000,0.79820943,nan,0.30570798,0,0,0,5.19075108,0.05098810,0.00906099,0.99093901,18.34770521
45200,0.86008316,0.86008316,49,0.99255342,0.83474918,nan,0.61010769,0,0,0,20.71507835,0.06140596,-0.32146821,1.32146821,17.72321439
45300,0.45865881,0.45865881,227,1.00000000,0.45865881,nan,0.40803703,0,0,0,32.84941101,0.20733112,-0.04594195,1.04594195,17.69278081
45400,0.37664831,0.37664831,268,1.00000000,0.37664831,nan,0.10663709,0,0,0,15.34166431,0.03589182,-0.11718145,1.11718145,11.09550476
45500,0.64635754,0.64635754,466,1.00000000,0.64635754,nan,0.00000000,0,0,0,14.60352230,0.03073234,0.02094233,0.97905767,11.51928759
45600,0.41330099,0.41330099,144,0.99999944,0.41330007,nan,0.00000000,0,0,0,13.32455730,0.06822952,-0.29134019,1.29134019,9.34405136
45700,0.24776319,0.24776319,266,1.00000000,0.24776319,nan,0.00000000,0,0,0,18.62269974,0.07862418,0.03907080,0.96092920,8.16286564
45800,0.33038324,0.33038324,263,1.00000000,0.33038324,nan,0.00000000,0,0,0,10.87498856,0.10883743,0.15029387,0.84970613,8.15386209
45900,0.49262470,0.49262470,278,1.00000000,0.49262470,nan,0.00000000,0,0,0,18.14967918,0.09877612,-0.09066640,1.09066640,11.06582584
46000,4.06661129,4.06661129,252,1.00000000,4.06661129,nan,0.00000000,0,0,0,1.33329761,0.00780319,0.04531598,0.95468402,50.29047648
46100,0.40446141,0.40446141,223,1.00000000,0.40446141,nan,0.28718922,0,0,0,17.80713844,0.05092944,-0.10399784,1.10399784,11.20122051
46200,0.42130792,0.42130792,241,1.00000000,0.42130792,nan,0.15463378,0,0,0,20.80059052,0.11994372,0.12981119,0.87018881,13.42617035
46300,0.27029377,0.27029377,361,1.00000000,0.27029377,nan,0.01045628,0,0,0,9.77287102,0.05771657,0.14635438,0.85364562,6.98818096
46400,0.28727293,0.28727293,182,0.99999999,0.28727292,nan,0.00000000,0,0,0,15.82110786,0.08585838,0.01256623,0.98743377,13.43064022
46500,0.42302927,0.42302927,24,0.90928205,0.28917776,nan,0.00000000,0,0,0,12.78026772,0.09432197,0.07997805,0.92002195,11.15952253
46600,1.01020062,1.01020062,32,0.95923780,0.85528875,nan,0.00000000,0,0,0,13.81620789,0.05571919,-0.05830399,1.05830399,16.41000080
46700,0.46635157,0.46635157,183,0.99999999,0.46635155,nan,0.00000000,0,0,0,20.44206047,0.13901170,0.00885900,0.99114100,16.70441341
46800,0.74416614,0.74416614,463,1.00000000,0.74416614,nan,0.00000000,0,0,0,16.86316299,0.04494504,0.20086158,0.79913842,12.13894494
46900,0.78722441,0.78722441,132,0.99999815,0.78721858,nan,0.00000000,0,0,0,15.54375553,0.08284645,0.04582272,0.95417728,13.56680737
47000,3.16412067,3.16412067,243,1.00000000,3.16412067,nan,0.00000000,0,0,0,1.31665170,0.01056990,0.03292294,0.96707706,41.63616180
47100,0.15190127,0.15190127,75,0.99944692,0.15156550,nan,0.04339070,0,0,0,19.37899590,0.12329565,-0.13298318,1.13298318,nan
47200,0.46167108,0.46167108,225,1.00000000,0.46167108,nan,0.00000000,0,0,0,18.23458099,0.05092441,-0.03774225,1.03774225,10.74645265
47300,0.82830769,0.82830769,134,0.99999848,0.82830267,nan,0.00000000,0,0,0,14.63440609,0.06796846,0.02107240,0.97892760,13.05762553
47400,0.53132749,0.53132749,385,1.00000000,0.53132749,nan,0.00000000,0,0,0,22.78101730,0.06165097,-0.23890205,1.23890205,12.69921494
47500,0.42380130,0.42380130,284,1.00000000,0.42380130,nan,0.00000000,0,0,0,16.42884254,0.08812576,0.09584413,0.90415587,9.98622576
47600,0.66552615,0.66552615,228,1.00000000,0.66552615,nan,0.00000000,0,0,0,9.84967232,0.06546417,-0.07826867,1.07826867,10.31057334
47700,0.77002400,0.77002400,194,1.00000000,0.77002399,nan,0.00000000,0,0,0,15.00835991,0.13847348,0.11369570,0.88630430,15.16833706
47800,0.60227704,0.60227704,360,1.00000000,0.60227704,nan,0.00000000,0,0,0,15.31280136,0.08326137,0.08536286,0.91463714,11.37490978
47900,0.46253163,0.46253163,187,0.99999999,0.46253161,nan,0.00000000,0,0,0,11.22869015,0.15893146,0.15712798,0.84287202,9.27647376
48000,2.63599277,2.63599277,408,1.00000000,2.63599277,nan,0.00000000,0,0,0,1.44690049,0.00994042,0.07082464,0.92917536,36.39815331
48100,0.52093107,0.52093107,13,0.72746821,0.14589363,nan,0.44918485,0,0,0,10.99535656,0.15606162,0.07814998,0.92185002,10.85302043
48200,0.48576054,0.48576054,141,0.99999925,0.48575908,nan,0.33447454,0,0,0,18.63941193,0.11590031,-0.02532196,1.02532196,12.97890600
48300,0.55828315,0.55828315,256,1.00000000,0.55828315,nan,0.22743233,0,0,0,17.24213982,0.05582063,-0.03892672,1.03892672,12.10509515
48400,1.04111576,1.04111576,313,1.00000000,1.04111576,nan,0.03318000,0,0,0,9.06138039,0.08652472,0.03905889,0.96094111,13.69088395
48500,0.52473444,0.52473444,106,0.99997508,0.52468214,nan,0.00000000,0,0,0,19.10554695,0.10433267,-0.10106306,1.10106306,11.70026302
48600,0.43707618,0.43707618,119,0.99999321,0.43706431,nan,0.00000000,0,0,0,18.98366356,0.09899191,-0.21573852,1.21573852,10.10129356
48700,0.44665277,0.44665277,230,1.00000000,0.44665277,nan,0.00000000,0,0,0,14.64238453,0.13667411,0.19985370,0.80014630,8.03820229
48800,1.03692710,1.03692710,127,0.99999695,1.03691445,nan,0.00000000,0,0,0,23.17295074,0.15005223,-0.10655547,1.10655547,18.20158505
48900,0.73477328,0.73477328,179,0.99999998,0.73477323,nan,0.00000000,0,0,0,13.05082798,0.07823685,-0.07959083,1.07959083,11.48628664
49000,2.05481839,2.05481839,546,1.00000000,2.05481839,nan,0.00000000,0,0,0,1.35301459,0.00779710,0.07825619,0.92174381,31.56045647
49100,0.80063748,0.80063748,153,0.99999977,0.80063676,nan,0.51016105,0,0,0,9.27348709,0.12527163,0.12514926,0.87485074,15.44616842
49200,0.31923318,0.31923318,141,0.99999925,0.31923222,nan,0.33649470,0,0,0,10.77404404,0.11995174,-0.13094364,1.13094364,9.14147790
49300,0.87947297,0.87947297,128,0.99999724,0.87946326,nan,0.17310781,0,0,0,18.77721405,0.14842227,0.13292701,0.86707299,19.58541451
49400,0.46549389,0.46549389,378,1.00000000,0.46549389,nan,0.09255664,0,0,0,17.60461426,0.05135935,-0.02768953,1.02768953,11.62100538
49500,0.18954372,0.18954372,168,0.99999995,0.18954369,nan,0.00000000,0,0,0,25.24799347,0.12564513,-0.13973053,1.13973053,9.17046452
49600,0.19409975,0.19409975,338,1.00000000,0.19409975,nan,0.00000000,0,0,0,18.53305244,0.03487714,-0.09413145,1.09413145,5.97136577
49700,0.53823525,0.53823525,172,0.99999997,0.53823517,nan,0.00000000,0,0,0,13.47456074,0.07451418,0.12937895,0.87062105,9.21959130
49800,0.62646592,0.62646592,232,1.00000000,0.62646592,nan,0.00000000,0,0,0,20.31758690,0.09134084,-0.09982541,1.09982541,10.74211273
49900,0.62346321,0.62346321,98,0.99994455,0.62332494,nan,0.00000000,0,0,0,8.48106861,0.10799622,-0.29226219,1.29226219,7.01128120
50000,3.80857205,3.80857205,201,1.00000000,3.80857203,nan,0.00000000,0,0,0,1.51814222,0.01089309,0.05163800,0.94836200,48.59473546
50100,1.33721542,1.33721542,135,0.99999863,1.33720809,nan,1.06546632,0,0,0,15.95532036,0.08369330,-0.04420629,1.04420629,24.81617737
50200,1.00770378,1.00770378,62,0.99797057,0.99954839,nan,1.18365018,0,0,0,13.17037964,0.07924183,-0.13706196,1.13706196,20.74833870
50300,0.77032691,0.77032691,179,0.99999998,0.77032686,nan,1.34736700,0,0,0,13.67980576,0.06075152,0.05709016,0.94290984,14.91208871
50400,1.10868669,1.10868669,252,1.00000000,1.10868669,nan,1.63836829,0,0,0,17.24280739,0.11301216,0.05764795,0.94235205,21.06524706
50500,1.07129180,1.07129180,197,1.00000000,1.07129179,nan,1.68235510,0,0,0,17.15463257,0.09356183,0.14268810,0.85731190,20.29916716
50600,0.97603297,0.97603297,260,1.00000000,0.97603297,nan,1.77632311,0,0,0,14.76693058,0.08836684,0.11634280,0.88365720,21.32346217
50700,0.73544669,0.73544669,441,1.00000000,0.73544669,nan,1.83150401,0,0,0,15.83464527,0.08445702,0.22976905,0.77023095,16.56303660
50800,1.15239859,1.15239859,112,0.99998633,1.15233556,nan,1.87005480,0,0,0,14.99365902,0.16064379,0.08969492,0.91030508,24.94926167
50900,0.20198551,0.20198551,264,1.00000000,0.20198551,nan,1.75212736,0,0,0,9.51053333,0.03381515,0.01378060,0.98621940,10.35480285
51000,4.61539745,4.61539745,253,1.00000000,4.61539745,nan,1.69625006,0,0,0,1.44629598,0.01235825,0.10604785,0.89395215,56.03755824
51100,1.34735811,1.34735811,159,0.99999988,1.34735744,nan,1.97723518,0,0,0,3.29593873,0.01307009,0.27012598,0.72987402,24.32368279
51200,0.35660836,0.35660836,191,0.99999999,0.35660835,nan,2.21463130,0,0,0,3.39004493,0.01935162,0.16731276,0.83268724,15.25727272
51300,0.15488917,0.15488917,106,0.99997508,0.15487373,nan,2.35885746,0,0,0,31.40695572,0.09668349,-0.09931754,1.09931754,12.57129796
51400,0.77660507,0.77660507,143,0.99999938,0.77660316,nan,2.14970935,0,0,0,17.63334465,0.05250646,0.15497762,0.84502238,14.83240795
51500,0.57917416,0.57917416,282,1.00000000,0.57917416,nan,2.15316030,0,0,0,16.00387573,0.07361137,0.10905126,0.89094874,13.74462700
51600,0.60319459,0.60319459,340,1.00000000,0.60319459,nan,2.12302101,0,0,0,17.25394058,0.05737446,0.09787749,0.90212251,14.92426515
51700,0.59340930,0.59340930,237,1.00000000,0.59340930,nan,2.15939334,0,0,0,11.69248486,0.04141515,0.04960507,0.95039493,13.99989859
51800,0.73834449,0.73834449,432,1.00000000,0.73834449,nan,2.08731973,0,0,0,10.24808311,0.01725972,0.23916641,0.76083359,14.31003428
51900,0.17493695,0.17493695,310,1.00000000,0.17493695,nan,2.03097533,0,0,0,9.72646427,0.06328608,-0.18564545,1.18564545,9.36905289
52000,4.10314369,4.10314369,212,1.00000000,4.10314368,nan,1.97215731,0,0,0,1.55161178,0.01002365,0.11493768,0.88506232,48.67654610
52100,0.28044525,0.28044525,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,4.06150150,0.03529156,0.36258006,0.63741994,15.13715916
52200,1.33566022,1.33566022,4,0.32967995,0.01577852,nan,0.00000000,0,899,0,2.68697119,0.03999718,0.06689316,0.93310684,25.96858940
52300,0.57558775,0.57558775,2,0.18126925,0.00062145,nan,0.00000000,0,799,0,14.89584827,0.10719708,0.09400835,0.90599165,17.75700045
52400,0.44447696,0.44447696,2,0.18126925,0.00047989,nan,0.00000000,0,699,0,26.18130875,0.09339295,-0.03265193,1.03265193,13.09678411
52500,0.44173515,0.44173515,1,0.09516258,0.00003623,nan,0.00000000,0,599,0,21.39161873,0.09010281,-0.09537755,1.09537755,14.11699009
52600,0.56777120,0.56777120,10,0.63212056,0.09065109,nan,0.00000000,0,499,0,12.98172760,0.02497429,-0.11731896,1.11731896,12.73970636
52700,0.71516603,0.71516603,4,0.32967995,0.00844845,nan,0.00000000,0,399,0,21.98018456,0.08378764,-0.04271903,1.04271903,17.14531263
52800,0.41459167,0.41459167,4,0.32967995,0.00489768,nan,0.00000000,0,299,0,13.83215809,0.03235713,-0.03638413,1.03638413,11.69385147
52900,0.29363954,0.29363954,0,0.00000000,0.00000000,nan,0.00000000,0,199,0,21.95077133,0.04572506,-0.11915360,1.11915360,13.30988026
53000,4.12627983,4.12627983,15,0.77686984,1.50297488,nan,0.00000000,0,99,0,1.22416830,0.00797904,0.11868889,0.88131111,50.49457932
53100,1.49382365,1.49382365,6,0.45118836,0.06190574,nan,0.00000000,0,0,0,4.61827850,0.11935650,0.25990555,0.74009445,26.96663920
53200,0.55515134,0.55515134,4,0.32967995,0.00655815,nan,0.00000000,0,0,0,10.78493595,0.09119937,0.16011736,0.83988264,19.66653824
53300,0.85135233,0.85135233,10,0.63212056,0.13592802,nan,0.00000000,0,0,0,16.17678070,0.06707726,0.05918157,0.94081843,15.60397959
53400,0.15639828,0.15639828,20,0.86466472,0.08742244,nan,0.00000000,0,0,0,15.75916862,0.02842990,0.26349523,0.73650477,9.83710384
53500,0.79773325,0.79773325,11,0.66712892,0.15801443,nan,0.00000000,0,0,0,25.84963036,0.07162158,0.23722243,0.76277757,17.55195093
53600,0.47908905,0.47908905,20,0.86466472,0.26779792,nan,0.00000000,0,0,0,16.47181511,0.04274978,-0.02095877,1.02095877,11.80700421
53700,0.45688826,0.45688826,15,0.77686984,0.16641905,nan,0.00000000,0,0,0,14.21160889,0.04175600,-0.20019158,1.20019158,9.92563057
53800,0.66022718,0.66022718,14,0.75340304,0.21271732,nan,0.00000000,0,0,0,9.68410873,0.05079272,0.11656221,0.88343779,11.82433748
53900,0.40212607,0.40212607,30,0.95021293,0.32782795,nan,0.00000000,0,0,0,13.30882740,0.04498815,0.05771386,0.94228614,10.94446309
54000,3.12111759,3.12111759,15,0.77686984,1.13685003,nan,0.00000000,0,0,0,1.43103158,0.00509650,0.26829187,0.73170813,43.24097824
54100,0.66820008,0.66820008,27,0.93279449,0.50588337,nan,0.00000000,0,0,0,13.36981869,0.03427311,-0.12884759,1.12884759,11.99236703
54200,0.20899566,0.20899566,40,0.98168436,0.19409965,nan,0.00000000,0,0,0,11.73487377,0.05743892,-0.14314168,1.14314168,6.92944980
54300,0.42924723,0.42924723,38,0.97762923,0.39210665,nan,0.00000000,0,0,0,13.44257355,0.03529491,-0.19912596,1.19912596,9.02722009
54400,0.20585909,0.20585909,58,0.99697245,0.20337739,nan,0.00000000,0,0,0,8.76428318,0.02365441,-0.01561604,1.01561604,7.55811723
54500,0.39228439,0.39228439,44,0.98772266,0.37337144,nan,0.00000000,0,0,0,12.75420761,0.03058995,-0.14263168,1.14263168,8.42257571
54600,0.77265596,0.77265596,42,0.98500442,0.72734236,nan,0.00000000,0,0,0,10.54753494,0.07038675,0.07434008,0.92565992,9.49755096
54700,0.50138646,0.50138646,25,0.91791500,0.35594465,nan,0.00000000,0,0,0,18.22264099,0.06322163,0.03356455,0.96643545,12.90779591
54800,1.18199337,1.18199337,88,0.99984927,1.18128086,nan,0.00000000,0,0,0,8.95735264,0.02606710,-0.14050744,1.14050744,16.58909798
54900,0.15479138,0.15479138,36,0.97267628,0.13855432,nan,0.00000000,0,0,0,13.89231491,0.04200604,-0.09539816,1.09539816,7.64008093
55000,2.39560270,2.39560270,31,0.95495080,1.99222680,nan,0.00000000,0,0,0,1.38329446,0.00529697,0.15837854,0.84162146,34.66333771
55100,0.75360882,0.75360882,23,0.89974116,0.49387418,nan,0.00000000,0,0,0,13.31591797,0.03895698,0.13875471,0.86124529,12.74199734
55200,0.70814091,0.70814091,23,0.89974116,0.46407698,nan,0.00000000,0,0,0,13.02740860,0.03230333,-0.08657261,1.08657261,11.04288387
55300,0.35917744,0.35917744,49,0.99255342,0.34859777,nan,0.00000000,0,0,0,9.00061893,0.03311305,-0.10475707,1.10475707,7.03502679
55400,0.45278645,0.45278645,40,0.98168436,0.42051443,nan,0.00000000,0,0,0,15.86608028,0.10544986,-0.07229540,1.07229540,9.63832140
55500,0.28061068,0.28061068,42,0.98500442,0.26415383,nan,0.00000000,0,0,0,15.52649975,0.06235154,0.02276782,0.97723218,7.92733026
55600,0.89921641,0.89921641,37,0.97527647,0.81353308,nan,0.00000000,0,0,0,17.56949615,0.10116982,-0.10046208,1.10046208,21.22480679
55700,0.76895249,0.76895249,31,0.95495080,0.63947488,nan,0.00000000,0,0,0,14.68480396,0.05609696,-0.27046265,1.27046265,11.14490414
55800,0.39411491,0.39411491,59,0.99726056,0.38981400,nan,0.00000000,0,0,0,11.55153847,0.03909440,-0.21067716,1.21067716,8.37089984
55900,1.21575820,1.21575820,81,0.99969646,1.21428276,nan,0.00000000,0,0,0,11.27110195,0.03034373,-0.19584670,1.19584670,15.26148796
