step,fast_slow_gap,fast_wins,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,warmup_remaining,predictor_nll
95700,-1.01965904,0,1.61739540,2.63705444,5.37285805,4.96337318,0.10590521,0.07478654,0,-0.02474952
95800,-0.72194791,0,3.49293637,4.21488428,4.07565689,3.72388577,0.02923282,0.03008378,0,-2.68407822
95900,-0.59223080,0,-7.18687582,-6.59464502,6.05810452,5.78001738,0.08119345,0.08113024,0,8.33305407
96000,0.42658234,1,-34.92115784,-35.34774017,2.09649873,2.04876661,0.03644374,0.03509546,0,35.02255249
96100,-1.15786886,0,3.10264730,4.26051617,6.18135023,5.54189110,0.13313967,0.13326263,0,-2.97491699
96200,-1.34870911,0,2.15216517,3.50087428,3.90359545,3.53351259,0.03398351,0.02828406,0,-2.45464766
96300,-0.28808713,0,-2.30416894,-2.01608181,5.96321630,5.68731928,0.03744219,0.03529119,0,2.66833824
96400,-1.53406036,0,-0.22900462,1.30505574,5.82987356,5.72195959,0.15985082,0.17805658,0,1.52986614
96500,-0.88903761,0,3.97729921,4.86633682,5.11359596,4.97630310,0.13761397,0.10480326,0,-4.09087944
96600,-2.06664753,0,-0.54403424,1.52261329,5.31253147,5.32617903,0.05287845,0.06030831,0,2.22357252
96700,-0.25839639,0,2.84817386,3.10657024,4.68426037,4.48684025,0.05548967,0.04104035,0,-2.71691680
96800,-0.38211489,0,-2.57593632,-2.19382143,5.74718571,5.58015203,0.20193855,0.24065648,0,3.19420201
96900,-1.69766212,0,0.81204152,2.50970364,4.52559662,4.23290253,0.02540188,0.01978283,0,2.02112985
97000,0.30034828,1,-21.55526543,-21.85561371,2.08541441,2.13528442,0.04107226,0.04319936,0,21.98853938
97100,-2.68085742,0,-2.61888814,0.06196928,4.18849373,4.03259087,0.10232919,0.05068611,0,2.86202486
97200,-0.51061511,0,-2.03057075,-1.51995564,6.85378551,6.51464176,0.15381554,0.17349501,0,2.22594184
97300,-0.09291625,0,-1.40714216,-1.31422591,6.70779181,6.23145676,0.16475545,0.19175151,0,4.39495198
97400,-0.64268327,0,-3.35239029,-2.70970702,6.57251883,6.34068298,0.11741665,0.11556885,0,3.27419400
97500,-1.57364583,0,-1.84807706,-0.27443123,7.12262392,6.73625040,0.14052683,0.13756704,0,3.70610909
97600,-0.59152937,0,-4.73560333,-4.14407396,4.80155611,4.44682884,0.02571532,0.01884603,0,5.43047825
97700,-1.08234406,0,2.71052933,3.79287338,7.02286720,6.36498165,0.09113951,0.08586451,0,-2.29137778
97800,0.23474002,1,-2.17144799,-2.40618801,4.37865162,3.99552536,0.08275912,0.07787294,0,1.90543807
97900,-0.05050874,0,2.30277681,2.35328555,6.02796507,5.57625771,0.05465697,0.07500967,0,-0.91461297
98000,0.28114319,1,-20.48574638,-20.76688957,2.13353443,2.10478616,0.04901375,0.04502081,0,21.03130531
98100,1.72051620,1,-17.36233711,-19.08285332,8.82745552,8.08149719,0.11350474,0.12904614,0,17.98240318
98200,-0.34348118,0,-1.62416232,-1.28068113,6.63074684,6.06613541,0.07538494,0.09223597,0,2.98624984
98300,-0.72351289,0,1.70772743,2.43124032,6.59961939,6.11291504,0.03176998,0.03056976,0,-1.57202673
98400,-0.81890297,0,-16.72291756,-15.90401459,3.75129437,3.44224882,0.02671765,0.02248475,0,21.77762794
98500,-0.12444115,0,-2.61706018,-2.49261904,7.01357651,6.68460703,0.18814175,0.16968960,0,2.38626873
98600,-0.54521179,0,1.50386477,2.04907656,5.01564837,4.76275396,0.03602432,0.02992990,0,-1.48143701
98700,0.09696531,1,-1.34970999,-1.44667530,4.77813911,4.68556404,0.02507979,0.01999578,0,2.01143426
98800,-0.25478363,0,-5.58280659,-5.32802296,4.96818113,5.08083248,0.05574718,0.05324743,0,5.08905911
98900,-0.19835114,0,2.85437989,3.05273104,5.26212311,5.43009758,0.02755351,0.02266625,0,-1.89197544
99000,0.08094978,1,-25.10172462,-25.18267441,1.91894281,1.93622065,0.03747698,0.03797964,0,25.57833862
99100,-7.49271059,0,-10.69881058,-3.20609999,5.26809978,6.09445381,0.06337232,0.06488673,0,12.42491849
99200,-4.84536171,0,-5.34757137,-0.50220978,4.17783928,4.64513016,0.09776030,0.08003426,0,5.07193584
99300,-3.68738461,0,-1.43159235,2.25579238,3.26016951,3.62247801,0.06013228,0.04942623,0,1.30275185
99400,-1.92789841,0,-0.05513787,1.87276053,4.07925653,4.38323879,0.02638532,0.02355449,0,-0.67579871
99500,-2.99737406,0,-5.31467772,-2.31730366,5.67423439,6.18990183,0.06423964,0.06192223,0,6.37056073
99600,0.04639506,1,-3.94598079,-3.99237585,5.24313784,5.35402489,0.10496610,0.10191243,0,4.29821968
99700,0.52296686,1,2.70055509,2.17758822,3.81308317,3.95605969,0.02555317,0.02188472,0,-3.04121482
99800,1.29799533,1,3.45901489,2.16101956,4.49238300,4.96644592,0.04935400,0.05117013,0,-4.30714305
99900,0.08931875,1,-2.74016857,-2.82948732,4.92545128,5.27311277,0.07814026,0.07736203,0,2.28006554
100000,-0.18959427,0,-33.56916046,-33.37956619,1.96151686,2.00018907,0.03605064,0.03660895,0,34.10083542
100100,3.92303276,1,-18.31217575,-22.23520851,4.84501743,4.12863064,0.09733898,0.09480754,0,18.40957324
100200,3.58463860,1,-18.07295418,-21.65759277,4.60532284,3.78528881,0.05852898,0.04082325,0,19.76103830
100300,48.65455246,1,-5.76575994,-54.42031097,8.55417824,6.11990070,0.03392936,0.04065537,0,7.71526750
100400,40.19683838,1,-5.86187077,-46.05870819,8.72448921,5.70255852,0.10632624,0.09328352,0,6.18868268
100500,20.09832191,1,-7.37441635,-27.47273827,9.57761097,5.91445112,0.07269678,0.04461251,0,6.62408924
100600,11.84152794,1,-10.04626656,-21.88779449,17.91407013,10.50993633,0.16563624,0.16559625,0,11.51610724
100700,4.55050659,1,-10.42261600,-14.97312260,9.47001266,5.86742210,0.08180927,0.04961624,0,11.22203636
100800,-0.41556454,0,-11.73220825,-11.31664371,27.17385292,21.09279251,0.19385821,0.22018874,0,10.68010855
100900,18.20149994,1,-14.26899338,-32.47049332,15.53642082,11.71209812,0.05422637,0.08366580,0,14.94203536
101000,0.34132385,1,-37.77115631,-38.11248016,2.72863340,2.51941395,0.06452429,0.06766995,0,37.88351440
101100,5.85512543,1,-21.00241089,-26.85753632,28.21904755,19.70934296,0.20032001,0.22846396,0,24.86739540
101200,4.41948605,1,-5.84325123,-10.26273727,10.05114079,7.53899622,0.05575855,0.06329964,0,6.10839891
101300,4.79355335,1,-10.74199295,-15.53554630,15.30059147,12.65224457,0.10780021,0.14670783,0,10.88847637
101400,-0.92513943,0,-10.99871826,-10.07357883,13.11534309,11.46741104,0.09709175,0.11173047,0,10.90222454
101500,4.12360764,1,-17.41514206,-21.53874969,13.01442528,11.74977684,0.09533020,0.10802236,0,22.90286255
101600,2.51839066,1,-18.72612381,-21.24451447,17.96569824,16.69615364,0.20456089,0.19071110,0,21.99764442
101700,0.11636448,1,-9.52286625,-9.63923073,17.88644791,16.88427353,0.15220049,0.14324962,0,10.18917910
101800,3.94979668,1,-12.74276161,-16.69255829,11.80410767,10.99645329,0.10021847,0.10012041,0,13.77565829
101900,-1.56842899,0,-7.55361557,-5.98518658,12.82811356,11.23232841,0.16636449,0.17390518,0,7.55044389
102000,0.07181168,1,-26.50949287,-26.58130455,2.57708240,2.54674959,0.03675003,0.03614617,0,27.09055773
102100,-1.84605312,0,-12.28797913,-10.44192600,20.24908066,17.92406464,0.20732164,0.18654186,0,14.72082853
102200,-3.20250988,0,-14.81842518,-11.61591530,13.51341915,15.07870960,0.12980196,0.11253565,0,16.69611788
102300,0.72334194,1,-6.28639030,-7.00973225,10.23748779,9.76309681,0.07084084,0.06634415,0,7.25354354
102400,12.75584602,1,-8.75084114,-21.50668716,7.25264168,6.72943830,0.02133252,0.02734678,0,9.19338020
102500,2.93130493,1,-16.61713409,-19.54843903,11.45694542,11.82959366,0.11755659,0.17837243,0,18.52578878
102600,2.83626509,1,-4.87935162,-7.71561670,10.40218449,10.11705875,0.07578637,0.10047881,0,5.09548140
102700,1.89763165,1,-14.07199478,-15.96962643,8.48097229,8.82567883,0.11463645,0.14013402,0,15.68970942
102800,6.29595470,1,-12.89725971,-19.19321442,10.56450272,10.32256699,0.27754945,0.35803011,0,13.93924904
102900,9.24603271,1,-10.57847977,-19.82451248,11.55728054,11.44557571,0.10667144,0.14097263,0,11.31811714
103000,-0.20549583,0,-31.99406433,-31.78856850,2.16013718,2.18763781,0.02968501,0.03368345,0,32.54424047
103100,2.67504787,1,-9.69093895,-12.36598682,9.89307785,9.43375874,0.04008001,0.05805566,0,11.14132309
103200,2.16740417,1,-5.50618267,-7.67358685,10.15616894,11.19531631,0.07549363,0.06533527,0,5.07497327
103300,6.49808884,1,-11.34337997,-17.84146881,5.92606306,6.89397764,0.15522252,0.22297968,0,11.48297691
103400,5.53212070,1,-2.44917011,-7.98129082,6.58337641,7.24167061,0.03374872,0.03524840,0,2.57973999
103500,4.21249390,1,1.39125323,-2.82124090,5.37111664,7.79808617,0.02800982,0.03395452,0,-1.16618037
103600,4.10892820,1,-2.29582453,-6.40475273,6.48422194,8.90952969,0.04800364,0.03645696,0,3.67044409
103700,2.17030478,1,-1.54301453,-3.71331930,3.85176682,5.77105904,0.08816990,0.05043678,0,2.58783215
103800,4.06750393,1,-1.44186974,-5.50937366,5.40182161,7.91613579,0.06788591,0.06057528,0,1.65211850
103900,1.04594040,1,-5.35266972,-6.39861012,4.95665693,7.17620325,0.03491463,0.04332529,0,5.75753939
104000,-1.61784172,0,-24.98802185,-23.37018013,1.94550264,2.22302628,0.04209654,0.03671874,0,25.59847145
104100,-0.64011621,0,-5.64845991,-5.00834370,5.46918917,6.74203014,0.05616644,0.04186622,0,6.11523008
104200,3.30283260,1,-9.31077576,-12.61360836,3.98134875,4.84348297,0.04803660,0.04152815,0,11.87025714
104300,1.76434588,1,-2.77008605,-4.53443193,6.85347176,8.00133896,0.15980285,0.13776879,0,2.60925090
104400,1.92746282,1,-1.17848325,-3.10594606,5.14791012,6.32280302,0.12929243,0.07830893,0,1.59175950
104500,3.41577053,1,2.47277641,-0.94299424,4.24326849,5.63939095,0.02805128,0.02462497,0,-2.42566236
104600,1.20708179,1,-10.54346275,-11.75054455,3.96237946,5.70959187,0.04873337,0.02638810,0,19.32602310
104700,1.42770875,1,-1.93074429,-3.35845304,4.30359411,5.90218544,0.01826974,0.01829920,0,2.85607305
104800,3.10180283,1,-0.56109607,-3.66289902,6.66586161,8.12057877,0.17472887,0.12844524,0,0.51842794
104900,1.10806489,1,0.38113475,-0.72693014,3.79535127,5.33297300,0.04454616,0.04218431,0,0.18946346
105000,-1.40131378,0,-30.64014244,-29.23882866,1.67009401,1.79970908,0.03060457,0.02713738,0,30.66763560
105100,0.30715764,1,-0.14830208,-0.45545971,4.06958628,4.95015621,0.06469107,0.06700619,0,1.21290236
105200,-0.24558234,0,3.06747866,3.31306100,3.05742264,3.98267794,0.05460582,0.04408856,0,-2.80921745
105300,-2.37403345,0,-9.43326855,-7.05923510,3.01473236,3.93337679,0.04135765,0.06010516,0,11.50013561
105400,0.81744981,1,-1.91555500,-2.73300481,3.89220595,4.97650146,0.05346183,0.05089137,0,1.15909696
105500,3.36615467,1,-9.01157284,-12.37772751,4.75938749,5.42506933,0.04526770,0.05377235,0,11.60235469
105600,2.39289165,1,1.49762368,-0.89526796,4.97578478,5.89370298,0.07366481,0.05794423,0,-1.07967263
105700,0.86546469,1,5.69754934,4.83208466,2.80043411,3.50946641,0.03990513,0.02140792,0,-4.37475753
105800,1.34196675,1,-0.58834100,-1.93030775,3.14148068,3.71420193,0.06516549,0.05487078,0,2.02344171
105900,0.97396159,1,-1.19345307,-2.16741467,4.76465750,5.39809704,0.10993586,0.08973520,0,1.56008554
106000,-0.54476166,0,-35.43214417,-34.88738251,1.42161453,1.48862123,0.02841189,0.02607233,0,38.91162682
106100,-6.86335421,0,-2.81737375,4.04598045,2.62713718,3.06098461,0.03795168,0.01816058,0,5.12846196
106200,-1.04208279,0,-0.11623943,0.92584336,3.51319408,3.87026048,0.08730233,0.10853407,0,0.42119976
106300,-1.12575197,0,-2.40918064,-1.28342867,5.49889755,5.97722816,0.16401109,0.13209821,0,2.72004408
106400,-0.78656697,0,-4.46899223,-3.68242526,4.37743378,4.76982307,0.13493112,0.11598776,0,4.39564713
106500,-0.03769898,0,-3.48140168,-3.44370270,4.07640362,4.28735352,0.06139227,0.04328277,0,4.14382148
106600,-0.13059616,0,-0.06172752,0.06886864,4.51052809,4.57176018,0.05410403,0.04926106,0,1.11685944
106700,1.66274893,1,0.12449610,-1.53825283,5.22784901,5.54872656,0.08573718,0.05678014,0,-0.64891613
106800,0.77469730,1,6.06094551,5.28624821,2.50142717,2.75338793,0.02101794,0.01452960,0,-5.25913739
106900,0.40825677,1,2.31702757,1.90877080,2.75378203,3.15623140,0.04845969,0.04616416,0,-1.21588773
107000,-0.09605598,0,-25.02896690,-24.93291092,1.91978323,1.98473632,0.02473586,0.02585425,0,24.39370441
107100,-0.58453250,0,2.50077581,3.08530831,4.13712406,4.11880064,0.02727340,0.02813395,0,-2.17370754
107200,0.42333102,1,3.13611388,2.71278286,2.60389614,2.79581118,0.02651356,0.02089430,0,-1.65659602
107300,-5.66737366,0,-25.59276199,-19.92538834,4.50390148,4.77389002,0.05594383,0.05287513,0,28.66017246
107400,-0.35888386,0,-10.29576015,-9.93687630,4.43695593,4.82206297,0.03203081,0.03839954,0,12.01872325
107500,0.17449546,1,0.31025612,0.13576066,4.99254417,5.23963213,0.11325436,0.10001905,0,-0.05344173
107600,0.64923000,1,2.95732188,2.30809188,2.59518909,2.71671343,0.02173463,0.02911175,0,-2.41184445
107700,0.34641004,1,2.69454312,2.34813309,4.37996292,4.48766851,0.09145462,0.09344669,0,-1.78857017
107800,0.62977552,1,-1.93760252,-2.56737804,4.03969812,4.30407286,0.08034608,0.07429658,0,3.26653308
107900,0.01182425,1,-0.45968437,-0.47150862,3.73817277,4.19965363,0.03089898,0.02279857,0,0.66553557
108000,0.39921951,1,-49.38652039,-49.78573990,1.99222863,2.03064394,0.02730455,0.02488244,0,50.37543488
108100,0.95268393,1,3.78786349,2.83517957,3.86303806,3.91667128,0.06054642,0.05412687,0,-2.92487016
108200,-0.28991365,0,1.91075659,2.20067024,2.95713902,3.13350272,0.05170659,0.03730598,0,-1.28771824
108300,0.01904321,1,3.64682174,3.62777853,2.17291045,2.31197667,0.01754303,0.01414949,0,-2.60232174
108400,0.00991774,1,2.98859024,2.97867250,3.20729113,3.32696104,0.02413996,0.02436989,0,-2.30934882
108500,-0.96867228,0,-0.36036062,0.60831165,2.28873444,2.44182873,0.02697815,0.02330581,0,1.57974404
108600,0.40365839,1,6.38274050,5.97908211,3.17048550,3.33607984,0.02610390,0.02262353,0,-5.97963905
108700,-0.19449902,0,2.80253935,2.99703836,2.87349606,3.06833863,0.01601906,0.01475427,0,-2.17317009
108800,-0.14225292,0,2.22283053,2.36508346,3.86511064,3.85781956,0.08634277,0.08781885,0,-1.02715258
108900,0.54566288,1,5.90735340,5.36169052,3.50028563,3.58245516,0.04546877,0.04131195,0,-4.97142124
109000,0.67733765,1,-46.87504578,-47.55238342,1.80374610,1.78104782,0.03009876,0.02749308,0,47.86271095
109100,-2.16167736,0,2.00176048,4.16343784,2.79890537,2.57244229,0.04483213,0.02548346,0,1.74758029
109200,-0.94102287,0,5.30371189,6.24473476,3.79584718,3.41126156,0.01714524,0.01736182,0,-5.55135218
109300,0.36693454,1,-0.03030467,-0.39723921,3.49584651,3.13864875,0.04388994,0.04020962,0,1.30560005
109400,-1.45463037,0,3.06158447,4.51621485,2.71928954,2.34838533,0.02803929,0.01739357,0,-3.12492168
109500,-0.61582088,0,-1.44610596,-0.83028507,4.54447603,4.45606756,0.13242902,0.14647229,0,1.50408435
109600,-0.24432635,0,1.81695771,2.06128407,4.64685917,4.65442324,0.16102391,0.17541939,0,-1.12258196
109700,1.39574242,1,-9.25352669,-10.64926910,4.33161783,3.98612165,0.10251179,0.09261281,0,14.68981934
109800,1.77615643,1,-2.08726692,-3.86342335,4.29849434,4.07806492,0.06808425,0.07398070,0,3.02039518
109900,2.90622616,1,-0.46823835,-3.37446451,3.20185995,2.84544539,0.04785027,0.03093790,0,0.52102852
110000,0.84292984,1,-49.79338455,-50.63631439,2.12292767,2.06062126,0.02625897,0.02379464,0,50.53246460
110100,-1.78713596,0,-3.70285273,-1.91571677,2.55072832,2.39784980,0.02653096,0.03499334,0,3.98870343
110200,-0.54747963,0,4.29601192,4.84349155,2.81469750,2.56123257,0.03118297,0.02786739,0,-3.84413028
110300,1.05207527,1,-1.08230269,-2.13437796,3.11482835,2.86716938,0.04807684,0.04781536,0,2.91298336
110400,-2.38044691,0,2.93815613,5.31860304,2.84201789,2.62683821,0.01335860,0.00923639,0,-1.65755573
110500,0.66727209,1,1.50931692,0.84204483,4.40361357,4.33177090,0.04858142,0.05254882,0,0.08860874
110600,0.80057681,1,1.83665526,1.03607845,2.66344929,2.65330744,0.00964176,0.01336304,0,-1.41497171
110700,0.82793128,1,-0.42561269,-1.25354397,3.28605056,3.26064801,0.07765097,0.07184386,0,0.83072642
110800,-1.75157118,0,5.16940689,6.92097807,3.13947272,2.92692637,0.04902512,0.05345481,0,1.24005920
110900,-1.11227798,0,3.14296103,4.25523901,2.90323997,2.67967701,0.01709502,0.01327246,0,-0.59312069
111000,-1.06386185,0,-38.10492706,-37.04106522,2.21124792,2.22047758,0.04796841,0.04500963,0,41.27160772
111100,-1.10793805,0,-0.68157601,0.42636204,2.94748855,2.81860089,0.03993399,0.04516074,0,1.05842167
111200,-1.91638875,0,0.49844193,2.41483068,2.67220521,2.41879654,0.04689422,0.04069565,0,0.17227530
111300,-1.07124734,0,-2.95432782,-1.88308048,3.05841660,2.98354077,0.03891541,0.03401681,0,4.14538851
111400,-0.46191132,0,-1.24005163,-0.77814031,4.26228142,4.10594416,0.17172745,0.18165269,0,1.50560996
111500,-0.38971663,0,3.73556232,4.12527895,2.68795657,2.51853681,0.03538300,0.05268602,0,-3.88112950
111600,-0.97426176,0,5.40312576,6.37738752,2.49660063,2.43256164,0.02634292,0.03014504,0,-4.78560877
111700,1.54494095,1,3.29254556,1.74760461,4.60963249,4.54876471,0.05656131,0.05640155,0,-2.27002430
111800,-1.12231636,0,-5.51020050,-4.38788414,4.78180933,5.01791048,0.08648489,0.08746611,0,10.52979294
111900,-0.56756639,0,5.91348362,6.48105001,3.21467662,3.50386572,0.04775032,0.03627341,0,-4.65489121
112000,-0.21684837,0,-28.44771576,-28.23086739,1.88706565,1.97243035,0.04447103,0.04835592,0,30.20734453
112100,-0.81738091,0,2.88108897,3.69846988,4.15644217,4.13888311,0.08363380,0.08237795,0,-1.79134834
112200,-1.78074276,0,0.41920149,2.19994426,2.45463252,2.47735381,0.03045101,0.01662733,0,-0.52017587
112300,-0.22495604,0,2.95880198,3.18375802,3.17767072,3.18920088,0.03416945,0.04659472,0,-2.12879163
112400,-0.94688344,0,-3.75972247,-2.81283903,4.18498659,4.40078831,0.09392805,0.07940086,0,5.88869858
112500,-0.22307849,0,-1.16099763,-0.93791914,3.39378691,3.61213350,0.03960087,0.04353130,0,2.76766960
112600,-0.70988226,0,4.65039968,5.36028194,2.50988603,2.66213870,0.04244956,0.03661521,0,-4.25396872
112700,-0.80545771,0,0.62861466,1.43407238,2.97867036,3.17036271,0.04709044,0.04486078,0,1.58048588
112800,-0.00498009,0,-0.61881113,-0.61383104,3.36527252,3.51501083,0.04895703,0.04535513,0,-0.04980373
112900,-1.11993074,0,2.60569239,3.72562313,3.96194291,4.09844208,0.05676647,0.06353368,0,-0.88661019
113000,0.52218246,1,-29.62290192,-30.14508438,2.59373331,2.52949238,0.05595632,0.05453233,0,31.26524417
113100,1.22999382,1,-7.96064377,-9.19063759,2.91729069,2.68170047,0.05985991,0.06430861,0,24.09691525
113200,-1.34395218,0,6.75021553,8.09416771,2.84875751,2.57663417,0.03292263,0.03202721,0,-6.20839429
113300,-2.27205920,0,2.09000707,4.36206627,3.93315387,3.61568284,0.03932329,0.04427408,0,-0.71115136
113400,4.82944965,1,-0.41720843,-5.24665833,3.74865127,3.19332290,0.04645453,0.03167976,0,1.32881871
113500,-1.21805716,0,0.68825626,1.90631342,3.88809419,3.20451045,0.03136241,0.02319499,0,0.78501010
113600,3.58554125,1,-0.39767039,-3.98321176,4.46553564,3.78559494,0.09546115,0.09163686,0,3.21747631
113700,0.28878975,1,-3.18097520,-3.46976495,5.39520502,4.65385866,0.07768187,0.08509858,0,4.08459226
113800,-1.76420164,0,4.55792046,6.32212210,2.86911654,2.65804195,0.02236849,0.02028594,0,-3.48059306
113900,0.20036268,1,4.46368122,4.26331854,3.68880129,3.49317718,0.03451563,0.03320376,0,-2.74479771
114000,0.87940788,1,-28.68163490,-29.56104279,2.59869671,2.50959182,0.04184417,0.04091967,0,29.20532379
114100,-0.48895073,0,-0.46653235,0.02241838,4.48260832,3.97683501,0.07002620,0.08006395,0,1.40067899
114200,-0.93548226,0,3.66127944,4.59676170,4.09374046,3.70857501,0.02804982,0.02620732,0,-2.68156755
114300,-0.73338532,0,1.45973468,2.19312000,5.03872871,4.60009766,0.06387396,0.07615229,0,-0.28453410
114400,-1.21880794,0,-4.26614237,-3.04733443,3.37633181,2.99664354,0.01923030,0.01653694,0,5.71620289
114500,-0.89781260,0,-1.37083912,-0.47302651,4.66813326,3.97137666,0.04334520,0.03399986,0,2.37121421
114600,1.66742420,1,-0.30687857,-1.97430277,4.39222717,3.99096942,0.09137025,0.09396864,0,0.70279014
114700,-0.23294222,0,0.95734024,1.19028246,4.83744812,4.31793165,0.03995710,0.04453468,0,0.66041875
114800,-0.75094581,0,-1.27204704,-0.52110124,3.87275028,3.42980242,0.04109087,0.02863235,0,1.45007408
114900,-0.88052118,0,0.63578188,1.51630306,4.96266413,3.98457932,0.03392789,0.02656180,0,0.43385184
115000,0.28180122,1,-26.05834389,-26.34014511,2.49476957,2.38047743,0.03443197,0.03139953,0,27.46208000
115100,0.75427890,1,-3.28600144,-4.04028034,4.94678736,4.27072620,0.03706110,0.03511612,0,4.02501237
115200,2.55950499,1,-2.25781202,-4.81731701,5.04208755,4.08102608,0.03452613,0.02584169,0,2.68236709
115300,2.26697159,1,-4.40824223,-6.67521381,5.23412752,4.33922529,0.05216838,0.04417731,0,5.07706594
115400,1.36477089,1,-2.80034924,-4.16512012,5.84605122,4.69901180,0.06509720,0.05027003,0,5.96780872
115500,0.63854218,1,-5.36609173,-6.00463390,5.26820564,4.31549692,0.04826655,0.04828437,0,10.97397868
115600,-0.29528284,0,-2.86250877,-2.56722593,5.09388924,4.55152559,0.05880613,0.06061928,0,3.37971600
115700,-1.65808439,0,2.02443457,3.68251896,3.86430955,3.69384289,0.04264319,0.04140659,0,-0.96810532
115800,-0.91434765,0,4.62422848,5.53857613,5.73295927,5.21869326,0.06640315,0.05501832,0,-3.74190116
115900,0.21988165,1,1.98602772,1.76614606,5.85774136,5.41417122,0.06328128,0.06143670,0,-1.46103936
116000,0.60889053,1,-36.41296387,-37.02185440,2.44112253,2.46593428,0.03936110,0.04150467,0,35.24863625
116100,-4.43742752,0,-1.36125398,3.07617354,4.87134504,4.39151335,0.04180859,0.02959643,0,6.26216733
116200,-1.45489836,0,2.19248176,3.64738011,6.12138700,5.39289427,0.05187323,0.03985141,0,-0.81983240
116300,0.52126598,1,-1.49686265,-2.01812863,4.71054268,4.27498960,0.11122240,0.10363330,0,2.74147010
116400,-0.16633606,0,4.13512039,4.30145645,5.93688869,5.75242186,0.04310362,0.05090388,0,-3.59238569
116500,-0.10219848,0,-0.10002041,0.00217807,5.00240850,5.06910515,0.03773623,0.03945637,0,0.51695490
116600,0.56170273,1,-4.58531666,-5.14701939,5.72565031,5.70416784,0.06557142,0.09194689,0,5.07569170
116700,0.39478922,1,-3.45568371,-3.85047293,4.56935692,4.48810339,0.06012986,0.06865986,0,3.82774767
116800,-2.50700831,0,3.66520429,6.17221260,5.87465572,5.51508427,0.01319063,0.02167515,0,2.55359030
116900,-1.08192897,0,0.51638603,1.59831500,6.49381685,6.12146330,0.08071306,0.04320710,0,-1.37217116
117000,0.55285454,1,-28.79378510,-29.34663963,3.13655615,3.10778642,0.03858672,0.03711997,0,29.52223444
117100,-0.00272799,0,-1.53714323,-1.53441525,6.39200830,5.31380272,0.10787567,0.08078890,0,2.09585778
117200,-1.14916968,0,2.77771330,3.92688298,5.69687700,4.96646690,0.06476346,0.05055919,0,-1.49113099
117300,0.56322908,1,-0.96495605,-1.52818513,6.70639706,6.14400673,0.07356301,0.08621248,0,0.69764992
117400,0.29237509,1,-6.57047558,-6.86285067,5.55776358,5.25696468,0.06754339,0.07734820,0,8.07397127
117500,1.49630666,1,0.68300676,-0.81329989,3.26944613,3.10786867,0.02615169,0.01876260,0,-0.43100222
117600,0.42690682,1,1.70916748,1.28226066,5.82161617,5.63688087,0.05496071,0.06691799,0,-1.16105008
117700,-0.44437051,0,-4.43026161,-3.98589110,5.42042875,5.30821896,0.08514126,0.07021783,0,4.84069872
117800,-0.27431321,0,-3.31221914,-3.03790593,3.96839619,3.99826217,0.03518906,0.03545795,0,3.71817708
117900,-0.36489391,0,-4.94934750,-4.58445358,4.95244074,5.10239220,0.06360833,0.07862052,0,8.39310932
118000,0.52441025,1,-26.54990387,-27.07431412,2.79880190,2.79777145,0.05964045,0.05751369,0,26.93451945
118100,-0.86759043,0,4.02206182,4.88965225,6.04051447,5.68209839,0.06869633,0.06298006,0,-3.54996829
118200,-3.62435317,0,-0.93267679,2.69167638,5.81802702,6.03639030,0.04103341,0.04410890,0,5.38794939
118300,-2.08662987,0,2.65273285,4.73936272,4.92267036,5.30042267,0.03378709,0.01825252,0,-2.41148853
118400,-1.35199761,0,0.51242709,1.86442471,4.98875141,5.26344347,0.03307558,0.04177774,0,0.30637475
118500,-2.60239577,0,0.99875259,3.60114837,4.55134153,4.82605219,0.05176969,0.01877372,0,-0.26672747
118600,-0.33818984,0,2.68492293,3.02311277,5.09646463,5.07584000,0.06524023,0.05732682,0,-2.61448094
118700,2.06674576,1,-8.13987732,-10.20662308,6.39187288,6.18247414,0.07191175,0.09039808,0,12.55866273
118800,-0.28586173,0,-1.95974422,-1.67388248,5.17018986,4.73353910,0.04935642,0.05222454,0,2.75787439
118900,-1.20629549,0,-4.12029934,-2.91400385,5.84745455,5.65360355,0.02634985,0.03132398,0,4.93430495
119000,0.35882187,1,-30.78959274,-31.14841461,2.63329148,2.63223696,0.05810188,0.05512598,0,30.72355843
119100,-11.36467361,0,-14.15118122,-2.78650737,3.82993960,3.37291408,0.07111749,0.03124251,0,42.69438705
119200,-2.80338883,0,1.53796935,4.34135818,6.44562864,6.51280975,0.07883117,0.08166038,0,-1.09807789
119300,-1.12477911,0,-2.33306789,-1.20828879,5.57235479,5.60522985,0.03363313,0.04211073,0,2.40606675
119400,-0.68496704,0,-1.70553851,-1.02057147,4.30273533,4.56423759,0.01697996,0.01401067,0,2.14918470
119500,-4.43119287,0,-7.43299627,-3.00180340,3.78837419,3.91209197,0.03051039,0.03451553,0,8.14031994
119600,0.29019618,1,-0.85536361,-1.14555979,5.57756472,5.88825941,0.10165873,0.08057710,0,1.36571407
119700,-3.11830854,0,-1.99012434,1.12818432,4.10738087,4.49734211,0.01978740,0.01273602,0,7.13485718
119800,-0.12238407,0,5.19739628,5.31978035,5.05418205,5.26502848,0.04568425,0.03591998,0,-4.54849887
119900,0.23582411,1,0.88420892,0.64838481,5.32422829,5.80349779,0.06432949,0.04645334,0,0.71756856
