step,detector_epoch,phase,transition_surprise,z_score,transition_evidence,valid_local_residual,supported_tables,median_bucket_count,block_completed,block_evidence,block_coverage,num_regions,W_t,log_p_hat,mean_total_var,mean_epistemic_var,predictor_warmup_remaining,residual_calibration_remaining,regime_change,predictor_nll
106600,1,monitoring,0.38616380,-1.04254624,0.00000000,1,4,8.50000000,0,nan,nan,0,0.00000000,-18.36836624,38.48489761,0.16078696,0,0,0,nan
106700,1,monitoring,0.36717856,-1.07771898,0.00000000,1,3,65.00000000,0,nan,nan,0,0.00000000,-19.69618988,36.08715820,0.10608453,0,0,0,nan
106800,1,monitoring,0.43054730,-0.59138410,0.00000000,1,4,49.50000000,0,nan,nan,0,0.00000000,-22.44855499,25.71295547,0.05018228,0,0,0,nan
106900,1,monitoring,0.80957222,0.07782871,0.00000000,1,4,32.50000000,0,nan,nan,0,0.00000000,-21.43651009,39.63425064,0.16290283,0,0,0,nan
107000,1,monitoring,5.97404099,5.97406891,2.97406891,1,4,16.00000000,0,nan,nan,0,0.00000000,-70.61759949,1.34089315,0.00697089,0,0,0,nan
107100,1,monitoring,0.42024797,-0.44046854,0.00000000,1,4,38.50000000,0,nan,nan,0,0.00000000,-20.09105301,38.48188782,0.13516083,0,0,0,nan
107200,1,monitoring,0.23530102,-1.13316606,0.00000000,1,4,170.00000000,0,nan,nan,0,0.00000000,-18.64533234,37.77694321,0.09415385,0,0,0,nan
107300,1,monitoring,0.55058557,-0.36439726,0.00000000,1,4,79.50000000,0,nan,nan,0,0.00000000,-20.07427216,36.80108261,0.12491804,0,0,0,nan
107400,1,monitoring,1.38774168,1.82173785,0.00000000,1,4,51.00000000,0,nan,nan,0,0.00000000,-30.91552925,27.44172478,0.06283335,0,0,0,nan
107500,1,monitoring,0.27216604,-1.23001653,0.00000000,1,4,172.00000000,0,nan,nan,0,0.00000000,-20.06215858,34.25818634,0.05151913,0,0,0,nan
107600,1,monitoring,0.46997213,-0.50801552,0.00000000,1,4,184.00000000,0,nan,nan,0,0.00000000,-22.62874985,31.35947037,0.06212328,0,0,0,nan
107700,1,monitoring,0.67117292,-0.03463198,0.00000000,1,4,61.00000000,0,nan,nan,0,0.00000000,-24.40134048,24.05236053,0.03457886,0,0,0,nan
107800,1,monitoring,0.28482416,-0.71280798,0.00000000,1,4,114.50000000,0,nan,nan,0,0.00000000,-18.71220779,35.65843201,0.08285514,0,0,0,nan
107900,1,monitoring,0.15366997,-1.35142335,0.00000000,1,4,66.50000000,0,nan,nan,0,0.00000000,-19.51532745,34.18860626,0.09413444,0,0,0,nan
108000,1,monitoring,5.29898643,3.46127723,0.46127723,1,3,20.00000000,0,nan,nan,0,0.00000000,-64.42376709,1.19746315,0.00458922,0,0,0,nan
108100,1,monitoring,0.40787172,-0.69080640,0.00000000,1,3,65.00000000,0,nan,nan,0,0.01323093,-17.28473091,40.98251724,0.16511753,0,0,0,nan
108200,1,monitoring,0.73340333,0.27264612,0.00000000,1,3,111.00000000,0,nan,nan,0,0.00000000,-24.80458450,37.18033218,0.18362215,0,0,0,nan
108300,1,monitoring,0.57821274,-0.11026453,0.00000000,1,4,284.00000000,0,nan,nan,0,0.00000000,-20.19301224,47.61670685,0.20037723,0,0,0,nan
108400,1,monitoring,0.54437864,-0.50572020,0.00000000,1,3,22.00000000,0,nan,nan,0,0.00000000,-22.90304947,36.82910919,0.08394880,0,0,0,nan
108500,1,monitoring,0.69322395,-0.27193395,0.00000000,1,4,24.00000000,0,nan,nan,0,0.00000000,-23.81042671,32.43704224,0.08502583,0,0,0,nan
108600,1,monitoring,0.63353473,-0.24252926,0.00000000,1,3,50.00000000,0,nan,nan,0,0.00000000,-21.33004761,43.68370056,0.19856925,0,0,0,nan
108700,1,monitoring,0.43921623,-0.62394236,0.00000000,1,4,73.50000000,0,nan,nan,0,0.00000000,-21.53630066,36.57929230,0.08481696,0,0,0,nan
108800,1,monitoring,0.81414670,-0.08554657,0.00000000,1,3,81.00000000,0,nan,nan,0,0.01926336,-24.22095490,44.40355682,0.14789502,0,0,0,nan
108900,1,monitoring,0.23169902,-1.42101314,0.00000000,1,4,14.00000000,0,nan,nan,0,0.00000000,-18.56205368,37.31695557,0.11674301,0,0,0,nan
109000,1,monitoring,4.76423454,4.29383456,1.29383456,1,4,17.00000000,0,nan,nan,0,0.00000000,-59.61073303,1.19473457,0.00339120,0,0,0,nan
109100,1,monitoring,0.31728965,nan,nan,0,2,62.50000000,0,nan,nan,0,0.00000000,-18.16098404,38.66574097,0.12704939,0,0,0,nan
109200,1,monitoring,0.48642009,-0.53533396,0.00000000,1,4,151.50000000,0,nan,nan,0,0.01771152,-22.62602234,32.99236679,0.07704762,0,0,0,nan
109300,1,monitoring,0.72498184,0.23439488,0.00000000,1,4,80.00000000,0,nan,nan,0,0.00000000,-24.80665207,31.65191650,0.05667716,0,0,0,nan
109400,1,monitoring,0.59351987,-0.27055533,0.00000000,1,4,69.00000000,0,nan,nan,0,0.00000000,-23.96856689,33.10728455,0.09226409,0,0,0,nan
109500,1,monitoring,0.80089313,0.49486011,0.00000000,1,4,315.50000000,0,nan,nan,0,0.00000000,-25.33721542,30.68409538,0.06835319,0,0,0,nan
109600,1,monitoring,0.41270125,-0.86248544,0.00000000,1,4,16.00000000,0,nan,nan,0,0.00000000,-19.72855377,38.62425232,0.15768977,0,0,0,nan
109700,1,monitoring,0.44510481,-0.84619180,0.00000000,1,3,79.00000000,0,nan,nan,0,0.00000000,-22.25775909,35.87520218,0.06811778,0,0,0,nan
109800,1,monitoring,0.58786052,-0.45494701,0.00000000,1,3,69.00000000,0,nan,nan,0,0.00000000,-19.35113907,40.89701462,0.15059787,0,0,0,nan
109900,1,monitoring,0.55029511,-0.53717864,0.00000000,1,3,94.00000000,0,nan,nan,0,0.00000000,-23.58260727,27.66931915,0.04594893,0,0,0,nan
110000,1,monitoring,7.51036644,nan,nan,0,2,8.00000000,0,nan,nan,0,0.00000000,-84.36984253,1.20665765,0.00406411,0,0,0,nan
110100,1,monitoring,0.57374680,-0.49466286,0.00000000,1,3,13.00000000,0,nan,nan,0,0.00000000,-22.74455070,41.03274918,0.10716408,0,0,0,nan
110200,1,monitoring,1.46478593,0.85398768,0.00000000,1,3,71.00000000,0,nan,nan,0,0.00000000,-31.36820793,12.44940186,0.03475552,0,0,0,nan
110300,1,monitoring,0.44389898,-0.55837683,0.00000000,1,4,113.50000000,0,nan,nan,0,0.00000000,-18.06556320,38.86402512,0.16618848,0,0,0,nan
110400,1,monitoring,1.38147688,2.41521562,0.00000000,1,4,90.50000000,0,nan,nan,0,0.00000000,-26.20254517,42.00530243,0.19741692,0,0,0,nan
110500,1,monitoring,0.37794474,-0.89175854,0.00000000,1,4,259.00000000,0,nan,nan,0,0.00000000,-21.44412804,31.98777199,0.06404315,0,0,0,nan
110600,1,monitoring,0.56185031,-0.76751717,0.00000000,1,4,30.50000000,0,nan,nan,0,0.00000000,-23.32558250,26.83037758,0.09507234,0,0,0,nan
110700,1,monitoring,0.65391052,-0.30858044,0.00000000,1,4,55.50000000,0,nan,nan,0,0.00000000,-24.51381302,32.95474625,0.14928669,0,0,0,nan
110800,1,monitoring,0.36120865,-0.75304860,0.00000000,1,4,42.50000000,0,nan,nan,0,0.00000000,-17.13040924,40.43004608,0.18812782,0,0,0,nan
110900,1,monitoring,0.39153212,-0.46889705,0.00000000,1,3,223.00000000,0,nan,nan,0,0.00000000,-22.00602341,23.33655167,0.03147900,0,0,0,nan
111000,1,monitoring,8.11698723,1.90128279,0.00000000,1,4,5.50000000,0,nan,nan,0,0.00000000,-89.97154236,1.37503374,0.00837876,0,0,0,nan
111100,1,monitoring,0.66968769,-0.13986898,0.00000000,1,4,108.00000000,0,nan,nan,0,0.00000000,-24.70310211,34.51876450,0.12076497,0,0,0,nan
111200,1,monitoring,0.42858920,-0.63616215,0.00000000,1,3,67.00000000,0,nan,nan,0,0.00000000,-22.05040741,31.46025276,0.05948263,0,0,0,nan
111300,1,monitoring,0.59597623,-0.18841187,0.00000000,1,3,144.00000000,0,nan,nan,0,0.00000000,-22.70874023,37.76091766,0.09529704,0,0,0,nan
111400,1,monitoring,0.73104453,0.43535598,0.00000000,1,4,36.50000000,0,nan,nan,0,0.00000000,-25.14973831,14.65864086,0.03911902,0,0,0,nan
111500,1,monitoring,0.80889183,0.36525685,0.00000000,1,4,101.00000000,0,nan,nan,0,0.00000000,-26.09263611,24.18561554,0.07442670,0,0,0,nan
111600,1,monitoring,0.64151734,-0.31420041,0.00000000,1,3,56.00000000,0,nan,nan,0,0.00000000,-19.79288673,41.49449921,0.13097276,0,0,0,nan
111700,1,monitoring,0.48011833,-0.36963279,0.00000000,1,3,18.00000000,0,nan,nan,0,0.00000000,-21.30463982,34.92890930,0.07700117,0,0,0,nan
111800,1,monitoring,0.38612992,-0.85685048,0.00000000,1,3,14.00000000,0,nan,nan,0,0.00000000,-22.37823296,34.17828369,0.09157177,0,0,0,nan
111900,1,monitoring,0.33088601,-1.03840577,0.00000000,1,4,148.50000000,0,nan,nan,0,0.00000000,-21.54807091,34.23726273,0.10293631,0,0,0,nan
112000,1,monitoring,7.40379143,1.91643893,0.00000000,1,3,12.00000000,0,nan,nan,0,0.00000000,-83.47386932,1.32560265,0.00811327,0,0,0,nan
112100,1,monitoring,0.50190520,-0.45823675,0.00000000,1,4,39.00000000,0,nan,nan,0,0.08923794,-19.23706055,39.94937134,0.22383077,0,0,0,nan
112200,1,monitoring,0.59013325,-0.27933220,0.00000000,1,4,123.50000000,0,nan,nan,0,0.03923794,-23.92412567,27.87611580,0.07654154,0,0,0,nan
112300,1,monitoring,0.37783539,-0.86313377,0.00000000,1,4,73.00000000,0,nan,nan,0,0.00000000,-17.43461609,40.64172363,0.21240640,0,0,0,nan
112400,1,monitoring,0.66024619,-0.35085259,0.00000000,1,4,19.50000000,0,nan,nan,0,0.00000000,-24.61571312,32.36907578,0.10061362,0,0,0,nan
112500,1,monitoring,0.93081146,1.17220864,0.00000000,1,3,142.00000000,0,nan,nan,0,0.00000000,-26.87820625,27.60722160,0.06588458,0,0,0,nan
112600,1,monitoring,0.43064678,-0.71996407,0.00000000,1,3,14.00000000,0,nan,nan,0,0.00000000,-22.29755402,31.47468376,0.08555544,0,0,0,nan
112700,1,monitoring,0.24660110,-1.28327230,0.00000000,1,3,9.00000000,0,nan,nan,0,0.00000000,-16.60185051,40.31465149,0.19880621,0,0,0,nan
112800,1,monitoring,0.33657399,-1.13752382,0.00000000,1,4,63.00000000,0,nan,nan,0,0.00000000,-21.66521454,31.16725731,0.06622715,0,0,0,nan
112900,1,monitoring,0.45773569,-0.67424519,0.00000000,1,3,142.00000000,0,nan,nan,0,0.00000000,-22.06541824,31.41234589,0.07202005,0,0,0,nan
113000,1,monitoring,4.82530308,3.03265379,0.03265379,1,3,6.00000000,0,nan,nan,0,0.00000000,-60.20401382,1.27601624,0.00575027,0,0,0,nan
113100,1,monitoring,0.53700447,-0.11868499,0.00000000,1,4,64.00000000,0,nan,nan,0,0.00000000,-22.07074738,35.73117065,0.07974011,0,0,0,nan
113200,1,monitoring,0.74424684,0.24902324,0.00000000,1,4,206.00000000,0,nan,nan,0,0.00000000,-25.33697128,20.25990868,0.06839239,0,0,0,nan
113300,1,monitoring,0.90064782,0.59890990,0.00000000,1,4,76.50000000,0,nan,nan,0,0.00000000,-26.13152313,9.40685749,0.02294268,0,0,0,nan
113400,1,monitoring,0.93789071,0.71634968,0.00000000,1,3,81.00000000,0,nan,nan,0,0.00000000,-27.03560066,25.56006813,0.08516273,0,0,0,nan
113500,1,monitoring,0.53672528,-0.36516762,0.00000000,1,4,26.50000000,0,nan,nan,0,0.00000000,-20.32103729,37.74436951,0.15881482,0,0,0,nan
113600,1,monitoring,0.52123153,-0.47680048,0.00000000,1,4,160.50000000,0,nan,nan,0,0.00000000,-22.93269348,32.28166962,0.04290028,0,0,0,nan
113700,1,monitoring,0.66330308,0.43916454,0.00000000,1,4,86.50000000,0,nan,nan,0,0.00000000,-24.66212082,25.64718246,0.04629934,0,0,0,nan
113800,1,monitoring,0.33886680,-1.10872553,0.00000000,1,4,61.00000000,0,nan,nan,0,0.00000000,-21.52157402,32.33020020,0.05930570,0,0,0,nan
113900,1,monitoring,0.21778136,-1.32938196,0.00000000,1,4,117.00000000,0,nan,nan,0,0.00000000,-16.69555473,39.10647964,0.14419752,0,0,0,nan
114000,1,monitoring,5.43939304,1.42404746,0.00000000,1,4,5.50000000,0,nan,nan,0,0.00000000,-65.76882935,1.28666091,0.00603519,0,0,0,nan
114100,1,monitoring,0.53025717,-0.74469294,0.00000000,1,3,60.00000000,0,nan,nan,0,0.00000000,-23.37746239,28.17158699,0.10516637,0,0,0,nan
114200,1,monitoring,0.26128399,-0.97581154,0.00000000,1,4,139.50000000,0,nan,nan,0,0.00000000,-17.31609726,38.45556259,0.19069669,0,0,0,nan
114300,1,monitoring,0.32547146,-1.26882167,0.00000000,1,4,220.00000000,0,nan,nan,0,0.00000000,-20.84568596,33.61587906,0.06236278,0,0,0,nan
114400,1,monitoring,0.50353634,-0.48755508,0.00000000,1,4,69.50000000,0,nan,nan,0,0.00000000,-22.00888634,36.89120483,0.07234071,0,0,0,nan
114500,1,monitoring,0.67464221,-0.09042842,0.00000000,1,4,61.50000000,0,nan,nan,0,0.00000000,-24.83790779,34.63615417,0.15100566,0,0,0,nan
114600,1,monitoring,0.89482635,0.63380930,0.00000000,1,3,78.00000000,0,nan,nan,0,0.00000000,-26.47880554,30.35741425,0.08183856,0,0,0,nan
114700,1,monitoring,0.36209053,-1.26111220,0.00000000,1,4,34.50000000,0,nan,nan,0,0.00000000,-21.47759438,41.08653259,0.09754257,0,0,0,nan
114800,1,monitoring,0.54563797,-0.36965131,0.00000000,1,3,41.00000000,0,nan,nan,0,0.00000000,-23.37439728,17.54448128,0.03123232,0,0,0,nan
114900,1,monitoring,0.31119657,-1.23923783,0.00000000,1,4,192.50000000,0,nan,nan,0,0.00000000,-20.31448746,36.14944839,0.07523666,0,0,0,nan
115000,1,monitoring,4.13140249,2.49134288,0.42367715,1,4,13.50000000,0,nan,nan,0,0.00000000,-54.01557922,1.24636066,0.00449313,0,0,0,nan
115100,1,monitoring,0.34173420,-1.18655160,0.00000000,1,3,15.00000000,0,nan,nan,0,0.00000000,-21.27359581,35.39073944,0.17582178,0,0,0,nan
115200,1,monitoring,0.51212054,-0.21755263,0.00000000,1,3,96.00000000,0,nan,nan,0,0.00000000,-22.78206635,35.40555573,0.06716185,0,0,0,nan
115300,1,monitoring,0.39612344,-0.66175727,0.00000000,1,4,202.00000000,0,nan,nan,0,0.00000000,-20.60759735,37.73168945,0.06605300,0,0,0,nan
115400,1,monitoring,0.35645702,-1.04175573,0.00000000,1,4,123.50000000,0,nan,nan,0,0.00000000,-20.58052254,33.91566849,0.11825660,0,0,0,nan
115500,1,monitoring,0.25114268,-0.82701040,0.00000000,1,4,74.00000000,0,nan,nan,0,0.00000000,-21.05860138,39.36308289,0.11082391,0,0,0,nan
115600,1,monitoring,0.49482918,-0.59407178,0.00000000,1,4,65.50000000,0,nan,nan,0,0.00000000,-22.87945938,38.33992004,0.09516550,0,0,0,nan
115700,1,monitoring,1.61842263,2.94251137,0.21674981,1,4,250.00000000,0,nan,nan,0,0.00000000,-32.93578339,25.25465965,0.03961385,0,0,0,nan
115800,1,monitoring,1.28544688,0.82921604,0.00000000,1,3,8.00000000,0,nan,nan,0,0.00000000,-24.79985428,47.36808014,0.32587063,0,0,0,nan
115900,1,monitoring,0.17463322,-1.45512967,0.00000000,1,4,21.00000000,0,nan,nan,0,0.00000000,-14.78888702,42.50276184,0.23593691,0,0,0,nan
116000,1,monitoring,6.22646427,3.47821729,0.47821729,1,4,9.00000000,0,nan,nan,0,0.00000000,-72.85436249,1.25591826,0.00587175,0,0,0,nan
116100,1,monitoring,2.69664335,nan,nan,0,1,6.00000000,0,nan,nan,0,0.00000000,-43.22405243,38.31561279,0.13307841,0,0,0,nan
116200,1,monitoring,1.57088637,nan,nan,0,1,5.00000000,0,nan,nan,0,0.00000000,-33.98315430,49.37854004,0.34591499,0,0,0,nan
116300,1,monitoring,2.77160525,nan,nan,0,2,5.50000000,0,nan,nan,0,0.00000000,-44.54236984,35.06695557,0.11205346,0,0,0,nan
116400,1,monitoring,2.28252268,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-39.50601578,42.50367355,0.11771134,0,0,0,nan
116500,1,monitoring,2.75781822,nan,nan,0,0,nan,0,nan,nan,0,0.00000000,-44.23501968,33.14437485,0.10370345,0,0,0,nan
116600,1,monitoring,3.31805634,nan,nan,0,1,15.00000000,0,nan,nan,0,0.00000000,-48.64039993,40.36038589,0.13253655,0,0,0,nan
116700,1,monitoring,2.53757453,nan,nan,0,1,13.00000000,0,nan,nan,0,0.00000000,-41.32556915,38.38192368,0.11699001,0,0,0,nan
116800,1,monitoring,4.07564068,nan,nan,0,1,7.00000000,0,nan,nan,0,0.00000000,-55.18496704,48.05863190,0.19287021,0,0,0,nan
116900,1,monitoring,2.14988160,nan,nan,0,2,11.50000000,0,nan,nan,0,0.00000000,-38.80970001,35.24012756,0.12242954,0,0,0,nan
117000,1,monitoring,4.21974277,2.03728586,0.00000000,1,3,10.00000000,0,nan,nan,0,0.00000000,-54.70807648,1.22864974,0.00486088,0,0,0,nan
117100,1,monitoring,0.31937802,-0.88340445,0.00000000,1,4,39.00000000,0,nan,nan,0,0.00000000,-20.53669930,36.61510468,0.08754575,0,0,0,nan
117200,1,monitoring,0.63770747,-0.32005045,0.00000000,1,4,52.50000000,0,nan,nan,0,0.00000000,-21.20762444,39.02255630,0.19522597,0,0,0,nan
117300,1,monitoring,0.67294776,0.16541537,0.00000000,1,3,133.00000000,0,nan,nan,0,0.00000000,-24.08086395,39.06308365,0.09084288,0,0,0,nan
117400,1,monitoring,0.43300021,nan,nan,0,2,220.00000000,0,nan,nan,0,0.00000000,-20.79398346,39.33871078,0.10164122,0,0,0,nan
117500,1,monitoring,0.58047670,-0.40547614,0.00000000,1,4,59.50000000,0,nan,nan,0,0.00000000,-22.39652824,39.89055634,0.16045482,0,0,0,nan
117600,1,monitoring,0.45740619,-0.91574895,0.00000000,1,4,61.50000000,0,nan,nan,0,0.00000000,-21.24310493,38.93817902,0.09630416,0,0,0,nan
117700,1,monitoring,0.63105649,0.04276117,0.00000000,1,3,42.00000000,0,nan,nan,0,0.00000000,-24.06970978,29.10770607,0.05069760,0,0,0,nan
117800,1,monitoring,0.58029419,-0.48258741,0.00000000,1,4,94.50000000,0,nan,nan,0,0.00000000,-23.75605011,27.88522148,0.04967259,0,0,0,nan
117900,1,monitoring,0.71292722,0.14978890,0.00000000,1,4,60.00000000,0,nan,nan,0,0.00000000,-24.45611000,34.18778992,0.07344881,0,0,0,nan
118000,1,monitoring,7.35627556,10.81195107,7.81195107,1,3,10.00000000,0,nan,nan,0,0.00000000,-82.96138000,1.24536502,0.00649722,0,0,0,nan
118100,1,monitoring,0.56536657,-0.57753577,0.00000000,1,3,18.00000000,0,nan,nan,0,0.00000000,-23.66181564,14.99395752,0.05706937,0,0,0,nan
118200,1,monitoring,1.20933664,0.60103389,0.00000000,1,3,18.00000000,0,nan,nan,0,0.06120019,-29.77379608,23.88343620,0.07593229,0,0,0,nan
118300,1,monitoring,0.46611050,-0.76008734,0.00000000,1,3,56.00000000,0,nan,nan,0,0.11796718,-22.68505478,30.67041016,0.04508714,0,0,0,nan
118400,1,monitoring,0.72963893,0.16110865,0.00000000,1,4,65.50000000,0,nan,nan,0,0.06796718,-19.71556091,41.47489929,0.24899252,0,0,0,nan
118500,1,monitoring,0.81741321,0.68855297,0.00000000,1,4,67.00000000,0,nan,nan,0,0.02628216,-21.03849792,39.64534760,0.20055884,0,0,0,nan
118600,1,monitoring,0.25862572,-1.19861274,0.00000000,1,4,249.00000000,0,nan,nan,0,0.00000000,-19.97614479,34.89902496,0.07590037,0,0,0,nan
118700,1,monitoring,0.46517569,-0.61003387,0.00000000,1,4,281.00000000,0,nan,nan,0,0.00000000,-20.53995132,38.89317322,0.08269124,0,0,0,nan
118800,1,monitoring,0.94477105,0.49395935,0.00000000,1,4,33.50000000,0,nan,nan,0,0.00000000,-21.69439697,42.26580811,0.21354137,0,0,0,nan
118900,1,monitoring,0.62405306,-0.11807497,0.00000000,1,4,169.00000000,0,nan,nan,0,0.00000000,-23.97006226,29.06661606,0.04993378,0,0,0,nan
119000,1,monitoring,6.33246851,3.68975526,0.68975526,1,3,10.00000000,0,nan,nan,0,0.00000000,-73.81113434,1.28539109,0.00559234,0,0,0,nan
119100,1,monitoring,0.59017342,-0.49027676,0.00000000,1,4,10.00000000,0,nan,nan,0,0.05043142,-23.35266876,4.14384890,0.04217794,0,0,0,nan
119200,1,monitoring,2.33875561,nan,nan,0,0,nan,0,nan,nan,0,0.13746635,-38.80556107,3.30433559,0.01749595,0,0,0,nan
119300,1,monitoring,1.14413726,nan,nan,0,1,8.00000000,0,nan,nan,0,0.15151653,-28.72132874,8.32071972,0.07584774,0,0,0,nan
119400,1,monitoring,1.38694608,nan,nan,0,2,28.50000000,0,nan,nan,0,0.37579737,-32.35560226,25.04044151,0.12443945,0,0,0,nan
119500,1,monitoring,0.58002210,-0.23814523,0.00000000,1,3,207.00000000,0,nan,nan,0,0.42570170,-24.08596420,28.30031395,0.05494448,0,0,0,nan
119600,1,monitoring,0.50454885,-0.28500178,0.00000000,1,3,56.00000000,0,nan,nan,0,0.37941744,-23.38583374,28.39800262,0.08336353,0,0,0,nan
119700,1,monitoring,1.06492436,1.84225665,0.00000000,1,3,37.00000000,0,nan,nan,0,0.32941744,-24.01551056,39.45267105,0.15828739,0,0,0,nan
119800,1,monitoring,0.48147720,-0.67323889,0.00000000,1,4,183.00000000,0,nan,nan,0,0.27941744,-22.25643349,31.21302605,0.03882590,0,0,0,nan
119900,1,monitoring,0.58368462,-0.16880159,0.00000000,1,4,169.50000000,0,nan,nan,0,0.22941744,-21.82405090,39.57465363,0.12301774,0,0,0,nan
120000,1,monitoring,7.33902407,10.47754007,7.47754007,1,3,11.00000000,0,nan,nan,0,0.20025361,-82.86032104,1.24498582,0.00564463,0,0,0,nan
120100,1,monitoring,1.44225729,0.53710638,0.00000000,1,3,16.00000000,0,nan,nan,0,0.96262200,-30.28597641,2.17768788,0.01410101,0,0,0,nan
120200,1,monitoring,0.84547168,0.72909458,0.00000000,1,4,137.50000000,0,nan,nan,0,1.05244125,-26.25186729,25.14845467,0.07421747,0,0,0,nan
120300,1,monitoring,0.30754545,-1.24531803,0.00000000,1,4,95.00000000,0,nan,nan,0,1.00244125,-21.08691597,31.32838249,0.06415194,0,0,0,nan
120400,1,monitoring,0.29955837,-0.99103667,0.00000000,1,4,33.50000000,0,nan,nan,0,0.95244125,-18.76816750,40.97737122,0.07184795,0,0,0,nan
120500,1,monitoring,0.96602410,1.19381801,0.00000000,1,3,16.00000000,0,nan,nan,0,0.90272609,-25.70335960,39.07528305,0.10901684,0,0,0,nan
120600,1,monitoring,0.70957822,nan,nan,0,2,15.50000000,0,nan,nan,0,0.85272609,-24.56293488,11.53819275,0.02446823,0,0,0,nan
120700,1,monitoring,0.25701439,-1.43008734,0.00000000,1,3,89.00000000,0,nan,nan,0,0.80272609,-21.16485214,26.30263901,0.04477340,0,0,0,nan
120800,1,monitoring,0.40949094,-0.62671872,0.00000000,1,4,48.50000000,0,nan,nan,0,0.75313517,-21.78281021,34.47587585,0.04963785,0,0,0,nan
120900,1,monitoring,0.37583923,-0.48495384,0.00000000,1,4,25.50000000,0,nan,nan,0,0.70637291,-21.92474556,18.42046356,0.03044154,0,0,0,nan
121000,1,monitoring,5.60530186,6.25265684,3.25265684,1,4,16.00000000,0,nan,nan,0,0.73854821,-67.31864166,1.27965331,0.00442276,0,0,0,nan
121100,1,monitoring,0.80922294,0.77089272,0.00000000,1,3,18.00000000,0,nan,nan,0,1.17328340,-25.08966446,33.27928543,0.07624498,0,0,0,nan
121200,1,monitoring,0.44089434,-0.64653568,0.00000000,1,4,112.50000000,0,nan,nan,0,1.12328340,-22.05717659,33.14516068,0.07641432,0,0,0,nan
121300,1,monitoring,0.25348428,-1.32719327,0.00000000,1,4,90.50000000,0,nan,nan,0,1.07328340,-20.41968155,33.20945740,0.06524018,0,0,0,nan
121400,1,monitoring,0.25209302,-0.74141728,0.00000000,1,3,69.00000000,0,nan,nan,0,1.02368397,-15.85643768,41.09854889,0.15927733,0,0,0,nan
121500,1,monitoring,0.88708556,0.74627594,0.00000000,1,3,68.00000000,0,nan,nan,0,0.99023528,-21.60104942,43.99179459,0.27012417,0,0,0,nan
121600,1,monitoring,0.42260587,-0.71324206,0.00000000,1,4,16.00000000,0,nan,nan,0,0.94023528,-22.41931534,30.03260612,0.05572848,0,0,0,nan
121700,1,monitoring,0.61259460,-0.26562241,0.00000000,1,4,118.50000000,0,nan,nan,0,0.89023528,-24.09382057,29.50613403,0.06113580,0,0,0,nan
121800,1,monitoring,0.39559391,-0.55243823,0.00000000,1,4,162.00000000,0,nan,nan,0,0.84023528,-21.75849724,31.77404785,0.07417146,0,0,0,nan
121900,1,monitoring,0.62225771,0.19947614,0.00000000,1,4,234.50000000,0,nan,nan,0,0.79023528,-23.66568184,36.24730682,0.06604685,0,0,0,nan
122000,1,monitoring,4.54996729,3.77536460,0.77536460,1,3,28.00000000,0,nan,nan,0,0.74023528,-57.79408646,1.27324677,0.00451123,0,0,0,nan
122100,1,monitoring,0.49421829,-0.74854750,0.00000000,1,4,80.00000000,0,nan,nan,0,0.74004048,-23.05826187,24.15060616,0.06958796,0,0,0,nan
122200,1,monitoring,0.41838360,-0.85091872,0.00000000,1,4,63.50000000,0,nan,nan,0,0.69004048,-21.20753288,38.56303787,0.11642934,0,0,0,nan
122300,1,monitoring,0.41638869,-0.79376093,0.00000000,1,4,159.00000000,0,nan,nan,0,0.64233109,-21.51093483,33.58395767,0.06122597,0,0,0,nan
122400,1,monitoring,0.26649398,-1.18986008,0.00000000,1,4,134.00000000,0,nan,nan,0,0.59233109,-20.88708878,29.41569710,0.04969621,0,0,0,nan
122500,1,monitoring,0.28581467,-1.42168114,0.00000000,1,4,98.50000000,0,nan,nan,0,0.55712570,-19.84997177,35.06921768,0.06109295,0,0,0,nan
122600,1,monitoring,0.53263921,nan,nan,0,2,64.50000000,0,nan,nan,0,0.50712570,-22.79553795,34.67487335,0.09126879,0,0,0,nan
122700,1,monitoring,0.38165966,-0.75317328,0.00000000,1,4,68.00000000,0,nan,nan,0,0.46102883,-21.78978729,23.13298607,0.03313432,0,0,0,nan
122800,1,monitoring,0.25169504,-0.93404511,0.00000000,1,4,145.50000000,0,nan,nan,0,0.41102883,-17.71350098,37.40915298,0.14020003,0,0,0,nan
122900,1,monitoring,0.46754572,-0.28152248,0.00000000,1,3,162.00000000,0,nan,nan,0,0.36429253,-22.44778442,31.57100677,0.06791966,0,0,0,nan
123000,1,monitoring,7.62112331,14.14156880,10.00000000,1,3,11.00000000,0,nan,nan,0,0.31429253,-85.48051453,1.25750387,0.00450590,0,0,0,nan
123100,1,monitoring,0.44688717,-0.84712422,0.00000000,1,4,33.50000000,0,nan,nan,0,0.35033017,-22.84371948,29.73825455,0.07095236,0,0,0,nan
123200,1,monitoring,0.65249705,-0.57676354,0.00000000,1,4,18.50000000,0,nan,nan,0,0.30033017,-24.52881241,33.59966278,0.12208994,0,0,0,nan
123300,1,monitoring,0.28943098,-1.21563337,0.00000000,1,4,158.50000000,0,nan,nan,0,0.28764967,-21.04848289,30.68615723,0.06022593,0,0,0,nan
123400,1,monitoring,0.80818695,0.13233953,0.00000000,1,4,50.00000000,0,nan,nan,0,0.23830937,-25.70008278,28.44251823,0.03969667,0,0,0,nan
