step=458490, D_t=15.731966, c_t=3.094081, e_P=0.787061, e_R=0.421266, e_P_bar=4.510713, e_R_bar=3.334276
step=4606616, D_t=10.696289, c_t=3.006338, e_P=0.203470, e_R=0.041677, e_P_bar=4.000083, e_R_bar=2.322050
step=4610496, D_t=124.271336, c_t=3.362889, e_P=0.773775, e_R=0.011117, e_P_bar=15.765236, e_R_bar=-0.352053
step=4613029, D_t=18.214643, c_t=3.000189, e_P=0.136377, e_R=0.085862, e_P_bar=1.772139, e_R_bar=5.769646
step=4619006, D_t=190.769612, c_t=4.257873, e_P=0.194634, e_R=0.222101, e_P_bar=3.713187, e_R_bar=19.176847
step=4623983, D_t=91.333681, c_t=3.233871, e_P=0.168480, e_R=0.192540, e_P_bar=2.556415, e_R_bar=13.271477
step=4625178, D_t=131.558310, c_t=4.101588, e_P=0.291945, e_R=0.609635, e_P_bar=2.628423, e_R_bar=16.006499
step=4632402, D_t=53.091718, c_t=3.187964, e_P=0.438280, e_R=0.102751, e_P_bar=8.560874, e_R_bar=5.735404
step=4637015, D_t=156.943445, c_t=3.617094, e_P=0.515971, e_R=0.235952, e_P_bar=9.535759, e_R_bar=14.931717
step=4645923, D_t=337.358500, c_t=4.000757, e_P=1.130882, e_R=0.168639, e_P_bar=24.507578, e_R_bar=8.607881
step=4650025, D_t=19.672170, c_t=3.029973, e_P=0.293187, e_R=0.065272, e_P_bar=5.067332, e_R_bar=3.696821
step=4667798, D_t=166.263379, c_t=4.235779, e_P=0.546579, e_R=0.230520, e_P_bar=11.892127, e_R_bar=13.824039
step=4677016, D_t=106.291316, c_t=3.576637, e_P=0.310081, e_R=0.164958, e_P_bar=6.329405, e_R_bar=13.134735
step=4680999, D_t=46.093269, c_t=3.236401, e_P=0.390502, e_R=0.067607, e_P_bar=8.441061, e_R_bar=4.575481
step=4684022, D_t=143.201082, c_t=3.911292, e_P=0.624067, e_R=0.152380, e_P_bar=13.012783, e_R_bar=10.819873
step=4703053, D_t=63.821901, c_t=3.172290, e_P=0.485181, e_R=0.359797, e_P_bar=5.246221, e_R_bar=10.006047
step=4725059, D_t=113.597235, c_t=3.656347, e_P=0.798425, e_R=0.000572, e_P_bar=15.072972, e_R_bar=-0.690328
step=4740010, D_t=66.662983, c_t=3.095315, e_P=0.535081, e_R=0.023179, e_P_bar=11.533341, e_R_bar=0.554982
step=4749058, D_t=30.944681, c_t=3.142815, e_P=0.397449, e_R=0.000996, e_P_bar=7.866979, e_R_bar=-1.074101
step=4752047, D_t=75.093163, c_t=3.679923, e_P=0.549811, e_R=0.062174, e_P_bar=11.548873, e_R_bar=4.099983
step=4755028, D_t=87.599711, c_t=3.290436, e_P=0.249351, e_R=0.193682, e_P_bar=3.809915, e_R_bar=12.676118
step=4761006, D_t=13.941081, c_t=3.038920, e_P=0.110116, e_R=0.081872, e_P_bar=1.510614, e_R_bar=5.059665
step=4764036, D_t=114.201392, c_t=3.991644, e_P=0.260697, e_R=0.164070, e_P_bar=5.151700, e_R_bar=14.207842
step=4779038, D_t=21.855721, c_t=3.095444, e_P=0.325443, e_R=0.022148, e_P_bar=6.604581, e_R_bar=0.301575
step=4784017, D_t=18.411649, c_t=3.026677, e_P=0.242212, e_R=0.046861, e_P_bar=5.043623, e_R_bar=3.374192
step=4786682, D_t=87.031196, c_t=3.638070, e_P=0.524289, e_R=0.093345, e_P_bar=10.884804, e_R_bar=7.455429
step=4790025, D_t=38.241279, c_t=3.194007, e_P=0.261630, e_R=0.097295, e_P_bar=5.196616, e_R_bar=7.034042
step=4794189, D_t=211.565478, c_t=4.341722, e_P=0.867313, e_R=0.040473, e_P_bar=20.407624, e_R_bar=2.580666
step=4797562, D_t=341.832144, c_t=4.196963, e_P=1.054535, e_R=0.193045, e_P_bar=20.795985, e_R_bar=15.849015
step=4803056, D_t=21.345792, c_t=3.055309, e_P=0.288439, e_R=0.029054, e_P_bar=6.397124, e_R_bar=1.329810
step=4805013, D_t=67.530513, c_t=3.045106, e_P=0.201092, e_R=0.163841, e_P_bar=3.669110, e_R_bar=11.027178
step=4807034, D_t=29.785615, c_t=3.180871, e_P=0.228851, e_R=0.093908, e_P_bar=4.031439, e_R_bar=6.581697
step=4813041, D_t=94.590055, c_t=3.543534, e_P=0.203407, e_R=0.173143, e_P_bar=3.947255, e_R_bar=13.175708
step=4815834, D_t=80.586412, c_t=3.427026, e_P=0.164627, e_R=0.162881, e_P_bar=2.312759, e_R_bar=12.482947
step=4820574, D_t=350.487916, c_t=4.728980, e_P=0.904087, e_R=0.168822, e_P_bar=22.429061, e_R_bar=14.068158
step=4823408, D_t=45.609456, c_t=3.092595, e_P=0.458729, e_R=0.064686, e_P_bar=8.814743, e_R_bar=3.676848
step=4826015, D_t=143.914188, c_t=3.870942, e_P=0.157259, e_R=0.221054, e_P_bar=2.230559, e_R_bar=16.818234
step=4830026, D_t=12.003504, c_t=3.032073, e_P=0.203789, e_R=0.013015, e_P_bar=4.899350, e_R_bar=0.058106
step=4837017, D_t=72.637208, c_t=3.651155, e_P=0.175050, e_R=0.188319, e_P_bar=3.287744, e_R_bar=11.595911
step=4839766, D_t=233.176803, c_t=3.099374, e_P=0.759775, e_R=0.006175, e_P_bar=21.595222, e_R_bar=-0.557638
step=4845035, D_t=94.716132, c_t=3.409461, e_P=0.403809, e_R=0.135350, e_P_bar=9.225139, e_R_bar=10.214160
step=4849039, D_t=12.991509, c_t=3.077368, e_P=0.096428, e_R=0.064873, e_P_bar=1.250619, e_R_bar=4.941556
step=4851058, D_t=18.447337, c_t=3.124686, e_P=0.141420, e_R=0.083554, e_P_bar=1.813336, e_R_bar=5.797110
step=4854046, D_t=57.702735, c_t=3.164927, e_P=0.158650, e_R=0.142113, e_P_bar=2.570560, e_R_bar=10.430613
step=4856007, D_t=158.322476, c_t=3.957542, e_P=0.177430, e_R=0.252808, e_P_bar=2.860587, e_R_bar=17.563086
step=4862487, D_t=21.212615, c_t=3.068937, e_P=0.333305, e_R=0.075431, e_P_bar=5.811183, e_R_bar=2.942004
step=4865010, D_t=43.548649, c_t=3.189443, e_P=0.155262, e_R=0.176175, e_P_bar=1.785853, e_R_bar=9.160132
step=4867016, D_t=14.977312, c_t=3.030395, e_P=0.113142, e_R=0.080701, e_P_bar=1.708158, e_R_bar=5.199694
step=4870055, D_t=28.444028, c_t=3.096265, e_P=0.231031, e_R=0.093991, e_P_bar=4.423943, e_R_bar=6.108746
step=4872035, D_t=41.500865, c_t=3.194438, e_P=0.195021, e_R=0.115043, e_P_bar=2.909397, e_R_bar=8.633490
step=4878044, D_t=38.503506, c_t=3.130152, e_P=0.165929, e_R=0.129198, e_P_bar=3.022327, e_R_bar=8.238480
step=4881007, D_t=12.670468, c_t=3.004630, e_P=0.152006, e_R=0.067174, e_P_bar=2.582227, e_R_bar=4.321231
step=4883038, D_t=45.128182, c_t=3.074942, e_P=0.420000, e_R=0.124504, e_P_bar=7.248901, e_R_bar=6.140831
step=4887063, D_t=15.187243, c_t=3.002922, e_P=0.496583, e_R=0.118598, e_P_bar=4.760991, e_R_bar=2.776229
step=4901275, D_t=24.330180, c_t=3.174754, e_P=0.132294, e_R=0.164866, e_P_bar=2.093486, e_R_bar=6.654147
step=4910041, D_t=19.890593, c_t=3.043743, e_P=0.366899, e_R=0.056545, e_P_bar=5.946193, e_R_bar=2.103325
step=4916026, D_t=140.361743, c_t=3.215979, e_P=0.741929, e_R=0.035151, e_P_bar=16.719320, e_R_bar=1.089874
step=4918020, D_t=25.726696, c_t=3.159376, e_P=0.115859, e_R=0.112695, e_P_bar=1.456139, e_R_bar=7.023749
step=4920034, D_t=79.406396, c_t=3.238394, e_P=0.256148, e_R=0.186866, e_P_bar=4.217469, e_R_bar=11.875426
step=4924033, D_t=82.484838, c_t=3.532136, e_P=0.273452, e_R=0.195422, e_P_bar=4.555402, e_R_bar=12.009079
step=4926051, D_t=40.394707, c_t=3.205116, e_P=0.549170, e_R=0.044738, e_P_bar=8.879741, e_R_bar=1.392699
step=4928965, D_t=113.189484, c_t=3.369099, e_P=0.714266, e_R=0.091460, e_P_bar=14.130964, e_R_bar=5.166704
step=4932406, D_t=86.285606, c_t=3.530209, e_P=0.394139, e_R=0.235633, e_P_bar=6.516998, e_R_bar=11.406136
step=4952060, D_t=97.010754, c_t=3.111862, e_P=0.760064, e_R=0.112681, e_P_bar=13.454798, e_R_bar=3.604153
step=4955044, D_t=8.637736, c_t=3.021593, e_P=0.188373, e_R=0.086110, e_P_bar=2.539079, e_R_bar=3.290676
step=4958088, D_t=47.939837, c_t=3.331020, e_P=0.358844, e_R=0.139153, e_P_bar=6.487293, e_R_bar=7.334488
step=4959668, D_t=141.225910, c_t=4.357182, e_P=0.981090, e_R=0.205958, e_P_bar=14.015631, e_R_bar=9.274368
step=4966874, D_t=420.133589, c_t=6.656137, e_P=1.797554, e_R=0.340470, e_P_bar=26.162965, e_R_bar=12.480642
step=4972021, D_t=528.955696, c_t=7.560732, e_P=0.375937, e_R=0.408688, e_P_bar=8.677577, e_R_bar=31.346627
step=4976623, D_t=58.548722, c_t=3.232641, e_P=0.296195, e_R=0.131834, e_P_bar=6.652343, e_R_bar=8.534857
step=4978033, D_t=42.961115, c_t=3.241467, e_P=0.118625, e_R=0.149409, e_P_bar=1.230124, e_R_bar=9.187438
step=4979058, D_t=20.621026, c_t=3.098458, e_P=0.140306, e_R=0.114862, e_P_bar=1.573539, e_R_bar=6.226237
step=4982024, D_t=98.780036, c_t=3.869177, e_P=0.328469, e_R=0.157672, e_P_bar=6.647332, e_R_bar=12.384387
step=4985984, D_t=27.238323, c_t=3.191712, e_P=0.315086, e_R=0.034918, e_P_bar=7.084155, e_R_bar=2.071568
step=4990029, D_t=14.193790, c_t=3.024718, e_P=0.085557, e_R=0.069351, e_P_bar=0.954177, e_R_bar=5.241863
step=4992225, D_t=61.947967, c_t=3.463374, e_P=0.202288, e_R=0.130513, e_P_bar=4.158595, e_R_bar=10.324825
step=4995009, D_t=47.030707, c_t=3.152564, e_P=0.388642, e_R=0.057794, e_P_bar=8.870113, e_R_bar=3.922055
step=4999061, D_t=26.723250, c_t=3.043558, e_P=0.272748, e_R=0.101158, e_P_bar=5.039592, e_R_bar=5.296132
step=5000569, D_t=102.984969, c_t=3.064035, e_P=0.767629, e_R=1.047203, e_P_bar=13.656392, e_R_bar=4.412811
step=5008401, D_t=181.192101, c_t=3.859054, e_P=1.696521, e_R=0.121214, e_P_bar=19.036391, e_R_bar=-0.593617
step=5029384, D_t=137.359884, c_t=4.150851, e_P=2.144413, e_R=1.841262, e_P_bar=13.088607, e_R_bar=10.168979
step=5048136, D_t=18.518098, c_t=3.113787, e_P=0.646723, e_R=0.194101, e_P_bar=6.074990, e_R_bar=0.361519
step=5054403, D_t=97.769361, c_t=3.313846, e_P=1.200785, e_R=0.615682, e_P_bar=13.460506, e_R_bar=3.788602
step=5102031, D_t=15.919537, c_t=3.086326, e_P=0.419608, e_R=0.121410, e_P_bar=5.566680, e_R_bar=0.922579
step=5105956, D_t=10.196233, c_t=3.030511, e_P=0.268389, e_R=0.154118, e_P_bar=3.201167, e_R_bar=3.185121
step=5126929, D_t=71.354882, c_t=3.185865, e_P=0.200095, e_R=0.396161, e_P_bar=3.381605, e_R_bar=11.457509
step=5139013, D_t=93.975879, c_t=3.138082, e_P=0.493675, e_R=0.123183, e_P_bar=13.081507, e_R_bar=4.101941
step=5140109, D_t=195.670818, c_t=4.317354, e_P=0.576971, e_R=0.420540, e_P_bar=10.980228, e_R_bar=16.455280
step=5143837, D_t=38.891466, c_t=3.287951, e_P=0.196752, e_R=0.232575, e_P_bar=3.688396, e_R_bar=8.011159
step=5146582, D_t=51.615068, c_t=3.304366, e_P=0.457531, e_R=0.012399, e_P_bar=10.160223, e_R_bar=-0.615209
step=5150178, D_t=35.805822, c_t=3.016226, e_P=0.228812, e_R=0.145437, e_P_bar=5.342115, e_R_bar=6.563037
step=5151332, D_t=167.329114, c_t=3.118606, e_P=0.333699, e_R=0.499003, e_P_bar=5.438555, e_R_bar=17.466549
step=5156346, D_t=148.397657, c_t=3.918231, e_P=0.556656, e_R=0.246784, e_P_bar=14.141876, e_R_bar=9.838835
step=5163006, D_t=64.908037, c_t=3.023443, e_P=0.271454, e_R=0.194371, e_P_bar=7.025677, e_R_bar=8.969723
step=5167703, D_t=78.458396, c_t=3.046907, e_P=0.335623, e_R=0.218728, e_P_bar=7.983351, e_R_bar=9.653129
step=5175203, D_t=13.976989, c_t=3.038657, e_P=0.134469, e_R=0.141327, e_P_bar=2.406235, e_R_bar=4.707867
step=5179402, D_t=51.433574, c_t=3.389476, e_P=0.388231, e_R=0.127675, e_P_bar=9.010648, e_R_bar=4.655681
step=5183372, D_t=41.126929, c_t=3.100545, e_P=0.122584, e_R=0.227228, e_P_bar=1.591355, e_R_bar=8.928687
step=5192012, D_t=10.125820, c_t=3.017199, e_P=0.165294, e_R=0.095053, e_P_bar=3.174380, e_R_bar=3.189820
step=5197009, D_t=13.241914, c_t=3.000638, e_P=0.184131, e_R=0.083549, e_P_bar=3.927050, e_R_bar=3.325974
step=5202024, D_t=29.993269, c_t=3.120191, e_P=0.041653, e_R=0.152594, e_P_bar=-0.194480, e_R_bar=7.745098
step=5206117, D_t=35.481330, c_t=3.065071, e_P=0.180319, e_R=0.145057, e_P_bar=3.926722, e_R_bar=7.452752
step=5208259, D_t=54.821337, c_t=3.156741, e_P=0.277515, e_R=0.208320, e_P_bar=5.220558, e_R_bar=9.076808
step=5213723, D_t=43.981903, c_t=3.110013, e_P=0.040675, e_R=0.218704, e_P_bar=-0.252885, e_R_bar=9.378902
step=5218341, D_t=36.430438, c_t=3.152837, e_P=0.169466, e_R=0.202757, e_P_bar=3.022845, e_R_bar=7.982687
step=5222149, D_t=11.090292, c_t=3.003808, e_P=0.241761, e_R=0.020461, e_P_bar=4.709627, e_R_bar=-0.205117
step=5228298, D_t=134.104138, c_t=3.873911, e_P=0.206620, e_R=0.317039, e_P_bar=4.536160, e_R_bar=15.736312
step=5232007, D_t=209.262498, c_t=4.488331, e_P=0.255030, e_R=0.404356, e_P_bar=5.839888, e_R_bar=19.606650
step=5244002, D_t=166.749288, c_t=3.581011, e_P=0.680428, e_R=0.084252, e_P_bar=18.019010, e_R_bar=2.968814
step=5251202, D_t=66.636901, c_t=3.498158, e_P=0.438933, e_R=0.115628, e_P_bar=10.441024, e_R_bar=4.925325
step=5259117, D_t=99.919281, c_t=3.115117, e_P=0.263752, e_R=0.295405, e_P_bar=5.363167, e_R_bar=13.079564
step=5266291, D_t=41.290045, c_t=3.161963, e_P=0.421046, e_R=0.160884, e_P_bar=7.704178, e_R_bar=4.819308
step=5275554, D_t=97.053856, c_t=3.458342, e_P=0.660228, e_R=0.028020, e_P_bar=13.931734, e_R_bar=0.120363
step=5279371, D_t=20.463862, c_t=3.004673, e_P=0.256469, e_R=0.133911, e_P_bar=4.245717, e_R_bar=4.785563
step=5285672, D_t=96.403015, c_t=3.673616, e_P=0.695272, e_R=0.113938, e_P_bar=13.501746, e_R_bar=3.241741
step=5289166, D_t=86.660750, c_t=3.162225, e_P=0.538080, e_R=0.208399, e_P_bar=10.199960, e_R_bar=8.323600
step=5295860, D_t=91.012817, c_t=3.345816, e_P=0.597194, e_R=0.040718, e_P_bar=13.467480, e_R_bar=0.807843
step=5298934, D_t=30.028478, c_t=3.200408, e_P=0.155919, e_R=0.263972, e_P_bar=1.462626, e_R_bar=7.610367
step=5305325, D_t=13.174772, c_t=3.058690, e_P=0.318564, e_R=0.028611, e_P_bar=5.133181, e_R_bar=-0.030973
step=5310201, D_t=19.789554, c_t=3.143299, e_P=0.295664, e_R=0.093942, e_P_bar=5.525016, e_R_bar=3.008872
step=5313107, D_t=122.345237, c_t=3.367957, e_P=0.358667, e_R=0.332597, e_P_bar=6.275155, e_R_bar=14.328744
step=5318672, D_t=20.568119, c_t=3.055612, e_P=0.368425, e_R=0.092210, e_P_bar=5.963116, e_R_bar=2.361671
step=5323796, D_t=21.151211, c_t=3.039063, e_P=0.409959, e_R=0.069839, e_P_bar=6.310580, e_R_bar=1.574486
step=5331795, D_t=21.834432, c_t=3.047298, e_P=0.275874, e_R=0.088211, e_P_bar=5.885300, e_R_bar=3.005346
step=5338216, D_t=11.555002, c_t=3.045042, e_P=0.243022, e_R=0.036446, e_P_bar=4.783577, e_R_bar=0.476855
step=5339252, D_t=27.208553, c_t=3.020442, e_P=0.142399, e_R=0.212006, e_P_bar=1.522696, e_R_bar=7.217929
step=5344009, D_t=70.664420, c_t=3.223309, e_P=0.438522, e_R=0.116875, e_P_bar=10.809047, e_R_bar=4.949074
step=5348082, D_t=21.144583, c_t=3.084523, e_P=0.181554, e_R=0.123888, e_P_bar=3.430598, e_R_bar=5.524506
step=5353154, D_t=133.648189, c_t=3.172303, e_P=0.626655, e_R=0.106979, e_P_bar=15.610839, e_R_bar=4.857787
step=5356552, D_t=130.786526, c_t=3.831520, e_P=0.549981, e_R=0.246721, e_P_bar=11.863784, e_R_bar=10.991983
step=5364361, D_t=70.394755, c_t=3.085142, e_P=0.271566, e_R=0.226990, e_P_bar=6.000303, e_R_bar=10.236497
step=5368954, D_t=393.566547, c_t=5.659061, e_P=1.408457, e_R=0.066978, e_P_bar=28.017438, e_R_bar=1.468417
step=5371504, D_t=70.477247, c_t=3.102164, e_P=0.643750, e_R=0.051170, e_P_bar=11.828118, e_R_bar=1.024757
step=5376029, D_t=29.506853, c_t=3.057688, e_P=0.177680, e_R=0.164757, e_P_bar=2.994010, e_R_bar=7.074575
step=5382346, D_t=225.500621, c_t=5.090877, e_P=0.863836, e_R=0.235285, e_P_bar=18.577393, e_R_bar=10.289884
step=5386023, D_t=36.603865, c_t=3.169171, e_P=0.194284, e_R=0.156204, e_P_bar=4.156866, e_R_bar=7.478515
step=5393015, D_t=50.277751, c_t=3.103154, e_P=0.386972, e_R=0.029651, e_P_bar=10.021689, e_R_bar=0.348205
step=5400019, D_t=105.063106, c_t=3.868202, e_P=0.561637, e_R=0.158275, e_P_bar=12.795731, e_R_bar=6.811424
step=5402129, D_t=167.667296, c_t=3.990467, e_P=0.851043, e_R=0.309292, e_P_bar=13.773843, e_R_bar=12.067139
step=5404019, D_t=24.077094, c_t=3.094687, e_P=0.388533, e_R=0.087925, e_P_bar=6.591496, e_R_bar=2.169418
step=5413028, D_t=12.421093, c_t=3.000046, e_P=0.281573, e_R=0.048816, e_P_bar=4.916969, e_R_bar=0.815845
step=5418945, D_t=43.193595, c_t=3.236532, e_P=0.403383, e_R=0.031495, e_P_bar=9.287412, e_R_bar=0.362181
step=5429166, D_t=110.239266, c_t=3.048865, e_P=0.251750, e_R=0.351628, e_P_bar=4.386734, e_R_bar=14.185736
step=5433672, D_t=160.374017, c_t=3.955029, e_P=0.508842, e_R=0.358289, e_P_bar=9.886171, e_R_bar=14.933575
step=5461382, D_t=32.335643, c_t=3.048986, e_P=0.505263, e_R=0.278230, e_P_bar=6.014687, e_R_bar=5.338054
step=5469320, D_t=15.358254, c_t=3.069102, e_P=0.277108, e_R=0.026541, e_P_bar=5.542169, e_R_bar=0.029465
step=5474067, D_t=132.602380, c_t=3.358992, e_P=0.689815, e_R=0.176083, e_P_bar=14.392358, e_R_bar=7.620026
step=5477005, D_t=29.237244, c_t=3.066460, e_P=0.085331, e_R=0.179265, e_P_bar=0.423090, e_R_bar=7.635148
step=5482032, D_t=27.634710, c_t=3.202713, e_P=0.349348, e_R=0.005409, e_P_bar=7.434341, e_R_bar=-0.964071
step=5486208, D_t=12.201975, c_t=3.059002, e_P=0.167328, e_R=0.099656, e_P_bar=2.659016, e_R_bar=4.163362
step=5488582, D_t=41.372773, c_t=3.249601, e_P=0.163849, e_R=0.231673, e_P_bar=1.975177, e_R_bar=8.879427
step=5489799, D_t=197.176499, c_t=3.135452, e_P=0.575861, e_R=0.510201, e_P_bar=9.044090, e_R_bar=17.679294
step=5515938, D_t=169.948641, c_t=3.090953, e_P=0.853920, e_R=0.534962, e_P_bar=13.878188, e_R_bar=12.136440
step=5520185, D_t=79.250302, c_t=3.145785, e_P=0.527807, e_R=0.141485, e_P_bar=11.191012, e_R_bar=5.767310
step=5526410, D_t=57.550663, c_t=3.249373, e_P=0.267499, e_R=0.276263, e_P_bar=3.716419, e_R_bar=10.064271
step=5528792, D_t=219.460695, c_t=4.540813, e_P=1.153465, e_R=0.092235, e_P_bar=20.743205, e_R_bar=2.939529
step=5536609, D_t=63.606852, c_t=3.198830, e_P=0.550714, e_R=0.122953, e_P_bar=10.492640, e_R_bar=4.137416
step=5541405, D_t=131.700201, c_t=3.245719, e_P=0.867775, e_R=0.077865, e_P_bar=16.065776, e_R_bar=2.300271
step=5543937, D_t=94.396854, c_t=3.781764, e_P=0.852810, e_R=0.038069, e_P_bar=13.738237, e_R_bar=0.233587
step=5549229, D_t=27.095449, c_t=3.163990, e_P=0.159603, e_R=0.179584, e_P_bar=2.026309, e_R_bar=7.077073
step=5554657, D_t=96.637514, c_t=3.352996, e_P=0.632081, e_R=0.181637, e_P_bar=12.109236, e_R_bar=6.829454
step=5559260, D_t=16.595777, c_t=3.044830, e_P=0.325116, e_R=0.093943, e_P_bar=4.892084, e_R_bar=3.042871
step=5563220, D_t=209.540439, c_t=4.562584, e_P=0.432421, e_R=0.422639, e_P_bar=7.451646, e_R_bar=19.067088
step=5586352, D_t=24.891888, c_t=3.032919, e_P=0.472596, e_R=0.163857, e_P_bar=6.541947, e_R_bar=2.643237
step=5589460, D_t=279.973883, c_t=4.851437, e_P=1.068384, e_R=0.131339, e_P_bar=23.132065, e_R_bar=4.985511
step=5592600, D_t=30.982572, c_t=3.181992, e_P=0.274262, e_R=0.158396, e_P_bar=4.436151, e_R_bar=6.502746
step=5596482, D_t=32.954715, c_t=3.003849, e_P=0.116184, e_R=0.194271, e_P_bar=1.102814, e_R_bar=8.043210
step=5599509, D_t=105.164357, c_t=3.265095, e_P=0.240019, e_R=0.330546, e_P_bar=3.496562, e_R_bar=14.074899
step=5606838, D_t=252.625962, c_t=4.742219, e_P=0.934240, e_R=0.208223, e_P_bar=20.469031, e_R_bar=9.288203
step=5610165, D_t=99.759455, c_t=3.500033, e_P=0.757108, e_R=0.154617, e_P_bar=13.043345, e_R_bar=5.421260
step=5613174, D_t=209.159900, c_t=4.921004, e_P=0.823320, e_R=0.265168, e_P_bar=16.863165, e_R_bar=11.573827
step=5617275, D_t=29.743019, c_t=3.117622, e_P=0.355818, e_R=0.099316, e_P_bar=6.619227, e_R_bar=3.958771
step=5619586, D_t=97.210419, c_t=3.209328, e_P=0.503866, e_R=0.360827, e_P_bar=6.709510, e_R_bar=12.223065
step=5623898, D_t=117.497103, c_t=3.148843, e_P=0.705335, e_R=0.043412, e_P_bar=15.305679, e_R_bar=0.854629
step=5627643, D_t=123.375280, c_t=3.197169, e_P=0.704718, e_R=0.016818, e_P_bar=15.708296, e_R_bar=-0.404641
step=5633692, D_t=51.127937, c_t=3.016196, e_P=0.467097, e_R=0.013424, e_P_bar=10.112165, e_R_bar=-0.563613
step=5642017, D_t=24.876739, c_t=3.126773, e_P=0.288091, e_R=0.051739, e_P_bar=6.843834, e_R_bar=1.707460
step=5646060, D_t=11.406216, c_t=3.002898, e_P=0.089026, e_R=0.106707, e_P_bar=0.688918, e_R_bar=4.726291
step=5650027, D_t=196.011791, c_t=4.131827, e_P=0.818395, e_R=0.103489, e_P_bar=19.301210, e_R_bar=4.414396
step=5651087, D_t=194.730847, c_t=3.651711, e_P=0.348841, e_R=0.445930, e_P_bar=4.723154, e_R_bar=19.161250
step=5659547, D_t=139.783163, c_t=3.601913, e_P=0.455957, e_R=0.297652, e_P_bar=10.356011, e_R_bar=13.127047
step=5662244, D_t=87.295283, c_t=3.012555, e_P=0.203388, e_R=0.304130, e_P_bar=2.637060, e_R_bar=12.947451
step=5668329, D_t=154.549001, c_t=4.255752, e_P=0.561844, e_R=0.268816, e_P_bar=10.996543, e_R_bar=13.717655
step=5676749, D_t=23.434140, c_t=3.054269, e_P=0.280518, e_R=0.130205, e_P_bar=5.256716, e_R_bar=4.385797
step=5680502, D_t=89.443578, c_t=3.187049, e_P=0.333929, e_R=0.285686, e_P_bar=5.506260, e_R_bar=12.188858
step=5687029, D_t=63.308284, c_t=3.097073, e_P=0.490703, e_R=0.060103, e_P_bar=11.118094, e_R_bar=1.733366
step=5692028, D_t=32.844640, c_t=3.195892, e_P=0.098653, e_R=0.177232, e_P_bar=1.008088, e_R_bar=8.041955
step=5698030, D_t=73.718396, c_t=3.566830, e_P=0.276905, e_R=0.205206, e_P_bar=6.140293, e_R_bar=10.475381
step=5702764, D_t=218.923367, c_t=3.984073, e_P=0.749000, e_R=0.138135, e_P_bar=19.799856, e_R_bar=6.768488
step=5708571, D_t=111.718440, c_t=3.156865, e_P=0.645383, e_R=0.068120, e_P_bar=14.748041, e_R_bar=2.435604
step=5709678, D_t=8.247837, c_t=3.029184, e_P=0.124879, e_R=0.126134, e_P_bar=0.863960, e_R_bar=3.968532
step=5716060, D_t=43.652737, c_t=3.028100, e_P=0.412967, e_R=0.004466, e_P_bar=9.343740, e_R_bar=-0.993628
step=5718032, D_t=44.205735, c_t=3.255496, e_P=0.412701, e_R=0.116578, e_P_bar=8.186714, e_R_bar=4.624844
step=5730039, D_t=40.946605, c_t=3.214149, e_P=0.128419, e_R=0.185851, e_P_bar=2.338000, e_R_bar=8.742252
step=5735048, D_t=44.485751, c_t=3.133565, e_P=0.393225, e_R=0.064346, e_P_bar=9.106260, e_R_bar=2.459173
step=5740566, D_t=77.831043, c_t=3.294079, e_P=0.439705, e_R=0.023051, e_P_bar=12.475310, e_R_bar=0.169508
step=5742042, D_t=245.023282, c_t=4.580839, e_P=0.230535, e_R=0.508209, e_P_bar=3.399445, e_R_bar=21.874422
step=5747029, D_t=110.093024, c_t=3.492027, e_P=0.187700, e_R=0.334772, e_P_bar=3.028568, e_R_bar=14.526315
step=5754064, D_t=63.200425, c_t=3.167497, e_P=0.554383, e_R=0.002723, e_P_bar=11.242813, e_R_bar=-0.982180
step=5759032, D_t=99.975196, c_t=3.065743, e_P=0.539184, e_R=0.034477, e_P_bar=14.119087, e_R_bar=0.775732
step=5762575, D_t=36.526540, c_t=3.019691, e_P=0.117638, e_R=0.186080, e_P_bar=1.605367, e_R_bar=8.394991
step=5767017, D_t=116.400056, c_t=3.334875, e_P=0.114003, e_R=0.286434, e_P_bar=2.114656, e_R_bar=15.110538
step=5770028, D_t=156.521615, c_t=4.180614, e_P=0.587857, e_R=0.140629, e_P_bar=16.355018, e_R_bar=6.749565
step=5772017, D_t=117.673563, c_t=3.694878, e_P=0.342969, e_R=0.331128, e_P_bar=6.295662, e_R_bar=13.989702
step=5779081, D_t=21.689620, c_t=3.022667, e_P=0.295991, e_R=0.180253, e_P_bar=4.473802, e_R_bar=4.833667
step=5782022, D_t=109.233328, c_t=3.519981, e_P=0.512952, e_R=0.220950, e_P_bar=10.374700, e_R_bar=10.527690
step=5786040, D_t=30.313526, c_t=3.220691, e_P=0.200239, e_R=0.134955, e_P_bar=4.493293, e_R_bar=6.359038
step=5790071, D_t=116.809322, c_t=3.705581, e_P=0.656767, e_R=0.055127, e_P_bar=15.210940, e_R_bar=1.498645
step=5816387, D_t=122.837293, c_t=3.083628, e_P=0.958478, e_R=0.235954, e_P_bar=15.096223, e_R_bar=4.216470
step=5833079, D_t=20.670645, c_t=3.109167, e_P=0.230246, e_R=0.236882, e_P_bar=2.778602, e_R_bar=5.798333
step=5839396, D_t=229.099962, c_t=3.178245, e_P=0.775740, e_R=0.035370, e_P_bar=21.393570, e_R_bar=0.717682
