step,fast_slow_gap,fast_wins,p0_hat,p1_hat,bernoulli_llr,cusum_W,detector_active,regime_change,p0_update_enabled,initial_warmup_remaining,calibration_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
118600,-0.33818841,0,0.32369185,0.52369185,-0.35058380,0.00000000,1,0,1,0,0,2.68492293,3.02311134,5.09646463,5.07584047,0.06524023,0.05732683,-2.61448094
118700,2.06674576,1,0.31662529,0.51662529,0.48959880,0.98003545,1,0,1,0,0,-8.13987732,-10.20662308,6.39187288,6.18247414,0.07191175,0.09039808,12.55866273
118800,-0.28585696,0,0.31021388,0.51021388,-0.34241277,0.00000000,1,0,1,0,0,-1.95974422,-1.67388725,5.17018986,4.73353910,0.04935642,0.05222454,2.75787439
118900,-1.20629525,0,0.30729109,0.50729109,-0.34069132,0.00000000,1,0,1,0,0,-4.12029934,-2.91400409,5.84745455,5.65360355,0.02634985,0.03132399,4.93430495
119000,0.35882187,1,0.29708800,0.49708800,0.51473868,0.51473868,1,0,1,0,0,-30.78959274,-31.14841461,2.63329148,2.63223696,0.05810188,0.05512598,30.72355843
119100,-11.36467361,0,0.31176887,0.51176887,-0.34333580,20.99764597,1,0,0,0,0,-14.15118122,-2.78650761,3.82993960,3.37291408,0.07111749,0.03124251,42.69438705
119200,-2.80339122,0,0.29155498,0.49155498,-0.33171537,0.00000000,1,0,1,0,0,1.53796935,4.34136057,6.44562864,6.51280975,0.07883117,0.08166038,-1.09807789
119300,-1.12477934,0,0.26960470,0.46960470,-0.31996332,0.00000000,1,0,1,0,0,-2.33306789,-1.20828855,5.57235479,5.60522699,0.03363313,0.04211073,2.40606675
119400,-0.68496704,0,0.24770567,0.44770567,-0.30904653,0.00000000,1,0,1,0,0,-1.70553851,-1.02057147,4.30273533,4.56423759,0.01697996,0.01401067,2.14918470
119500,-4.43119287,0,0.23569661,0.43569661,-0.30337279,0.00000000,1,0,1,0,0,-7.43299627,-3.00180340,3.78837419,3.91209197,0.03051039,0.03451553,8.14031994
119600,0.29019618,1,0.22661173,0.42661173,0.63263619,0.63263619,1,0,1,0,0,-0.85536361,-1.14555979,5.57756472,5.88825941,0.10165873,0.08057709,1.36571407
119700,-3.11830854,0,0.24141482,0.44141482,-0.30604797,6.57805401,1,0,1,0,0,-1.99012434,1.12818432,4.10738087,4.49734211,0.01978740,0.01273602,7.13485718
119800,-0.12238216,0,0.23972296,0.43972296,-0.30525152,2.78472034,1,0,1,0,0,5.19739628,5.31977844,5.05418205,5.26502943,0.04568425,0.03591997,-4.54849887
119900,0.23582840,1,0.25598459,0.45598459,0.57734177,9.74314817,1,0,1,0,0,0.88420892,0.64838052,5.32422829,5.80349779,0.06432949,0.04645334,0.71756856
120000,-0.00416183,0,0.25662969,0.45662969,-0.31340326,25.56123490,1,0,0,0,0,-27.11962128,-27.11545944,2.72680593,2.79010653,0.06209328,0.05974941,27.78712749
120100,-1.41701889,0,0.25662969,0.45662969,-0.31340326,23.57909060,1,0,0,0,0,-2.14018250,-0.72316360,4.41628551,5.01718235,0.01503990,0.01384884,3.38183343
120200,-1.10087323,0,0.25000948,0.45000948,-0.31015953,0.00000000,1,0,1,0,0,0.55480862,1.65568185,4.70076656,5.50812817,0.03370090,0.03083198,-0.28708345
120300,0.23635817,1,0.25205270,0.45205270,0.58416057,1.48331564,1,0,1,0,0,-1.50714564,-1.74350381,5.18718815,6.16816807,0.03368061,0.03258559,2.25244794
120400,-0.72838259,0,0.26320629,0.46320629,-0.31669408,2.01211427,1,0,1,0,0,-5.30549574,-4.57711315,4.51754427,5.61413383,0.03474226,0.03585477,6.01501195
120500,-0.92650843,0,0.27055545,0.47055545,-0.32045492,1.04664620,1,0,1,0,0,-7.88117695,-6.95466852,3.57050323,4.40395355,0.03228806,0.03094951,8.66289854
120600,-0.11062765,0,0.27919156,0.47919156,-0.32499112,2.58222198,1,0,1,0,0,2.15450668,2.26513433,4.84866142,5.92839384,0.06047958,0.05639201,-0.17244844
120700,-0.48827958,0,0.28682244,0.48682244,-0.32910851,1.67272652,1,0,1,0,0,1.40311730,1.89139688,4.12447691,5.12685013,0.02726365,0.02462510,-1.30502295
120800,-3.75839520,0,0.29364599,0.49364599,-0.33288049,1.23133424,1,0,1,0,0,-4.50934982,-0.75095463,3.25811100,3.85143876,0.02632134,0.02991505,5.43276691
120900,0.70921397,1,0.30010017,0.50010017,0.51069210,2.42707210,1,0,1,0,0,1.31817675,0.60896277,2.73344374,3.02841139,0.01823032,0.01749974,0.02131963
121000,-0.19986725,0,0.31168170,0.51168170,-0.34328393,4.35678716,1,0,1,0,0,-27.23232269,-27.03245544,2.90484333,3.02044749,0.05246384,0.05449240,27.37776947
121100,-0.86478400,0,0.31859779,0.51859779,-0.34744963,4.73895983,1,0,1,0,0,3.01731420,3.88209820,2.88572383,3.06264687,0.03202747,0.01641106,-2.78985319
121200,0.14845753,1,0.30460943,0.50460943,0.50475433,1.17769074,1,0,1,0,0,2.55815458,2.40969706,2.82050467,3.02632022,0.04474959,0.06161937,-0.99586797
121300,1.12170267,1,0.29853953,0.49853953,0.51278053,2.57340131,1,0,1,0,0,-7.85575628,-8.97745895,3.26656342,3.42754364,0.01929570,0.02182683,11.25148749
121400,-1.16501927,0,0.28617041,0.48617041,-0.32875259,0.00000000,1,0,1,0,0,1.01967549,2.18469477,3.53972459,3.64144015,0.05352244,0.05321648,-0.96865678
121500,-0.65987825,0,0.28255881,0.48255881,-0.32679510,0.00000000,1,0,1,0,0,1.71880102,2.37867928,3.08817959,3.11763859,0.01323204,0.00918615,-1.17392027
121600,-0.86483455,0,0.28541282,0.48541282,-0.32834002,2.18293028,1,0,1,0,0,0.67997861,1.54481316,2.74177527,2.77654219,0.01456143,0.01807165,-0.17930770
121700,-1.78182995,0,0.28476516,0.48476516,-0.32798814,0.00000000,1,0,1,0,0,-0.52705860,1.25477135,3.21557570,3.27320814,0.03077438,0.03567859,1.06936252
121800,-0.09440684,0,0.28231837,0.48231837,-0.32666562,0.00000000,1,0,1,0,0,2.81987643,2.91428328,5.43355227,5.92579508,0.05294988,0.04632051,-0.18376744
121900,-0.45181656,0,0.27543845,0.47543845,-0.32300394,0.00000000,1,0,1,0,0,-4.95531178,-4.50349522,3.84611940,4.06580448,0.13250777,0.11959478,5.96528657
122000,-0.25009537,0,0.28345749,0.48345749,-0.32727999,0.00000000,1,0,1,0,0,-32.02734375,-31.77724838,2.30743313,2.35923338,0.02787175,0.02755492,33.09755707
122100,-1.20710325,0,0.28899078,0.48899078,-0.33029776,0.00000000,1,0,1,0,0,2.55578232,3.76288557,2.77854061,2.70128846,0.01741041,0.01533464,-2.22751653
122200,-1.36451650,0,0.28346739,0.48346739,-0.32728534,0.20765027,1,0,1,0,0,-1.66088891,-0.29637241,2.89166522,2.82950163,0.04470697,0.03361356,6.30303764
122300,0.73155308,1,0.27743595,0.47743595,0.54283991,1.52765794,1,0,1,0,0,4.08934736,3.35779428,5.26181507,5.22078466,0.04536145,0.04522061,-2.43313464
122400,-1.25609219,0,0.27189000,0.47189000,-0.32114754,0.23133932,1,0,1,0,0,0.60766661,1.86375880,4.59676170,4.89555883,0.06450561,0.07459483,1.48372114
122500,-0.30219531,0,0.27678224,0.47678224,-0.32371262,4.10711948,1,0,1,0,0,1.88895082,2.19114614,3.11952162,3.38135815,0.02842535,0.01669191,-1.45899968
122600,-1.48328662,0,0.27862894,0.47862894,-0.32469166,0.65503539,1,0,1,0,0,-0.92325282,0.56003380,4.04044914,4.24720097,0.03858364,0.03059567,3.84218556
122700,-1.61079574,0,0.27172241,0.47172241,-0.32106040,0.00000000,1,0,1,0,0,-1.50061202,0.11018372,4.21273804,4.50272036,0.04167402,0.03132134,1.83688426
122800,0.01550460,1,0.25828469,0.45828469,0.57342816,0.83332109,1,0,1,0,0,-1.37294364,-1.38844824,3.54041553,3.70202541,0.04165652,0.03024706,2.00724149
122900,-2.96122408,0,0.26034959,0.46034959,-0.31525611,0.82838723,1,0,1,0,0,-7.36050129,-4.39927721,3.81741166,3.72254992,0.03971751,0.03701741,11.82154783
123000,-0.07387924,0,0.26638092,0.46638092,-0.31830768,4.97113931,1,0,1,0,0,-25.17337418,-25.09949493,2.36534286,2.33736539,0.02892295,0.02771982,25.87088919
123100,-1.22579241,0,0.26353486,0.46353486,-0.31686032,0.00000000,1,0,1,0,0,-3.46512628,-2.23933387,5.00839996,4.68200445,0.03691855,0.03375139,3.35110903
123200,-0.58226824,0,0.26199952,0.46199952,-0.31608502,0.00000000,1,0,1,0,0,1.48735023,2.06961846,4.86839199,4.63253593,0.07141737,0.06995743,-1.10722168
123300,0.31095123,1,0.24562871,0.44562871,0.59566503,0.59566503,1,0,1,0,0,3.29021454,2.97926331,4.45255518,4.43864346,0.02252095,0.02140046,-3.10918403
123400,-2.19200563,0,0.23824487,0.43824487,-0.30455911,0.00000000,1,0,1,0,0,-0.56604874,1.62595701,3.90496325,4.00760365,0.01471993,0.01875055,0.47889471
123500,-0.36210823,0,0.23364017,0.43364017,-0.30242219,0.00000000,1,0,1,0,0,-11.05719566,-10.69508743,4.22337055,4.43670702,0.04271100,0.03730608,12.35111904
123600,-0.13147962,0,0.22951962,0.42951962,-0.30053541,0.00000000,1,0,1,0,0,1.71016574,1.84164536,4.29154778,4.74991179,0.02417674,0.02607658,-1.03098786
123700,-0.13700128,0,0.24284466,0.44284466,-0.30672435,4.20283249,1,0,1,0,0,2.99060178,3.12760305,3.95546126,4.50059795,0.02387830,0.02557377,nan
123800,-0.55253005,0,0.25220669,0.45220669,-0.31122857,18.95100344,1,0,0,0,0,0.66655850,1.21908855,4.20695066,4.67744207,0.04879802,0.04504794,-0.53135093
123900,-0.11224270,0,0.25220669,0.45220669,-0.31122857,24.52802391,1,0,0,0,0,3.56392932,3.67617202,3.94721007,4.41090059,0.02057622,0.01689821,-3.48305100
124000,-0.04089737,0,0.25220669,0.45220669,-0.31122857,24.73433055,1,0,0,0,0,-24.15164566,-24.11074829,2.45179677,2.53617764,0.03116126,0.03242449,25.11040370
124100,0.76107168,1,0.25220669,0.45220669,0.58389040,17.77968542,1,0,0,0,0,-2.73215222,-3.49322391,4.40791845,4.72369146,0.09464855,0.07491399,3.13957906
124200,0.50090170,1,0.24649162,0.44649162,0.59409263,2.07470472,1,0,1,0,0,0.93449545,0.43359375,4.56158113,4.71161890,0.05663236,0.04264794,-0.15490776
124300,-0.78309679,0,0.23442368,0.43442368,-0.30278366,0.00000000,1,0,1,0,0,-1.70520771,-0.92211092,3.54218340,3.44287276,0.01952063,0.02466087,4.99320388
124400,-1.86626387,0,0.24516153,0.44516153,-0.30782675,2.95613949,1,0,1,0,0,3.68719721,5.55346107,4.71003342,4.59065676,0.06869718,0.05253081,-4.74340010
124500,-0.07875013,0,0.24100558,0.44100558,-0.30585493,1.50646229,1,0,1,0,0,2.92778921,3.00653934,3.73720384,3.51578641,0.03547104,0.03386028,-2.64966476
124600,-1.03968012,0,0.24093501,0.44093501,-0.30582167,0.00000000,1,0,1,0,0,0.51534033,1.55502045,4.27586937,4.22630644,0.07736642,0.07767710,0.71377230
124700,-1.20826697,0,0.24261245,0.44261245,-0.30661430,0.00000000,1,0,1,0,0,-0.16926479,1.03900218,4.37260628,4.31668854,0.10377020,0.06468712,0.49394818
124800,-1.36411858,0,0.23570432,0.43570432,-0.30337636,0.00000000,1,0,1,0,0,-3.43259192,-2.06847334,4.41847849,4.20353031,0.10487101,0.08899222,3.94519043
124900,-1.59956706,0,0.23616674,0.43616674,-0.30359095,0.98384152,1,0,1,0,0,1.30351198,2.90307903,5.06039190,4.59963751,0.09377359,0.09442095,-0.03727837
125000,-0.08701897,0,0.24736786,0.44736786,-0.30888401,7.15286360,1,0,1,0,0,-23.78374863,-23.69672966,2.03445148,2.04504442,0.04863151,0.04684104,23.81651433
125100,-1.68082380,0,0.25037985,0.45037985,-0.31033921,12.93299288,1,0,0,0,0,3.14372921,4.82455301,3.44333792,3.59041548,0.01658113,0.01461566,-2.43499160
125200,-1.41884935,0,0.24015950,0.44015950,-0.30545662,0.00000000,1,0,1,0,0,0.18947947,1.60832882,3.50655341,3.78946471,0.02164543,0.01724118,0.21127564
125300,0.15284824,1,0.23175632,0.43175632,0.62217488,1.24589076,1,0,1,0,0,-2.37395954,-2.52680779,3.35502148,3.63017106,0.02071566,0.02083369,5.19456259
125400,0.23916650,1,0.23250053,0.43250053,0.62069105,0.62069105,1,0,1,0,0,3.77955103,3.54038453,3.33826995,3.58514571,0.02414848,0.02394139,-4.39770699
125500,-0.37397861,0,0.23684166,0.43684166,-0.30390470,0.00000000,1,0,1,0,0,4.22274971,4.59672832,3.56591463,3.80708981,0.04749705,0.05058540,-4.81023542
125600,0.06206131,1,0.23226626,0.43226626,0.62115735,0.62115735,1,0,1,0,0,-0.01719427,-0.07925558,3.93909407,3.95478320,0.04101372,0.02997121,-0.70412493
125700,-3.57483864,0,0.22422019,0.42422019,-0.29814341,0.00000000,1,0,1,0,0,-2.30967546,1.26516318,2.97896051,2.78525519,0.10479722,0.08285455,6.61512345
125800,-1.62004948,0,0.21437143,0.41437143,-0.29379838,0.00000000,1,0,1,0,0,4.32880306,5.94885254,3.17248583,3.06663632,0.02073270,0.01497732,-4.04946917
125900,-1.08164263,0,0.21006271,0.41006271,-0.29193732,0.00000000,1,0,1,0,0,4.73332167,5.81496429,2.89414024,2.81915402,0.03658186,0.02149368,-3.85043073
126000,0.08598137,1,0.21786052,0.41786052,0.65129264,4.86444743,1,0,1,0,0,-18.92479134,-19.01077271,2.35206628,2.37063694,0.05225860,0.04834674,19.00885725
126100,-0.31528711,0,0.22409578,0.42409578,-0.29808772,12.54108982,1,0,0,0,0,0.47941804,0.79470515,2.82116652,2.81930590,0.04802207,0.04071716,0.61917124
126200,-2.79215479,0,0.21589754,0.41589754,-0.29446329,0.00000000,1,0,1,0,0,-1.00395858,1.78819633,3.52834153,3.57672787,0.03243583,0.04214146,1.29117751
126300,-1.37591982,0,0.21341356,0.41341356,-0.29338258,0.00000000,1,0,1,0,0,5.76475382,7.14067364,2.42325401,2.45350170,0.03585729,0.04032861,-6.14267874
126400,-0.64940166,0,0.21383416,0.41383416,-0.29356501,0.00000000,1,0,1,0,0,3.11278510,3.76218677,2.89577603,2.86447144,0.02519939,0.01783112,-2.05969030
126500,-0.56032872,0,0.20396072,0.40396072,-0.28934196,0.79368014,1,0,1,0,0,-2.28094387,-1.72061515,3.00401926,2.96830893,0.02968079,0.02937619,3.04395779
126600,-0.08043313,0,0.20929185,0.40929185,-0.29160686,0.56173813,1,0,1,0,0,0.50200510,0.58243823,3.91775846,3.84567642,0.11737169,0.10982174,-1.10729831
126700,-0.49911213,0,0.21222006,0.41222006,-0.29286616,0.00000000,1,0,1,0,0,6.37292671,6.87203884,3.24925876,3.06704307,0.02405804,0.01922916,-6.18553495
126800,-0.57624483,0,0.21390539,0.41390539,-0.29359593,0.00000000,1,0,1,0,0,2.85005975,3.42630458,4.12865543,3.93265700,0.05753893,0.05999160,-1.35779214
126900,2.06120586,1,0.21819980,0.41819980,0.65054815,0.65054815,1,0,1,0,0,-3.75887442,-5.82008028,5.23400021,4.95317221,0.12777241,0.09838232,4.01922623
127000,0.51608849,1,0.21903115,0.41903115,0.64873130,0.64873130,1,0,1,0,0,-21.12880135,-21.64488983,2.93619776,2.82613420,0.04567124,0.04200429,20.13788795
127100,-1.20049524,0,0.21411183,0.41411183,-0.29368557,0.00000000,1,0,1,0,0,-8.04420280,-6.84370756,3.85174608,3.45339561,0.06896915,0.06261086,12.09333801
127200,0.83416080,1,0.21385224,0.41385224,0.66022368,2.11048419,1,0,1,0,0,2.76559687,1.93143606,4.46303320,3.89636731,0.09686462,0.08478387,-2.63012703
127300,-0.11198902,0,0.21517649,0.41517649,-0.29414876,0.00000000,1,0,1,0,0,8.00006294,8.11205196,4.11445475,3.82481933,0.06142785,0.05072187,-7.67721860
127400,-2.08002663,0,0.20881012,0.40881012,-0.29140074,0.00000000,1,0,1,0,0,1.37184024,3.45186687,5.13752842,5.19396114,0.10024766,0.10254440,-1.79211815
127500,-1.11780572,0,0.19961745,0.39961745,-0.28752277,0.02901520,1,0,1,0,0,-0.02685094,1.09095478,4.16356564,3.95890713,0.04802744,0.04619236,0.93996015
127600,-0.09465790,0,0.19412864,0.39412864,-0.28525644,1.57156708,1,0,1,0,0,4.55820560,4.65286350,5.49839497,5.03775072,0.09761684,0.09224641,-5.06333717
127700,-0.59285784,0,0.18612928,0.38612928,-0.28201718,0.00000000,1,0,1,0,0,4.91985989,5.51271772,5.15576363,4.87659311,0.07918946,0.04767461,-3.98399889
127800,-1.06638944,0,0.18667765,0.38667765,-0.28223687,1.20314956,1,0,1,0,0,0.25259697,1.31898642,3.87651944,3.69649172,0.02982367,0.02729634,1.12803942
127900,-1.72192383,0,0.19454372,0.39454372,-0.28542657,0.13773669,1,0,1,0,0,-5.77552652,-4.05360270,3.78833508,3.65239382,0.02915078,0.02450195,7.06496042
128000,0.43618774,1,0.20440716,0.40440716,0.68230832,1.97863805,1,0,1,0,0,-24.03645706,-24.47264481,2.44206882,2.40860271,0.06839755,0.06632803,25.25156085
128100,-0.56412983,0,0.21448231,0.41448231,-0.29384658,21.32238900,1,0,0,0,0,2.31985688,2.88398671,3.81699419,3.65842342,0.03284165,0.02675158,-1.78772497
128200,0.68149579,1,0.21491364,0.41491364,0.65783412,12.88481886,1,0,0,0,0,-0.44417346,-1.12566924,4.49877834,4.13198853,0.07944441,0.07339291,3.17916095
128300,-2.57242203,0,0.21441175,0.41441175,-0.29381590,10.15211029,1,0,0,0,0,4.00102997,6.57345200,6.13568306,5.47340488,0.04130295,0.04022955,-0.47938985
128400,-1.37437189,0,0.21277804,0.41277804,-0.29310737,2.89044310,1,0,1,0,0,0.84201419,2.21638608,6.16425705,5.65806913,0.06578039,0.06183800,0.54608816
128500,0.03817749,1,0.21626288,0.41626288,0.65482229,1.67403342,1,0,1,0,0,1.91050315,1.87232566,5.10775614,4.62638283,0.10513940,0.13038445,-0.92412615
128600,0.08521175,1,0.22048662,0.42048662,0.64557566,2.94801325,1,0,1,0,0,2.83569908,2.75048733,4.27123165,3.98765063,0.01912466,0.02506756,-2.73968506
128700,-0.03040314,0,0.22812728,0.42812728,-0.29990321,1.73848312,1,0,1,0,0,1.21056652,1.24096966,4.74016523,4.53210974,0.06677802,0.05248137,0.90481528
128800,-2.54070973,0,0.23128389,0.43128389,-0.30134035,0.76185240,1,0,1,0,0,0.27274847,2.81345820,4.93960381,4.55646181,0.03380330,0.03502646,4.16869712
128900,0.52454948,1,0.22844912,0.42844912,0.62885847,1.25929916,1,0,1,0,0,-5.45085621,-5.97540569,3.48392749,3.39150810,0.05735058,0.06350861,8.61329524
129000,0.25624466,1,0.22866172,0.42866172,0.62842438,1.01796226,1,0,1,0,0,-23.15953827,-23.41578293,2.33469892,2.32049561,0.07428951,0.07161411,25.07570076
129100,-0.64940453,0,0.22080672,0.42080672,-0.29662289,0.00000000,1,0,1,0,0,5.47735977,6.12676430,4.52510262,4.56786537,0.02089939,0.02516093,-4.98091757
129200,-0.65722108,0,0.21791358,0.41791358,-0.29534632,0.00000000,1,0,1,0,0,3.11653256,3.77375364,6.01790047,5.82036161,0.10005602,0.10330180,-2.91037202
129300,-1.20564079,0,0.20947674,0.40947674,-0.29168606,0.00000000,1,0,1,0,0,-0.12588215,1.07975864,3.69490719,3.62411380,0.02597143,0.02876127,1.60715997
129400,-1.00612807,0,0.20863590,0.40863590,-0.29132626,0.07500825,1,0,1,0,0,2.02855468,3.03468275,3.29588532,3.32050157,0.03051402,0.02791491,-2.11999544
129500,1.45114875,1,0.20217452,0.40217452,0.68775485,0.68775485,1,0,1,0,0,1.41158319,-0.03956556,3.92300749,3.83808517,0.02381957,0.02832700,0.10279004
129600,-1.78080046,0,0.20006833,0.40006833,-0.28771055,1.06202486,1,0,1,0,0,1.70377600,3.48457646,4.46981287,4.64909649,0.05011356,0.04390450,-1.10178852
129700,-1.27577686,0,0.20837918,0.40837918,-0.29121659,0.10539535,1,0,1,0,0,6.78403568,8.05981255,5.02770424,5.09169006,0.07095497,0.05075815,-6.50583482
129800,1.07088232,1,0.19910219,0.39910219,0.69539930,0.69539930,1,0,1,0,0,0.63040090,-0.44048142,4.76798677,4.94007826,0.03590177,0.03038935,1.59746885
129900,-1.66931248,0,0.20008676,0.40008676,-0.28771823,0.52646835,1,0,1,0,0,4.68687630,6.35618877,6.23112583,6.18933535,0.13475282,0.12731090,-3.53469086
130000,-0.11704063,0,0.20119457,0.40119457,-0.28818068,1.21803621,1,0,1,0,0,-25.98210716,-25.86506653,2.18119693,2.20602632,0.05242836,0.05288722,26.68029833
130100,-0.42122555,0,0.21052889,0.41052889,-0.29213753,10.54938550,1,0,0,0,0,5.02536964,5.44659519,4.43552303,4.22608948,0.05080929,0.03790681,-3.32871644
130200,-0.54722714,0,0.20135808,0.40135808,-0.28824906,0.00000000,1,0,1,0,0,3.05561662,3.60284376,4.77536583,4.55730629,0.05053744,0.05254782,-2.48591566
130300,0.63587332,1,0.19266956,0.39266956,0.71199185,0.71199185,1,0,1,0,0,1.74870706,1.11283374,3.92189121,3.84447575,0.02594146,0.02684076,-0.83839107
130400,-0.29948556,0,0.18470937,0.38470937,-0.28144993,0.00000000,1,0,1,0,0,1.29642737,1.59591293,4.47921181,4.13639355,0.07901701,0.06434961,0.24033308
130500,-1.48801804,0,0.17955167,0.37955167,-0.27940861,0.00000000,1,0,1,0,0,7.63203144,9.12004948,4.94117403,4.81780052,0.07574548,0.07032971,-6.54143922
130600,-0.46380448,0,0.18342673,0.38342673,-0.28093948,0.00000000,1,0,1,0,0,-4.02822590,-3.56442142,3.64181852,3.58532500,0.04100277,0.02347838,5.49593854
130700,-0.80296433,0,0.19162334,0.39162334,-0.28423392,0.47088936,1,0,1,0,0,-2.28026652,-1.47730219,3.60560274,3.70178056,0.02452543,0.02121992,2.46282619
130800,-0.70241690,0,0.18865795,0.38865795,-0.28303311,1.65828683,1,0,1,0,0,5.19523859,5.89765549,4.92983675,5.13467216,0.11139592,0.09341577,-4.72477641
130900,-1.07464981,0,0.18303275,0.38303275,-0.28078307,0.00000000,1,0,1,0,0,5.41377068,6.48842049,3.95790768,4.27706909,0.03255039,0.03221684,-4.91823030
131000,-0.10989189,0,0.17795169,0.37795169,-0.27878141,0.00000000,1,0,1,0,0,-23.17446518,-23.06457329,2.32061768,2.38857222,0.03713450,0.03844906,22.93170865
131100,-0.47540545,0,0.18821637,0.38821637,-0.28285516,13.20177085,1,0,0,0,0,0.57070065,1.04610610,3.63179278,3.82230282,0.02779770,0.02667037,0.32545486
131200,0.89525104,1,0.19382943,0.39382943,0.70893935,12.02536964,1,0,0,0,0,3.23509622,2.33984518,3.53717518,3.72278976,0.04144039,0.03395111,-2.08770859
131300,0.18752885,1,0.19409093,0.39409093,0.70825492,11.35190251,1,0,0,0,0,1.03076005,0.84323120,4.58041668,4.78341770,0.04812057,0.05362736,-0.23059335
131400,-2.07075691,0,0.19385001,0.39385001,-0.28514236,3.67244462,1,0,1,0,0,1.34069693,3.41145396,5.76816177,6.33561420,0.21094052,0.19896019,2.18374777
131500,-1.58217239,0,0.18863865,0.38863865,-0.28302532,0.00000000,1,0,1,0,0,3.08416653,4.66633892,4.97698259,5.19490480,0.03151419,0.03178413,-1.34754312
131600,-2.94738150,0,0.18690213,0.38690213,-0.28232690,0.00000000,1,0,1,0,0,3.64971685,6.59709835,4.89394379,5.06261730,0.06717861,0.06920758,-1.10440266
131700,-0.96599817,0,0.18811967,0.38811967,-0.28281623,1.66561340,1,0,1,0,0,-1.34090710,-0.37490892,3.80184674,3.79276752,0.03600858,0.03100269,2.28772648
131800,-0.70435047,0,0.18364624,0.38364624,-0.28102670,0.04158460,1,0,1,0,0,-1.28602314,-0.58167267,4.14815712,4.10029793,0.06235789,0.05633834,1.79789770
131900,-0.87091374,0,0.18608552,0.38608552,-0.28199967,0.00000000,1,0,1,0,0,-2.20336556,-1.33245182,4.06352663,4.21934271,0.05157091,0.05665157,4.14652491
132000,0.22778511,1,0.19024557,0.39024557,0.71846049,1.43911149,1,0,1,0,0,-22.90137672,-23.12916183,2.08455014,2.08570266,0.05647696,0.05240075,23.47844505
132100,-1.56129217,0,0.19657635,0.39657635,-0.28626264,2.25916147,1,0,1,0,0,-2.88508987,-1.32379770,4.45626831,4.50550365,0.04422455,0.03328516,5.94249725
132200,-1.73135424,0,0.18652423,0.38652423,-0.28217537,0.00000000,1,0,1,0,0,-5.60224104,-3.87088680,4.02088022,3.94771743,0.06024314,0.06007870,6.29764183
132300,-2.07397890,0,0.18786458,0.38786458,-0.28271357,0.44445986,1,0,1,0,0,3.07442904,5.14840794,5.19013882,5.11148453,0.10838858,0.10145703,-0.29836786
132400,-2.31112003,0,0.18427588,0.38427588,-0.28127720,0.00000000,1,0,1,0,0,1.13506937,3.44618940,5.31472254,5.45086098,0.06923106,0.08204091,0.38487840
132500,-1.07815361,0,0.18016836,0.38016836,-0.27965111,0.19814104,1,0,1,0,0,3.04387188,4.12202549,4.50292110,4.41904926,0.03527312,0.03667633,-2.69722752
132600,-2.18269348,0,0.18773190,0.38773190,-0.28266020,0.27879597,1,0,1,0,0,3.72660971,5.90930319,4.80917215,4.68428946,0.05403384,0.05551614,-3.49206817
132700,-0.49084616,0,0.18030228,0.38030228,-0.27970383,0.00000000,1,0,1,0,0,1.24995136,1.74079752,5.74136591,5.58159399,0.05336376,0.04722990,-1.40018809
132800,-1.49729443,0,0.17630683,0.37630683,-0.27813956,0.00000000,1,0,1,0,0,4.42820454,5.92549896,4.58205509,4.66636229,0.07640193,0.09988039,-3.67987808
132900,-0.54269469,0,0.16914405,0.36914405,-0.27537889,0.00000000,1,0,1,0,0,1.46110499,2.00379968,4.20315981,4.39103508,0.05903151,0.07104958,-0.91127980
133000,-0.14975929,0,0.17124615,0.37124615,-0.27618334,0.67751337,1,0,1,0,0,-22.87124634,-22.72148705,2.30242181,2.31440187,0.04217342,0.04075273,23.00845528
133100,0.18312311,1,0.17837103,0.37837103,0.75200944,0.75200944,1,0,1,0,0,-1.87644362,-2.05956674,4.74128151,4.65903473,0.03344385,0.03194788,4.27173233
133200,0.83818150,1,0.17756412,0.37756412,0.75440863,0.75440863,1,0,1,0,0,-2.71419263,-3.55237412,5.13170815,4.73916674,0.04318845,0.05050369,5.53641868
133300,-0.26862812,0,0.17119829,0.37119829,-0.27616497,0.22359517,1,0,1,0,0,0.42979443,0.69842255,4.85249853,4.61833334,0.05148426,0.06243936,0.02953454
133400,-0.40541720,0,0.16546216,0.36546216,-0.27398116,0.97298073,1,0,1,0,0,2.96044993,3.36586714,5.02513361,4.84669590,0.03327658,0.02819519,-2.47201395
133500,1.28139281,1,0.17247701,0.37247701,0.76991135,5.39180625,1,0,1,0,0,1.88631105,0.60491824,4.85157585,4.72866344,0.04123694,0.03427432,-2.29101086
133600,0.29864693,1,0.17699005,0.37699005,0.75612526,2.61973511,1,0,1,0,0,4.04286003,3.74421310,4.25299025,3.94646668,0.04722268,0.02732496,-4.06490552
133700,-0.05975628,0,0.18883540,0.38883540,-0.28310468,4.92007841,1,0,1,0,0,-0.13601208,-0.07625580,5.36505079,4.99074745,0.03298672,0.02016839,1.43685047
133800,0.07633996,1,0.19111821,0.39111821,0.71611771,4.20472979,1,0,1,0,0,-0.66292715,-0.73926711,4.91664362,4.63598442,0.07910091,0.06633911,0.93256712
133900,-1.81043673,0,0.18994248,0.38994248,-0.28355201,1.03172433,1,0,1,0,0,-1.90598464,-0.09554791,5.31464672,5.05208492,0.03447771,0.03062328,3.95694868
