step,current_error,kde_neighbors,kde_support,kde_neff,kde_mean_error,kde_std_error,trusted,z_t,L_t,W_t,mean_total_var,mean_epistemic_var,warning,frozen,warmup_remaining,regime_change,predictor_nll
72000,0.67325407,13,4.70110071,8.42955252,0.54685557,0.21758237,0,nan,0.00000000,0.00000000,1.68244100,0.12661369,0,0,0,0,29.79582167
72100,0.13458480,1,0.02306493,1.00000000,0.18297549,0.00000000,0,nan,0.00000000,0.00000000,8.59247017,0.21851829,0,0,0,0,8.36814912
72200,0.24733154,92,12.73549752,62.31346375,0.22443950,0.08382935,0,nan,0.00000000,0.00000000,10.23931885,0.55249238,0,0,0,0,8.53126705
72300,0.16369611,29,2.87505935,16.99127967,0.19247348,0.07411119,0,nan,0.00000000,0.00000000,6.65189886,0.30493757,0,0,0,0,6.18598562
72400,0.07295477,132,20.13522094,79.76981950,0.14477319,0.06918178,0,nan,0.00000000,0.00000000,5.32902145,0.12032989,0,0,0,0,4.38140541
72500,0.06052972,35,4.30349661,21.39623560,0.12679451,0.07633891,0,nan,0.00000000,0.00000000,14.26578426,0.48417887,0,0,0,0,6.07397020
72600,0.15916859,29,3.68882099,17.61445349,0.27388204,0.13296621,0,nan,0.00000000,0.00000000,8.93445015,0.19166194,0,0,0,0,6.70020390
72700,0.29969354,26,3.88170590,15.93076869,0.45629158,0.16940552,0,nan,0.00000000,0.00000000,11.78354645,0.41674677,0,0,0,0,12.71486330
72800,0.28914038,65,8.24189026,35.56258235,0.38381349,0.17534368,0,nan,0.00000000,0.00000000,8.05949402,0.18603683,0,0,0,0,8.86533976
72900,0.14364658,51,5.83102733,31.72480602,0.14144569,0.09114208,0,nan,0.00000000,0.00000000,6.03161192,0.14526200,0,0,0,0,5.06616712
73000,0.23351939,11,6.40616980,9.41067504,0.53479920,0.24994349,0,nan,0.00000000,0.00000000,1.58850288,0.09538347,0,0,0,0,35.89741007
73100,0.18403755,89,10.41925645,50.55994479,0.16376110,0.09566395,0,nan,0.00000000,0.00000000,5.80692196,0.17521444,0,0,0,0,8.64904225
73200,0.16722753,24,3.16511506,12.38376999,0.31502032,0.15854937,0,nan,0.00000000,0.00000000,6.75033331,0.19924361,0,0,0,0,9.84834194
73300,0.10412418,11,1.32638980,6.12729153,0.12336264,0.06531972,0,nan,0.00000000,0.00000000,10.57744884,0.20882832,0,0,0,0,7.81099451
73400,0.11204492,17,1.66428886,8.03252815,0.22972315,0.09359332,0,nan,0.00000000,0.00000000,8.89014721,0.15631077,0,0,0,0,4.46969112
73500,0.06338149,6,0.30624339,4.75775377,0.16942829,0.04094001,0,nan,0.00000000,0.00000000,7.04708338,0.09780074,0,0,0,0,3.23608319
73600,0.06599566,81,12.59519741,46.39509479,0.15073255,0.05800351,0,nan,0.00000000,0.00000000,6.61320162,0.11396273,0,0,0,0,3.08743238
73700,0.69248076,2,0.33606144,1.99609455,0.14323126,0.01961908,0,nan,0.00000000,0.00000000,6.52163124,0.14240509,0,0,0,0,14.15372062
73800,0.14727028,18,2.87895658,10.33231142,0.16073672,0.06354123,0,nan,0.00000000,0.00000000,6.51462603,0.21588454,0,0,0,0,9.45825505
73900,0.20171382,11,1.33375561,8.00139860,0.16531126,0.08841662,0,nan,0.00000000,0.00000000,7.89144468,0.23909262,0,0,0,0,5.84106684
74000,0.22960894,12,7.43976378,10.54379424,0.45215502,0.25341018,0,nan,0.00000000,0.00000000,1.62023973,0.07732415,0,0,0,0,34.61327744
74100,0.12882249,108,14.75922234,62.88664193,0.15427345,0.08110123,0,nan,0.00000000,0.00000000,6.44681883,0.13264471,0,0,0,0,5.68717527
74200,0.35750645,13,1.25739502,5.77938255,0.56366790,0.11835550,0,nan,0.00000000,0.00000000,13.36064625,0.32657528,0,0,0,0,16.75072002
74300,0.12812194,45,5.23730983,24.95129575,0.40914673,0.18781330,0,nan,0.00000000,0.00000000,10.30308056,0.27557689,0,0,0,0,7.01159716
74400,0.15375046,71,11.43255896,43.34987432,0.18098581,0.07363928,0,nan,0.00000000,0.00000000,9.13783932,0.27339390,0,0,0,0,6.48171151
74500,0.20065778,13,1.73290573,7.24242170,0.22709926,0.07385190,0,nan,0.00000000,0.00000000,5.60278082,0.18962309,0,0,0,0,8.48448172
74600,0.09713282,111,15.93353235,70.61388410,0.13669983,0.08786141,0,nan,0.00000000,0.00000000,6.44739676,0.12770721,0,0,0,0,4.99793688
74700,0.38409796,18,1.75858899,10.87045093,0.18411660,0.09598979,0,nan,0.00000000,0.00000000,5.67046356,0.15086693,0,0,0,0,12.23865445
74800,0.39781071,4,0.46853525,2.25460370,0.18082159,0.02666423,0,nan,0.00000000,0.00000000,6.82737494,0.42132103,0,0,0,0,16.13367414
74900,0.39238281,8,0.79567787,5.09178294,0.25070909,0.12650872,0,nan,0.00000000,0.00000000,10.28051853,0.40274125,0,0,0,0,16.03242517
75000,0.28544461,12,7.16045958,10.29099318,0.41590555,0.25141960,0,nan,0.00000000,0.00000000,1.60977018,0.11083717,0,0,0,0,40.69688416
75100,0.19825616,52,8.79648145,34.29115976,0.22149348,0.12630224,0,nan,0.00000000,0.00000000,5.37047243,0.07120197,0,0,0,0,8.25055790
75200,0.08939619,2,0.26172635,1.85794414,0.09472878,0.01968880,0,nan,0.00000000,0.00000000,8.47745895,0.17364444,0,0,0,0,11.70089698
75300,0.39117010,2,0.25974780,1.65046206,0.43990595,0.02705004,0,nan,0.00000000,0.00000000,9.86580944,0.33138978,0,0,0,0,11.58192945
75400,0.17242284,19,3.42835063,13.57320130,0.17005626,0.07110675,0,nan,0.00000000,0.00000000,5.56513786,0.13080236,0,0,0,0,5.87025738
75500,0.19630085,79,11.05182334,45.10971177,0.12425722,0.10072936,0,nan,0.00000000,0.00000000,6.13379097,0.15355162,0,0,0,0,5.07597846
75600,0.18352521,22,1.84182332,11.86958259,0.18467799,0.05464835,0,nan,0.00000000,0.00000000,6.83039761,0.10209103,0,0,0,0,6.09276819
75700,0.08539762,23,2.55009626,12.69148249,0.10582039,0.05328555,0,nan,0.00000000,0.00000000,7.06327534,0.09565365,0,0,0,0,3.59400574
75800,0.31244030,12,1.10557727,8.08656953,0.37882129,0.08275443,0,nan,0.00000000,0.00000000,9.65810013,0.30811775,0,0,0,0,8.85921780
75900,0.16238726,16,2.16317903,8.70583879,0.22015474,0.12270526,0,nan,0.00000000,0.00000000,6.50056362,0.20828736,0,0,0,0,4.43086576
76000,0.75827025,1,0.12485617,1.00000000,0.89720428,0.00000000,0,nan,0.00000000,0.00000000,1.38816702,0.05449971,0,0,0,0,37.98085022
76100,0.13438768,70,11.50182855,42.70473810,0.15410991,0.06261024,0,nan,0.00000000,0.00000000,5.93266392,0.15919848,0,0,0,0,4.11914200
76200,0.12953835,23,2.41976913,14.60428909,0.11973487,0.05895239,0,nan,0.00000000,0.00000000,7.12398624,0.23653899,0,0,0,0,7.66665876
76300,0.09721531,20,4.43843327,13.94627711,0.14969825,0.04791106,0,nan,0.00000000,0.00000000,6.90383720,0.12082562,0,0,0,0,3.08658099
76400,0.18999523,102,15.93312625,63.37326805,0.16055697,0.09233362,0,nan,0.00000000,0.00000000,5.52239704,0.22216998,0,0,0,0,5.04661314
76500,0.19760515,165,25.80518073,89.25070635,0.15274632,0.08010182,0,nan,0.00000000,0.00000000,5.23587656,0.21907698,0,0,0,0,9.15403938
76600,0.09820034,155,22.26054648,93.61640907,0.13361749,0.06342453,0,nan,0.00000000,0.00000000,5.82102871,0.07292546,0,0,0,0,2.89806390
76700,0.11868781,3,0.33698013,1.76002084,0.25814355,0.10133007,0,nan,0.00000000,0.00000000,7.55305719,0.15320510,0,0,0,0,8.52774382
76800,0.11643084,325,49.35529248,206.07746002,0.13894608,0.07139556,0,nan,0.00000000,0.00000000,5.45771980,0.09847753,0,0,0,0,3.90838718
76900,0.05101895,24,3.77675735,18.14588991,0.14774958,0.07089688,0,nan,0.00000000,0.00000000,6.57146835,0.47482014,0,0,0,0,3.07937591
77000,0.24041136,4,1.14376387,2.14350660,0.44217461,0.17130262,0,nan,0.00000000,0.00000000,1.30235016,0.04062006,0,0,0,0,36.98808098
77100,0.10540424,2,0.34485612,1.00065920,0.19897783,0.00006304,0,nan,0.00000000,0.00000000,9.32370949,0.27595574,0,0,0,0,6.49540647
77200,0.09653744,168,22.87723942,102.40619400,0.12976084,0.06784053,0,nan,0.00000000,0.00000000,6.23297739,0.21867886,0,0,0,0,3.47961569
77300,0.07584840,73,11.35020733,48.54650148,0.13144180,0.06633469,0,nan,0.00000000,0.00000000,5.28260708,0.10475096,0,0,0,0,3.97671541
77400,0.13505323,17,1.56389337,8.26369720,0.15358475,0.09458544,0,nan,0.00000000,0.00000000,5.71169376,0.39966747,0,0,0,0,8.62647176
77500,0.15000196,70,9.92816140,41.81416097,0.18539119,0.09793955,0,nan,0.00000000,0.00000000,5.02618599,0.20840494,0,0,0,0,9.33323065
77600,0.20601477,41,4.40129972,24.65597408,0.13267873,0.04064007,0,nan,0.00000000,0.00000000,6.30107784,0.14634937,0,0,0,0,7.94807768
77700,0.19085459,17,2.01059841,10.82057788,0.12462444,0.04659133,0,nan,0.00000000,0.00000000,6.56289482,0.07284427,0,0,0,0,5.87850714
77800,0.12076753,37,5.58489722,23.78827563,0.29657999,0.15981990,0,nan,0.00000000,0.00000000,7.77543116,0.14662634,0,0,0,0,7.74932981
77900,0.18443296,324,53.27390270,199.04035963,0.13437457,0.06788419,0,nan,0.00000000,0.00000000,5.26446772,0.07571656,0,0,0,0,4.03960538
78000,0.42019479,6,1.64851194,3.38005607,0.26534615,0.11436995,0,nan,0.00000000,0.00000000,1.31614482,0.03910838,0,0,0,0,42.69587199
78100,0.10294415,28,3.16708165,15.47069296,0.12005012,0.06691418,0,nan,0.00000000,0.00000000,7.57305384,0.16560841,0,0,0,0,6.27131009
78200,0.07615798,56,7.13389307,31.07053767,0.16089134,0.06885991,0,nan,0.00000000,0.00000000,6.61441898,0.19621819,0,0,0,0,2.44097948
78300,0.02592650,223,35.43160785,141.50372278,0.13372049,0.07306776,0,nan,0.00000000,0.00000000,5.22221804,0.11630590,0,0,0,0,-0.40805161
78400,0.07539701,119,18.06814267,73.49975443,0.12817764,0.06290448,0,nan,0.00000000,0.00000000,5.65932035,0.11769279,0,0,0,0,3.83057404
78500,0.09902639,68,9.66112574,42.42775435,0.14973757,0.07480647,0,nan,0.00000000,0.00000000,5.23280144,0.14022948,0,0,0,0,1.81019026
78600,0.18753421,26,3.77640030,14.86755580,0.12396645,0.05885952,0,nan,0.00000000,0.00000000,4.99373579,0.19688967,0,0,0,0,6.63724804
78700,0.17085684,174,28.39436064,106.66437500,0.24604282,0.10710236,0,nan,0.00000000,0.00000000,6.38039255,0.13874120,0,0,0,0,3.14187074
78800,0.15224354,10,1.35439558,5.45112214,0.15063105,0.07459886,0,nan,0.00000000,0.00000000,4.82513905,0.32533544,0,0,0,0,4.89846115
78900,0.14951116,73,10.96702328,46.51607409,0.13625306,0.11069685,0,nan,0.00000000,0.00000000,5.38332939,0.15756735,0,0,0,0,2.71676654
79000,0.13235174,6,1.82730848,5.75654943,0.32684388,0.10074081,0,nan,0.00000000,0.00000000,1.17925894,0.02283698,0,0,0,0,28.12838364
79100,0.16812071,30,5.47037991,18.11089852,0.14071790,0.04291118,0,nan,0.00000000,0.00000000,5.97932005,0.18894938,0,0,0,0,6.61907959
79200,0.15936578,28,3.60530291,18.36268737,0.17132666,0.07713494,0,nan,0.00000000,0.00000000,6.06076574,0.28406000,0,0,0,0,2.63025141
79300,0.11440724,25,3.34416242,17.01645348,0.10299038,0.06162584,0,nan,0.00000000,0.00000000,6.65202141,0.12551618,0,0,0,0,5.75865173
79400,0.17429047,52,7.60726920,33.01180111,0.11812068,0.05502157,0,nan,0.00000000,0.00000000,5.44033813,0.18723774,0,0,0,0,6.24690485
79500,0.18128953,36,4.10142500,24.03472706,0.16784497,0.07490651,0,nan,0.00000000,0.00000000,5.75213623,0.18370765,0,0,0,0,4.43156257
79600,0.20246014,237,40.63735997,149.46474344,0.25822719,0.11398972,0,nan,0.00000000,0.00000000,7.47887945,0.10276970,0,0,0,0,4.13797712
79700,0.22428933,70,10.40854345,40.86786268,0.29726183,0.10545751,0,nan,0.00000000,0.00000000,9.11358929,0.39341295,0,0,0,0,9.22048378
79800,0.13538938,11,1.63065934,6.41831994,0.20140316,0.06612192,0,nan,0.00000000,0.00000000,5.11640120,0.12816034,0,0,0,0,3.93789544
79900,0.20062592,218,39.79604376,140.95723647,0.28332052,0.10610175,0,nan,0.00000000,0.00000000,7.73250151,0.14020956,0,0,0,0,5.61720037
80000,0.27522483,9,2.55944829,5.89605168,0.48517755,0.25289736,0,nan,0.00000000,0.00000000,1.24873352,0.03346758,0,0,0,0,27.92408752
80100,0.10981500,49,8.12731774,29.18541933,0.16324948,0.08494296,0,nan,0.00000000,0.00000000,5.46584845,0.30204156,0,0,0,0,3.67748809
80200,0.07345385,52,5.77525014,28.05108896,0.09853405,0.07229722,0,nan,0.00000000,0.00000000,3.16598415,0.06082560,0,0,0,0,4.09289312
80300,0.07133934,37,5.34236622,22.70141430,0.14498956,0.05317835,0,nan,0.00000000,0.00000000,5.94459200,0.43144166,0,0,0,0,4.81159870
80400,0.10034358,138,22.44800692,82.98330977,0.21866732,0.12305132,0,nan,0.00000000,0.00000000,6.22167635,0.13744614,0,0,0,0,3.13380313
80500,0.07762912,52,8.80703048,34.43680152,0.24510960,0.15275672,0,nan,0.00000000,0.00000000,4.30265713,0.11245581,0,0,0,0,3.52650821
80600,0.30272360,51,7.26569118,26.41950452,0.25339468,0.09929367,0,nan,0.00000000,0.00000000,4.74144173,0.10885110,0,0,0,0,9.20765527
80700,0.20477534,106,14.19508798,70.52580973,0.24800000,0.09328745,0,nan,0.00000000,0.00000000,5.33506584,0.14863493,0,0,0,0,4.45710945
80800,0.16278873,54,7.49101333,36.65604588,0.21749345,0.08095326,0,nan,0.00000000,0.00000000,5.71670914,0.09972274,0,0,0,0,5.50427902
80900,0.07407406,35,5.34109480,21.66572868,0.12560823,0.07075639,0,nan,0.00000000,0.00000000,4.83705664,0.16141656,0,0,0,0,0.09130317
81000,0.54602763,4,1.30138478,3.67640350,0.32723891,0.08036568,0,nan,0.00000000,0.00000000,1.22422159,0.05869775,0,0,0,0,70.57920227
81100,0.18269154,59,7.41680770,33.68581056,0.11531670,0.04410688,0,nan,0.00000000,0.00000000,5.03524208,0.18717805,0,0,0,0,6.14540927
81200,0.37639920,6,0.82503009,4.10576013,0.19138063,0.01571124,0,nan,0.00000000,0.00000000,5.82939148,0.25735277,0,0,0,0,12.73943281
81300,0.17943878,108,17.47802970,62.06300524,0.14845532,0.08686373,0,nan,0.00000000,0.00000000,4.40775871,0.13404743,0,0,0,0,6.03512311
81400,0.31060025,371,67.78276191,234.23075016,0.28962812,0.11748886,0,nan,0.00000000,0.00000000,6.71249914,0.18523256,0,0,0,0,5.14161396
81500,0.11945706,53,9.39281290,33.43800391,0.12139830,0.05832005,0,nan,0.00000000,0.00000000,4.40384007,0.18788399,0,0,0,0,6.78016615
81600,0.18842123,125,20.83693599,79.38379085,0.16646861,0.10804345,0,nan,0.00000000,0.00000000,4.64123154,0.24186032,0,0,0,0,8.04009074
81700,0.08322972,179,27.15119679,108.51568349,0.11546415,0.08860576,0,nan,0.00000000,0.00000000,4.10359526,0.12286612,0,0,0,0,2.67941761
81800,0.13233531,4,0.45328449,2.52016589,0.16931234,0.04779224,0,nan,0.00000000,0.00000000,6.57687950,0.29239756,0,0,0,0,9.12171602
81900,0.24483562,5,0.19782562,3.10994327,0.06578237,0.03079014,0,nan,0.00000000,0.00000000,4.73854923,0.12820891,0,0,0,0,17.65024052
82000,0.14619357,21,6.74251317,13.54497573,0.29079536,0.15913132,0,nan,0.00000000,0.00000000,1.25810826,0.02244464,0,0,0,0,21.57628632
82100,0.16435643,96,13.13058184,59.61211663,0.11869489,0.07032304,0,nan,0.00000000,0.00000000,5.25807810,0.07093963,0,0,0,0,6.91312575
82200,0.12615477,109,19.45006897,68.35883004,0.10130650,0.05508058,0,nan,0.00000000,0.00000000,4.54889488,0.06500456,0,0,0,0,1.51228571
82300,0.11543239,60,8.67595994,36.78396532,0.18247146,0.11034913,0,nan,0.00000000,0.00000000,4.76571751,0.36741281,0,0,0,0,5.68379956
82400,0.12047002,42,5.50787255,22.33837738,0.16711234,0.05875413,0,nan,0.00000000,0.00000000,4.35672569,0.13300653,0,0,0,0,2.98044477
82500,0.08521588,24,2.45552999,13.30254611,0.12968224,0.05961137,0,nan,0.00000000,0.00000000,6.33060503,0.34626448,0,0,0,0,3.84819706
82600,0.06200480,162,22.56224118,96.52092352,0.11087422,0.07415357,0,nan,0.00000000,0.00000000,4.52423620,0.13660727,0,0,0,0,5.99939126
82700,0.14686218,166,28.94030258,104.01102472,0.11677335,0.06548009,0,nan,0.00000000,0.00000000,4.44413948,0.15519588,0,0,0,0,4.64589055
82800,0.33023561,129,19.48469591,71.96222401,0.33882169,0.15896326,0,nan,0.00000000,0.00000000,7.50981331,0.14473224,0,0,0,0,9.04459858
82900,0.24881184,19,2.03326712,11.82220937,0.22515582,0.07705574,0,nan,0.00000000,0.00000000,5.76054239,0.10533836,0,0,0,0,6.74787199
83000,0.26071127,19,7.74772818,15.67675361,0.35770408,0.17732061,0,nan,0.00000000,0.00000000,1.39241314,0.05112119,0,0,0,0,37.80268383
83100,0.04122490,152,25.19923206,98.32355927,0.10004671,0.06245722,0,nan,0.00000000,0.00000000,5.45884180,0.10864183,0,0,0,0,0.94511735
83200,0.08514337,106,13.98106242,64.69660090,0.11150454,0.07094230,0,nan,0.00000000,0.00000000,4.64712477,0.08869219,0,0,0,0,1.72371717
83300,0.04136914,69,9.68313872,40.60970954,0.09928087,0.06766274,0,nan,0.00000000,0.00000000,4.97627783,0.11807185,0,0,0,0,-0.56609821
83400,0.18224026,21,2.16513598,11.61216458,0.11040194,0.11338040,0,nan,0.00000000,0.00000000,4.23197937,0.13894874,0,0,0,0,8.87390327
83500,0.06830069,76,11.05095071,45.64111668,0.12046536,0.07582318,0,nan,0.00000000,0.00000000,4.19991875,0.12330212,0,0,0,0,0.80368069
83600,0.10258939,12,1.13705620,7.51652618,0.15276986,0.11124278,0,nan,0.00000000,0.00000000,4.75105238,0.16866201,0,0,0,0,5.42262030
83700,0.22235878,2,0.39160351,1.75795593,0.15144963,0.05833161,0,nan,0.00000000,0.00000000,4.93239021,0.23337391,0,0,0,0,9.97266436
83800,0.16936742,82,9.78993368,46.73378637,0.15511250,0.08457976,0,nan,0.00000000,0.00000000,3.94277287,0.09978765,0,0,0,0,5.03565160
83900,0.13309272,34,3.97960655,18.51076546,0.10775664,0.04774340,0,nan,0.00000000,0.00000000,4.38613701,0.14290564,0,0,0,0,4.45601163
84000,0.48341441,7,1.74712399,5.41708202,0.39987412,0.15861807,0,nan,0.00000000,0.00000000,1.21415460,0.04148946,0,0,0,0,48.87952677
84100,0.07758157,83,16.41827377,54.32463431,0.12229820,0.06579664,0,nan,0.00000000,0.00000000,4.63998985,0.10115869,0,0,0,0,4.06885260
84200,0.12985127,61,8.68757659,38.01220349,0.21605564,0.07126477,0,nan,0.00000000,0.00000000,5.94219542,0.10413399,0,0,0,0,2.78821818
84300,0.07763960,53,8.56712510,34.84935381,0.10334359,0.04508894,0,nan,0.00000000,0.00000000,4.90414190,0.14700854,0,0,0,0,2.20642903
84400,0.34239661,271,42.34911304,157.36955271,0.27324072,0.13136708,0,nan,0.00000000,0.00000000,6.21558189,0.18429290,0,0,0,0,7.88466231
84500,0.08468860,190,27.66016262,119.82413523,0.10646877,0.05947795,0,nan,0.00000000,0.00000000,4.25106239,0.07453930,0,0,0,0,1.44578314
84600,0.17624706,178,31.10072050,109.85939581,0.24801760,0.10852379,0,nan,0.00000000,0.00000000,4.66195154,0.09764928,0,0,0,0,5.50188661
84700,0.05939012,119,17.01980304,68.28160956,0.08143233,0.06084707,0,nan,0.00000000,0.00000000,4.35891294,0.08227564,0,0,0,0,-1.32910326
84800,0.17209605,27,2.91979743,13.33338535,0.16829544,0.08222432,0,nan,0.00000000,0.00000000,3.43997955,0.13972285,0,0,0,0,8.56889868
84900,0.23340841,14,1.50423531,7.99426381,0.08982059,0.03714867,0,nan,0.00000000,0.00000000,4.38089466,0.25527987,0,0,0,0,10.49779530
85000,0.55873035,7,3.13032203,5.50236227,0.41466727,0.12136625,0,nan,0.00000000,0.00000000,1.18064642,0.06531693,0,0,0,0,56.82171631
85100,0.32386144,119,14.39295750,80.12520741,0.10464082,0.07205154,0,nan,0.00000000,0.00000000,4.80382967,0.09051327,0,0,0,0,17.30628490
85200,0.06651760,48,6.82465958,30.27552752,0.06280890,0.03035918,0,nan,0.00000000,0.00000000,5.11332464,0.09744390,0,0,0,0,-0.45690644
85300,0.24011692,47,7.20677568,30.39571195,0.16404837,0.10080725,0,nan,0.00000000,0.00000000,4.22421265,0.11696249,0,0,0,0,10.12296600
85400,0.10428280,95,12.90625363,58.79668569,0.10879975,0.08829546,0,nan,0.00000000,0.00000000,4.42003441,0.24694856,0,0,0,0,3.06232214
85500,0.08320611,114,13.86082284,65.88765861,0.12723501,0.06720694,0,nan,0.00000000,0.00000000,3.39804363,0.08502757,0,0,0,0,1.05093467
85600,0.06226720,305,49.91848092,180.95163569,0.10201678,0.05832261,0,nan,0.00000000,0.00000000,4.39945555,0.05783542,0,0,0,0,-1.20007229
85700,0.19255287,16,1.76158131,8.91678226,0.25945097,0.12874661,0,nan,0.00000000,0.00000000,4.87144375,0.09505770,0,0,0,0,2.24020966
85800,0.14522594,46,5.38316650,25.62882812,0.28156762,0.11540233,0,nan,0.00000000,0.00000000,4.95979738,0.15613997,0,0,0,0,3.65820032
85900,0.28171889,19,1.90652853,9.46296802,0.07656256,0.03922973,0,nan,0.00000000,0.00000000,3.84564090,0.11854988,0,0,0,0,9.99410995
86000,0.43966939,10,4.66689244,7.34319368,0.45826951,0.12931016,0,nan,0.00000000,0.00000000,1.16255057,0.06270076,0,0,0,0,56.57302094
86100,0.10590219,86,13.11939687,52.50345613,0.10917184,0.05593309,0,nan,0.00000000,0.00000000,4.97412682,0.09631836,0,0,0,0,5.38545680
86200,0.16579662,7,1.14152316,4.60307305,0.18467890,0.03912112,0,nan,0.00000000,0.00000000,4.64233494,0.16145052,0,0,0,0,5.17145713
86300,0.10821266,102,15.88950312,59.36462776,0.09895986,0.05875742,0,nan,0.00000000,0.00000000,4.37222862,0.07762587,0,0,0,0,3.74464405
86400,0.32427633,95,14.30538705,52.58187682,0.24462781,0.09746184,0,nan,0.00000000,0.00000000,4.85563755,0.12063854,0,0,0,0,7.39635456
86500,0.05728670,495,85.06076158,306.37868494,0.09474573,0.06126822,0,nan,0.00000000,0.00000000,3.78921795,0.04332254,0,0,0,0,-2.54870677
86600,0.03419321,402,73.42755038,250.68405847,0.07158778,0.05133835,0,nan,0.00000000,0.00000000,4.00674677,0.06971155,0,0,0,0,-3.03139441
86700,0.14360573,58,8.82490573,36.52448912,0.10129435,0.05792556,0,nan,0.00000000,0.00000000,4.19544220,0.14758620,0,0,0,0,4.75526714
86800,0.22182689,72,11.23477351,43.08308317,0.09215500,0.06282305,0,nan,0.00000000,0.00000000,3.61999345,0.09386328,0,0,0,0,4.77858973
86900,0.11556553,289,41.23662073,172.32549406,0.20915956,0.09084321,0,nan,0.00000000,0.00000000,4.09170628,0.12964827,0,0,0,0,3.34708476
87000,0.36201548,5,1.61981232,3.91294544,0.43537678,0.12907589,0,nan,0.00000000,0.00000000,1.13133860,0.04503758,0,0,0,0,50.00051371
87100,0.11140016,22,3.12963137,14.84765623,0.08460536,0.04380970,0,nan,0.00000000,0.00000000,5.48221397,0.24576026,0,0,0,0,2.73126906
87200,0.07223666,31,4.29677102,18.99961912,0.12101991,0.07109636,0,nan,0.00000000,0.00000000,3.82461119,0.10548445,0,0,0,0,3.12082165
87300,0.16422883,78,11.19863123,45.25162785,0.19256879,0.11654045,0,nan,0.00000000,0.00000000,2.91835690,0.11519074,0,0,0,0,2.19043223
87400,0.25154945,41,4.67419311,25.24804409,0.18921259,0.08567185,0,nan,0.00000000,0.00000000,5.38444948,0.10900512,0,0,0,0,6.63709068
87500,0.09139137,227,35.51395918,140.44392893,0.07337547,0.05183201,0,nan,0.00000000,0.00000000,3.96963024,0.05586587,0,0,0,0,-1.08613586
87600,0.35584040,161,27.61738346,102.60838027,0.25497678,0.10019131,0,nan,0.00000000,0.00000000,4.74731255,0.07926999,0,0,0,0,11.84765482
87700,0.06406172,66,8.40626625,39.96516228,0.08786916,0.04553795,0,nan,0.00000000,0.00000000,3.72567487,0.06355629,0,0,0,0,-0.98317019
87800,0.04825154,266,36.83031290,163.88550683,0.09315272,0.05278211,0,nan,0.00000000,0.00000000,4.26328373,0.06193550,0,0,0,0,-2.87403798
87900,0.13641895,8,0.73929769,5.44131824,0.18245703,0.06117056,0,nan,0.00000000,0.00000000,5.33194542,0.25550935,0,0,0,0,6.51606750
88000,0.40422095,11,5.01440481,8.94254331,0.42297905,0.11289773,0,nan,0.00000000,0.00000000,1.26280642,0.05417848,0,0,0,0,38.20140266
88100,0.17476709,7,1.04580216,5.03118162,0.17399544,0.04871844,0,nan,0.00000000,0.00000000,7.11159611,0.29248804,0,0,0,0,10.06375384
88200,0.10599201,69,9.79626150,39.37067635,0.08567781,0.04214175,0,nan,0.00000000,0.00000000,3.91251802,0.10216617,0,0,0,0,0.66683438
88300,0.03803190,182,30.96589382,117.50100363,0.09396527,0.04936057,0,nan,0.00000000,0.00000000,4.15688658,0.11262593,0,0,0,0,-1.43028992
88400,0.31290926,253,47.06212147,158.60651213,0.22813214,0.11121615,0,nan,0.00000000,0.00000000,5.59985065,0.14741540,0,0,0,0,5.62728151
88500,0.03514728,156,19.67564768,95.29382496,0.07998413,0.04142108,0,nan,0.00000000,0.00000000,3.80953050,0.08055211,0,0,0,0,-3.11271554
88600,0.21396869,104,14.94412495,59.15366239,0.21542909,0.08514666,0,nan,0.00000000,0.00000000,4.98026896,0.33105144,0,0,0,0,4.54808994
88700,0.12742076,117,15.01212180,64.52812406,0.22997942,0.08485987,0,nan,0.00000000,0.00000000,5.26789999,0.16276564,0,0,0,0,5.58135676
88800,0.42711530,2,0.25041435,1.99859372,0.42235340,0.17738654,0,nan,0.00000000,0.00000000,7.47160912,0.20770751,0,0,0,0,17.25883102
88900,0.11074874,73,8.76732846,43.46386264,0.10647618,0.05873877,0,nan,0.00000000,0.00000000,4.84580421,0.10739146,0,0,0,0,1.20858439
89000,0.49154359,13,6.90120677,10.84190398,0.42992962,0.10430040,0,nan,0.00000000,0.00000000,1.24720418,0.06378390,0,0,0,0,54.16120911
89100,0.06389165,205,37.29922035,129.65700766,0.07279700,0.03724483,0,nan,0.00000000,0.00000000,4.68641138,0.04921680,0,0,0,0,-2.63811302
89200,0.31584250,9,0.89766502,5.13038261,0.12493361,0.03428210,0,nan,0.00000000,0.00000000,4.51952934,0.14696057,0,0,0,0,8.65861702
89300,0.17926598,182,26.73570517,113.06826585,0.23496464,0.11862185,0,nan,0.00000000,0.00000000,4.81908560,0.11257124,0,0,0,0,0.82956994
89400,0.17112912,394,64.76401854,241.33900384,0.22206932,0.09560953,0,nan,0.00000000,0.00000000,4.96881866,0.12364233,0,0,0,0,1.87187600
89500,0.06037031,205,30.04697108,118.38916037,0.08878500,0.04973377,0,nan,0.00000000,0.00000000,4.49511099,0.06550120,0,0,0,0,-2.19923735
89600,0.27272988,86,11.71630556,49.96543124,0.26134346,0.09960111,0,nan,0.00000000,0.00000000,5.37675428,0.08665227,0,0,0,0,4.80285454
89700,0.15623710,28,3.54677091,16.57994818,0.21717737,0.11348617,0,nan,0.00000000,0.00000000,5.50062895,0.12234908,0,0,0,0,4.44396484
