step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,gradient_coherence,gradient_novelty,predictor_nll
34500,0.64503521,0.64503521,201,1.00000000,0.64503520,nan,0.00000000,0,0,0,20.70029259,0.05287760,0.07351192,0.92648808,15.10596037
34600,0.56723022,0.56723022,37,0.97527647,0.51318075,nan,0.00000000,0,0,0,30.60860825,0.08674272,0.15116657,0.84883343,nan
34700,0.62287539,0.62287539,296,1.00000000,0.62287539,nan,0.00000000,0,0,0,22.60311317,0.04204911,-0.10849336,1.10849336,13.65816752
34800,0.54662567,0.54662567,298,1.00000000,0.54662567,nan,0.00000000,0,0,0,21.79268074,0.08253488,-0.06495827,1.06495827,13.77427697
34900,0.88102645,0.88102645,154,0.99999979,0.88102572,nan,0.00000000,0,0,0,18.54310417,0.04254076,0.04735618,0.95264382,16.15480137
35000,5.46988916,5.46988916,178,0.99999998,5.46988876,nan,0.00000000,0,0,0,1.37223983,0.00565737,-0.09559817,1.09559817,64.62468414
35100,0.41056925,0.41056925,295,1.00000000,0.41056925,nan,0.17736847,0,0,0,22.53690338,0.05892215,-0.08431079,1.08431079,10.44179726
35200,0.22906038,0.22906038,244,1.00000000,0.22906038,nan,0.02591651,0,0,0,25.05887222,0.05468920,-0.17348947,1.17348947,10.60093403
35300,0.48934343,0.48934343,124,0.99999588,0.48933537,nan,0.00000000,0,0,0,20.44872284,0.07152445,-0.01785389,1.01785389,15.17773962
35400,0.48709393,0.48709393,137,0.99999888,0.48709174,nan,0.00000000,0,0,0,26.28246117,0.08129918,0.04776786,0.95223214,14.46331596
35500,0.20769387,0.20769387,85,0.99979653,0.20752489,nan,0.00000000,0,0,0,22.17554665,0.08464543,-0.31701846,1.31701846,9.35776711
35600,0.87034976,0.87034976,191,0.99999999,0.87034975,nan,0.00000000,0,0,0,23.68254662,0.06796464,0.03542090,0.96457910,16.18438458
35700,0.50896382,0.50896382,168,0.99999995,0.50896372,nan,0.00000000,0,0,0,22.78672028,0.12063105,0.05155689,0.94844311,12.19838524
35800,0.67885125,0.67885125,261,1.00000000,0.67885125,nan,0.00000000,0,0,0,21.35754967,0.06474537,-0.21279691,1.21279691,12.50822703
35900,0.27502927,0.27502927,135,0.99999863,0.27502776,nan,0.00000000,0,0,0,20.33137321,0.09123720,0.04760392,0.95239608,8.95953878
36000,4.81713295,4.81713295,296,1.00000000,4.81713295,nan,0.00000000,0,0,0,1.30438995,0.00529506,0.03523765,0.96476235,57.90790787
36100,0.17725317,0.17725317,275,1.00000000,0.17725317,nan,0.24205704,0,0,0,20.38931084,0.08338841,0.07030202,0.92969798,8.29037070
36200,0.39141005,0.39141005,390,1.00000000,0.39141005,nan,0.09444417,0,0,0,17.86990929,0.05184496,0.31901370,0.68098630,9.93310928
36300,0.18176493,0.18176493,130,0.99999774,0.18176329,nan,0.00000000,0,0,0,25.24689102,0.11289649,-0.00542929,1.00542929,11.27821612
36400,1.02152133,1.02152133,354,1.00000000,1.02152133,nan,0.00000000,0,0,0,15.51790714,0.01991219,-0.06056710,1.06056710,14.82397318
36500,0.92665619,0.92665619,511,1.00000000,0.92665619,nan,0.00000000,0,0,0,17.00237274,0.07208779,0.05768097,0.94231903,14.75008984
36600,0.18359518,0.18359518,243,1.00000000,0.18359518,nan,0.00000000,0,0,0,17.50500679,0.06045510,-0.08190938,1.08190938,7.51973279
36700,1.00364542,1.00364542,209,1.00000000,1.00364542,nan,0.00000000,0,0,0,16.64961243,0.05155722,0.08465752,0.91534248,15.85221640
36800,0.58299375,0.58299375,84,0.99977513,0.58246954,nan,0.00000000,0,0,0,23.07764626,0.09750620,0.05310041,0.94689959,13.67296486
36900,0.94427460,0.94427460,162,0.99999991,0.94427426,nan,0.00000000,0,0,0,15.87254810,0.04854371,0.04968533,0.95031467,16.49918900
37000,3.24789691,3.24789691,86,0.99981589,3.24550574,nan,0.00000000,0,0,0,1.31737220,0.00886440,-0.12046242,1.12046242,43.53431193
37100,1.40506446,1.40506446,17,0.81731648,0.62698516,nan,0.25435507,0,0,0,8.91758537,0.03626126,0.07717807,0.92282193,20.63048553
37200,0.99457097,0.99457097,342,1.00000000,0.99457097,nan,0.15062494,0,0,0,11.63746643,0.02773583,0.05182094,0.94817906,16.19405937
37300,0.52127498,0.52127498,112,0.99998633,0.52124647,nan,0.00000000,0,0,0,20.15114403,0.07034436,-0.10584547,1.10584547,10.50690365
37400,0.46738973,0.46738973,147,0.99999959,0.46738896,nan,0.00000000,0,0,0,21.23215294,0.11984200,-0.20985161,1.20985161,14.58376198
37500,0.71792465,0.71792465,513,1.00000000,0.71792465,nan,0.00000000,0,0,0,15.13856983,0.04893038,-0.08943800,1.08943800,12.52598604
37600,0.73911071,0.73911071,274,1.00000000,0.73911071,nan,0.00000000,0,0,0,13.97642040,0.06570571,0.04562323,0.95437677,13.61714904
37700,0.49656880,0.49656880,83,0.99975148,0.49607536,nan,0.00000000,0,0,0,23.88925743,0.07945046,-0.00297486,1.00297486,12.49551439
37800,0.52962714,0.52962714,195,1.00000000,0.52962714,nan,0.00000000,0,0,0,17.40417099,0.07656018,0.15168180,0.84831820,10.06324005
37900,0.46944153,0.46944153,207,1.00000000,0.46944153,nan,0.00000000,0,0,0,17.47703934,0.04940657,-0.12782788,1.12782788,10.23831224
38000,4.74037647,4.74037647,151,0.99999972,4.74037122,nan,0.00000000,0,0,0,1.34536695,0.00853295,-0.16114141,1.16114141,57.11667442
38100,0.76570475,0.76570475,5,0.39346934,0.01835291,nan,0.18709142,0,0,0,10.01696110,0.08860775,0.16430533,0.83569467,18.02596219
38200,0.37441623,0.37441623,166,0.99999994,0.37441614,nan,0.13457731,0,0,0,23.66210175,0.04415789,-0.08788511,1.08788511,14.95711803
38300,0.30124670,0.30124670,166,0.99999994,0.30124663,nan,0.00000000,0,0,0,16.41985893,0.04916963,0.03811681,0.96188319,9.36698580
38400,0.76913285,0.76913285,75,0.99944692,0.76743268,nan,0.00000000,0,0,0,16.30046463,0.06766016,-0.06615042,1.06615042,18.77495861
38500,0.41557762,0.41557762,91,0.99988833,0.41539203,nan,0.00000000,0,0,0,17.59460831,0.08228190,0.03265197,0.96734803,11.80708154
38600,0.42891830,0.42891830,98,0.99994455,0.42882317,nan,0.00000000,0,0,0,23.53929329,0.08276740,-0.22161348,1.22161348,16.06189791
38700,1.53232098,1.53232098,289,1.00000000,1.53232098,nan,0.00000000,0,0,0,12.33103943,0.05330600,0.07773311,0.92226689,20.11929703
38800,0.45920795,0.45920795,117,0.99999171,0.45919272,nan,0.00000000,0,0,0,21.48007202,0.16126427,-0.02821603,1.02821603,10.21480966
38900,0.43450838,0.43450838,105,0.99997246,0.43446053,nan,0.00000000,0,0,0,11.64965820,0.03718715,-0.02655219,1.02655219,9.20122833
39000,3.05140424,3.05140424,329,1.00000000,3.05140424,nan,0.00000000,0,0,0,1.19749010,0.00446476,0.00287587,0.99712413,41.55162525
39100,0.35663086,0.35663086,87,0.99983341,0.35639328,nan,0.21076628,0,0,0,17.95166397,0.09052502,-0.03310283,1.03310283,11.96080430
39200,0.86885357,0.86885357,36,0.97267628,0.77771394,nan,0.13833855,0,0,0,17.24845314,0.07591432,0.01065498,0.98934502,15.60141349
39300,0.66084903,0.66084903,184,0.99999999,0.66084901,nan,0.02331180,0,0,0,21.33625221,0.09576441,-0.13831124,1.13831124,14.39036846
39400,0.27538586,0.27538586,81,0.99969646,0.27505165,nan,0.00000000,0,0,0,15.31894112,0.06016695,0.01369841,0.98630159,7.95300651
39500,1.13515878,1.13515878,175,0.99999997,1.13515866,nan,0.00000000,0,0,0,11.47487068,0.05984918,-0.07439747,1.07439747,16.05372238
39600,0.15484422,0.15484422,116,0.99999083,0.15483855,nan,0.00000000,0,0,0,13.37827682,0.04128909,0.12494281,0.87505719,6.71339827
39700,0.59469742,0.59469742,139,0.99999908,0.59469523,nan,0.00000000,0,0,0,13.30090714,0.06384590,-0.11859545,1.11859545,12.64802971
39800,0.49753487,0.49753487,201,1.00000000,0.49753487,nan,0.00000000,0,0,0,16.28037643,0.07229796,0.05960548,0.94039452,11.25473086
39900,0.64495683,0.64495683,453,1.00000000,0.64495683,nan,0.00000000,0,0,0,16.63100243,0.06906724,-0.20782639,1.20782639,15.07063651
40000,3.70952511,3.70952511,293,1.00000000,3.70952511,nan,0.00000000,0,0,0,1.26397038,0.00738915,0.10866592,0.89133408,47.98075199
40100,0.39963585,0.39963585,131,0.99999795,0.39963258,nan,0.48857648,0,0,0,24.58349228,0.11903699,-0.03354869,1.03354869,11.91644001
40200,0.91061527,0.91061527,175,0.99999997,0.91061517,nan,0.24385653,0,0,0,15.03342342,0.04596530,0.01793142,0.98206858,15.64995360
40300,0.19044416,0.19044416,74,0.99938875,0.18997895,nan,0.00000000,0,0,0,19.25960541,0.04728275,0.25863443,0.74136557,7.95849371
40400,0.60151267,0.60151267,387,1.00000000,0.60151267,nan,0.00000000,0,0,0,17.60355377,0.05061464,0.08879432,0.91120568,10.71775532
40500,0.97511864,0.97511864,546,1.00000000,0.97511864,nan,0.00000000,0,0,0,16.68527603,0.03427882,-0.09777278,1.09777278,15.21495088
40600,0.52557522,0.52557522,203,1.00000000,0.52557522,nan,0.00000000,0,0,0,14.82817078,0.04403232,0.01942646,0.98057354,10.02527618
40700,0.42236868,0.42236868,64,0.99833844,0.41956851,nan,0.00000000,0,0,0,15.83147144,0.06317651,-0.04830983,1.04830983,12.01772642
40800,0.66540134,0.66540134,369,1.00000000,0.66540134,nan,0.00000000,0,0,0,12.59778500,0.04706161,-0.08229705,1.08229705,10.94560210
40900,1.19921434,1.19921434,306,1.00000000,1.19921434,nan,0.00000000,0,0,0,14.12604427,0.03931288,0.00388568,0.99611432,17.44544005
41000,5.14510202,5.14510202,201,1.00000000,5.14510199,nan,0.00000000,0,0,0,1.33886361,0.00848228,-0.07892738,1.07892738,62.70777257
41100,1.02864313,1.02864313,197,1.00000000,1.02864312,nan,0.32153729,0,0,0,19.01270676,0.06526043,0.00390359,0.99609641,nan
41200,0.25470179,0.25470179,46,0.98994816,0.24461429,nan,0.17583940,0,0,0,23.92133331,0.08194559,-0.08723919,1.08723919,15.73393321
41300,0.45717928,0.45717928,252,1.00000000,0.45717928,nan,0.03463097,0,0,0,21.68610382,0.07477719,-0.19643141,1.19643141,12.12294865
41400,0.62063611,0.62063611,88,0.99984927,0.62026199,nan,0.00000000,0,0,0,17.58947754,0.03848363,0.04094059,0.95905941,12.21305656
41500,0.46203274,0.46203274,21,0.87754357,0.27399807,nan,0.00000000,0,0,0,15.24394417,0.06954990,-0.16904214,1.16904214,11.91033554
41600,0.99600625,0.99600625,420,1.00000000,0.99600625,nan,0.00000000,0,0,0,12.45084763,0.04627893,-0.12333958,1.12333958,14.71050676
41700,1.22236586,1.22236586,239,1.00000000,1.22236586,nan,0.00000000,0,0,0,21.48784065,0.04793397,0.04101214,0.95898786,19.63876057
41800,0.34401688,0.34401688,113,0.99998763,0.34399985,nan,0.00000000,0,0,0,13.60375595,0.05713483,-0.24066879,1.24066879,8.27932882
41900,0.76838899,0.76838899,348,1.00000000,0.76838899,nan,0.00000000,0,0,0,13.88164902,0.07338790,-0.25996403,1.25996403,14.80532742
42000,6.21184635,6.21184635,236,1.00000000,6.21184635,nan,0.00000000,0,0,0,1.27095246,0.00753397,0.01052617,0.98947383,65.30001831
42100,2.09523773,2.09523773,57,0.99665403,2.06733579,nan,0.62387700,0,0,0,12.28232670,0.06089456,-0.06205515,1.06205515,30.64077568
42200,0.55683053,0.55683053,154,0.99999979,0.55683007,nan,0.54098805,0,0,0,17.65245628,0.06015925,0.15419367,0.84580633,11.35727342
42300,0.72627950,0.72627950,141,0.99999925,0.72627731,nan,0.31920456,0,0,0,18.18331909,0.05668697,-0.20542809,1.20542809,13.42870474
42400,0.43915626,0.43915626,142,0.99999932,0.43915507,nan,0.08333762,0,0,0,21.36597633,0.08494337,0.02483404,0.97516596,11.88852278
42500,0.55967605,0.55967605,323,1.00000000,0.55967605,nan,0.00000000,0,0,0,14.25487900,0.06583436,0.09885923,0.90114077,10.78042475
42600,0.37464926,0.37464926,139,0.99999908,0.37464788,nan,0.00000000,0,0,0,14.27851391,0.04626967,-0.01958040,1.01958040,8.09848579
42700,0.44474283,0.44474283,105,0.99997246,0.44469384,nan,0.00000000,0,0,0,18.46492577,0.13376625,0.01443282,0.98556718,11.27461656
42800,0.82655162,0.82655162,497,1.00000000,0.82655162,nan,0.00000000,0,0,0,20.19215202,0.09664483,0.09951812,0.90048188,16.00810242
42900,1.05815065,1.05815065,303,1.00000000,1.05815065,nan,0.00000000,0,0,0,14.74635124,0.06221052,-0.23256526,1.23256526,14.70208454
43000,3.08858156,3.08858156,217,1.00000000,3.08858156,nan,0.00000000,0,0,0,1.28483188,0.00818570,-0.05327912,1.05327912,40.81031291
43100,0.63456625,0.63456625,287,1.00000000,0.63456625,nan,0.12764385,0,0,0,17.40836334,0.06150246,0.04103949,0.95896051,10.66639328
43200,0.30268052,0.30268052,354,1.00000000,0.30268052,nan,0.00110449,0,0,0,10.70954609,0.04518696,-0.12085567,1.12085567,7.76342368
43300,0.18227141,0.18227141,336,1.00000000,0.18227141,nan,0.00000000,0,0,0,11.59694958,0.05259655,-0.06591170,1.06591170,4.31091702
43400,0.48967403,0.48967403,254,1.00000000,0.48967403,nan,0.00000000,0,0,0,13.86927795,0.04875445,0.13083507,0.86916493,9.31252861
43500,0.33972874,0.33972874,375,1.00000000,0.33972874,nan,0.00000000,0,0,0,17.44906998,0.10588357,0.09009155,0.90990845,11.39889920
43600,0.50091457,0.50091457,354,1.00000000,0.50091457,nan,0.00000000,0,0,0,16.44815826,0.08319391,-0.05371627,1.05371627,7.95517222
43700,0.21379985,0.21379985,168,0.99999995,0.21379981,nan,0.00000000,0,0,0,16.11966324,0.06000628,-0.21863300,1.21863300,4.81977975
43800,0.94909847,0.94909847,210,1.00000000,0.94909846,nan,0.00000000,0,0,0,10.58309555,0.06042857,0.26568814,0.73431186,16.23896265
43900,0.98386180,0.98386180,175,0.99999997,0.98386171,nan,0.00000000,0,0,0,14.71858597,0.07036174,0.07584319,0.92415681,13.99364471
44000,4.94680738,4.94680738,85,0.99979653,4.94278254,nan,0.00000000,0,0,0,1.42918718,0.01028304,0.07091573,0.92908427,58.57179642
44100,0.47053283,0.47053283,217,1.00000000,0.47053283,nan,0.57251076,0,0,0,10.13565063,0.03796938,-0.05036143,1.05036143,11.12931395
44200,0.57429618,0.57429618,37,0.97527647,0.51957341,nan,0.39779920,0,0,0,25.87257767,0.08278015,-0.03028938,1.03028938,14.58292230
44300,0.37098891,0.37098891,362,1.00000000,0.37098891,nan,0.27188766,0,0,0,16.80232430,0.10482383,0.23592701,0.76407299,9.92996764
44400,0.56750727,0.56750727,103,0.99996637,0.56743092,nan,0.15162229,0,0,0,14.53300476,0.07953876,-0.16694706,1.16694706,11.62978578
44500,0.31101310,0.31101310,407,1.00000000,0.31101310,nan,0.05908175,0,0,0,20.12732315,0.11962940,-0.02391856,1.02391856,8.22287687
44600,0.24323985,0.24323985,538,1.00000000,0.24323985,nan,0.00000000,0,0,0,19.11817169,0.06507135,0.03509071,0.96490929,7.08721542
44700,0.34609401,0.34609401,542,1.00000000,0.34609401,nan,0.00000000,0,0,0,16.02412415,0.05319919,0.15323659,0.84676341,6.97100818
44800,0.60084653,0.60084653,185,0.99999999,0.60084651,nan,0.00000000,0,0,0,15.51205826,0.06914740,-0.04639642,1.04639642,9.73927530
44900,0.55425322,0.55425322,208,1.00000000,0.55425322,nan,0.00000000,0,0,0,16.80998993,0.04944515,0.06607835,0.93392165,9.79791164
45000,8.99429417,8.99429417,92,0.99989896,8.99065961,nan,0.00000000,0,0,0,1.23653793,0.01271961,0.07613640,0.92386360,97.70363617
45100,0.51793122,0.51793122,407,1.00000000,0.51793122,nan,0.50677813,0,0,0,21.14114571,0.10616356,0.27755461,0.72244539,12.47961235
45200,0.29080942,0.29080942,82,0.99972535,0.29049007,nan,0.31709139,0,0,0,11.07409477,0.05704159,0.08222049,0.91777951,9.15100956
45300,0.49925095,0.49925095,159,0.99999988,0.49925070,nan,0.15328389,0,0,0,9.58266068,0.05894073,0.16156650,0.83843350,8.93557707
45400,0.51165342,0.51165342,600,1.00000000,0.51165342,nan,0.00000000,0,0,0,12.55231476,0.06040773,0.02261588,0.97738412,10.71907202
45500,0.19932359,0.19932359,97,0.99993872,0.19927474,nan,0.00000000,0,0,0,16.59947395,0.11909220,0.01949050,0.98050950,6.69192731
45600,0.32533228,0.32533228,241,1.00000000,0.32533228,nan,0.00000000,0,0,0,9.05904675,0.09121263,-0.03243824,1.03243824,6.10447323
45700,0.31842247,0.31842247,140,0.99999917,0.31842141,nan,0.00000000,0,0,0,13.35079098,0.07336709,0.17234663,0.82765337,4.79082209
45800,1.03030312,1.03030312,354,1.00000000,1.03030312,nan,0.00000000,0,0,0,17.50693512,0.07591533,0.12556758,0.87443242,13.33226395
45900,0.34234044,0.34234044,88,0.99984927,0.34213408,nan,0.00000000,0,0,0,11.67328644,0.07546029,0.05016251,0.94983749,7.69854772
46000,6.57219934,6.57219934,291,1.00000000,6.57219934,nan,0.00000000,0,0,0,1.25652170,0.00867535,-0.02338814,1.02338814,74.52639771
46100,1.00291991,1.00291991,187,0.99999999,1.00291988,nan,0.48518587,0,0,0,19.97394180,0.08362755,-0.02827854,1.02827854,14.59869595
46200,0.48618662,0.48618662,313,1.00000000,0.48618662,nan,0.30507088,0,0,0,14.30163956,0.08313979,0.13345777,0.86654223,6.89558852
46300,0.62097597,0.62097597,214,1.00000000,0.62097597,nan,0.13364086,0,0,0,15.69587517,0.08843020,0.09276582,0.90723418,12.49662590
46400,0.42945439,0.42945439,123,0.99999545,0.42944657,nan,0.00000000,0,0,0,23.65545654,0.09715275,-0.01862295,1.01862295,8.72831059
46500,0.53447574,0.53447574,154,0.99999979,0.53447531,nan,0.00000000,0,0,0,16.91113281,0.11552563,0.20058828,0.79941172,11.10754458
46600,0.51177001,0.51177001,224,1.00000000,0.51177001,nan,0.00000000,0,0,0,9.02625656,0.05220723,-0.09735591,1.09735591,6.63739386
46700,1.00344050,1.00344050,207,1.00000000,1.00344050,nan,0.00000000,0,0,0,15.52553654,0.09070451,-0.04002254,1.04002254,14.40989246
46800,0.54445249,0.54445249,450,1.00000000,0.54445249,nan,0.00000000,0,0,0,13.87155628,0.09123764,0.34003481,0.65996519,7.34308267
46900,0.22353080,0.22353080,194,1.00000000,0.22353080,nan,0.00000000,0,0,0,12.58266640,0.08596656,0.17002503,0.82997497,6.84173981
47000,5.54393673,5.54393673,217,1.00000000,5.54393672,nan,0.00000000,0,0,0,1.28099883,0.00922210,0.00003545,0.99996455,66.31473732
47100,0.53634167,0.53634167,277,1.00000000,0.53634167,nan,0.13419193,0,0,0,21.32979965,0.11146794,-0.07872032,1.07872032,10.49167061
47200,1.21895349,1.21895349,237,1.00000000,1.21895349,nan,0.00540168,0,0,0,7.58439541,0.05774130,0.06960908,0.93039092,14.32330728
47300,0.34251195,0.34251195,182,0.99999999,0.34251193,nan,0.00000000,0,0,0,18.10955811,0.14253604,-0.06023384,1.06023384,8.25516272
47400,0.17037992,0.17037992,416,1.00000000,0.17037992,nan,0.00000000,0,0,0,17.22504616,0.13852143,-0.02399810,1.02399810,11.30539227
47500,0.69980663,0.69980663,157,0.99999985,0.69980621,nan,0.00000000,0,0,0,7.54657078,0.05452020,-0.08492951,1.08492951,8.63509750
47600,0.45975795,0.45975795,494,1.00000000,0.45975795,nan,0.00000000,0,0,0,12.46240425,0.06337415,0.14719925,0.85280075,7.19446468
47700,0.52345222,0.52345222,177,0.99999998,0.52345218,nan,0.00000000,0,0,0,14.25057793,0.07751616,0.22744420,0.77255580,8.85600853
47800,0.36709753,0.36709753,319,1.00000000,0.36709753,nan,0.00000000,0,0,0,8.73609638,0.05790252,0.08261365,0.91738635,5.28764677
47900,0.32358909,0.32358909,352,1.00000000,0.32358909,nan,0.00000000,0,0,0,9.89887238,0.08432394,-0.11303623,1.11303623,5.12476087
48000,6.39127731,6.39127731,204,1.00000000,6.39127728,nan,0.00000000,0,0,0,1.18778372,0.00983217,-0.01444314,1.01444314,69.86255836
48100,0.72865009,0.72865009,316,1.00000000,0.72865009,nan,0.67596032,0,0,0,15.12619019,0.08509239,0.04340784,0.95659216,15.23226325
48200,0.22966194,0.22966194,427,1.00000000,0.22966194,nan,0.51001155,0,0,0,10.11738110,0.03172719,-0.15502727,1.15502727,4.93499386
48300,0.78907955,0.78907955,336,1.00000000,0.78907955,nan,0.26362678,0,0,0,21.84458160,0.09829779,0.10906913,0.89093087,10.87025166
48400,0.11457872,0.11457872,379,1.00000000,0.11457872,nan,0.07269050,0,0,0,9.28846741,0.05814705,-0.07650948,1.07650948,2.54353992
48500,0.26070625,0.26070625,387,1.00000000,0.26070625,nan,0.00000000,0,0,0,14.31972218,0.05823303,-0.02506398,1.02506398,6.94322745
48600,0.26348302,0.26348302,443,1.00000000,0.26348302,nan,0.00000000,0,0,0,8.90920162,0.07024330,-0.06034366,1.06034366,6.66274571
48700,0.87853116,0.87853116,388,1.00000000,0.87853116,nan,0.00000000,0,0,0,8.80456257,0.06076074,0.07436070,0.92563930,10.59122435
48800,0.32671031,0.32671031,170,0.99999996,0.32671026,nan,0.00000000,0,0,0,10.66902065,0.06838637,0.08351860,0.91648140,4.28487118
48900,0.52858776,0.52858776,320,1.00000000,0.52858776,nan,0.00000000,0,0,0,11.02027798,0.07668146,0.24390634,0.75609366,9.06587664
49000,5.46409082,5.46409082,295,1.00000000,5.46409082,nan,0.00000000,0,0,0,1.37307549,0.00992878,-0.06307623,1.06307623,63.82509613
49100,0.78127289,0.78127289,356,1.00000000,0.78127289,nan,0.52716159,0,0,0,28.15327454,0.10598988,0.10919816,0.89080184,18.70497131
49200,0.36930776,0.36930776,240,1.00000000,0.36930776,nan,0.38673703,0,0,0,20.78663063,0.09851554,0.11786799,0.88213201,11.41499949
49300,0.50266582,0.50266582,116,0.99999083,0.50264739,nan,0.30312458,0,0,0,18.32355690,0.10624202,-0.07855300,1.07855300,9.86356004
49400,0.46483162,0.46483162,60,0.99752125,0.46023992,nan,0.14638134,0,0,0,13.94316864,0.05490067,0.05344666,0.94655334,8.99386597
49500,0.20257966,0.20257966,430,1.00000000,0.20257966,nan,0.01914309,0,0,0,13.34695816,0.07105038,0.08225706,0.91774294,3.79828566
49600,0.49365234,0.49365234,308,1.00000000,0.49365234,nan,0.00000000,0,0,0,12.04121494,0.06620773,-0.08594644,1.08594644,8.40860939
49700,0.32732779,0.32732779,227,1.00000000,0.32732779,nan,0.00000000,0,0,0,16.82075119,0.17265159,0.11062401,0.88937599,4.41814423
49800,0.56273776,0.56273776,340,1.00000000,0.56273776,nan,0.00000000,0,0,0,10.37065506,0.05917834,0.07083247,0.92916753,7.56488419
49900,0.32495964,0.32495964,439,1.00000000,0.32495964,nan,0.00000000,0,0,0,17.56456375,0.15895551,-0.06008359,1.06008359,7.08495760
50000,6.00398731,6.00398731,183,0.99999999,6.00398704,nan,0.00000000,0,0,0,1.37257564,0.01229646,-0.16859804,1.16859804,67.89247131
50100,1.14649403,1.14649403,468,1.00000000,1.14649403,nan,1.08218497,0,0,0,11.70613289,0.10434529,0.02020291,0.97979709,20.75468572
50200,0.39274466,0.39274466,63,0.99816370,0.38986780,nan,1.31969318,0,0,0,12.13247299,0.08077247,0.09652588,0.90347412,nan
50300,1.47782195,1.47782195,45,0.98889100,1.41323966,nan,1.72162689,0,0,0,11.82440567,0.05997578,-0.09115292,1.09115292,21.23764801
50400,0.81293714,0.81293714,271,1.00000000,0.81293714,nan,2.05593601,0,0,0,11.14269543,0.04072607,-0.17231716,1.17231716,15.21055722
50500,1.08871341,1.08871341,361,1.00000000,1.08871341,nan,2.10850484,0,0,0,10.88508224,0.04057515,0.09441719,0.90558281,18.88824654
50600,0.73091686,0.73091686,99,0.99994983,0.73077017,nan,2.15593842,0,0,0,11.25634766,0.05494609,-0.13137699,1.13137699,14.35664511
50700,0.31555575,0.31555575,302,1.00000000,0.31555575,nan,2.21872221,0,0,0,11.39494801,0.04741202,-0.10524068,1.10524068,10.51492381
50800,0.62165862,0.62165862,189,0.99999999,0.62165861,nan,2.23887037,0,0,0,13.10093498,0.06156947,-0.04998345,1.04998345,13.34207201
50900,0.92504144,0.92504144,375,1.00000000,0.92504144,nan,2.26543852,0,0,0,12.32206631,0.02610942,-0.03398254,1.03398254,15.73177719
51000,6.58135557,6.58135557,371,1.00000000,6.58135557,nan,2.26124298,0,0,0,1.36063194,0.01036672,0.07176642,0.92823358,75.14872932
51100,0.34401917,0.34401917,0,0.00000000,0.00000000,nan,0.00000000,0,999,0,15.96741772,0.08417384,-0.07372113,1.07372113,14.81185150
51200,0.57858479,0.57858479,0,0.00000000,0.00000000,nan,0.00000000,0,899,0,13.79669285,0.05600642,0.11430084,0.88569916,14.06285000
51300,1.28769934,1.28769934,1,0.09516258,0.00010560,nan,0.00000000,0,799,0,17.10103607,0.04525094,-0.18722763,1.18722763,24.73044586
51400,0.67439175,0.67439175,0,0.00000000,0.00000000,nan,0.00000000,0,699,0,31.03270149,0.10676551,0.00077903,0.99922097,27.04878426
51500,0.73620474,0.73620474,2,0.18126925,0.00079487,nan,0.00000000,0,599,0,9.94949627,0.04138587,-0.11900993,1.11900993,14.77436606
51600,0.21891750,0.21891750,8,0.55067104,0.02013026,nan,0.00000000,0,499,0,22.25279427,0.08537850,-0.06157267,1.06157267,13.03926992
51700,0.34525797,0.34525797,1,0.09516258,0.00002831,nan,0.00000000,0,399,0,27.09815788,0.07680884,-0.11005632,1.11005632,16.40204430
51800,0.26285714,0.26285714,4,0.32967995,0.00310520,nan,0.00000000,0,299,0,21.08204460,0.08028945,0.03681581,0.96318419,16.30168486
51900,0.65437239,0.65437239,3,0.25918178,0.00295286,nan,0.00000000,0,199,0,14.53827572,0.05306807,-0.01731979,1.01731979,15.86634026
52000,5.81331158,5.81331158,2,0.18126925,0.00627654,nan,0.00000000,0,99,0,1.46910238,0.00789701,-0.06510143,1.06510143,67.62279053
52100,0.41612479,0.41612479,3,0.25918178,0.00187777,nan,0.00000000,0,0,0,18.06658745,0.05631170,0.04146669,0.95853331,12.56898861
52200,0.60892606,0.60892606,8,0.55067104,0.05599297,nan,0.00000000,0,0,0,12.73137569,0.07031602,-0.00494226,1.00494226,13.42846870
52300,0.56682903,0.56682903,8,0.55067104,0.05212199,nan,0.00000000,0,0,0,21.30565643,0.09294841,-0.22764263,1.22764263,17.86022425
52400,1.10783172,1.10783172,8,0.55067104,0.10186916,nan,0.00000000,0,0,0,12.28657818,0.08341884,0.25190342,0.74809658,21.24504471
52500,0.62065208,0.62065208,9,0.59343034,0.07697101,nan,0.00000000,0,0,0,11.26775265,0.02012215,-0.09878020,1.09878020,10.61474562
52600,0.49546140,0.49546140,11,0.66712892,0.09814064,nan,0.00000000,0,0,0,20.31788445,0.10171182,0.06653868,0.93346132,14.68154550
52700,0.64566016,0.64566016,11,0.66712892,0.12789190,nan,0.00000000,0,0,0,14.50503063,0.09176138,-0.02815631,1.02815631,13.11298943
52800,0.37888372,0.37888372,20,0.86466472,0.21178583,nan,0.00000000,0,0,0,11.69246483,0.04930830,0.07338902,0.92661098,13.70479631
52900,0.55990666,0.55990666,16,0.79810348,0.22717077,nan,0.00000000,0,0,0,15.03299618,0.06514403,-0.08696869,1.08696869,11.94465113
53000,4.45651913,4.45651913,9,0.59343034,0.55268129,nan,0.00000000,0,0,0,1.36379552,0.01094944,-0.07876986,1.07876986,53.65520859
