block_index,step,E_k,W_k,mean_familiarity,mean_surprise,mean_gradient_coherence,mean_gradient_novelty,regime_change
636,74699,0.62543864,0.00000000,0.99557343,0.63758834,0.02553775,0.97446225,0
637,74799,0.67650526,0.00000000,0.99931969,0.67825250,-0.00602449,1.00602449,0
638,74899,0.62022718,0.00000000,0.99681163,0.63341962,0.00321690,0.99678310,0
639,74999,0.65549490,0.00000000,0.99235571,0.67606095,0.00422285,0.99577715,0
640,75099,0.58648430,0.02514482,0.87744400,0.87116133,0.03852656,0.96147344,0
641,75199,0.64904095,0.00000000,0.99323693,0.66695578,-0.00904118,1.00904118,0
642,75299,0.60741344,0.00000000,0.99948248,0.60914325,-0.01245480,1.01245480,0
643,75399,0.60144879,0.00000000,0.99630219,0.60846095,0.00374674,0.99625326,0
644,75499,0.57442441,0.00000000,0.99521017,0.58504756,0.02576959,0.97423041,0
645,75599,0.57254737,0.00000000,0.99858455,0.57670871,-0.01463691,1.01463691,0
646,75699,0.52593547,0.00000000,0.99957891,0.52713466,0.00516084,0.99483916,0
647,75799,0.52093475,0.00000000,0.99510809,0.52973924,0.00428946,0.99571054,0
648,75899,0.64178300,0.00000000,0.99391545,0.64958599,0.00104650,0.99895350,0
649,75999,0.68041093,0.00000000,0.99922205,0.68384964,-0.00743174,1.00743174,0
650,76099,0.66106524,0.01272352,0.94819043,0.76817980,0.02621380,0.97378620,0
651,76199,0.55230092,0.00000000,0.99183067,0.55923277,0.00751978,0.99248022,0
652,76299,0.61732889,0.00000000,0.99643585,0.62529723,0.01139841,0.98860159,0
653,76399,0.61757446,0.00000000,0.99955963,0.61862704,-0.01574418,1.01574418,0
654,76499,0.57633590,0.00000000,0.99944309,0.57781832,-0.00143281,1.00143281,0
655,76599,0.59438074,0.00000000,0.99163255,0.61405251,-0.00496609,1.00496609,0
656,76699,0.54693973,0.00000000,0.99938311,0.54824034,-0.00365010,1.00365010,0
657,76799,0.64374820,0.00000000,0.99330417,0.65623076,0.00434058,0.99565942,0
658,76899,0.49802337,0.00000000,0.99803650,0.50375882,0.00625517,0.99374483,0
659,76999,0.66107098,0.00000000,0.99664835,0.66741458,-0.01146249,1.01146249,0
660,77099,0.67095037,0.09804350,0.90902984,0.94581440,0.08286909,0.91713091,0
661,77199,0.59074813,0.00000000,0.99568000,0.59846692,0.00157535,0.99842465,0
662,77299,0.65256456,0.00000000,0.99775070,0.65843406,0.01719960,0.98280040,0
663,77399,0.65187631,0.00000000,0.99382905,0.66323981,0.03253856,0.96746144,0
664,77499,0.63317497,0.00000000,0.99778230,0.63778904,-0.02349117,1.02349117,0
665,77599,0.57474590,0.00000000,0.99986328,0.57507232,0.00484002,0.99515998,0
666,77699,0.61303881,0.00000000,0.99907227,0.61527133,-0.01694127,1.01694127,0
667,77799,0.59770314,0.00000000,0.99973344,0.59826750,-0.00176050,1.00176050,0
668,77899,0.59386929,0.00000000,0.99952797,0.59507142,0.01253137,0.98746863,0
669,77999,0.61611651,0.00000000,0.99997192,0.61623573,-0.00380133,1.00380133,0
670,78099,0.72355871,0.11528544,0.93055241,0.83724644,0.13522611,0.86477389,0
671,78199,0.59141692,0.00000000,0.99995767,0.59160329,-0.00299285,1.00299285,0
672,78299,0.57664308,0.00000000,0.99952777,0.57772553,-0.00234935,1.00234935,0
673,78399,0.60131344,0.00000000,0.99947634,0.60267055,-0.01409647,1.01409647,0
674,78499,0.53780245,0.00000000,0.99974899,0.53854105,-0.01254776,1.01254776,0
675,78599,0.57385896,0.00000000,0.99661479,0.58079044,-0.02845692,1.02845692,0
676,78699,0.62079380,0.00000000,0.99939816,0.62158777,-0.00790060,1.00790060,0
677,78799,0.64380786,0.00000000,0.99821443,0.64695958,0.01197563,0.98802437,0
678,78899,0.68565979,0.00000000,0.99937836,0.68757518,0.01322904,0.98677096,0
679,78999,0.68930482,0.00000000,0.99973466,0.69018233,-0.01068963,1.01068963,0
680,79099,0.82050820,0.25230111,0.89635578,1.15784709,0.06563222,0.93436778,0
681,79199,0.53825920,0.06119128,0.99995887,0.53836663,-0.00768628,1.00768628,0
682,79299,0.65305305,0.00000000,0.99973889,0.65366566,0.01038618,0.98961382,0
683,79399,0.57997464,0.00000000,0.99980520,0.58054826,-0.00564618,1.00564618,0
684,79499,0.71314648,0.00000000,0.99925446,0.71485521,-0.01033441,1.01033441,0
685,79599,0.67077315,0.00000000,0.99851019,0.67452791,-0.01091022,1.01091022,0
686,79699,0.60963264,0.00000000,0.99739007,0.61810846,0.00070332,0.99929668,0
687,79799,0.66241131,0.00000000,0.99887716,0.66450102,-0.02393763,1.02393763,0
688,79899,0.63486295,0.00000000,0.99769874,0.64181106,-0.00352642,1.00352642,0
689,79999,0.62370038,0.00000000,0.99972518,0.62434935,-0.02719550,1.02719550,0
690,80099,1.13040582,0.55638549,0.89850870,1.45626983,0.02224743,0.97775257,0
691,80199,0.57242821,0.40326755,0.99832019,0.57544300,-0.04089171,1.04089171,0
692,80299,0.56823590,0.24260497,0.99983234,0.56852711,0.00863440,0.99136560,0
693,80399,0.59290777,0.10789883,0.99958618,0.59357486,0.01783713,0.98216287,0
694,80499,0.56377038,0.00000000,0.99862115,0.56550841,0.00275236,0.99724764,0
695,80599,0.54663046,0.00000000,0.99943751,0.54879731,0.01076908,0.98923092,0
696,80699,0.58897316,0.00000000,0.99944476,0.59050991,0.01117841,0.98882159,0
697,80799,0.61169822,0.00000000,0.99378310,0.62929223,-0.00183871,1.00183871,0
698,80899,0.54793365,0.00000000,0.99924749,0.54923475,0.00342982,0.99657018,0
699,80999,0.59792886,0.00000000,0.99768901,0.60480987,-0.00073051,1.00073051,0
700,81099,0.76801854,0.13214996,0.94385290,0.90210375,0.02970996,0.97029004,0
701,81199,0.59647223,0.00178890,0.99954098,0.59834301,-0.01034430,1.01034430,0
702,81299,0.62882406,0.00000000,0.99990379,0.62917503,-0.00049265,1.00049265,0
703,81399,0.62317198,0.00000000,0.99948105,0.62482959,-0.01140452,1.01140452,0
704,81499,0.64701262,0.00000000,0.99527539,0.66231247,-0.00805187,1.00805187,0
705,81599,0.62548808,0.00000000,0.99861965,0.62906132,-0.00631485,1.00631485,0
706,81699,0.65071185,0.00000000,0.99997057,0.65079815,0.01064917,0.98935083,0
707,81799,0.62368046,0.00000000,0.99920559,0.62589152,0.01862865,0.98137135,0
708,81899,0.59356797,0.00000000,0.99715702,0.59920821,-0.00226125,1.00226125,0
709,81999,0.65132536,0.00000000,0.99349156,0.66435275,-0.01511357,1.01511357,0
710,82099,0.70324862,0.06272054,0.94754753,0.80330342,0.07503504,0.92496496,0
711,82199,0.52534587,0.00000000,0.99874417,0.52745390,0.01073997,0.98926003,0
712,82299,0.58174850,0.00000000,0.99891220,0.58499239,-0.01463396,1.01463396,0
713,82399,0.61676257,0.00000000,0.99883922,0.62210134,0.01099759,0.98900241,0
714,82499,0.62422930,0.00000000,0.99995866,0.62441132,-0.00333385,1.00333385,0
715,82599,0.68405985,0.00000000,0.99896526,0.68871618,-0.00817790,1.00817790,0
716,82699,0.63779392,0.00000000,0.99766832,0.64459075,-0.00615168,1.00615168,0
717,82799,0.61850629,0.00000000,0.99953271,0.62001059,0.00538072,0.99461928,0
718,82899,0.61510033,0.00000000,0.99710524,0.62136231,0.01037801,0.98962199,0
719,82999,0.61812985,0.00000000,0.99996815,0.61819806,0.01208538,0.98791462,0
720,83099,0.76614175,0.09873600,0.95957215,0.87495231,0.03052704,0.96947296,0
721,83199,0.55750410,0.00000000,0.99991481,0.55782881,0.00052150,0.99947850,0
722,83299,0.58881692,0.00000000,0.99979399,0.58922283,-0.00315861,1.00315861,0
723,83399,0.62370941,0.00000000,0.99989749,0.62386104,-0.00130219,1.00130219,0
724,83499,0.61523105,0.00000000,0.99991694,0.61540483,-0.00455896,1.00455896,0
725,83599,0.54325955,0.00000000,0.99983658,0.54352655,-0.00727488,1.00727488,0
726,83699,0.54665027,0.00000000,0.99664127,0.55081731,-0.00583516,1.00583516,0
727,83799,0.62498904,0.00000000,0.99549251,0.63778340,0.00713471,0.99286529,0
728,83899,0.73028245,0.00580938,0.99859766,0.73312351,0.00582503,0.99417497,0
729,83999,0.65111712,0.00000000,0.99942055,0.65327971,-0.00940730,1.00940730,0
730,84099,0.76876831,0.11066810,0.96200993,0.86908618,0.01724850,0.98275150,0
731,84199,0.51340573,0.00000000,0.99921802,0.51451980,-0.00073476,1.00073476,0
732,84299,0.58962354,0.00000000,0.99969693,0.59029844,0.00536639,0.99463361,0
733,84399,0.66133561,0.00000000,0.99908121,0.66375156,0.01135691,0.98864309,0
734,84499,0.64084445,0.00000000,0.99998778,0.64089710,-0.01106109,1.01106109,0
735,84599,0.59531087,0.00000000,0.99800732,0.59915288,0.00991590,0.99008410,0
736,84699,0.62110692,0.00000000,0.99950918,0.62214712,-0.00128964,1.00128964,0
737,84799,0.61398508,0.00000000,0.99999652,0.61399320,-0.01131179,1.01131179,0
738,84899,0.62405235,0.00000000,0.99993653,0.62423135,0.02359770,0.97640230,0
739,84999,0.54197055,0.00000000,0.99995600,0.54202114,0.01981376,0.98018624,0
740,85099,0.76974966,0.28795708,0.82955020,1.24118764,0.08153332,0.91846668,0
741,85199,0.52210714,0.07584591,0.99999994,0.52210723,-0.01711852,1.01711852,0
742,85299,0.51077161,0.00000000,0.99998331,0.51080921,0.01966451,0.98033549,0
743,85399,0.51177124,0.00000000,0.99999679,0.51177599,-0.00467282,1.00467282,0
744,85499,0.68366223,0.00000000,0.99916514,0.68783669,-0.00316296,1.00316296,0
745,85599,0.66484346,0.00000000,0.99203228,0.68515194,0.00799484,0.99200516,0
746,85699,0.64396031,0.00000000,0.99939885,0.64543046,0.01180595,0.98819405,0
747,85799,0.53809292,0.00000000,0.99999888,0.53809474,0.00247315,0.99752685,0
748,85899,0.61066852,0.00000000,0.99999053,0.61068926,0.01293844,0.98706156,0
749,85999,0.54051372,0.00000000,0.99999228,0.54053086,-0.00459727,1.00459727,0
750,86099,0.79615022,0.27907126,0.84876734,1.29198798,0.04082141,0.95917859,0
751,86199,0.53140704,0.07577567,0.99999505,0.53141689,-0.01460760,1.01460760,0
752,86299,0.59994621,0.00000000,0.99989205,0.60020199,-0.01580982,1.01580982,0
753,86399,0.64567304,0.00000000,0.99991310,0.64585072,0.01484628,0.98515372,0
754,86499,0.55726559,0.00000000,0.99932266,0.55954775,0.00727859,0.99272141,0
755,86599,0.50921133,0.00000000,0.99993164,0.50939358,-0.00803409,1.00803409,0
756,86699,0.78927423,0.05856954,0.99972511,0.79131660,-0.00780265,1.00780265,0
757,86799,0.55656747,0.00000000,0.99999970,0.55656808,0.01421079,0.98578921,0
758,86899,0.57161433,0.00000000,0.99999998,0.57161437,0.00592686,0.99407314,0
759,86999,0.63687384,0.00000000,0.99998727,0.63689935,0.01113770,0.98886230,0
760,87099,0.74291027,0.10987186,0.93725295,0.90563448,0.02896322,0.97103678,0
761,87199,0.69957225,0.07545503,0.99998640,0.69960289,-0.00466018,1.00466018,0
762,87299,0.54441361,0.00000000,0.99821959,0.54890260,-0.01564668,1.01564668,0
763,87399,0.67852825,0.00000000,0.99371463,0.68306560,0.02244109,0.97755891,0
764,87499,0.64316422,0.00000000,0.99560275,0.66580777,0.00212532,0.99787468,0
765,87599,0.66264905,0.00000000,0.99855114,0.66654719,-0.00017650,1.00017650,0
766,87699,0.64311019,0.00000000,0.99969577,0.64352161,-0.01632667,1.01632667,0
767,87799,0.57121897,0.00000000,0.99977016,0.57182991,-0.01777392,1.01777392,0
768,87899,0.65657410,0.00000000,0.99996614,0.65670324,-0.01127412,1.01127412,0
769,87999,0.61644700,0.00000000,0.99980095,0.61726336,0.00197577,0.99802423,0
770,88099,0.75635863,0.08040749,0.96774068,0.86082150,0.02661349,0.97338651,0
771,88199,0.54817658,0.00000000,0.99998951,0.54819520,-0.00422807,1.00422807,0
772,88299,0.54365411,0.00000000,0.99990828,0.54381880,0.01590965,0.98409035,0
773,88399,0.53187182,0.00000000,0.99726639,0.53726697,-0.03098405,1.03098405,0
774,88499,0.71502393,0.00000000,0.99996379,0.71517140,0.01025948,0.98974052,0
775,88599,0.61585290,0.00000000,0.99999216,0.61587418,0.00599621,0.99400379,0
776,88699,0.76016881,0.02817098,0.99924508,0.76315933,-0.00858192,1.00858192,0
777,88799,0.85834068,0.15916793,0.99676424,0.87045465,-0.00432183,1.00432183,0
778,88899,0.66312479,0.08487367,0.99991739,0.66341517,-0.01976136,1.01976136,0
779,88999,0.56566351,0.00000000,0.99982655,0.56589528,-0.00684068,1.00684068,0
780,89099,0.63350745,0.03908460,0.92822796,0.77727006,0.05064286,0.94935714,0
781,89199,0.50119466,0.00000000,0.99947677,0.50219932,0.00181199,0.99818801,0
782,89299,0.48938524,0.00000000,0.99993475,0.48951351,-0.00076558,1.00076558,0
783,89399,0.64772096,0.00000000,0.99980527,0.64836039,-0.00557764,1.00557764,0
784,89499,0.63593707,0.00000000,0.99986454,0.63628724,0.00317146,0.99682854,0
785,89599,0.74697191,0.01162128,0.99978716,0.74742517,-0.01566246,1.01566246,0
786,89699,0.57581227,0.00000000,0.99831014,0.58136848,0.00720502,0.99279498,0
787,89799,0.61861218,0.00000000,0.99989933,0.61886275,0.00832591,0.99167409,0
788,89899,0.67079627,0.00000000,0.99994137,0.67111653,0.01013218,0.98986782,0
789,89999,0.60175310,0.00000000,0.99974799,0.60223640,0.01560394,0.98439606,0
790,90099,0.60050739,0.03118182,0.90319598,0.78129917,0.13508722,0.86491278,0
791,90199,0.58955178,0.00000000,0.99970649,0.59104547,0.00174766,0.99825234,0
792,90299,0.65668424,0.00000000,0.99080565,0.66321134,-0.00987551,1.00987551,0
793,90399,0.68938189,0.00000000,0.99984648,0.69053176,0.00914006,0.99085994,0
794,90499,0.56340353,0.00000000,0.99984793,0.56375570,-0.00741916,1.00741916,0
795,90599,0.56178572,0.00000000,0.99837890,0.56471168,0.00370625,0.99629375,0
796,90699,0.71384641,0.00000000,0.99966288,0.71500628,0.00251670,0.99748330,0
797,90799,0.59119108,0.00000000,0.99991706,0.59139602,-0.00948591,1.00948591,0
798,90899,0.62950702,0.00000000,0.99989907,0.62969862,-0.00530204,1.00530204,0
799,90999,0.57311027,0.00000000,0.99989083,0.57332931,-0.00723729,1.00723729,0
800,91099,1.12590476,0.61715624,0.82521978,1.65341410,0.06578393,0.93421607,0
801,91199,0.51507580,0.40288367,0.99745744,0.52086656,-0.02200369,1.02200369,0
802,91299,0.52192972,0.19003178,0.99990821,0.52206645,0.01727778,0.98272222,0
803,91399,0.61133076,0.06800623,0.99980655,0.61185758,-0.01153308,1.01153308,0
804,91499,0.53474083,0.00000000,0.99976706,0.53517748,0.01225983,0.98774017,0
805,91599,0.63459275,0.00000000,0.99999728,0.63459656,0.01743957,0.98256043,0
806,91699,0.65223830,0.00000000,0.99998997,0.65226501,0.01412855,0.98587145,0
807,91799,0.66541934,0.00000000,0.99717076,0.67155512,0.00529103,0.99470897,0
808,91899,0.62775823,0.00000000,0.99999577,0.62776382,-0.00204243,1.00204243,0
809,91999,0.54745446,0.00000000,0.99998727,0.54749387,-0.00644039,1.00644039,0
810,92099,0.73988323,0.07007705,0.96205376,0.83091323,-0.00084318,1.00084318,0
811,92199,0.68420145,0.02133382,0.99957278,0.68512925,-0.00811797,1.00811797,0
812,92299,0.51468141,0.00000000,0.99665440,0.51862062,-0.00750093,1.00750093,0
813,92399,0.58591880,0.00000000,0.99880220,0.58704274,0.00623895,0.99376105,0
814,92499,0.57857092,0.00000000,0.99991442,0.57873787,-0.01392012,1.01392012,0
815,92599,0.56295450,0.00000000,0.99983451,0.56332567,0.00497720,0.99502280,0
816,92699,0.58857579,0.00000000,0.99999783,0.58858017,0.00963058,0.99036942,0
817,92799,0.58568930,0.00000000,0.99992926,0.58585740,-0.02807377,1.02807377,0
818,92899,0.60235563,0.00000000,0.99837132,0.60541849,-0.00638266,1.00638266,0
819,92999,0.71649770,0.00000000,0.99806541,0.71869647,-0.01710544,1.01710544,0
820,93099,0.76188494,0.09685360,0.95354633,0.89194116,0.08865654,0.91134346,0
821,93199,0.55205434,0.00000000,0.99994177,0.55226414,0.00565585,0.99434415,0
822,93299,0.55314919,0.00000000,0.99838655,0.55611579,0.02764704,0.97235296,0
823,93399,0.59082249,0.00000000,0.99899115,0.59575594,0.00161524,0.99838476,0
824,93499,0.58926994,0.00000000,0.99997566,0.58932347,0.00417838,0.99582162,0
825,93599,0.68590929,0.00000000,0.99994984,0.68605205,0.00654665,0.99345335,0
826,93699,0.53026741,0.00000000,0.99969670,0.53069461,0.00424413,0.99575587,0
827,93799,0.51247665,0.00000000,0.99889300,0.51438164,0.00860312,0.99139688,0
828,93899,0.64771538,0.00000000,0.99979453,0.64884715,0.01533502,0.98466498,0
829,93999,0.77953387,0.05174436,0.99928209,0.78383972,-0.00330575,1.00330575,0
830,94099,0.75670476,0.15482015,0.95237747,0.91234780,-0.00481206,1.00481206,0
831,94199,0.55670653,0.00000000,0.99796928,0.55875589,0.00702618,0.99297382,0
832,94299,0.57855475,0.00000000,0.99548386,0.58557796,-0.00438371,1.00438371,0
833,94399,0.64543348,0.00000000,0.99999383,0.64544555,0.02376005,0.97623995,0
834,94499,0.60831850,0.00000000,0.99974017,0.60927980,0.01978284,0.98021716,0
835,94599,0.63652580,0.00000000,0.99996235,0.63665076,0.00631417,0.99368583,0
836,94699,0.65819289,0.00000000,0.99917815,0.66048272,0.01962739,0.98037261,0
837,94799,0.64713763,0.00000000,0.99993728,0.64728762,-0.02611904,1.02611904,0
838,94899,0.58980515,0.00000000,0.98991726,0.59286157,-0.00418098,1.00418098,0
839,94999,0.69579723,0.00000000,0.99885183,0.69799191,-0.01012974,1.01012974,0
840,95099,0.82385687,0.16437183,0.95628806,0.90063843,0.03724311,0.96275689,0
841,95199,0.75384371,0.19004510,0.99657584,0.76435225,0.00850026,0.99149974,0
842,95299,0.62903670,0.08890155,0.99726818,0.63481634,-0.00106987,1.00106987,0
843,95399,0.66717701,0.01954604,0.99983651,0.66794157,0.02298500,0.97701500,0
844,95499,0.55321225,0.00000000,0.99993400,0.55333244,0.00390578,0.99609422,0
845,95599,0.57165880,0.00000000,0.99993612,0.57186093,-0.00655592,1.00655592,0
846,95699,0.63879975,0.00000000,0.99996551,0.63889274,-0.00640465,1.00640465,0
847,95799,0.55869214,0.00000000,0.99688498,0.56320715,-0.00824817,1.00824817,0
848,95899,0.73800525,0.00346738,0.99979684,0.73824995,0.00486732,0.99513268,0
849,95999,0.60392238,0.00000000,0.99988520,0.60438901,0.00427057,0.99572943,0
850,96099,0.63776059,0.00000000,0.95266522,0.76220918,0.00597919,0.99402081,0
851,96199,0.58321496,0.00000000,0.99981774,0.58360585,0.01901317,0.98098683,0
852,96299,0.58221957,0.00000000,0.99878157,0.58454281,0.01798050,0.98201950,0
853,96399,0.67690148,0.00000000,0.99897958,0.67984839,0.02289119,0.97710881,0
854,96499,0.70550489,0.00000000,0.99861357,0.70647329,-0.00565971,1.00565971,0
855,96599,0.64236805,0.00000000,0.99978223,0.64318982,-0.00084518,1.00084518,0
856,96699,0.62471216,0.00000000,0.99894922,0.62748010,-0.00653427,1.00653427,0
857,96799,0.66466623,0.00000000,0.99809812,0.66826835,-0.01361747,1.01361747,0
858,96899,0.79962373,0.06372175,0.99961661,0.80011289,-0.00043110,1.00043110,0
859,96999,0.63962661,0.00000000,0.99979164,0.64024670,0.02186273,0.97813727,0
860,97099,0.66424991,0.00000000,0.96848224,0.71567697,0.04014812,0.95985188,0
861,97199,0.68301464,0.00000000,0.99769528,0.68719165,-0.00383729,1.00383729,0
862,97299,0.54927014,0.00000000,0.99950096,0.55056791,0.01358100,0.98641900,0
863,97399,0.61816000,0.00000000,0.99980342,0.61953458,0.01001392,0.98998608,0
864,97499,0.64208521,0.00000000,0.99783944,0.64628621,-0.00174663,1.00174663,0
865,97599,0.58892119,0.00000000,0.99889693,0.59016257,0.00363505,0.99636495,0
866,97699,0.55494701,0.00000000,0.99940422,0.55642289,0.01092302,0.98907698,0
867,97799,0.78395515,0.04711459,0.99975821,0.78551142,0.00556170,0.99443830,0
868,97899,0.56448125,0.00000000,0.99983211,0.56471447,0.00727946,0.99272054,0
869,97999,0.53876192,0.00000000,0.99966524,0.53971981,0.02511014,0.97488986,0
870,98099,0.71809716,0.04530963,0.96264771,0.78177638,0.05306523,0.94693477,0
871,98199,0.56806146,0.00000000,0.99892324,0.56964129,-0.00205067,1.00205067,0
872,98299,0.60565821,0.00000000,0.99895562,0.60715152,0.00137488,0.99862512,0
873,98399,0.68777269,0.00000000,0.99963674,0.68866126,0.00740640,0.99259360,0
874,98499,0.57102455,0.00000000,0.99914109,0.57250674,-0.00735657,1.00735657,0
875,98599,0.60957532,0.00000000,0.99997684,0.60968814,0.01344197,0.98655803,0
876,98699,0.64624786,0.00000000,0.99998462,0.64630386,-0.00769497,1.00769497,0
877,98799,0.60803032,0.00000000,0.99981442,0.60851916,0.02824031,0.97175969,0
878,98899,0.70087658,0.00000000,0.99254162,0.70520315,0.00481739,0.99518261,0
879,98999,0.64620353,0.00000000,0.99937196,0.64794521,-0.01697941,1.01697941,0
880,99099,0.68749470,0.02581749,0.95282609,0.76729269,0.06857789,0.93142211,0
881,99199,0.68446188,0.00000000,0.99969202,0.68490797,-0.00840232,1.00840232,0
882,99299,0.68088281,0.00000000,0.99955874,0.68206701,-0.00407738,1.00407738,0
883,99399,0.57149119,0.00000000,0.99985971,0.57171335,0.01908220,0.98091780,0
884,99499,0.74221796,0.00427104,0.99946068,0.74445739,-0.01448531,1.01448531,0
885,99599,0.64443430,0.00000000,0.99727261,0.64889742,-0.00850950,1.00850950,0
886,99699,0.73842934,0.00000000,0.99999282,0.73845777,0.02092660,0.97907340,0
887,99799,0.68086375,0.00000000,0.99999635,0.68088787,-0.00680064,1.00680064,0
888,99899,0.72643881,0.00000000,0.99998595,0.72661401,0.01668674,0.98331326,0
889,99999,0.53096085,0.00000000,0.99999849,0.53096369,0.01306566,0.98693434,0
890,100099,1.20694110,0.69122386,0.87274666,1.74285048,0.00991584,0.99008416,0
891,100199,1.73808506,1.72396436,0.98053383,1.83392958,-0.04983166,1.04983166,0
892,100299,1.16278950,2.21851639,0.96248913,1.32463820,-0.00153953,1.00153953,0
893,100399,0.95309736,2.47555184,0.97037259,1.03178041,0.00917467,0.99082533,0
894,100499,0.87439307,2.62823458,0.98952420,0.90121679,-0.02323626,1.02323626,1
895,101599,0.12652706,0.00000000,0.54046797,0.79502881,0.00356086,0.99643914,0
896,101699,0.10971679,0.00000000,0.57238612,0.57339871,0.01143053,0.98856947,0
897,101799,0.14245467,0.00000000,0.57693439,0.66311396,-0.01502949,1.01502949,0
898,101899,0.14121952,0.00000000,0.57794927,0.73539822,-0.01672463,1.01672463,0
899,101999,0.17908382,0.00000000,0.66348398,0.61296864,0.00555624,0.99444376,0
900,102099,0.18993831,0.00000000,0.47746373,1.35190312,0.20733363,0.79266637,0
901,102199,0.17409882,0.00000000,0.52060742,1.08479437,0.11160409,0.88839591,0
902,102299,0.19157100,0.00000000,0.65736432,0.66613999,-0.01235572,1.01235572,0
903,102399,0.21878882,0.00000000,0.83180550,0.41717272,0.04071854,0.95928146,0
904,102499,0.25136677,0.00000000,0.83378245,0.45524104,-0.01919872,1.01919872,0
905,102599,0.24902246,0.00000000,0.85980761,0.43430964,0.00746765,0.99253235,0
906,102699,0.27796950,0.00000000,0.84199040,0.49558429,-0.00859740,1.00859740,0
907,102799,0.32405685,0.00000000,0.91540844,0.45845656,0.01231055,0.98768945,0
908,102899,0.39080783,0.00000000,0.90372525,0.55049892,0.01403457,0.98596543,0
909,102999,0.44945989,0.00000000,0.90407976,0.60666892,-0.00205569,1.00205569,0
910,103099,0.29014226,0.00000000,0.56506975,1.19937135,0.03419908,0.96580092,0
911,103199,0.45532227,0.00000000,0.91242051,0.62380330,0.01620078,0.98379922,0
912,103299,0.47388007,0.00000000,0.89081558,0.65852050,-0.00735470,1.00735470,0
913,103399,0.41194668,0.00000000,0.88220199,0.60271173,-0.00231141,1.00231141,0
914,103499,0.41940690,0.00000000,0.92029691,0.55652635,-0.01191220,1.01191220,0
915,103599,0.45253210,0.00000000,0.86558292,0.68669658,0.00035011,0.99964989,0
916,103699,0.42158269,0.00000000,0.90949740,0.56986476,0.00875841,0.99124159,0
917,103799,0.47945598,0.00000000,0.92818419,0.60341961,0.00290045,0.99709955,0
918,103899,0.54849764,0.00000000,0.94878870,0.64564488,-0.03230231,1.03230231,0
919,103999,0.55893686,0.00000000,0.93837463,0.67401245,-0.00611314,1.00611314,0
920,104099,0.42635986,0.00000000,0.61493947,1.45732631,0.10003598,0.89996402,0
921,104199,0.82604282,0.00000000,0.64808146,1.82230240,0.02146980,0.97853020,0
922,104299,0.47132222,0.00000000,0.95167636,0.56290805,-0.02265624,1.02265624,0
923,104399,0.39816141,0.00000000,0.94001032,0.47177091,0.03154829,0.96845171,0
924,104499,0.41065530,0.00000000,0.96341698,0.45951675,0.04811110,0.95188890,0
925,104599,0.39548153,0.00000000,0.96006721,0.45092581,0.04581811,0.95418189,0
926,104699,0.48393406,0.00000000,0.97258620,0.52447758,0.04428118,0.95571882,0
927,104799,0.47608310,0.00000000,0.96224397,0.53950010,0.01712871,0.98287129,0
928,104899,0.53862688,0.00000000,0.94859352,0.62105276,0.00758521,0.99241479,0
929,104999,0.52917522,0.00000000,0.94319271,0.61891788,0.00702343,0.99297657,0
930,105099,0.51481781,0.11611792,0.81224361,0.85606366,0.00385939,0.99614061,0
931,105199,0.47537155,0.08872127,0.92166294,0.61326987,0.02174834,0.97825166,0
932,105299,0.51062395,0.05301254,0.94987411,0.60549026,0.01109152,0.98890848,0
933,105399,0.58245283,0.04643060,0.96858014,0.62357543,-0.00127779,1.00127779,0
934,105499,0.54599112,0.00000000,0.97463771,0.60199563,-0.00897900,1.00897900,0
935,105599,0.63483381,0.04775896,0.96990140,0.69703296,0.00339382,0.99660618,0
936,105699,0.64376310,0.09926157,0.96801909,0.69919689,-0.01271519,1.01271519,0
937,105799,0.59051099,0.10795141,0.96475775,0.65949205,-0.00297128,1.00297128,0
938,105899,0.63452032,0.17219628,0.95940394,0.74006350,-0.00980670,1.00980670,0
939,105999,0.62775163,0.24215306,0.93902357,0.73596921,-0.02114095,1.02114095,0
940,106099,0.58015676,0.42009139,0.79285009,1.06217667,0.01856122,0.98143878,0
941,106199,0.59023366,0.44602985,0.94933498,0.66937609,0.01537356,0.98462644,0
942,106299,0.50628635,0.39624048,0.93945482,0.60410517,0.02657705,0.97342295,0
943,106399,0.61289004,0.42153848,0.96435938,0.69694352,-0.00136397,1.00136397,0
944,106499,0.63072243,0.46008478,0.96431212,0.70871352,-0.00095282,1.00095282,0
945,106599,0.56694861,0.40813942,0.97669412,0.60420209,-0.00615659,1.00615659,0
946,106699,0.69368959,0.49387342,0.96941633,0.76580905,-0.00632862,1.00632862,0
947,106799,0.59563255,0.48281985,0.97089725,0.65875871,0.02391178,0.97608822,0
948,106899,0.62851456,0.52042196,0.96157983,0.71261917,0.00410848,0.99589152,0
949,106999,0.64247521,0.53959147,0.98086019,0.68040307,0.01059708,0.98940292,0
950,107099,0.70723718,0.81053455,0.78604139,1.21906672,0.02409818,0.97590182,0
951,107199,0.58713793,0.76206925,0.98632399,0.61586603,-0.00506404,1.00506404,0
952,107299,0.60423906,0.74427116,0.98130340,0.63896347,0.00975490,0.99024510,0
953,107399,0.60356835,0.74512407,0.96954808,0.67386376,0.00226115,0.99773885,0
954,107499,0.64757178,0.74730797,0.99157609,0.66417238,0.01393180,0.98606820,0
955,107599,0.63063875,0.75812659,0.97427628,0.68040283,0.00361228,0.99638772,0
