step,bucket_id,prediction_error,trust_distance,baseline_error_mean,baseline_error_std,z_score,L_t
36420,39,0.02454953,1.19562521,0.00922032,0.00100000,15.32921318,5.00000000
36437,39,0.20639895,1.15618259,0.00922032,0.00100000,197.17863534,5.00000000
36461,39,0.06520013,1.16779184,0.00922032,0.00100000,55.97981714,5.00000000
36751,45,0.00700164,0.99610051,0.00971768,0.00100000,-2.85898172,-5.00000000
36765,45,0.18515311,1.70603409,0.00971768,0.00100000,175.43542860,5.00000000
36774,45,0.04573678,0.72196335,0.00971768,0.00100000,36.01910439,5.00000000
36784,45,0.10204554,0.82411744,0.00971768,0.00100000,92.32785887,5.00000000
36788,45,0.01260057,0.98207588,0.00986182,0.00100000,2.88289318,-0.11710682
36813,45,0.16469752,0.81248446,0.00986182,0.00100000,154.83570085,5.00000000
37110,74,0.05212224,1.06332693,0.00928195,0.00100000,42.84029313,5.00000000
37111,40,0.06183728,0.75856220,0.00737629,0.00100000,54.46099387,5.00000000
37126,74,0.00612441,1.05291140,0.00912407,0.00100000,-3.15753636,-5.00000000
37127,40,0.09593171,0.96020597,0.00737629,0.00100000,88.55541699,5.00000000
37139,40,0.06586356,1.45677068,0.00737629,0.00100000,58.48727102,5.00000000
37173,40,0.40692114,1.06215250,0.00737629,0.00100000,399.54484983,5.00000000
37234,7,0.01233645,0.87364793,0.00820455,0.00100000,4.13189389,1.13189389
37344,37,0.07769584,0.87995930,0.00922970,0.00100000,68.46613318,5.00000000
37367,37,0.07304622,1.14228732,0.00922970,0.00100000,63.81651553,5.00000000
37416,37,0.04917529,1.20579140,0.00922970,0.00100000,39.94558357,5.00000000
37437,90,0.10675978,0.89157052,0.00658975,0.00100000,100.17003021,5.00000000
37445,90,0.09355923,0.72590348,0.00658975,0.00100000,86.96947324,5.00000000
37453,90,0.00819411,0.90665838,0.00666997,0.00100000,1.60436026,-1.39563974
37492,2,0.23403672,1.22358954,0.00400876,0.00100000,230.02795702,5.00000000
37495,90,0.06668382,0.69111597,0.00666997,0.00100000,60.01385194,5.00000000
37600,2,0.05617782,0.84603775,0.00838605,0.00100000,47.79177346,5.00000000
37603,14,0.15684804,1.05077805,0.00780833,0.00100000,149.03970456,5.00000000
37616,15,0.19384313,1.10057874,0.00725689,0.00100000,186.58623841,5.00000000
37624,2,0.10119786,1.14838417,0.00838605,0.00100000,92.81181398,5.00000000
37787,90,0.03719726,0.97777928,0.00769919,0.00100000,29.49806741,5.00000000
37806,90,0.00944321,0.88847660,0.00778639,0.00100000,1.74401941,-1.25598059
37807,21,0.05395980,1.36542529,0.00904946,0.00100000,44.91034360,5.00000000
37809,90,0.04420209,0.98623449,0.00778639,0.00100000,36.41570051,5.00000000
37816,90,0.03371373,1.34239854,0.00778639,0.00100000,25.92733187,5.00000000
38061,40,0.02753326,0.80532760,0.00404813,0.00100000,23.48513007,5.00000000
38104,40,0.17729586,0.76263900,0.00404813,0.00100000,173.24772531,5.00000000
38112,40,0.02687823,1.15526221,0.00404813,0.00100000,22.83009522,5.00000000
38167,37,0.07759961,1.53375150,0.00510571,0.00100000,72.49390097,5.00000000
38243,14,0.03487378,1.16229350,0.00508120,0.00100000,29.79257973,5.00000000
38262,14,0.12257210,1.58410598,0.00508120,0.00100000,117.49090289,5.00000000
38313,14,0.08231532,1.17216595,0.00508120,0.00100000,77.23411902,5.00000000
38324,14,0.09315592,1.46748581,0.00508120,0.00100000,88.07472130,5.00000000
38519,20,0.18455274,0.88637837,0.00480485,0.00100000,179.74788727,5.00000000
38561,20,0.11178927,1.47201819,0.00480485,0.00100000,106.98441774,5.00000000
38594,20,0.10976753,1.37688738,0.00480485,0.00100000,104.96267832,5.00000000
38607,20,0.02241362,0.90974201,0.00480485,0.00100000,17.60877323,5.00000000
38676,40,0.10869202,0.84145004,0.00616583,0.00100000,102.52619538,5.00000000
38715,40,0.05395664,1.45439502,0.00616583,0.00100000,47.79081341,5.00000000
38718,40,0.29551526,1.06121762,0.00616583,0.00100000,289.34943324,5.00000000
38770,40,0.02537037,1.49423776,0.00616583,0.00100000,19.20454138,5.00000000
38868,21,0.04752091,1.25585982,0.00974362,0.00100000,37.77728781,5.00000000
38951,21,0.03237580,1.20702165,0.00974362,0.00100000,22.63218374,5.00000000
38968,21,0.16526863,1.33989237,0.00974362,0.00100000,155.52501330,5.00000000
38973,20,0.01907319,0.99759682,0.00646999,0.00100000,12.60320251,5.00000000
39118,90,0.07124813,0.97345787,0.00733258,0.00100000,63.91555591,5.00000000
39148,90,0.00800689,0.81961254,0.00736629,0.00100000,0.67431948,-2.32568052
39151,90,0.04834339,0.86969814,0.00736629,0.00100000,40.97709428,5.00000000
39168,90,0.01130256,1.17642466,0.00736629,0.00100000,3.93627239,0.93627239
39172,90,0.02193626,0.91567051,0.00736629,0.00100000,14.56996660,5.00000000
39180,33,0.04024688,1.44898176,0.00804715,0.00100000,32.19972840,5.00000000
39239,45,0.02264570,1.48108515,0.00924727,0.00100000,13.39842929,5.00000000
39243,45,0.05267749,1.31074972,0.00924727,0.00100000,43.43021254,5.00000000
39258,45,0.06389652,1.12290443,0.00924727,0.00100000,54.64924453,5.00000000
39262,45,0.03125904,1.16561854,0.00924727,0.00100000,22.01176968,5.00000000
39312,14,0.08205372,0.72791795,0.00354439,0.00100000,78.50933212,5.00000000
39313,15,0.05950657,1.05165220,0.00761800,0.00100000,51.88857237,5.00000000
39317,14,0.06379235,0.81852584,0.00354439,0.00100000,60.24795986,5.00000000
39321,15,0.09693699,1.48227216,0.00761800,0.00100000,89.31898461,5.00000000
39353,2,0.01157109,0.81089253,0.00513045,0.00100000,6.44064019,3.44064019
39366,2,0.03125006,1.07360473,0.00513045,0.00100000,26.11960268,5.00000000
39378,2,0.01349623,0.64350513,0.00513045,0.00100000,8.36578017,5.00000000
39419,2,0.04469991,1.28402251,0.00513045,0.00100000,39.56945581,5.00000000
39597,72,0.02660164,1.02397343,0.00813452,0.00100000,18.46711972,5.00000000
39637,72,0.27017051,0.97913004,0.00813452,0.00100000,262.03598899,5.00000000
39676,22,0.24945960,1.11327341,0.00455866,0.00100000,244.90093702,5.00000000
39691,106,0.01607230,0.91898612,0.00776854,0.00100000,8.30375831,5.00000000
40030,27,0.08519659,1.37749926,0.00900867,0.00100000,76.18791415,5.00000000
40042,27,0.02942115,0.90768263,0.00900867,0.00100000,20.41248067,5.00000000
40043,27,0.02433204,0.88641722,0.00900867,0.00100000,15.32336689,5.00000000
40089,27,0.03172906,1.37474941,0.00900867,0.00100000,22.72038601,5.00000000
40197,16,0.10996347,1.16219824,0.00772687,0.00100000,102.23660292,5.00000000
40210,90,0.01469609,0.75463113,0.00627433,0.00100000,8.42176731,5.00000000
40215,90,0.02699461,0.86572179,0.00627433,0.00100000,20.72028869,5.00000000
40260,16,0.19534314,1.09141507,0.00772687,0.00100000,187.61626754,5.00000000
40293,16,0.12253815,0.83560317,0.00941255,0.00100000,113.12559893,5.00000000
40306,75,0.22636242,1.01056815,0.00652150,0.00100000,219.84092421,5.00000000
40309,16,0.08488070,1.22105935,0.00941255,0.00100000,75.46814859,5.00000000
40312,37,0.02819856,1.15456897,0.00555382,0.00100000,22.64474294,5.00000000
40410,15,0.02094519,1.14504903,0.00802068,0.00100000,12.92450355,5.00000000
40420,39,0.02632334,0.89176822,0.00789353,0.00100000,18.42980655,5.00000000
40424,39,0.07951489,1.05580536,0.00789353,0.00100000,71.62135712,5.00000000
40483,39,0.05050822,1.06366666,0.00789353,0.00100000,42.61469159,5.00000000
40503,9,0.06507640,1.27880735,0.00702758,0.00100000,58.04882532,5.00000000
40531,9,0.06053393,1.10900729,0.00702758,0.00100000,53.50635705,5.00000000
40532,9,0.04418217,0.88253885,0.00702758,0.00100000,37.15459026,5.00000000
40542,74,0.02702454,1.19587999,0.00854141,0.00100000,18.48312706,5.00000000
40722,72,0.16743585,1.18038673,0.00778034,0.00100000,159.65550453,5.00000000
40768,14,0.15265541,0.99917053,0.00784156,0.00100000,144.81384208,5.00000000
40777,14,0.08298241,0.97838683,0.00784156,0.00100000,75.14084758,5.00000000
40786,72,0.12033694,0.80397137,0.00778034,0.00100000,112.55659043,5.00000000
40815,21,0.03891205,1.06490975,0.00851057,0.00100000,30.40147685,5.00000000
40819,21,0.01011071,0.95619344,0.00859058,0.00100000,1.60013786,-1.39986214
40823,35,0.20354196,1.19524705,0.00913261,0.00100000,194.40934340,5.00000000
40832,21,0.05271929,1.18039746,0.00859058,0.00100000,44.12871012,5.00000000
40835,21,0.02819718,1.15538576,0.00859058,0.00100000,19.60660287,5.00000000
40867,30,0.05763488,1.35744817,0.00853008,0.00100000,49.10479525,5.00000000
40926,9,0.01863650,1.51439467,0.00902687,0.00100000,9.60962980,5.00000000
40927,9,0.04386872,1.20225631,0.00902687,0.00100000,34.84184808,5.00000000
40942,30,0.05431582,1.28954502,0.00853008,0.00100000,45.78573737,5.00000000
41089,7,0.09087942,1.10946963,0.00857613,0.00100000,82.30328523,5.00000000
41124,7,0.17418304,0.76562812,0.00857613,0.00100000,165.60691022,5.00000000
41145,7,0.07170174,1.16364460,0.00857613,0.00100000,63.12560479,5.00000000
41154,15,0.11206751,1.27486347,0.00962521,0.00100000,102.44230515,5.00000000
41186,2,0.01341375,1.42409968,0.00939279,0.00100000,4.02096018,1.02096018
41224,2,0.14305178,0.96711253,0.00939279,0.00100000,133.65899101,5.00000000
41227,9,0.21083913,1.49991049,0.00650195,0.00100000,204.33718299,5.00000000
41236,9,0.13292419,0.84203005,0.00650195,0.00100000,126.42223636,5.00000000
41312,5,0.07528007,1.07973853,0.00383757,0.00100000,71.44250466,5.00000000
41325,5,0.19481569,1.41095428,0.00383757,0.00100000,190.97812434,5.00000000
41376,5,0.04231393,0.84902904,0.00383757,0.00100000,38.47636209,5.00000000
41404,21,0.11479451,1.53818487,0.00623906,0.00100000,108.55545730,5.00000000
41462,101,0.02419328,0.88632071,0.00656315,0.00100000,17.63013325,5.00000000
41470,101,0.15661332,0.82043206,0.00656315,0.00100000,150.05017486,5.00000000
41473,101,0.01990433,1.25816734,0.00656315,0.00100000,13.34118250,5.00000000
41481,101,0.15754739,1.34817629,0.00656315,0.00100000,150.98423575,5.00000000
41582,90,0.03159660,1.10125130,0.00856164,0.00100000,23.03495605,5.00000000
41587,20,0.01771583,0.74094252,0.00960273,0.00100000,8.11310188,5.00000000
41599,20,0.34311771,1.13038864,0.00960273,0.00100000,333.51498186,5.00000000
41600,20,0.05632038,1.65815409,0.00960273,0.00100000,46.71764854,5.00000000
41708,7,0.02453594,0.98981474,0.00469347,0.00100000,19.84247163,5.00000000
41715,7,0.06672925,0.91094552,0.00469347,0.00100000,62.03578401,5.00000000
41730,7,0.06445583,1.01120678,0.00469347,0.00100000,59.76236083,5.00000000
41765,7,0.10057000,1.28786349,0.00469347,0.00100000,95.87653278,5.00000000
41825,15,0.07866992,0.96359180,0.00621755,0.00100000,72.45236966,5.00000000
41826,15,0.03854024,0.79575157,0.00621755,0.00100000,32.32268890,5.00000000
41834,15,0.02182622,0.95167435,0.00621755,0.00100000,15.60866279,5.00000000
41868,16,0.06660925,0.54095698,0.00833172,0.00100000,58.27752890,5.00000000
41929,14,0.10508126,1.52648009,0.00697949,0.00100000,98.10177059,5.00000000
41932,24,0.16734046,1.14647326,0.00710728,0.00100000,160.23317900,5.00000000
41939,14,0.06448953,0.75435361,0.00697949,0.00100000,57.51003955,5.00000000
41953,14,0.00535077,0.91174400,0.00689805,0.00100000,-1.62871837,-4.62871837
41957,14,0.03206056,1.22542247,0.00689805,0.00100000,25.16250545,5.00000000
42021,10,0.02706763,0.51635933,0.00624428,0.00100000,20.82335351,5.00000000
42074,10,0.59601350,1.62687686,0.00624428,0.00100000,589.76922532,5.00000000
42135,40,0.02383464,0.62843955,0.00880086,0.00100000,15.03378265,5.00000000
42178,40,0.03068149,0.77031470,0.00880086,0.00100000,21.88063674,5.00000000
42217,47,0.08615873,1.11987860,0.00855440,0.00100000,77.60433164,5.00000000
42235,47,0.05023604,0.99197041,0.00855440,0.00100000,41.68164278,5.00000000
42238,7,0.04148227,0.87727217,0.00978916,0.00100000,31.69310985,5.00000000
42250,7,0.00572852,0.96126283,0.00958613,0.00100000,-4.06064725,-5.00000000
42251,47,0.03634404,0.61865912,0.00855440,0.00100000,27.78963918,5.00000000
42255,47,0.03267816,0.79512185,0.00855440,0.00100000,24.12375454,5.00000000
42284,20,0.03729969,1.12366533,0.00948496,0.00100000,27.81473438,5.00000000
42300,20,0.05205100,1.13490844,0.00948496,0.00100000,42.56603935,5.00000000
42326,22,0.12151112,1.00513899,0.00356440,0.00100000,117.94671686,5.00000000
42335,74,0.04141749,1.18357386,0.00834611,0.00100000,33.07138169,5.00000000
42363,101,0.08229349,0.98341003,0.00880327,0.00100000,73.49021872,5.00000000
42364,45,0.02375263,1.83719086,0.00400790,0.00100000,19.74472878,5.00000000
42378,45,0.03111816,1.32906961,0.00400790,0.00100000,27.11026746,5.00000000
42391,45,0.01356672,1.36793363,0.00400790,0.00100000,9.55882490,5.00000000
42441,33,0.03285078,0.95925813,0.00418900,0.00100000,28.66177642,5.00000000
42495,1,0.14017985,1.35308319,0.00759018,0.00100000,132.58966732,5.00000000
42509,33,0.07073832,0.99600555,0.00418900,0.00100000,66.54932181,5.00000000
42512,1,0.01166000,0.99105234,0.00759018,0.00100000,4.06982526,1.06982526
42564,14,0.02194783,1.04576581,0.00996344,0.00100000,11.98438337,5.00000000
42576,85,0.26324729,1.61734410,0.00651083,0.00100000,256.73645564,5.00000000
42596,14,0.01617990,1.03861748,0.00996344,0.00100000,6.21646080,3.21646080
42608,85,0.18018493,1.14450757,0.00651083,0.00100000,173.67409672,5.00000000
42701,90,0.00507976,1.03547302,0.00425934,0.00100000,0.86360450,-2.13639550
42709,90,0.02338750,1.31507558,0.00425934,0.00100000,19.12816093,5.00000000
42715,21,0.16287367,1.37452195,0.00533647,0.00100000,157.53719923,5.00000000
42726,21,0.00984717,0.77417712,0.00533647,0.00100000,4.51069808,1.51069808
42730,90,0.02140247,1.17297066,0.00425934,0.00100000,17.14313622,5.00000000
42777,40,0.07947661,1.40209168,0.00364428,0.00100000,75.83233431,5.00000000
42808,40,0.01090099,0.90650513,0.00364428,0.00100000,7.25671045,4.25671045
42833,40,0.03134169,1.47424990,0.00364428,0.00100000,27.69741323,5.00000000
42838,66,0.04330401,1.07953945,0.00880606,0.00100000,34.49795681,5.00000000
42941,90,0.00680866,1.02282957,0.00325138,0.00100000,3.55728587,0.55728587
43090,90,0.01650257,1.07534328,0.00325138,0.00100000,13.25119074,5.00000000
43098,90,0.03019836,0.68172514,0.00325138,0.00100000,26.94698586,5.00000000
43110,90,0.03289555,0.75334465,0.00325138,0.00100000,29.64417800,5.00000000
43266,23,0.02865241,0.89191563,0.00772040,0.00100000,20.93201815,5.00000000
43290,2,0.21978702,1.04496933,0.00717064,0.00100000,212.61638346,5.00000000
43311,2,0.05111823,0.99886545,0.00717064,0.00100000,43.94758630,5.00000000
43328,9,0.08035150,1.56635173,0.00975306,0.00100000,70.59844177,5.00000000
43385,73,0.13219883,1.05431515,0.00946628,0.00100000,122.73255026,5.00000000
43409,73,0.21489510,1.04668126,0.00946628,0.00100000,205.42881857,5.00000000
43445,73,0.25211439,1.35837263,0.00946628,0.00100000,242.64810768,5.00000000
43494,73,0.12181708,0.88903601,0.00946628,0.00100000,112.35079689,5.00000000
43550,20,0.05451008,1.07229440,0.00561148,0.00100000,48.89859709,5.00000000
43562,31,0.33580536,1.34650606,0.00772943,0.00100000,328.07592615,5.00000000
43571,20,0.02769354,1.26223313,0.00561148,0.00100000,22.08205756,5.00000000
43574,40,0.02834790,0.92633519,0.00905263,0.00100000,19.29526957,5.00000000
43639,21,0.03284794,1.03035662,0.00339604,0.00100000,29.45190448,5.00000000
43645,21,0.11270294,1.03950805,0.00339604,0.00100000,109.30690105,5.00000000
43652,21,0.02057818,1.10757402,0.00339604,0.00100000,17.18214240,5.00000000
43660,21,0.04813680,0.79503578,0.00339604,0.00100000,44.74076811,5.00000000
43708,35,0.09831480,1.02920618,0.00499029,0.00100000,93.32450878,5.00000000
43738,100,0.01396032,1.28093618,0.00853251,0.00100000,5.42781242,2.42781242
43797,35,0.16637232,1.15739660,0.00499029,0.00100000,161.38203040,5.00000000
43808,100,0.06920454,1.05159356,0.00853251,0.00100000,60.67203429,5.00000000
43898,45,0.08841354,1.03499648,0.00724671,0.00100000,81.16683742,5.00000000
43952,45,0.04153356,1.20596033,0.00724671,0.00100000,34.28685734,5.00000000
43967,45,0.03626433,1.27933015,0.00724671,0.00100000,29.01761786,5.00000000
43999,40,0.05932559,0.73216064,0.00731791,0.00100000,52.00768779,5.00000000
44239,21,0.05443160,0.84531251,0.00837032,0.00100000,46.06128197,5.00000000
44248,21,0.08517284,1.54593627,0.00837032,0.00100000,76.80252068,5.00000000
44253,7,0.02586899,0.85297897,0.00966463,0.00100000,16.20436077,5.00000000
44259,21,0.19088732,1.44079059,0.00837032,0.00100000,182.51700653,5.00000000
44320,45,0.09594919,1.35067922,0.00970681,0.00100000,86.24238613,5.00000000
44324,45,0.03826854,1.26235670,0.00970681,0.00100000,28.56173924,5.00000000
44340,45,0.02164616,1.10372032,0.00970681,0.00100000,11.93934988,5.00000000
44343,45,0.02698406,1.22651121,0.00970681,0.00100000,17.27725446,5.00000000
44373,90,0.07198898,0.92141940,0.00991448,0.00100000,62.07450068,5.00000000
44377,90,0.11197469,0.90726178,0.00991448,0.00100000,102.06021060,5.00000000
44404,37,0.03778654,1.21795627,0.00419834,0.00100000,33.58820064,5.00000000
44420,90,0.02448876,0.95539264,0.00991448,0.00100000,14.57428252,5.00000000
44448,72,0.00857293,1.03096739,0.00875971,0.00100000,-0.19661135,-3.19661135
44502,15,0.08921122,1.28919263,0.00537641,0.00100000,83.83480912,5.00000000
44523,15,0.03013132,1.09623287,0.00537641,0.00100000,24.75490685,5.00000000
44569,72,0.03364101,0.99958123,0.00875971,0.00100000,24.88130156,5.00000000
44584,72,0.01325950,0.69414052,0.00875971,0.00100000,4.49978823,1.49978823
44697,90,0.04008492,0.62825849,0.00853983,0.00100000,31.54509687,5.00000000
44701,100,0.12010266,1.06916637,0.00764961,0.00100000,112.45304916,5.00000000
44713,90,0.02937968,1.24166510,0.00853983,0.00100000,20.83985237,5.00000000
44720,90,0.01415202,0.83965740,0.00853983,0.00100000,5.61218939,2.61218939
44757,40,0.02253684,0.80996377,0.00435357,0.00100000,18.18327185,5.00000000
44783,90,0.07504802,0.98720090,0.00663500,0.00100000,68.41301663,5.00000000
44792,40,0.01818071,0.65091480,0.00435357,0.00100000,13.82714398,5.00000000
44808,40,0.11189254,1.01201159,0.00435357,0.00100000,107.53897188,5.00000000
44945,47,0.10792796,0.97577635,0.00980205,0.00100000,98.12591690,5.00000000
44947,37,0.04567990,1.20410636,0.00841650,0.00100000,37.26339428,5.00000000
44949,37,0.06717369,1.23799481,0.00841650,0.00100000,58.75718777,5.00000000
44957,47,0.06156469,0.93419267,0.00980205,0.00100000,51.76264087,5.00000000
45002,39,1.20072713,1.62506769,0.00720226,0.00100000,1193.52487342,5.00000000
45003,39,1.03730835,1.88823525,0.00720226,0.00100000,1030.10609365,5.00000000
45013,39,0.28141366,1.77547455,0.00720226,0.00100000,274.21139962,5.00000000
45064,39,0.14725349,1.26383810,0.00720226,0.00100000,140.05122975,5.00000000
45080,39,0.06812707,0.95423952,0.00284468,0.00100000,65.28239208,5.00000000
45148,21,0.01797709,1.09641320,0.00972710,0.00100000,8.24999009,5.00000000
45156,21,0.14592557,1.06074577,0.00972710,0.00100000,136.19846723,5.00000000
45159,21,0.05365113,0.92657041,0.00972710,0.00100000,43.92402644,5.00000000
45172,90,0.01291887,0.92344053,0.00780226,0.00100000,5.11660702,2.11660702
45188,90,0.01374933,0.78238329,0.00780226,0.00100000,5.94707235,2.94707235
45214,90,0.00187479,0.79754776,0.00750589,0.00129186,-5.92747554,-5.00000000
45219,90,0.01808253,0.75429452,0.00750589,0.00129186,8.18712566,5.00000000
45232,90,0.03719570,0.73947882,0.00750589,0.00129186,22.98215873,5.00000000
45237,5,0.19364282,1.42606101,0.00931458,0.00100000,184.32824089,5.00000000
45325,81,0.18814273,1.17660187,0.00786707,0.00100000,180.27565650,5.00000000
45360,81,0.13150770,0.96035967,0.00786707,0.00100000,123.64063221,5.00000000
45451,81,0.04582093,1.00503246,0.00786707,0.00100000,37.95385968,5.00000000
45470,37,0.03034604,1.42618098,0.00709730,0.00100000,23.24873594,5.00000000
45562,45,0.02080158,0.93945538,0.00713666,0.00100000,13.66491798,5.00000000
45566,46,0.05328240,0.88582122,0.00945093,0.00100000,43.83146761,5.00000000
45595,45,0.15177033,0.83607218,0.00713666,0.00100000,144.63367162,5.00000000
45638,45,0.04219577,1.55478393,0.00713666,0.00100000,35.05911000,5.00000000
45712,45,0.12047152,1.31467981,0.00682522,0.00100000,113.64629596,5.00000000
45805,45,0.05850168,0.94454138,0.00682522,0.00100000,51.67645783,5.00000000
45831,45,0.12228356,1.55715949,0.00682522,0.00100000,115.45834092,5.00000000
45833,90,0.01593130,1.02563530,0.00869235,0.00100000,7.23894578,4.23894578
45933,21,0.10826997,1.51457936,0.00735991,0.00100000,100.91005777,5.00000000
45956,90,0.01474514,0.99288877,0.00838720,0.00100000,6.35793889,3.35793889
45960,90,0.03823060,1.00547414,0.00838720,0.00100000,29.84340242,5.00000000
45974,37,0.08981478,0.90643294,0.00800219,0.00100000,81.81259140,5.00000000
46111,21,0.12233747,0.99769608,0.00988884,0.00100000,112.44863054,5.00000000
46150,21,0.09802966,0.85475932,0.00988884,0.00100000,88.14082152,5.00000000
46184,21,0.05388446,1.07252109,0.00988884,0.00100000,43.99562467,5.00000000
46203,24,0.06286370,1.13434422,0.00617178,0.00100000,56.69192432,5.00000000
46220,33,0.04194930,0.97134630,0.00924932,0.00100000,32.69998160,5.00000000
46231,33,0.02084823,1.12939118,0.00924932,0.00100000,11.59890642,5.00000000
46270,33,0.03515273,1.09538751,0.00924932,0.00100000,25.90340973,5.00000000
46275,33,0.05438742,1.37989026,0.00924932,0.00100000,45.13809852,5.00000000
46391,12,0.09073301,0.88898186,0.00788015,0.00100000,82.85285276,5.00000000
46399,15,0.06763087,1.28481874,0.00742943,0.00100000,60.20144575,5.00000000
46460,12,0.25830072,0.99093697,0.00788015,0.00100000,250.42056973,5.00000000
46472,12,0.01145961,0.93343072,0.00788015,0.00100000,3.57945407,0.57945407
46562,7,0.17560949,0.81829940,0.00713326,0.00100000,168.47623333,5.00000000
46613,7,0.08604030,0.83874540,0.00713326,0.00100000,78.90704151,5.00000000
46657,21,0.17161409,1.14061710,0.00434235,0.00100000,167.27173332,5.00000000
46675,5,0.06228385,1.48807715,0.00707477,0.00100000,55.20908131,5.00000000
46699,40,0.08016247,0.72712907,0.00950607,0.00100000,70.65639284,5.00000000
46748,40,0.15531919,1.20066309,0.00950607,0.00100000,145.81311497,5.00000000
46763,40,0.03271590,1.87532521,0.00950607,0.00100000,23.20982837,5.00000000
46847,40,0.33428122,1.32494309,0.00950607,0.00100000,324.77514505,5.00000000
46895,21,0.02232882,0.83799224,0.00880151,0.00100000,13.52730714,5.00000000
46899,21,0.04097469,0.82991859,0.00880151,0.00100000,32.17317877,5.00000000
46935,21,0.15833409,0.85654135,0.00880151,0.00100000,149.53258305,5.00000000
46948,21,0.04163779,0.81671292,0.00880151,0.00100000,32.83628362,5.00000000
47063,56,0.20272144,1.37335000,0.00643271,0.00100000,196.28873031,5.00000000
47085,56,0.27335163,0.99920025,0.00643271,0.00100000,266.91892057,5.00000000
47093,56,0.13516521,1.28011945,0.00643271,0.00100000,128.73250115,5.00000000
47126,56,0.09793096,0.89930169,0.00643271,0.00100000,91.49825280,5.00000000
47182,23,0.05072611,1.51512292,0.00695588,0.00100000,43.77022655,5.00000000
47255,5,0.01357388,0.97935101,0.00641239,0.00100000,7.16148906,4.16148906
47259,5,0.05613676,1.22008235,0.00641239,0.00100000,49.72437271,5.00000000
47285,15,0.17232500,0.76072360,0.00731658,0.00100000,165.00841584,5.00000000
47318,5,0.21692800,0.78266213,0.00854372,0.00100000,208.38428312,5.00000000
47334,5,0.10186586,0.73969838,0.00854372,0.00100000,93.32214161,5.00000000
47342,5,0.12018538,1.14482788,0.00854372,0.00100000,111.64166245,5.00000000
47351,5,0.17705144,0.80145835,0.00854372,0.00100000,168.50772009,5.00000000
47474,21,0.05570699,0.84166405,0.00824620,0.00100000,47.46078998,5.00000000
47507,14,0.06190284,1.00543307,0.00819302,0.00100000,53.70982239,5.00000000
47514,21,0.27841795,1.16713477,0.00824620,0.00100000,270.17175118,5.00000000
47543,14,0.02806856,1.12459827,0.00819302,0.00100000,19.87554314,5.00000000
47681,22,0.08046281,1.30921331,0.00923291,0.00100000,71.22989255,5.00000000
47694,40,0.12228299,0.97441945,0.00925416,0.00100000,113.02883393,5.00000000
47707,35,0.11343097,1.01097127,0.00763681,0.00100000,105.79415511,5.00000000
47714,35,0.10995266,1.03082701,0.00763681,0.00100000,102.31584563,5.00000000
47908,47,0.10602701,1.13433572,0.00549387,0.00100000,100.53313944,5.00000000
48074,16,0.00773416,0.80515861,0.00540560,0.00100000,2.45111552,-0.54888448
48176,47,0.03440141,0.85851592,0.00549387,0.00100000,28.90753681,5.00000000
48178,16,0.17421169,0.96436059,0.00540560,0.00100000,168.80609095,5.00000000
48225,16,0.07673537,0.97399384,0.00540560,0.00100000,71.32976937,5.00000000
48280,90,0.06571143,0.81966252,0.00798556,0.00100000,57.72586198,5.00000000
48299,90,0.07724055,1.01303813,0.00798556,0.00100000,69.25498235,5.00000000
48305,90,0.01976990,1.32496317,0.00798556,0.00100000,11.78433852,5.00000000
48313,90,0.00661662,0.63023260,0.00791712,0.00100000,-1.36894342,-4.36894342
48315,7,0.07279667,0.91531676,0.00816831,0.00100000,64.62835859,5.00000000
48474,21,0.20699819,1.22642069,0.00805159,0.00100000,198.94659882,5.00000000
48478,35,0.05307015,0.90153973,0.00473815,0.00100000,48.33200937,5.00000000
48481,21,0.04212219,0.97272432,0.00805159,0.00100000,34.07059592,5.00000000
48482,35,0.18035878,1.10467442,0.00473815,0.00100000,175.62063391,5.00000000
48578,7,0.12136142,1.00538610,0.00279616,0.00100000,118.56525847,5.00000000
48594,14,0.01088479,1.10005842,0.00646699,0.00100000,4.41780577,1.41780577
48606,7,0.02471168,0.95025348,0.00279616,0.00100000,21.91551932,5.00000000
48662,7,0.01615233,0.74766759,0.00279616,0.00100000,13.35617170,5.00000000
48676,100,0.04812081,1.17524344,0.00962705,0.00100000,38.49375533,5.00000000
48685,100,0.07883415,0.86173208,0.00962705,0.00100000,69.20709856,5.00000000
48738,100,0.11795752,1.04394316,0.00962705,0.00100000,108.33047001,5.00000000
48749,90,0.00327995,1.07427378,0.00604390,0.00100000,-2.90942091,-5.00000000
48756,7,0.01584386,0.77359810,0.00538668,0.00100000,10.45717934,5.00000000
48794,100,0.01057517,0.73131591,0.00967446,0.00100000,0.94811466,-2.05188534
48830,90,0.02197151,1.01339527,0.00604390,0.00100000,15.92760536,5.00000000
48952,39,0.22121131,1.05665597,0.00472141,0.00100000,216.48989923,5.00000000
48967,21,0.10978325,0.96566911,0.00664883,0.00100000,103.13441359,5.00000000
48988,39,0.05579128,0.78288579,0.00472141,0.00100000,51.06987062,5.00000000
48994,14,0.05514926,1.10191220,0.00586267,0.00100000,49.28659150,5.00000000
48999,37,0.05417495,1.01556869,0.00909615,0.00100000,45.07879518,5.00000000
49029,17,0.07752699,0.57562549,0.00576027,0.00100000,71.76672105,5.00000000
49030,17,0.01419569,0.22587095,0.00576027,0.00100000,8.43542302,5.00000000
