step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,gradient_coherence,gradient_novelty,predictor_nll
35300,0.26701689,0.26701689,67,0.99876909,0.26570462,nan,0.54880956,0,0,0,26.14194679,0.10330810,-0.00326338,1.00326338,14.95483112
35400,0.48470211,0.48470211,34,0.96662673,0.42316536,nan,0.38477482,0,0,0,23.96468163,0.05515494,0.07240176,0.92759824,16.99916553
35500,0.63403612,0.63403612,73,0.99932446,0.63232460,nan,0.19034030,0,0,0,12.35155678,0.03230896,0.00203748,0.99796252,17.72201920
35600,0.34332073,0.34332073,146,0.99999954,0.34332010,nan,0.00000000,0,0,0,15.02740097,0.03676330,0.30434974,0.69565026,14.23178864
35700,0.35996559,0.35996559,25,0.91791500,0.25554704,nan,0.00000000,0,0,0,14.86926270,0.07983368,-0.08157156,1.08157156,14.80881659
35800,0.66231042,0.66231042,154,0.99999979,0.66230988,nan,0.00000000,0,0,0,14.12215328,0.03725243,-0.16634771,1.16634771,17.75630140
35900,0.34090886,0.34090886,111,0.99998489,0.34088825,nan,0.00000000,0,0,0,11.54953384,0.03144755,-0.18366061,1.18366061,15.11667013
36000,5.17846489,5.17846489,123,0.99999545,5.17837061,nan,0.00000000,0,0,0,1.42752206,0.00694085,-0.03343747,1.03343747,61.58822759
36100,1.06901217,1.06901217,365,1.00000000,1.06901217,nan,0.18091749,0,0,0,6.89335871,0.04186425,0.19465351,0.80534649,20.71815491
36200,0.46879467,0.46879467,169,0.99999995,0.46879459,nan,0.14864167,0,0,0,13.61388111,0.07174855,0.02467170,0.97532830,16.35232773
36300,0.35675412,0.35675412,72,0.99925341,0.35568993,nan,0.19791359,0,0,0,4.06901312,0.02929489,0.10344224,0.89655776,15.67727757
36400,0.06302810,0.06302810,74,0.99938875,0.06287414,nan,0.08172964,0,0,0,7.19419336,0.02918731,-0.04024675,1.04024675,12.26158905
36500,0.14149968,0.14149968,371,1.00000000,0.14149968,nan,0.00000000,0,0,0,6.10065126,0.01940138,0.06606152,0.93393848,12.17312851
36600,0.65025973,0.65025973,99,0.99994983,0.65012924,nan,0.00000000,0,0,0,9.65701294,0.03244967,-0.05201862,1.05201862,16.46523952
36700,0.39310032,0.39310032,389,1.00000000,0.39310032,nan,0.00000000,0,0,0,17.68925476,0.07289740,0.10139499,0.89860501,13.25641123
36800,0.73756886,0.73756886,271,1.00000000,0.73756886,nan,0.00000000,0,0,0,8.11134338,0.04832837,0.03226721,0.96773279,16.88613701
36900,0.42613304,0.42613304,232,1.00000000,0.42613304,nan,0.00000000,0,0,0,6.65341854,0.01351176,-0.23816496,1.23816496,13.36216164
37000,1.98794770,1.98794770,328,1.00000000,1.98794770,nan,0.00000000,0,0,0,1.51194644,0.00534781,-0.01026429,1.01026429,30.90217934
37100,0.82308090,0.82308090,265,1.00000000,0.82308090,nan,0.00000000,0,0,0,14.60878181,0.07316332,0.45507534,0.54492466,17.70236111
37200,1.01940775,1.01940775,200,1.00000000,1.01940774,nan,0.00000000,0,0,0,8.04403019,0.03791867,-0.26140899,1.26140899,17.77783267
37300,0.33775857,0.33775857,112,0.99998633,0.33774010,nan,0.00000000,0,0,0,11.99509811,0.03771356,0.11147218,0.88852782,11.29438972
37400,0.84118831,0.84118831,382,1.00000000,0.84118831,nan,0.00000000,0,0,0,6.64361763,0.03363870,-0.08376499,1.08376499,15.86057138
37500,0.14844683,0.14844683,252,1.00000000,0.14844683,nan,0.00000000,0,0,0,7.64137268,0.04488400,0.20127167,0.79872833,10.04831719
37600,0.37397522,0.37397522,176,0.99999998,0.37397518,nan,0.00000000,0,0,0,12.91621876,0.06064500,-0.16915655,1.16915655,11.75529957
37700,0.33949170,0.33949170,236,1.00000000,0.33949170,nan,0.00000000,0,0,0,23.56203461,0.13256504,-0.06610869,1.06610869,11.47916126
37800,0.23016614,0.23016614,193,1.00000000,0.23016613,nan,0.00000000,0,0,0,5.09733582,0.01506675,0.08235198,0.91764802,10.08312670
37900,0.61769581,0.61769581,127,0.99999695,0.61768827,nan,0.00000000,0,0,0,5.04091597,0.02433567,-0.06358220,1.06358220,14.46037817
38000,2.61946487,2.61946487,322,1.00000000,2.61946487,nan,0.00000000,0,0,0,1.83516860,0.00641284,0.05441418,0.94558582,36.36967468
38100,0.63070375,0.63070375,464,1.00000000,0.63070375,nan,0.22753588,0,0,0,7.16590452,0.04544302,0.07166975,0.92833025,13.50606537
38200,0.40216023,0.40216023,212,1.00000000,0.40216023,nan,0.20155327,0,0,0,7.95756626,0.02988945,0.29066623,0.70933377,11.96026611
38300,0.56666011,0.56666011,242,1.00000000,0.56666011,nan,0.02970987,0,0,0,10.58911610,0.04135777,0.12274042,0.87725958,14.29011202
38400,0.53798699,0.53798699,311,1.00000000,0.53798699,nan,0.07289233,0,0,0,14.03092575,0.07829283,-0.14546089,1.14546089,12.87191296
38500,0.66676056,0.66676056,173,0.99999997,0.66676048,nan,0.00000000,0,0,0,3.52283359,0.01331342,0.35913351,0.64086649,15.50569503
38600,0.45990166,0.45990166,218,1.00000000,0.45990166,nan,0.06615820,0,0,0,5.97560215,0.01870772,0.05796772,0.94203228,12.56054592
38700,1.18713188,1.18713188,181,0.99999999,1.18713182,nan,0.00000000,0,0,0,8.15212250,0.03714862,0.12662482,0.87337518,18.62965059
38800,0.60942966,0.60942966,246,1.00000000,0.60942966,nan,0.00000000,0,0,0,16.07173157,0.05440734,0.13709961,0.86290039,15.02616644
38900,0.39828742,0.39828742,41,0.98342732,0.37253379,nan,0.00000000,0,0,0,16.83118439,0.07256144,-0.06259321,1.06259321,11.83391476
39000,2.09012508,2.09012508,382,1.00000000,2.09012508,nan,0.00000000,0,0,0,1.44304204,0.00643668,0.12976643,0.87023357,31.20696783
39100,0.09956784,0.09956784,88,0.99984927,0.09950782,nan,0.01711011,0,0,0,8.93902779,0.04309191,0.14555976,0.85444024,9.01406542
39200,2.28249907,2.28249907,47,0.99090472,2.20058528,nan,0.00000000,0,0,0,4.80045509,0.01217422,0.26042492,0.73957508,29.53227043
39300,0.15841150,0.15841150,259,1.00000000,0.15841150,nan,0.00000000,0,0,0,8.13447666,0.03496594,0.15252876,0.84747124,9.53623724
39400,0.71293676,0.71293676,156,0.99999983,0.71293628,nan,0.00923305,0,0,0,23.86339188,0.07059488,-0.10696415,1.10696415,23.95562108
39500,0.34503242,0.34503242,285,1.00000000,0.34503242,nan,0.00000000,0,0,0,31.81324005,0.09967873,-0.05459766,1.05459766,17.83763576
39600,0.40347597,0.40347597,377,1.00000000,0.40347597,nan,0.00000000,0,0,0,14.81089592,0.04119292,-0.10665211,1.10665211,12.15235138
39700,0.88818097,0.88818097,165,0.99999993,0.88818073,nan,0.00000000,0,0,0,6.24740171,0.02155120,0.16889124,0.83110876,16.67433453
39800,0.80930763,0.80930763,270,1.00000000,0.80930763,nan,0.07582280,0,0,0,21.61189079,0.06491618,-0.06430430,1.06430430,19.81302691
39900,0.49222347,0.49222347,274,1.00000000,0.49222347,nan,0.21396576,0,0,0,17.98862648,0.07650051,0.02015520,0.97984480,14.66755835
40000,3.24938869,3.24938869,411,1.00000000,3.24938869,nan,0.10822453,0,0,0,1.51848757,0.00825086,0.15766322,0.84233678,42.57440186
40100,0.75933003,0.75933003,240,1.00000000,0.75933003,nan,0.05668961,0,0,0,11.79376888,0.04368389,-0.16132993,1.16132993,15.04153395
40200,0.36143959,0.36143959,128,0.99999724,0.36143559,nan,0.00000000,0,0,0,34.91861343,0.07632800,0.05681512,0.94318488,22.71167636
40300,0.46677765,0.46677765,26,0.92572642,0.34279991,nan,0.05640294,0,0,0,8.80276012,0.01603224,0.10181845,0.89818155,13.24522328
40400,0.35549992,0.35549992,79,0.99962926,0.35497302,nan,0.00000000,0,0,0,11.63117313,0.02766687,-0.23198130,1.23198130,11.86981182
40500,0.72381604,0.72381604,248,1.00000000,0.72381604,nan,0.00000000,0,0,0,11.70999336,0.04865874,-0.14228178,1.14228178,15.53492769
40600,0.54863310,0.54863310,128,0.99999724,0.54862704,nan,0.00000000,0,0,0,18.60495758,0.04368122,-0.23974401,1.23974401,12.47076480
40700,1.50516939,1.50516939,47,0.99090472,1.45115222,nan,0.00000000,0,0,0,4.74721050,0.02331485,0.18518043,0.81481957,23.22423617
40800,0.40832391,0.40832391,165,0.99999993,0.40832380,nan,0.00000000,0,0,0,10.51995087,0.04255284,-0.11472649,1.11472649,13.02130095
40900,0.21332580,0.21332580,268,1.00000000,0.21332580,nan,0.08421980,0,0,0,44.36407852,0.10174640,-0.08442273,1.08442273,40.90119680
41000,2.67696095,2.67696095,388,1.00000000,2.67696095,nan,0.00805617,0,0,0,1.50906563,0.00762779,0.17119817,0.82880183,38.39968491
41100,0.62952977,0.62952977,173,0.99999997,0.62952970,nan,0.13923588,0,0,0,7.42562103,0.05762534,0.48639607,0.51360393,17.71205568
41200,0.25598159,0.25598159,131,0.99999795,0.25597950,nan,0.05426613,0,0,0,13.91324997,0.09637795,0.22904837,0.77095163,14.68129611
41300,0.90749210,0.90749210,89,0.99986361,0.90699711,nan,0.00109966,0,0,0,43.58289337,0.09606837,-0.31983444,1.31983444,31.80335474
41400,1.07939398,1.07939398,181,0.99999999,1.07939392,nan,0.00000000,0,0,0,30.05576515,0.10053641,-0.05605852,1.05605852,23.28083305
41500,1.13639402,1.13639402,151,0.99999972,1.13639277,nan,0.00000000,0,0,0,34.42403030,0.11305385,0.23559580,0.76440420,25.94078732
41600,0.26932129,0.26932129,48,0.99177025,0.26056435,nan,0.00000000,0,0,0,29.48661232,0.08221451,-0.06116661,1.06116661,14.19327354
41700,0.94306630,0.94306630,113,0.99998763,0.94301963,nan,0.00000000,0,0,0,11.23190403,0.03866501,-0.28904881,1.28904881,21.88581149
41800,0.39491174,0.39491174,64,0.99833844,0.39229360,nan,0.00000000,0,0,0,44.38294220,0.12531042,0.10312853,0.89687147,18.74401212
41900,0.55145591,0.55145591,72,0.99925341,0.54981092,nan,0.00000000,0,0,0,23.69336128,0.13694769,-0.08947701,1.08947701,16.77019358
42000,1.46789122,1.46789122,548,1.00000000,1.46789122,nan,0.00000000,0,0,0,1.41714680,0.00484383,0.22922970,0.77077030,27.88133430
42100,1.59591210,1.59591210,8,0.55067104,0.14674993,nan,0.22396493,0,0,0,41.64179230,0.25240773,-0.21606485,1.21606485,39.28144709
42200,0.26804370,0.26804370,77,0.99954717,0.26755852,nan,0.01510179,0,0,0,26.89998627,0.08939607,-0.06638577,1.06638577,14.77281523
42300,0.55387908,0.55387908,191,0.99999999,0.55387907,nan,0.00000000,0,0,0,33.88225937,0.08091711,0.21253749,0.78746251,18.87787914
42400,0.39349356,0.39349356,187,0.99999999,0.39349355,nan,0.00000000,0,0,0,20.38218307,0.02616661,0.29882949,0.70117051,13.76790404
42500,0.61191702,0.61191702,150,0.99999969,0.61191627,nan,0.00000000,0,0,0,22.93235970,0.07168277,0.23585876,0.76414124,16.69126511
42600,0.62189168,0.62189168,100,0.99995460,0.62177875,nan,0.00000000,0,0,0,12.78576279,0.06446665,-0.06354888,1.06354888,14.98340925
42700,0.88389146,0.88389146,77,0.99954717,0.88229155,nan,0.00000000,0,0,0,15.34987068,0.07796735,-0.00696818,1.00696818,17.14845848
42800,1.24673212,1.24673212,138,0.99999898,1.24672705,nan,0.00000000,0,0,0,13.72750950,0.05459608,0.03065985,0.96934015,20.36010170
42900,1.01546669,1.01546669,112,0.99998633,1.01541115,nan,0.00000000,0,0,0,17.35665512,0.04044915,-0.03751740,1.03751740,20.76451969
43000,1.26297247,1.26297247,220,1.00000000,1.26297247,nan,0.00000000,0,0,0,1.58975542,0.00605455,0.24959279,0.75040721,24.68096161
43100,1.25954688,1.25954688,175,0.99999997,1.25954675,nan,0.44568478,0,0,0,7.44451904,0.05133065,0.37990759,0.62009241,24.35455227
43200,0.42858768,0.42858768,61,0.99775713,0.42475553,nan,0.50318908,0,0,0,12.30514145,0.12653190,-0.19291610,1.19291610,15.63062439
43300,0.48474470,0.48474470,19,0.85043138,0.25355383,nan,0.54563029,0,0,0,21.44427490,0.08106600,0.26077455,0.73922545,18.73604393
43400,0.59360909,0.59360909,38,0.97762923,0.54224712,nan,0.48962094,0,0,0,20.26218414,0.10405241,-0.23573770,1.23573770,16.54709578
43500,0.68295801,0.68295801,180,0.99999998,0.68295797,nan,0.40818924,0,0,0,17.68305397,0.04873718,-0.07604836,1.07604836,16.62482071
43600,1.35116816,1.35116816,99,0.99994983,1.35089700,nan,0.31587516,0,0,0,14.04935360,0.08129454,0.17838700,0.82161300,25.71981525
43700,0.35872006,0.35872006,47,0.99090472,0.34584640,nan,0.23726186,0,0,0,12.39068794,0.03743841,0.15302575,0.84697425,13.25177789
43800,0.41280138,0.41280138,135,0.99999863,0.41279912,nan,0.04186355,0,0,0,16.57108307,0.06517614,0.03685226,0.96314774,13.91176510
43900,0.31004712,0.31004712,23,0.89974116,0.20318800,nan,0.00000000,0,0,0,15.09820366,0.07073497,0.03730575,0.96269425,13.01112747
44000,2.41384602,2.41384602,457,1.00000000,2.41384602,nan,0.00000000,0,0,0,1.64427328,0.00587265,0.20966646,0.79033354,35.17183050
44100,1.02280986,1.02280986,117,0.99999171,1.02277593,nan,0.07565163,0,0,0,6.15555668,0.01833280,0.39425224,0.60574776,19.45759455
44200,0.58185571,0.58185571,260,1.00000000,0.58185571,nan,0.05665554,0,0,0,16.59982681,0.07407408,-0.03463558,1.03463558,16.03516229
44300,1.74180341,1.74180341,266,1.00000000,1.74180341,nan,0.04972976,0,0,0,35.91704941,0.08590940,-0.22771439,1.22771439,46.83913040
44400,0.64949167,0.64949167,176,0.99999998,0.64949161,nan,0.03683177,0,0,0,31.26566887,0.03730738,0.16168306,0.83831694,21.26068926
44500,0.34081036,0.34081036,184,0.99999999,0.34081034,nan,0.00000000,0,0,0,27.13482285,0.10163225,0.09001092,0.90998908,14.38574791
44600,0.31715921,0.31715921,130,0.99999774,0.31715634,nan,0.00000000,0,0,0,27.71663666,0.10488702,-0.02057236,1.02057236,15.05423450
44700,0.79901457,0.79901457,235,1.00000000,0.79901457,nan,0.00000000,0,0,0,36.21353531,0.10349706,-0.01606952,1.01606952,20.94459915
44800,0.18333551,0.18333551,145,0.99999950,0.18333514,nan,0.00000000,0,0,0,16.56154060,0.05885389,-0.25218624,1.25218624,13.30107546
44900,0.33940771,0.33940771,45,0.98889100,0.32457526,nan,0.00000000,0,0,0,22.59256744,0.07643658,0.10340375,0.89659625,14.30438709
45000,2.91435051,2.91435051,180,0.99999998,2.91435033,nan,0.00000000,0,0,0,1.78501463,0.01061247,0.24484925,0.75515075,39.88019085
45100,0.26784405,0.26784405,310,1.00000000,0.26784405,nan,0.12825593,0,0,0,21.16065216,0.05337896,0.02751401,0.97248599,14.72165966
45200,0.53520024,0.53520024,115,0.99998987,0.53517855,nan,0.00000000,0,0,0,25.40541458,0.04779223,0.02950037,0.97049963,17.03318882
45300,0.58345199,0.58345199,4,0.32967995,0.00689248,nan,0.00000000,0,0,0,32.67253876,0.19976917,0.05595019,0.94404981,18.44796594
45400,0.54674989,0.54674989,239,1.00000000,0.54674989,nan,0.00000000,0,0,0,23.14629173,0.05277798,-0.16824050,1.16824050,16.02957845
45500,0.78877980,0.78877980,97,0.99993872,0.78858646,nan,0.00000000,0,0,0,32.47251129,0.13873380,-0.02209010,1.02209010,21.33809789
45600,0.12779848,0.12779848,66,0.99863963,0.12710449,nan,0.00000000,0,0,0,24.21235085,0.11786543,0.08300094,0.91699906,12.78352261
45700,0.77279758,0.77279758,72,0.99925341,0.77049233,nan,0.00000000,0,0,0,26.37605858,0.10867062,-0.07266119,1.07266119,19.09635798
45800,0.29418361,0.29418361,91,0.99988833,0.29405223,nan,0.00000000,0,0,0,39.16406250,0.13759413,-0.04673307,1.04673307,19.60831261
45900,0.33373150,0.33373150,150,0.99999969,0.33373109,nan,0.00000000,0,0,0,10.75171757,0.04080348,-0.03947250,1.03947250,13.84351301
46000,2.67433548,2.67433548,184,0.99999999,2.67433537,nan,0.00000000,0,0,0,1.61730802,0.00825165,0.20621656,0.79378344,38.54240227
46100,0.97333252,0.97333252,257,1.00000000,0.97333252,nan,0.07975797,0,0,0,5.28132868,0.03512751,0.40313019,0.59686981,21.19169664
46200,0.27778828,0.27778828,352,1.00000000,0.27778828,nan,0.00000000,0,0,0,7.05977345,0.04146927,0.30676300,0.69323700,14.30585384
46300,0.60438079,0.60438079,257,1.00000000,0.60438079,nan,0.00000000,0,0,0,4.08952141,0.01441626,0.15789888,0.84210112,17.61740608
46400,0.45632485,0.45632485,373,1.00000000,0.45632485,nan,0.00000000,0,0,0,12.27647877,0.03474047,-0.16144553,1.16144553,14.33159129
46500,0.85798949,0.85798949,322,1.00000000,0.85798949,nan,0.00000000,0,0,0,6.07666826,0.01613494,0.24669410,0.75330590,18.40294266
46600,0.37422946,0.37422946,144,0.99999944,0.37422863,nan,0.00000000,0,0,0,23.22249603,0.05316249,-0.17573790,1.17573790,12.70124308
46700,1.13988495,1.13988495,163,0.99999992,1.13988457,nan,0.00000000,0,0,0,7.17354774,0.02487812,0.29202586,0.70797414,20.37492466
46800,0.58261842,0.58261842,147,0.99999959,0.58261745,nan,0.00000000,0,0,0,10.87387943,0.04823926,0.05864368,0.94135632,14.40217876
46900,0.93970132,0.93970132,219,1.00000000,0.93970132,nan,0.00000000,0,0,0,8.57389832,0.04796394,0.21822593,0.78177407,19.54321035
47000,3.59434175,3.59434175,315,1.00000000,3.59434175,nan,0.00000000,0,0,0,1.74177480,0.00721506,0.22711159,0.77288841,44.33664703
47100,0.37273249,0.37273249,282,1.00000000,0.37273249,nan,0.00000000,0,0,0,10.31594658,0.04033890,0.12141060,0.87858940,10.52109122
47200,0.64423662,0.64423662,231,1.00000000,0.64423662,nan,0.32398108,0,0,0,29.02779388,0.07989208,-0.11552608,1.11552608,15.44019222
47300,0.49818027,0.49818027,46,0.98994816,0.47844976,nan,0.32273464,0,0,0,31.10080910,0.24453343,-0.04945345,1.04945345,18.59027672
47400,0.41043878,0.41043878,147,0.99999959,0.41043810,nan,0.25637316,0,0,0,33.54595947,0.26129574,-0.02400711,1.02400711,23.41140270
47500,0.24024200,0.24024200,261,1.00000000,0.24024200,nan,0.13408405,0,0,0,24.66621017,0.06877457,-0.11137616,1.11137616,15.71110249
47600,2.06072855,2.06072855,54,0.99548342,2.02375023,nan,0.00000000,0,0,0,13.81563663,0.03070597,0.10752363,0.89247637,30.36681239
47700,0.58083272,0.58083272,14,0.75340304,0.18713738,nan,0.00000000,0,0,0,30.12887573,0.14966029,0.13178108,0.86821892,19.59827677
47800,0.43136418,0.43136418,151,0.99999972,0.43136370,nan,0.00000000,0,0,0,18.29315567,0.07696567,0.06216453,0.93783547,14.76340079
47900,0.51263928,0.51263928,92,0.99989896,0.51243213,nan,0.00000000,0,0,0,24.14909744,0.09761459,-0.07509538,1.07509538,18.27820778
48000,4.20986843,4.20986843,360,1.00000000,4.20986843,nan,0.00000000,0,0,0,1.65112829,0.00917856,0.23718742,0.76281258,51.90538025
48100,0.79625052,0.79625052,429,1.00000000,0.79625052,nan,0.00000000,0,0,0,7.12158012,0.03423095,0.40753370,0.59246630,19.10710335
48200,0.38971281,0.38971281,319,1.00000000,0.38971281,nan,0.05530826,0,0,0,7.98577547,0.02479876,0.32630394,0.67369606,14.59773874
48300,0.23720987,0.23720987,380,1.00000000,0.23720987,nan,0.00000000,0,0,0,15.89686966,0.05945810,0.18871194,0.81128806,12.13428752
48400,0.29495740,0.29495740,242,1.00000000,0.29495740,nan,0.00000000,0,0,0,7.96495485,0.02567428,-0.21511723,1.21511723,13.30563140
48500,0.89164108,0.89164108,141,0.99999925,0.89163840,nan,0.00000000,0,0,0,10.67549229,0.03901276,0.21254428,0.78745572,18.35823949
48600,0.72526306,0.72526306,76,0.99949955,0.72381231,nan,0.00000000,0,0,0,15.18600655,0.04256065,0.04397437,0.95602563,16.28736623
48700,0.42398494,0.42398494,85,0.99979653,0.42363998,nan,0.00000000,0,0,0,21.20515633,0.08637220,0.02221742,0.97778258,15.24010348
48800,0.30267084,0.30267084,551,1.00000000,0.30267084,nan,0.00000000,0,0,0,11.24448586,0.03916473,0.17181026,0.82818974,14.04178397
48900,0.21881191,0.21881191,505,1.00000000,0.21881191,nan,0.00000000,0,0,0,18.05441666,0.04654825,-0.09731249,1.09731249,11.89593410
49000,3.06022120,3.06022120,94,0.99991728,3.05920871,nan,0.00000000,0,0,0,1.92589271,0.01017781,0.22931444,0.77068556,41.34485149
49100,0.38104594,0.38104594,521,1.00000000,0.38104594,nan,0.03024342,0,0,0,9.69739056,0.03442384,0.32342237,0.67657763,12.52767372
49200,0.79442459,0.79442459,340,1.00000000,0.79442459,nan,0.00000000,0,0,0,11.54745293,0.02056067,0.37762485,0.62237515,17.60475445
49300,0.34446916,0.34446916,127,0.99999695,0.34446496,nan,0.00000000,0,0,0,23.46015739,0.07534734,0.05555924,0.94444076,17.12587706
49400,0.31614712,0.31614712,127,0.99999695,0.31614326,nan,0.00000000,0,0,0,23.13477516,0.07805768,0.03943106,0.96056894,12.73294449
49500,0.57061309,0.57061309,137,0.99999888,0.57061052,nan,0.00000000,0,0,0,19.87426376,0.03539735,-0.03202644,1.03202644,14.16958499
49600,2.07373333,2.07373333,146,0.99999954,2.07372954,nan,0.03338152,0,0,0,16.44634056,0.11998746,0.12237271,0.87762729,42.09487534
49700,0.31676325,0.31676325,351,1.00000000,0.31676325,nan,0.09819710,0,0,0,17.04563141,0.05300095,-0.07182252,1.07182252,13.01547098
49800,0.32218719,0.32218719,335,1.00000000,0.32218719,nan,0.00000000,0,0,0,17.78858757,0.09471337,0.25464943,0.74535057,12.35379505
49900,0.73465854,0.73465854,97,0.99993872,0.73447847,nan,0.00000000,0,0,0,18.51338387,0.09242168,0.02874976,0.97125024,18.38197200
50000,1.33121431,1.33121431,108,0.99997960,1.33110569,nan,0.06385314,0,0,0,2.50820446,0.01058122,0.22342944,0.77657056,24.62418365
50100,0.42513359,0.42513359,129,0.99999750,0.42512934,nan,0.47754259,0,0,0,26.88573647,0.07031175,-0.01472948,1.01472948,15.93727843
50200,0.50709164,0.50709164,123,0.99999545,0.50708241,nan,0.45656659,0,0,0,22.79221344,0.11394735,-0.02791163,1.02791163,15.97734642
50300,2.01245975,2.01245975,267,1.00000000,2.01245975,nan,0.41342070,0,0,0,42.58786392,0.15363432,-0.00488153,1.00488153,38.02387174
50400,0.25482446,0.25482446,100,0.99995460,0.25477819,nan,0.41780311,0,0,0,19.19497871,0.05460800,0.02865731,0.97134269,14.43877268
50500,0.55221123,0.55221123,318,1.00000000,0.55221123,nan,0.39390500,0,0,0,13.08950424,0.05366695,-0.10748388,1.10748388,16.54313755
50600,1.52609468,1.52609468,19,0.85043138,0.79824937,nan,0.32641937,0,0,0,18.52725792,0.08120362,-0.14776344,1.14776344,27.66820335
50700,0.98709464,0.98709464,83,0.99975148,0.98611377,nan,0.32165937,0,0,0,27.13722801,0.08500732,-0.14055945,1.14055945,20.74752426
50800,0.92344409,0.92344409,66,0.99863963,0.91842944,nan,0.27050324,0,0,0,17.27409935,0.04261646,0.01455568,0.98544432,20.91319911
50900,0.87009507,0.87009507,187,0.99999999,0.87009505,nan,0.14472534,0,0,0,20.46975708,0.07226837,0.19690170,0.80309830,20.03198051
51000,2.23661518,2.23661518,585,1.00000000,2.23661518,nan,0.00000000,0,0,0,1.62092292,0.00636869,0.23719817,0.76280183,34.33856646
51100,0.57745290,0.57745290,308,1.00000000,0.57745290,nan,0.09463382,0,0,0,20.86183739,0.10260227,0.05866513,0.94133487,16.76591396
51200,0.59914547,0.59914547,126,0.99999663,0.59913739,nan,0.00801369,0,0,0,26.16564178,0.11480824,-0.08493357,1.08493357,20.35938899
51300,0.25578892,0.25578892,190,0.99999999,0.25578892,nan,0.00000000,0,0,0,19.83234215,0.03321416,0.18072393,0.81927607,12.71702709
51400,0.43366194,0.43366194,353,1.00000000,0.43366194,nan,0.00000000,0,0,0,24.41181946,0.09200222,0.05289979,0.94710021,14.27438202
51500,1.04442215,1.04442215,201,1.00000000,1.04442214,nan,0.00000000,0,0,0,7.44314909,0.04192581,0.03794931,0.96205069,21.15047646
51600,0.51870239,0.51870239,298,1.00000000,0.51870239,nan,0.00000000,0,0,0,32.75407410,0.07792220,-0.04263953,1.04263953,18.95146847
51700,0.36997482,0.36997482,303,1.00000000,0.36997482,nan,0.00000000,0,0,0,21.63002777,0.08207314,-0.14513726,1.14513726,14.35712496
51800,1.10213864,1.10213864,351,1.00000000,1.10213864,nan,0.00000000,0,0,0,28.91988373,0.06607547,0.03027955,0.96972045,20.57862949
51900,1.35123146,1.35123146,340,1.00000000,1.35123146,nan,0.00000000,0,0,0,14.51828671,0.04631349,-0.25989790,1.25989790,22.76406574
52000,2.91768360,2.91768360,237,1.00000000,2.91768360,nan,0.01578723,0,0,0,1.47658324,0.00957462,0.20443291,0.79556709,40.89321899
52100,0.82669806,0.82669806,167,0.99999994,0.82669788,nan,0.30334788,0,0,0,16.70967674,0.15602896,-0.16635715,1.16635715,21.35029888
52200,0.31054625,0.31054625,65,0.99849656,0.30868291,nan,0.25416438,0,0,0,10.24751759,0.04202358,0.11688578,0.88311422,13.95420241
52300,0.26506475,0.26506475,529,1.00000000,0.26506475,nan,0.14111592,0,0,0,8.60171986,0.03412193,0.23844693,0.76155307,13.55302954
52400,1.05637717,1.05637717,68,0.99888622,1.05167876,nan,0.00728353,0,0,0,10.95346928,0.08780672,0.22341196,0.77658804,21.69292831
52500,0.74698901,0.74698901,72,0.99925341,0.74476074,nan,0.15545255,0,0,0,20.19399834,0.11373395,-0.23942411,1.23942411,18.63249270
52600,0.28867507,0.28867507,427,1.00000000,0.28867507,nan,0.00000000,0,0,0,22.57551384,0.04352786,-0.00672235,1.00672235,14.21579189
52700,0.56189525,0.56189525,453,1.00000000,0.56189525,nan,0.00000000,0,0,0,10.18852329,0.03789198,0.17048525,0.82951475,15.19305102
52800,0.48890558,0.48890558,30,0.95021293,0.39857379,nan,0.00000000,0,0,0,35.94023132,0.16169044,-0.17659342,1.17659342,19.42635091
52900,0.84913725,0.84913725,242,1.00000000,0.84913725,nan,0.29211523,0,0,0,35.09236526,0.09239779,0.33156306,0.66843694,20.46040185
53000,3.92543697,3.92543697,338,1.00000000,3.92543697,nan,0.11147618,0,0,0,1.95301270,0.01403290,0.16024129,0.83975871,50.09465154
53100,0.99892342,0.99892342,230,1.00000000,0.99892342,nan,0.24740002,0,0,0,9.21059799,0.03335790,0.17155204,0.82844796,18.98262978
53200,0.44760889,0.44760889,56,0.99630214,0.44102474,nan,0.22919922,0,0,0,9.01741695,0.04545185,-0.09807371,1.09807371,15.78103280
53300,1.06903410,1.06903410,106,0.99997508,1.06892756,nan,0.24823215,0,0,0,4.86043549,0.01335963,0.01289417,0.98710583,21.71060610
53400,0.38308230,0.38308230,248,1.00000000,0.38308230,nan,0.29397879,0,0,0,33.15550232,0.07698536,0.23230782,0.76769218,14.85877228
53500,0.57169670,0.57169670,302,1.00000000,0.57169670,nan,0.00000000,0,0,0,10.26751328,0.04373100,0.09213484,0.90786516,16.92030525
53600,1.25387728,1.25387728,102,0.99996283,1.25369086,nan,0.00000000,0,0,0,23.58373642,0.07237168,-0.14547536,1.14547536,22.95962715
53700,0.47195831,0.47195831,242,1.00000000,0.47195831,nan,0.00000000,0,0,0,18.98530388,0.05491618,0.05128993,0.94871007,19.10804749
53800,0.28116855,0.28116855,77,0.99954717,0.28065961,nan,0.00000000,0,0,0,36.87089920,0.11397687,0.05778244,0.94221756,16.30276998
