block_index,step,E_k,W_k,mean_familiarity,mean_surprise,mean_gradient_coherence,mean_gradient_novelty,regime_change
321,42199,0.46598184,0.01510179,0.96916917,0.52984343,-0.02934502,1.02934502,0
322,42299,0.49318213,0.00000000,0.98034591,0.52383656,0.00679052,0.99320948,0
323,42399,0.45755673,0.00000000,0.98899694,0.47314334,-0.02274590,1.02274590,0
324,42499,0.47739574,0.00000000,0.98722612,0.49753129,-0.01477086,1.01477086,0
325,42599,0.43329872,0.00000000,0.97140663,0.46522035,0.02790047,0.97209953,0
326,42699,0.56533276,0.00000000,0.98276188,0.60209205,-0.01990910,1.01990910,0
327,42799,0.53572424,0.00000000,0.97403207,0.57298457,-0.00237887,1.00237887,0
328,42899,0.51966878,0.00000000,0.99381845,0.53523575,0.01437068,0.98562932,0
329,42999,0.62340181,0.00000000,0.98215627,0.65614393,-0.00887040,1.00887040,0
330,43099,1.11960121,0.44568478,0.96496121,1.18464480,0.26778516,0.73221484,0
331,43199,0.77445394,0.50318908,0.99777178,0.78142554,0.12329607,0.87670393,0
332,43299,0.75062266,0.54563029,0.98895533,0.76957383,0.05347785,0.94652215,0
333,43399,0.63573129,0.48962094,0.98037038,0.68031011,0.10123549,0.89876451,0
334,43499,0.61549398,0.40818924,0.98526046,0.63814877,0.06619458,0.93380542,0
335,43599,0.58269291,0.31587516,0.96353501,0.63160581,0.07268127,0.92731873,0
336,43699,0.61357979,0.23726186,0.97930759,0.64819219,0.03749958,0.96250042,0
337,43799,0.52008597,0.04186355,0.99687780,0.52552747,0.10085533,0.89914467,0
338,43899,0.49459195,0.00000000,0.99533796,0.50683131,0.09603954,0.90396046,0
339,43999,0.51702453,0.00000000,0.99757426,0.52002358,0.10527501,0.89472499,0
340,44099,0.77358232,0.07565163,0.98342222,0.80850350,0.06913427,0.93086573,0
341,44199,0.62370236,0.05665554,0.93424531,0.73700259,0.06203067,0.93796933,0
342,44299,0.66445186,0.04972976,0.97046045,0.71176736,-0.00072370,1.00072370,0
343,44399,0.65076207,0.03683177,0.96920888,0.72750371,-0.02144092,1.02144092,0
344,44499,0.51935422,0.00000000,0.98390143,0.54325754,-0.04293384,1.04293384,0
345,44599,0.54236753,0.00000000,0.96343130,0.59049230,0.02833969,0.97166031,0
346,44699,0.47955213,0.00000000,0.98504225,0.49875296,0.00782252,0.99217748,0
347,44799,0.46382735,0.00000000,0.98733884,0.48285530,-0.02486388,1.02486388,0
348,44899,0.46376457,0.00000000,0.98116030,0.49666099,0.00084372,0.99915628,0
349,44999,0.51310652,0.00000000,0.98817304,0.53267987,0.03088471,0.96911529,0
350,45099,0.79562187,0.12825593,0.97367777,0.86128855,0.09139060,0.90860940,0
351,45199,0.51806573,0.00000000,0.95855607,0.58430687,0.00372442,0.99627558,0
352,45299,0.59635941,0.00000000,0.96611838,0.66565099,0.00594226,0.99405774,0
353,45399,0.52928228,0.00000000,0.94536752,0.60024916,-0.01719624,1.01719624,0
354,45499,0.60209469,0.00000000,0.96916707,0.65736444,0.00334229,0.99665771,0
355,45599,0.54148758,0.00000000,0.97418879,0.58106193,0.01828143,0.98171857,0
356,45699,0.51266072,0.00000000,0.96109266,0.54322640,0.04333618,0.95666382,0
357,45799,0.57193290,0.00000000,0.98291631,0.59434988,0.00476661,0.99523339,0
358,45899,0.51737536,0.00000000,0.96715340,0.56783037,-0.02137895,1.02137895,0
359,45999,0.52493912,0.00000000,0.96667708,0.57497149,-0.02286237,1.02286237,0
360,46099,0.79256625,0.07975797,0.99781683,0.79899975,0.32189699,0.67810301,0
361,46199,0.55235407,0.00000000,0.99876984,0.55559720,0.28648258,0.71351742,0
362,46299,0.52536615,0.00000000,0.99977070,0.52607146,0.14434171,0.85565829,0
363,46399,0.64167046,0.00000000,0.99873398,0.64420352,0.04614416,0.95385584,0
364,46499,0.55157280,0.00000000,0.99209943,0.56638916,0.05929325,0.94070675,0
365,46599,0.56226405,0.00000000,0.98801547,0.57276950,0.09722999,0.90277001,0
366,46699,0.54050513,0.00000000,0.99963725,0.54096794,0.06087053,0.93912947,0
367,46799,0.45646437,0.00000000,0.99891583,0.45841984,0.05022598,0.94977402,0
368,46899,0.59645426,0.00000000,0.99911303,0.59868487,0.07581542,0.92418458,0
369,46999,0.49846898,0.00000000,0.99921756,0.50007381,0.08594482,0.91405518,0
370,47099,0.68777964,0.00000000,0.99568686,0.69826885,0.07216560,0.92783440,0
371,47199,0.98527173,0.32398108,0.96503532,1.06625473,-0.04760352,1.04760352,0
372,47299,0.64569006,0.32273464,0.96242564,0.73564223,-0.02167446,1.02167446,0
373,47399,0.59600551,0.25637316,0.96849134,0.65940639,-0.00278359,1.00278359,0
374,47499,0.55628617,0.13408405,0.97245232,0.60641958,-0.02172113,1.02172113,0
375,47599,0.51863170,0.00000000,0.97528938,0.56106006,-0.01666361,1.01666361,0
376,47699,0.53273640,0.00000000,0.98382666,0.57469272,-0.01003549,1.01003549,0
377,47799,0.59942483,0.00000000,0.97301969,0.64322118,0.00569836,0.99430164,0
378,47899,0.49116489,0.00000000,0.99084621,0.50391208,0.01548896,0.98451104,0
379,47999,0.46292458,0.00000000,0.98849332,0.47916462,0.02573029,0.97426971,0
380,48099,0.66558187,0.00000000,0.99986426,0.66593160,0.42651718,0.57348282,0
381,48199,0.76372339,0.05530826,0.99621368,0.76897446,0.22062026,0.77937974,0
382,48299,0.58233039,0.00000000,0.98569497,0.59251295,0.13389293,0.86610707,0
383,48399,0.62778553,0.00000000,0.99536731,0.63263850,0.08780380,0.91219620,0
384,48499,0.56033815,0.00000000,0.99839150,0.56327012,0.10232028,0.89767972,0
385,48599,0.60136680,0.00000000,0.99630456,0.60811839,0.05574381,0.94425619,0
386,48699,0.62013157,0.00000000,0.99043725,0.63031388,0.04995936,0.95004064,0
387,48799,0.54965321,0.00000000,0.99007995,0.56478443,0.05874068,0.94125932,0
388,48899,0.58294106,0.00000000,0.99597778,0.59002489,0.06194842,0.93805158,0
389,48999,0.49160876,0.00000000,0.99804123,0.49769289,0.09707237,0.90292763,0
390,49099,0.72385449,0.03024342,0.98461740,0.74536699,0.10894474,0.89105526,0
391,49199,0.59548729,0.00000000,0.99145662,0.60496584,0.10195919,0.89804081,0
392,49299,0.64292958,0.00000000,0.99796335,0.64723890,0.13410576,0.86589424,0
393,49399,0.51418407,0.00000000,0.99782572,0.51882671,0.03454140,0.96545860,0
394,49499,0.54747433,0.00000000,0.99913588,0.54962378,0.08915015,0.91084985,0
395,49599,0.73307135,0.03338152,0.99151678,0.75369673,0.05845987,0.94154013,0
396,49699,0.77942111,0.09819710,0.99884891,0.78213023,-0.01124408,1.01124408,0
397,49799,0.56942405,0.00000000,0.99899785,0.57152339,0.01462870,0.98537130,0
398,49899,0.65012827,0.00000000,0.99143556,0.66905442,0.06780598,0.93219402,0
399,49999,0.76015509,0.06385314,0.98642246,0.78896923,-0.06079053,1.06079053,0
400,50099,1.11345950,0.47754259,0.98812919,1.17170568,0.10387852,0.89612148,0
401,50199,0.69656190,0.45656659,0.99653962,0.71351524,0.00833344,0.99166656,0
402,50299,0.66509702,0.41342070,0.99210030,0.68742256,-0.00562130,1.00562130,0
403,50399,0.68761864,0.41780311,0.97728530,0.74608107,-0.02685272,1.02685272,0
404,50499,0.68128039,0.39390500,0.98511475,0.70553616,-0.00105689,1.00105689,0
405,50599,0.60586541,0.32641937,0.97073565,0.68033297,-0.00972943,1.00972943,0
406,50699,0.68871933,0.32165937,0.98035706,0.72867235,-0.01471407,1.01471407,0
407,50799,0.66049531,0.27050324,0.99085822,0.67561201,0.01393174,0.98606826,0
408,50899,0.59582668,0.14472534,0.99588827,0.60344690,0.00757485,0.99242515,0
409,50999,0.55061139,0.00000000,0.99444835,0.56369626,0.00981391,0.99018609,0
410,51099,0.79313527,0.09463382,0.98037719,0.82639596,0.08532766,0.91467234,0
411,51199,0.59950273,0.00801369,0.97164051,0.66287155,0.00665197,0.99334803,0
412,51299,0.63747364,0.00000000,0.96764185,0.70798697,0.01520923,0.98479077,0
413,51399,0.55705875,0.00000000,0.99496260,0.56791740,0.01684745,0.98315255,0
414,51499,0.56129458,0.00000000,0.99281449,0.57550437,0.00483810,0.99516190,0
415,51599,0.63353860,0.00000000,0.97928674,0.66538554,0.00369469,0.99630531,0
416,51699,0.55612675,0.00000000,0.98947639,0.57451120,0.01885477,0.98114523,0
417,51799,0.56807101,0.00000000,0.98928948,0.58151916,0.01061601,0.98938399,0
418,51899,0.58639132,0.00000000,0.99806811,0.59100743,-0.00355056,1.00355056,0
419,51999,0.72581356,0.01578723,0.99130210,0.75564175,0.00445291,0.99554709,0
420,52099,0.99721631,0.30334788,0.98756930,1.03763245,0.19885176,0.80114824,0
421,52199,0.68537008,0.25416438,0.99963087,0.68603118,0.06525076,0.93474924,0
422,52299,0.61910823,0.14111592,0.99849600,0.62204606,0.10883027,0.89116973,0
423,52399,0.59954733,0.00728353,0.99905364,0.60238434,0.17989276,0.82010724,0
424,52499,0.87296374,0.15545255,0.99539047,0.88832029,0.12568508,0.87431492,0
425,52599,0.55631367,0.00000000,0.99152455,0.56410126,-0.03896213,1.03896213,0
426,52699,0.67347932,0.00000000,0.98048691,0.71744239,0.14121845,0.85878155,0
427,52799,0.59481381,0.00000000,0.99982862,0.59519106,0.02991921,0.97008079,0
428,52899,1.00467573,0.29211523,0.98547711,1.03315090,0.01070179,0.98929821,0
429,52999,0.54176917,0.11147618,0.99239120,0.55792663,0.00255073,0.99744927,0
430,53099,0.86832930,0.24740002,0.99692373,0.87705930,0.32631641,0.67368359,0
431,53199,0.69841460,0.22919922,0.98582661,0.72423166,0.17952441,0.82047559,0
432,53299,0.72609693,0.24823215,0.98004400,0.77463451,0.08653235,0.91346765,0
433,53399,0.76458918,0.29397879,0.98594217,0.78905277,0.01121067,0.98878933,0
434,53499,0.44340593,0.00000000,0.99784756,0.44757202,0.00585770,0.99414230,0
435,53599,0.57902339,0.00000000,0.97813546,0.61005279,0.00520883,0.99479117,0
436,53699,0.56020875,0.00000000,0.99369373,0.57346473,0.01987490,0.98012510,0
437,53799,0.51792801,0.00000000,0.99897331,0.52131872,0.05036687,0.94963313,0
438,53899,0.59096332,0.00000000,0.98782135,0.61655591,0.02374054,0.97625946,0
439,53999,0.59922401,0.00000000,0.99837267,0.60243675,-0.02612183,1.02612183,0
440,54099,0.86843771,0.13862062,0.99542609,0.89285558,0.27603281,0.72396719,0
441,54199,0.61057180,0.00531637,0.99993974,0.61080373,0.07479030,0.92520970,0
442,54299,0.59910657,0.00000000,0.99969242,0.59972629,0.21327339,0.78672661,0
443,54399,0.59708087,0.00000000,0.99863389,0.60227009,0.09774701,0.90225299,0
444,54499,0.54041031,0.00000000,0.99962118,0.54104303,0.09360130,0.90639870,0
445,54599,0.47983397,0.00000000,0.99999415,0.47984882,0.13170164,0.86829836,0
446,54699,0.50350512,0.00000000,0.99991376,0.50375322,0.12431067,0.87568933,0
447,54799,0.51420454,0.00000000,0.99935241,0.51722311,0.13897643,0.86102357,0
448,54899,0.40701974,0.00000000,0.99995509,0.40710201,0.15395936,0.84604064,0
449,54999,0.44008955,0.00000000,0.99977950,0.44050499,0.07345787,0.92654213,0
450,55099,0.73489893,0.00494136,0.99873284,0.74612658,0.10029325,0.89970675,0
451,55199,0.57809179,0.00000000,0.99877756,0.58191956,0.10251342,0.89748658,0
452,55299,0.48404981,0.00000000,0.99972572,0.48445003,0.17300736,0.82699264,0
453,55399,0.45676534,0.00000000,0.99990616,0.45696520,0.10506547,0.89493453,0
454,55499,0.52166020,0.00000000,0.99971503,0.52250224,0.05306347,0.94693653,0
455,55599,0.54980895,0.00000000,0.99982559,0.55033115,0.04847933,0.95152067,0
456,55699,0.52984307,0.00000000,0.99957492,0.53090515,0.09724774,0.90275226,0
457,55799,0.53592267,0.00000000,0.99999047,0.53594345,0.05181295,0.94818705,0
458,55899,0.53233062,0.00000000,0.99993998,0.53248270,0.06303085,0.93696915,0
459,55999,0.58358951,0.00000000,0.99989796,0.58380285,0.06569892,0.93430108,0
460,56099,1.15504149,0.42985813,0.99989491,1.15534131,0.08005126,0.91994874,0
461,56199,0.64133437,0.35344771,0.99217182,0.65022159,0.04511449,0.95488551,0
462,56299,0.96623445,0.61927526,0.97520865,1.03843339,-0.02231991,1.02231991,0
463,56399,0.83294941,0.72301669,0.99935440,0.83480114,0.07448695,0.92551305,0
464,56499,0.94592787,0.94817553,0.99520866,0.98277910,-0.03195041,1.03195041,0
465,56599,0.77212284,0.99551855,0.99732152,0.77894518,0.01776558,0.98223442,0
466,56699,0.71173095,0.98090191,0.99833162,0.71996661,0.00239981,0.99760019,0
467,56799,0.67925917,0.93677926,0.99709553,0.68532028,-0.01169217,1.01169217,0
468,56899,0.71419325,0.92367450,0.99865711,0.71930357,-0.04217209,1.04217209,0
469,56999,0.76218727,0.96751346,0.99474793,0.78785533,-0.00921758,1.00921758,0
470,57099,0.95732390,1.20249674,0.99537749,0.96660035,0.42773966,0.57226034,0
471,57199,0.72408595,1.19738650,0.99934375,0.72770648,0.19890842,0.80109158,0
472,57299,0.54601522,1.01509055,0.99901765,0.54727809,0.13592894,0.86407106,0
473,57399,0.50970535,0.79708063,0.99866625,0.51231580,0.08363875,0.91636125,0
474,57499,0.54007584,0.60830896,0.99922820,0.54172500,0.10557381,0.89442619,0
475,57599,0.56176558,0.44067633,0.99940611,0.56238300,0.09134552,0.90865448,0
476,57699,0.49868618,0.21229800,0.99879106,0.50140719,0.06946214,0.93053786,0
477,57799,0.49989693,0.00000000,0.99998330,0.49991791,0.12290352,0.87709648,0
478,57899,0.50461269,0.00000000,0.99989378,0.50483219,0.05999762,0.94000238,0
479,57999,0.50301615,0.00000000,0.99992195,0.50340403,0.06810886,0.93189114,0
480,58099,0.84286399,0.12221117,0.99823667,0.84978746,0.07470365,0.92529635,0
481,58199,0.58766179,0.00000000,0.99945678,0.58972213,0.09926357,0.90073643,0
482,58299,0.51498158,0.00000000,0.99999270,0.51499058,0.15296177,0.84703823,0
483,58399,0.56870762,0.00000000,0.99981166,0.56942822,0.13152617,0.86847383,0
484,58499,0.56846776,0.00000000,0.99957226,0.57061291,0.14266810,0.85733190,0
485,58599,0.48774355,0.00000000,0.99999924,0.48774499,0.09018809,0.90981191,0
486,58699,0.50160061,0.00000000,0.99999947,0.50160480,0.06003722,0.93996278,0
487,58799,0.60595110,0.00000000,0.99999668,0.60596214,0.06188392,0.93811608,0
488,58899,0.85818933,0.13831497,0.99919888,0.86212643,0.13317895,0.86682105,0
489,58999,0.99718945,0.42779117,0.99254535,1.02750032,0.01709764,0.98290236,0
490,59099,0.88541568,0.61677549,0.97966806,0.93903912,0.02092527,0.97907473,0
491,59199,1.05530022,0.94865510,0.99815830,1.06851770,-0.07276161,1.07276161,0
492,59299,0.78907647,1.04163338,0.97838601,0.82864143,-0.00338866,1.00338866,0
493,59399,0.71491655,1.02850433,0.99985404,0.71521589,-0.02646542,1.02646542,0
494,59499,0.68629462,0.99888278,0.99326749,0.70041969,-0.01735128,1.01735128,0
495,59599,0.70530889,0.98518860,0.99625519,0.71305552,-0.04102215,1.04102215,0
496,59699,0.66446120,0.92208738,0.99967922,0.66533813,0.01613977,0.98386023,0
497,59799,0.62474969,0.83287636,0.98885150,0.63442905,-0.02508580,1.02508580,0
498,59899,0.65640459,0.76775097,0.99742568,0.66439630,-0.04155630,1.04155630,0
499,59999,0.65257791,0.70006403,0.99663398,0.65913209,-0.08095389,1.08095389,0
500,60099,0.95206218,0.93665681,0.99394376,0.97453285,0.50841812,0.49158188,0
501,60199,0.57619817,0.78450467,0.99995900,0.57632109,0.29701631,0.70298369,0
502,60299,0.48457941,0.54062053,0.99999795,0.48458327,0.17840728,0.82159272,0
503,60399,0.79854920,0.63954547,0.97849695,0.84812544,0.13401889,0.86598111,0
504,60499,0.54429481,0.46102808,0.99767160,0.55055980,0.11113412,0.88886588,0
505,60599,0.49436157,0.22853821,0.99971085,0.49455749,0.08763215,0.91236785,0
506,60699,0.45229654,0.00000000,0.99481799,0.45534514,0.07886364,0.92113636,0
507,60799,0.42394266,0.00000000,0.99642359,0.42940932,0.03506449,0.96493551,0
508,60899,0.49720041,0.00000000,0.99477060,0.50455898,0.04293729,0.95706271,0
509,60999,0.54758143,0.00000000,0.99483139,0.56293579,0.10868756,0.89131244,0
510,61099,1.08516574,0.43851810,0.95605987,1.19340110,0.12687246,0.87312754,0
511,61199,1.17210943,0.90924732,0.98718437,1.23308436,-0.07415648,1.07415648,0
512,61299,0.73417833,0.92537499,0.99658699,0.74429555,0.05796114,0.94203886,0
513,61399,0.64079102,0.84173312,0.99916656,0.64252318,-0.04921962,1.04921962,0
514,61499,0.70437287,0.83354296,0.99349686,0.72071331,-0.02436494,1.02436494,0
515,61599,0.54600752,0.66491860,0.99371235,0.56471026,-0.01868136,1.01868136,0
516,61699,0.56982924,0.50923374,0.99957133,0.57077696,-0.00320896,1.00320896,0
517,61799,0.51311818,0.30079236,0.99768072,0.51814733,0.01055662,0.98944338,0
518,61899,0.61376059,0.19701136,0.99584633,0.62705633,0.01261992,0.98738008,0
519,61999,0.58081872,0.05326219,0.99963055,0.58184827,-0.03936700,1.03936700,0
520,62099,1.43841878,0.83143163,0.95211161,1.55628946,0.37986029,0.62013971,0
521,62199,0.88171958,1.00162114,0.99400821,0.90322693,0.07463303,0.92536697,0
522,62299,0.52169658,0.80935135,0.99539729,0.53705587,-0.01242725,1.01242725,0
523,62399,0.51502645,0.60601934,0.99653862,0.52035893,0.01495497,0.98504503,0
524,62499,0.56287994,0.45004170,0.99734283,0.56671613,0.01945567,0.98054433,0
525,62599,0.54263389,0.27085037,0.99899470,0.54498709,-0.01002499,1.01002499,0
526,62699,0.63433920,0.18282690,0.99949994,0.63597798,0.03340811,0.96659189,0
527,62799,0.65625047,0.12417682,0.99594351,0.66284472,-0.06437700,1.06437700,0
528,62899,0.53574612,0.00000000,0.99929013,0.53775704,0.01955867,0.98044133,0
529,62999,0.57317650,0.00000000,0.99911436,0.57535032,-0.00535628,1.00535628,0
530,63099,1.03384662,0.33177746,0.99087907,1.06931682,0.37491583,0.62508417,0
531,63199,0.72286271,0.33497934,0.99512144,0.73390561,0.12106467,0.87893533,0
532,63299,0.47651492,0.08311546,0.99999269,0.47652764,0.24956712,0.75043288,0
533,63399,0.58076673,0.00000000,0.99983973,0.58120172,-0.02567409,1.02567409,0
534,63499,0.61071464,0.00000000,0.99728541,0.61774774,0.05942296,0.94057704,0
535,63599,0.51758566,0.00000000,0.99727763,0.52313188,0.07862926,0.92137074,0
536,63699,0.49820733,0.00000000,0.99913829,0.49921869,0.03322725,0.96677275,0
537,63799,0.57871316,0.00000000,0.99996991,0.57878052,0.07626626,0.92373374,0
538,63899,0.53351314,0.00000000,0.99927697,0.53456482,0.05464203,0.94535797,0
539,63999,0.54839761,0.00000000,0.99442156,0.56101485,0.05413671,0.94586329,0
540,64099,0.66778408,0.00000000,0.99988153,0.66815753,0.05314407,0.94685593,0
541,64199,0.62000183,0.00000000,0.99926311,0.62316757,0.04886502,0.95113498,0
542,64299,0.61440824,0.00000000,0.99997354,0.61448534,0.06253254,0.93746746,0
543,64399,0.57301587,0.00000000,0.99985334,0.57354271,0.06864968,0.93135032,0
544,64499,0.64642310,0.00000000,0.99962323,0.64745710,0.05177897,0.94822103,0
545,64599,0.62569793,0.00000000,0.99990716,0.62587333,0.05215355,0.94784645,0
546,64699,0.58537033,0.00000000,0.99981107,0.58590148,0.02015396,0.97984604,0
547,64799,0.59414523,0.00000000,0.99887080,0.59807142,0.08762302,0.91237698,0
548,64899,0.91121592,0.19718109,0.99376375,0.92805455,0.10032733,0.89967267,0
549,64999,0.58889782,0.06248499,0.99965772,0.59026247,0.03774554,0.96225446,0
550,65099,0.81332578,0.16327430,0.99488087,0.83439010,0.04187134,0.95812866,0
551,65199,0.52400144,0.00000000,0.99991912,0.52429881,0.04656516,0.95343484,0
552,65299,0.54722088,0.00000000,0.99999308,0.54723745,0.00199529,0.99800471,0
553,65399,0.63509074,0.00000000,0.99993929,0.63526199,0.08726761,0.91273239,0
554,65499,0.53826811,0.00000000,0.99957334,0.53870341,0.03888502,0.96111498,0
555,65599,0.55034956,0.00000000,0.99937018,0.55403290,0.05985296,0.94014704,0
556,65699,0.59156835,0.00000000,0.99997370,0.59167194,0.04587997,0.95412003,0
557,65799,0.98300413,0.26862495,0.99640768,0.99903842,0.05695351,0.94304649,0
558,65899,0.59808089,0.14137344,0.99962180,0.59928798,0.03289159,0.96710841,0
559,65999,0.63136173,0.04664671,0.99999635,0.63138233,0.02488208,0.97511792,0
560,66099,1.16408161,0.50639888,0.98692362,1.20947931,0.08563188,0.91436812,0
561,66199,0.72161250,0.50270056,0.99970497,0.72357191,0.02573555,0.97426445,0
562,66299,0.49795180,0.27450148,0.99999969,0.49795315,0.03524893,0.96475107,0
563,66399,0.50072186,0.05035797,0.99999848,0.50072670,0.05502894,0.94497106,0
564,66499,0.43896963,0.00000000,0.99963028,0.43987692,0.04279529,0.95720471,0
565,66599,0.49426483,0.00000000,0.99998751,0.49429899,0.02088943,0.97911057,0
566,66699,0.46259624,0.00000000,0.99975397,0.46301873,0.01566647,0.98433353,0
567,66799,0.51115132,0.00000000,0.99953607,0.51270889,0.01906095,0.98093905,0
568,66899,0.52667800,0.00000000,0.99981346,0.52730745,0.00708268,0.99291732,0
569,66999,0.64557983,0.00000000,0.99865833,0.65014825,0.02376556,0.97623444,0
570,67099,0.62805403,0.00000000,0.99255199,0.65597374,0.01134460,0.98865540,0
571,67199,1.19442477,0.49260441,0.99024317,1.22024645,0.09598563,0.90401437,0
572,67299,0.95138477,0.73498199,0.99335905,0.98144467,0.01176485,0.98823515,0
573,67399,0.80462150,0.83959291,0.98500234,0.84296690,-0.01399819,1.01399819,0
574,67499,0.59477905,0.71684405,0.99758103,0.60096638,0.01617602,0.98382398,0
575,67599,0.55710593,0.55071141,0.99988793,0.55741687,0.06131265,0.93868735,0
576,67699,0.52161695,0.34909063,0.99988793,0.52181299,0.03170471,0.96829529,0
577,67799,0.61149341,0.23823921,0.99993115,0.61170917,0.02551446,0.97448554,0
578,67899,0.75463358,0.27493426,0.99807413,0.76495626,0.05523136,0.94476864,0
579,67999,0.53816412,0.08996926,0.99976371,0.53904315,0.02331130,0.97668870,0
580,68099,0.61203128,0.00000000,0.99988731,0.61237206,0.05105055,0.94894945,0
581,68199,0.52753549,0.00000000,0.99981662,0.52842437,0.03547122,0.96452878,0
582,68299,0.64986429,0.00000000,0.99987514,0.65028861,0.00255577,0.99744423,0
583,68399,0.55506099,0.00000000,0.99986142,0.55548594,0.03704865,0.96295135,0
584,68499,0.71122460,0.00000000,0.99990320,0.71161308,0.04132641,0.95867359,0
585,68599,0.56501798,0.00000000,0.99999282,0.56505109,0.07971386,0.92028614,0
586,68699,0.59184636,0.00000000,0.99999806,0.59184946,0.03531001,0.96468999,0
587,68799,0.65498273,0.00000000,0.99994240,0.65515085,0.01051849,0.98948151,0
588,68899,0.70601008,0.00000000,0.99994185,0.70620449,0.02677430,0.97322570,0
589,68999,0.59539278,0.00000000,0.99591102,0.60630463,0.03816422,0.96183578,0
590,69099,0.68198197,0.00000000,0.99973609,0.68299123,0.04867988,0.95132012,0
591,69199,0.53163974,0.00000000,0.99921032,0.53428358,0.00745159,0.99254841,0
592,69299,0.72536937,0.00442473,0.99954867,0.72736348,0.03981401,0.96018599,0
593,69399,0.47410301,0.00000000,0.99464721,0.47853583,0.02074483,0.97925517,0
594,69499,0.50738754,0.00000000,0.99999111,0.50742112,0.03423851,0.96576149,0
595,69599,0.59827065,0.00000000,0.99922889,0.60010937,0.03084234,0.96915766,0
596,69699,0.85175481,0.13156967,0.99990671,0.85219562,0.08685270,0.91314730,0
597,69799,0.55147958,0.00000000,0.99994607,0.55168820,-0.00801293,1.00801293,0
598,69899,0.49997578,0.00000000,0.99998987,0.49998933,0.04343719,0.95656281,0
599,69999,1.02995629,0.31011493,0.99965139,1.03201654,0.04607827,0.95392173,0
600,70099,0.74217000,0.32761508,0.99990480,0.74239198,0.01995481,0.98004519,0
601,70199,0.61955564,0.22145774,0.99985967,0.62007745,0.00299883,0.99700117,0
602,70299,0.50224283,0.00000000,0.99999261,0.50226044,0.05613014,0.94386986,0
603,70399,0.56490347,0.00000000,0.99999858,0.56490489,0.01159721,0.98840279,0
604,70499,0.46782768,0.00000000,0.99999201,0.46784214,0.00446884,0.99553116,0
605,70599,0.60157463,0.00000000,0.99997711,0.60164515,0.00789686,0.99210314,0
606,70699,0.62211348,0.00000000,0.99998451,0.62216257,0.03263443,0.96736557,0
607,70799,0.56198756,0.00000000,0.99998256,0.56205189,0.03037641,0.96962359,0
608,70899,0.57146943,0.00000000,0.99999573,0.57147788,0.02824976,0.97175024,0
609,70999,0.68054133,0.00000000,0.99988093,0.68094204,0.01758212,0.98241788,0
610,71099,0.73114841,0.00926123,0.99998558,0.73123240,0.03251772,0.96748228,0
611,71199,0.56749114,0.00000000,0.99999832,0.56749898,0.02447293,0.97552707,0
612,71299,0.57892414,0.00000000,1.00000000,0.57892415,0.03153216,0.96846784,0
613,71399,0.67483272,0.00000000,0.99999154,0.67486976,0.04716632,0.95283368,0
614,71499,0.62178184,0.00000000,0.99999996,0.62178198,0.02485082,0.97514918,0
615,71599,0.68770546,0.00000000,0.99999988,0.68770589,0.03829729,0.96170271,0
616,71699,0.54160752,0.00000000,0.99999999,0.54160754,0.01501924,0.98498076,0
617,71799,0.66007306,0.00000000,0.99999901,0.66007492,0.04134200,0.95865800,0
618,71899,0.94799265,0.23313639,0.99675389,0.97162029,0.00947855,0.99052145,0
619,71999,0.63025409,0.13729621,0.99999085,0.63027151,0.01015341,0.98984659,0
620,72099,0.69993775,0.11107161,0.99999999,0.69993778,0.05981231,0.94018769,0
621,72199,0.56731544,0.00000000,0.99999998,0.56731550,0.06066800,0.93933200,0
622,72299,0.80257629,0.07772608,0.99947432,0.80509343,0.02120292,0.97879708,0
623,72399,0.54283376,0.00000000,0.99999017,0.54285885,0.04664443,0.95335557,0
624,72499,0.58801095,0.00000000,0.99999402,0.58803044,-0.00108932,1.00108932,0
625,72599,0.60060711,0.00000000,0.99998104,0.60071529,0.02901529,0.97098471,0
626,72699,0.58086030,0.00000000,0.99990900,0.58102266,0.02470427,0.97529573,0
627,72799,0.64363943,0.00000000,0.99999545,0.64364845,0.00833071,0.99166929,0
628,72899,0.73934082,0.01358161,0.99981072,0.74010556,0.11438105,0.88561895,0
629,72999,0.66406987,0.00000000,0.99996836,0.66418151,-0.03275613,1.03275613,0
630,73099,0.70604389,0.00000000,0.99875670,0.70861113,0.08544420,0.91455580,0
631,73199,0.59712341,0.00000000,0.99759969,0.60394425,-0.00405953,1.00405953,0
632,73299,0.57083065,0.00000000,0.99999141,0.57085257,0.04948731,0.95051269,0
633,73399,0.72681620,0.00125081,0.99914687,0.72989931,0.04667396,0.95332604,0
634,73499,0.57046465,0.00000000,1.00000000,0.57046466,0.00480882,0.99519118,0
635,73599,0.74575730,0.01873951,0.99957691,0.74825820,0.02831698,0.97168302,0
636,73699,0.68407893,0.00000000,0.99257638,0.69071575,0.08319250,0.91680750,0
637,73799,0.60539431,0.00000000,0.99980453,0.60603771,0.04208617,0.95791383,0
638,73899,0.60845145,0.00000000,0.99996624,0.60856987,0.01896308,0.98103692,0
639,73999,0.67265061,0.00000000,0.99995936,0.67283750,0.04079371,0.95920629,0
640,74099,0.77295415,0.04906653,0.99680142,0.78205467,0.08815738,0.91184262,0
641,74199,0.67569552,0.00000000,0.99999998,0.67569558,0.00902305,0.99097695,0
642,74299,0.66339479,0.00000000,0.99844848,0.66955636,0.04417023,0.95582977,0
