step,detector_epoch,fast_slow_gap,fast_wins,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
16300,0,0.92858887,1,102,0.99996283,1,0,0,0,nan,nan,nan,0.85403931,0.68415551,0.16988380,0,0,0,0,0,0,0,0,-21.61778069,-22.54636955,20.39350128,17.79216385,0.07496791,0.07479016,21.86055183
16399,0,0.43806648,1,35,0.96980262,1,0,1,1,0.93290245,0.89302310,89.30231022,0.86981193,0.68664298,0.18316896,0,0,0,0,0,0,0,0,-20.81254005,-21.25060654,30.65169334,28.86281967,0.10065828,0.09561437,20.75024557
16400,0,0.75679779,1,49,0.99255342,1,0,0,0,nan,nan,nan,0.86981193,0.68664298,0.18316896,0,0,0,0,0,0,0,0,-24.55847931,-25.31527710,7.20214939,6.85421610,0.02938544,0.02822051,24.77379131
16499,0,1.30434418,1,35,0.96980262,1,0,1,1,0.97854680,0.88425268,88.42526836,0.89155891,0.68956202,0.20199689,0,0,0,0,0,0,0,0,-20.85243988,-22.15678406,9.88328362,9.87905979,0.03793238,0.03710176,20.78173494
16500,0,1.29297256,1,32,0.95923780,1,0,0,0,nan,nan,nan,0.89155891,0.68956202,0.20199689,0,0,0,0,0,0,0,0,-22.84721184,-24.14018440,6.42391348,6.36693430,0.03361207,0.03289979,23.59286372
16599,0,0.10556412,1,70,0.99908812,1,0,1,1,0.91061315,0.90565560,90.56556047,0.89536976,0.69177253,0.20359723,0,0,0,0,0,0,0,0,-23.13466644,-23.24023056,43.14983368,43.80838394,0.18047386,0.18141490,26.02896423
16600,0,0.65809059,1,36,0.97267628,1,0,0,0,nan,nan,nan,0.89536976,0.69177253,0.20359723,0,0,0,0,0,0,0,0,-23.26012421,-23.91821480,19.85525703,19.48399734,0.09430763,0.09271151,23.36341324
16699,0,0.74573708,1,55,0.99591323,1,0,1,1,0.81211080,0.91404865,91.40486502,0.87871796,0.69297591,0.18574205,0,0,0,0,0,0,0,0,-22.40008354,-23.14582062,7.08207798,7.11099434,0.04001579,0.03977643,22.72540188
16700,0,1.16131210,1,52,0.99448344,1,0,0,0,nan,nan,nan,0.87871796,0.69297591,0.18574205,0,0,0,0,0,0,0,0,-20.51871872,-21.68003082,17.47432327,17.81910896,0.06518444,0.06506522,20.72290611
16799,0,0.93101311,1,56,0.99630214,1,0,1,1,0.91344093,0.96159667,96.15966742,0.88566256,0.69518056,0.19048200,0,0,0,0,0,0,0,0,-20.01378059,-20.94479370,42.20277405,43.09320068,0.13235527,0.12740894,21.38444010
16800,0,0.93205261,1,80,0.99966454,1,0,0,0,nan,nan,nan,0.88566256,0.69518056,0.19048200,0,0,0,0,0,0,0,0,-21.33144188,-22.26349449,29.02396584,31.11246490,0.06450193,0.06405360,22.28943062
16899,0,0.34424019,1,20,0.86466472,1,0,1,1,0.97120985,0.97104489,97.10448942,0.90277202,0.69794085,0.20483116,0,0,0,0,0,0,0,0,-25.11844444,-25.46268463,29.22079086,31.22073364,0.07777265,0.08067887,24.94377422
16900,0,0.25908470,1,15,0.77686984,1,0,0,0,nan,nan,nan,0.90277202,0.69794085,0.20483116,0,0,0,0,0,0,0,0,-19.64574814,-19.90483284,47.36886597,48.10069275,0.19299723,0.20165746,21.48532343
16999,0,0.34840965,1,75,0.99944692,1,0,1,1,0.91295016,0.92515880,92.51588002,0.90480765,0.70009095,0.20471670,0,0,0,0,0,0,0,0,-23.65997505,-24.00838470,26.00829315,28.05004501,0.07557584,0.07642879,24.32395744
17000,0,0.09152985,1,49,0.99255342,1,0,0,0,nan,nan,nan,0.90480765,0.70009095,0.20471670,0,0,0,0,0,0,0,0,-41.75863647,-41.85016632,1.17040956,1.18252993,0.00358253,0.00351844,42.14870962
17099,0,0.25400352,1,79,0.99962926,1,0,1,1,0.38985393,0.91658750,91.65874974,0.80181690,0.69698858,0.10482833,0,0,0,0,0,0,0,0,-23.26136589,-23.51536942,7.43960047,7.94085503,0.04274812,0.04474986,23.30982590
17100,0,0.60967636,1,61,0.99775713,1,0,0,0,nan,nan,nan,0.80181690,0.69698858,0.10482833,0,0,0,0,0,0,0,0,-19.97131348,-20.58098984,8.49897385,9.06852436,0.04212146,0.04220949,19.76494074
17199,0,0.56696892,1,65,0.99849656,1,0,1,1,0.92580361,0.87543873,87.54387251,0.82661424,0.69927673,0.12733752,0,0,0,0,0,0,0,0,-22.60783195,-23.17480087,3.97186446,4.08403206,0.02551220,0.02484760,22.75717672
17200,0,0.26315498,1,63,0.99816370,1,0,0,0,nan,nan,nan,0.82661424,0.69927673,0.12733752,0,0,0,0,0,0,0,0,-27.31012154,-27.57327652,2.74482107,2.79791832,0.02343906,0.02321639,27.42110920
17299,0,0.13770294,1,31,0.95495080,1,0,1,1,0.94553977,0.84189619,84.18961940,0.85039935,0.70173936,0.14865999,0,0,0,0,0,0,0,0,-26.77680969,-26.91451263,10.95346928,11.11522579,0.07444814,0.07606238,27.01765315
17300,0,1.31476974,1,91,0.99988833,1,0,0,0,nan,nan,nan,0.85039935,0.70173936,0.14865999,0,0,0,0,0,0,0,0,-21.98950195,-23.30427170,34.43265915,35.76921463,0.11791464,0.11484006,21.84850788
17399,0,0.18028831,1,70,0.99908812,1,0,1,1,0.81014805,0.91568920,91.56891998,0.84234909,0.70282344,0.13952565,0,0,0,0,0,0,0,0,-23.43414497,-23.61443329,9.52872372,9.24693108,0.04461092,0.04366542,23.09163920
17400,0,0.20014191,1,45,0.98889100,1,0,0,0,nan,nan,nan,0.84234909,0.70282344,0.13952565,0,0,0,0,0,0,0,0,-22.12309265,-22.32323456,13.20601559,12.90138626,0.07128184,0.07378943,21.57289378
17499,0,0.43142891,1,29,0.94497678,1,0,1,1,0.82539026,0.96359011,96.35901067,0.83895732,0.70404911,0.13490821,0,0,0,0,0,0,0,0,-21.64411354,-22.07554245,13.37071609,13.52916527,0.06061684,0.06084714,21.81970787
17500,0,0.44695282,1,67,0.99876909,1,0,0,0,nan,nan,nan,0.83895732,0.70404911,0.13490821,0,0,0,0,0,0,0,0,-20.81021118,-21.25716400,28.21085930,28.49640846,0.07900085,0.08060205,21.39903784
17599,0,0.67652702,1,46,0.98994816,1,0,1,1,0.78119774,0.93578889,93.57888863,0.82740541,0.70482060,0.12258481,0,0,0,0,0,0,0,0,-19.30125237,-19.97777939,32.34243774,33.47788620,0.07944702,0.08076766,19.21327972
17600,0,0.89485168,1,71,0.99917490,1,0,0,0,nan,nan,nan,0.82740541,0.70482060,0.12258481,0,0,0,0,0,0,0,0,-20.44760895,-21.34246063,24.60773277,25.48747253,0.06625419,0.06394920,20.66926193
17699,0,0.79415321,1,31,0.95495080,1,0,1,1,0.95095035,0.93578536,93.57853623,0.85211440,0.70728190,0.14483250,0,0,0,0,0,0,0,0,-21.93367958,-22.72783279,3.89692736,4.02333403,0.02648304,0.02668086,22.13310719
17700,0,1.17779922,1,104,0.99996957,1,0,0,0,nan,nan,nan,0.85211440,0.70728190,0.14483250,0,0,0,0,0,0,0,0,-19.15333557,-20.33113480,7.14005709,7.47756100,0.04568999,0.04763230,19.32800913
17799,0,1.98181343,1,90,0.99987659,1,0,1,1,0.98011380,0.96795829,96.79582897,0.87771428,0.71001021,0.16770406,0,0,0,0,0,0,0,0,-23.09572792,-25.07754135,28.80006218,30.96913338,0.08204932,0.08332456,24.65226301
17800,0,2.49556160,1,53,0.99500841,1,0,0,0,nan,nan,nan,0.87771428,0.71001021,0.16770406,0,0,0,0,0,0,0,0,-21.88106537,-24.37662697,23.36233330,24.83940697,0.05631468,0.05783315,22.86707592
17899,0,0.97613144,1,57,0.99665403,1,0,1,1,0.98960763,0.94629745,94.62974527,0.90009295,0.71280619,0.18728676,0,0,0,0,0,0,0,0,-23.24881744,-24.22494888,12.59895515,13.87889767,0.07406875,0.07444826,23.60633898
17900,0,2.39753723,1,34,0.96662673,1,0,0,0,nan,nan,nan,0.90009295,0.71280619,0.18728676,0,0,0,0,0,0,0,0,-21.37779617,-23.77533340,36.38218689,39.29775620,0.13444978,0.13829796,21.60854721
17999,0,1.40071678,1,22,0.88919684,1,0,1,1,0.97962038,0.96842593,96.84259341,0.91599843,0.71547433,0.20052410,0,0,0,0,0,0,0,0,-21.29636955,-22.69708633,8.46026134,9.04531765,0.03826823,0.03719520,21.52600861
18000,0,0.04356384,1,107,0.99997746,1,0,0,0,nan,nan,nan,0.91599843,0.71547433,0.20052410,0,0,0,0,0,0,0,0,-54.72010803,-54.76367188,1.14601946,1.16087794,0.00246563,0.00243461,54.82863808
18099,0,0.55711555,1,46,0.98994816,1,0,1,1,0.32743903,0.95798147,95.79814683,0.79828655,0.71159398,0.08669258,0,0,0,0,0,0,0,0,-22.42315102,-22.98026657,17.94205475,19.88578606,0.09173930,0.09294073,23.18545485
18100,0,0.39482117,1,103,0.99996637,1,0,0,0,nan,nan,nan,0.79828655,0.71159398,0.08669258,0,0,0,0,0,0,0,0,-19.33335495,-19.72817612,6.11208916,6.37438774,0.04031754,0.03893750,18.99006271
18199,0,0.51997948,1,102,0.99996283,1,0,1,1,0.78008855,0.85712352,85.71235191,0.79464695,0.71227892,0.08236803,0,0,0,0,0,0,0,0,-22.95709801,-23.47707748,6.11661816,6.16153622,0.04325210,0.03843758,23.53988838
18200,0,1.67309570,1,36,0.97267628,1,0,0,0,nan,nan,nan,0.79464695,0.71227892,0.08236803,0,0,0,0,0,0,0,0,-22.37788010,-24.05097580,15.32165527,16.37184715,0.08342992,0.08649226,22.42208748
18299,0,0.61263466,1,94,0.99991728,1,0,1,1,0.98950576,0.90047200,90.04720039,0.83361871,0.71505119,0.11856752,0,0,0,0,0,0,0,0,-21.25496101,-21.86759567,9.69430161,9.46247578,0.04578121,0.04779132,21.56163343
18300,0,0.70224380,1,53,0.99500841,1,0,0,0,nan,nan,nan,0.83361871,0.71505119,0.11856752,0,0,0,0,0,0,0,0,-22.97807312,-23.68031693,10.17967606,10.03696537,0.04893398,0.04808015,23.57143021
18399,0,0.63676643,1,32,0.95923780,1,0,1,1,0.96958974,0.92049212,92.04921205,0.86081292,0.71759658,0.14321634,0,0,0,0,0,0,0,0,-22.42669487,-23.06346130,27.16423988,26.80476952,0.12832448,0.12458817,22.69473076
18400,0,1.76743317,1,46,0.98994816,1,0,0,0,nan,nan,nan,0.86081292,0.71759658,0.14321634,0,0,0,0,0,0,0,0,-22.20428467,-23.97171783,36.92017365,36.24287033,0.12222049,0.12496252,22.35106977
18499,0,0.64663696,1,8,0.55067104,1,0,1,1,0.97899375,0.90085260,90.08526019,0.88444909,0.72021055,0.16423854,0,0,0,0,0,0,0,0,-26.29251480,-26.93915176,7.58487797,7.45548439,0.04710287,0.04626861,27.60024834
18500,0,1.56670761,1,24,0.90928205,1,0,0,0,nan,nan,nan,0.88444909,0.72021055,0.16423854,0,0,0,0,0,0,0,0,-21.58209991,-23.14880753,26.07571793,24.84903336,0.08574636,0.08290124,21.48895518
18599,0,1.04754639,1,134,0.99999848,1,0,1,1,0.98889450,0.89880083,89.88008348,0.90533817,0.72289739,0.18244078,0,0,0,0,0,0,0,0,-28.83036804,-29.87791443,7.57985497,7.42497683,0.03116674,0.02907068,29.27644539
18600,0,1.31413269,1,1,0.09516258,1,0,0,0,nan,nan,nan,0.90533817,0.72289739,0.18244078,0,0,0,0,0,0,0,0,-24.19731522,-25.51144791,12.22821617,11.66047955,0.06461847,0.06452344,25.29571470
18699,0,1.58532906,1,26,0.92572642,1,0,1,1,1.00000000,0.90156590,90.15658960,0.92427053,0.72566841,0.19860212,0,0,0,0,0,0,0,0,-22.54690933,-24.13223839,9.53808784,8.86151314,0.05400841,0.05360200,22.52450116
18700,0,1.38117981,1,106,0.99997508,1,0,0,0,nan,nan,nan,0.92427053,0.72566841,0.19860212,0,0,0,0,0,0,0,0,-22.32558823,-23.70676804,9.70286942,8.94996834,0.05308481,0.05549008,22.74801111
18799,0,1.26904297,1,25,0.91791500,1,0,1,1,1.00000000,0.93209544,93.20954438,0.93941643,0.72841173,0.21100470,0,0,0,0,0,0,0,0,-19.37272263,-20.64176559,32.59489059,31.61071014,0.06524403,0.06444722,18.84441853
18800,0,0.97953987,1,55,0.99591323,1,0,0,0,nan,nan,nan,0.93941643,0.72841173,0.21100470,0,0,0,0,0,0,0,0,-19.04491043,-20.02445030,24.92330170,23.12026596,0.10089573,0.09733651,19.08641129
18899,0,0.97125053,1,98,0.99994455,1,0,1,1,1.00000000,0.94267162,94.26716241,0.95153314,0.73112761,0.22040553,0,0,0,0,0,0,0,0,-22.65764236,-23.62889290,4.55225658,4.23568535,0.02558729,0.02569376,22.61868858
18900,0,1.18738747,1,52,0.99448344,1,0,0,0,nan,nan,nan,0.95153314,0.73112761,0.22040553,0,0,0,0,0,0,0,0,-20.98813248,-22.17551994,11.90863895,10.95287704,0.04171479,0.04208723,21.13866997
18999,0,1.92797089,1,20,0.86466472,1,0,1,1,0.98576240,0.93105081,93.10508141,0.95837899,0.73367396,0.22470503,0,0,0,0,0,0,0,0,-18.85571861,-20.78368950,26.09951210,23.10117531,0.12698945,0.13106763,19.07937686
19000,0,1.20158768,1,163,0.99999992,1,0,0,0,nan,nan,nan,0.95837899,0.73367396,0.22470503,0,0,0,0,0,0,0,0,-39.93705368,-41.13864136,1.14362216,1.13520348,0.00214574,0.00215122,39.65967306
19099,0,1.73092651,1,67,0.99876909,1,0,1,1,0.98983575,0.91772056,91.77205628,0.96467034,0.73623558,0.22843476,0,0,0,0,0,0,0,0,-21.36004257,-23.09096909,31.93059540,29.30150986,0.08778405,0.09482682,22.36265500
19100,0,2.39898300,1,26,0.92572642,1,0,0,0,nan,nan,nan,0.96467034,0.73623558,0.22843476,0,0,0,0,0,0,0,0,-21.62309647,-24.02207947,29.62717056,28.00724602,0.07292268,0.07274552,22.27461672
19199,0,1.37551117,1,130,0.99999774,1,0,1,1,0.98952544,0.95404892,95.40489196,0.96964136,0.73876848,0.23087288,0,0,0,0,0,0,0,0,-19.83591843,-21.21142960,3.98890591,3.55882692,0.02032124,0.02040615,19.83659617
19200,0,1.51098633,1,81,0.99969646,1,0,0,0,nan,nan,nan,0.96964136,0.73876848,0.23087288,0,0,0,0,0,0,0,0,-23.01472855,-24.52571487,4.94418907,4.49564171,0.02852617,0.02822362,22.99925613
19299,0,-0.56511116,0,18,0.83470111,1,0,1,1,0.92056246,0.94410073,94.41007263,0.95982558,0.74058642,0.21923917,0,0,0,0,0,0,0,0,-22.03684425,-21.47173309,37.96841049,36.12616730,0.08196023,0.08520912,23.36591482
19300,0,0.73010254,1,63,0.99816370,1,0,0,0,nan,nan,nan,0.95982558,0.74058642,0.21923917,0,0,0,0,0,0,0,0,-21.12922668,-21.85932922,15.22262764,13.65096474,0.05871087,0.05450942,21.81287241
19399,0,0.99842072,1,26,0.92572642,1,0,1,1,0.95039097,0.92898569,92.89856920,0.95793866,0.74268446,0.21525420,0,0,0,0,0,0,0,0,-22.17757416,-23.17599487,18.09855461,16.43875122,0.07896558,0.06999743,22.84687567
19400,0,1.84416199,1,66,0.99863963,1,0,0,0,nan,nan,nan,0.95793866,0.74268446,0.21525420,0,0,0,0,0,0,0,0,-23.69318390,-25.53734589,13.15691090,11.67426586,0.05741917,0.05311233,23.11630821
19499,0,1.45742226,1,68,0.99888622,1,0,1,1,0.99236475,0.95277637,95.27763684,0.96482388,0.74518127,0.21964261,0,0,0,0,0,0,0,0,-18.81465149,-20.27207375,15.15085697,13.34850788,0.03962988,0.03996522,18.52164459
19500,0,1.34494972,1,49,0.99255342,1,0,0,0,nan,nan,nan,0.96482388,0.74518127,0.21964261,0,0,0,0,0,0,0,0,-21.28031921,-22.62526894,8.93990231,8.12581348,0.04454101,0.04576588,21.39755669
19599,0,0.01179695,1,58,0.99697245,1,0,1,1,0.94561554,0.96097249,96.09724902,0.96098221,0.74718561,0.21379660,0,0,0,0,0,0,0,0,-30.54232597,-30.55412292,24.20653915,21.83521080,0.06844919,0.06755568,30.19327927
19600,0,-1.30772209,0,72,0.99925341,1,0,0,0,nan,nan,nan,0.96098221,0.74718561,0.21379660,0,0,0,0,0,0,0,0,-26.54763222,-25.23991013,42.91404343,42.67988586,0.13038492,0.12598293,26.58993149
19699,0,2.81118774,1,37,0.97527647,1,0,1,1,0.84989830,0.93551614,93.55161402,0.93876543,0.74821274,0.19055269,0,0,0,0,0,0,0,0,-23.65630341,-26.46749115,17.59249687,15.86122322,0.08490366,0.07835825,24.36362038
19700,0,-0.75246429,0,70,0.99908812,1,0,0,0,nan,nan,nan,0.93876543,0.74821274,0.19055269,0,0,0,0,0,0,0,0,-24.65835571,-23.90589142,46.58769226,46.62904358,0.13284777,0.11992154,35.59681416
19799,0,3.26438904,1,54,0.99548342,1,0,1,1,0.95016918,0.95419298,95.41929771,0.94104618,0.75023230,0.19081388,0,0,0,0,0,0,0,0,-20.22684860,-23.49123764,35.88319778,35.40467834,0.08757808,0.08515897,21.09003353
19800,0,2.51604271,1,63,0.99816370,1,0,0,0,nan,nan,nan,0.94104618,0.75023230,0.19081388,0,0,0,0,0,0,0,0,-20.81293678,-23.32897949,17.89073372,17.04449463,0.05127023,0.05255377,20.87611656
19899,0,0.80508804,1,69,0.99899221,1,0,1,1,0.98123846,0.95546170,95.54616989,0.94908464,0.75254236,0.19654227,0,0,0,0,0,0,0,0,-20.74438858,-21.54947662,30.74726677,30.33510399,0.06342044,0.05790348,22.90615781
19900,0,0.07965851,1,52,0.99448344,1,0,0,0,nan,nan,nan,0.94908464,0.75254236,0.19654227,0,0,0,0,0,0,0,0,-23.50885010,-23.58850861,38.47393799,38.37786102,0.08231983,0.07701056,24.86662420
19999,0,0.12213898,1,72,0.99925341,1,0,1,1,0.87636922,0.94410530,94.41052952,0.93454155,0.75378063,0.18076092,0,0,0,0,0,0,0,0,-21.46380997,-21.58594894,45.28903198,47.25067902,0.06634513,0.06834388,23.75212987
20000,0,0.19171524,1,101,0.99995892,1,0,0,0,nan,nan,nan,0.93454155,0.75378063,0.18076092,0,0,0,0,0,0,0,0,-58.63707733,-58.82879257,1.24059355,1.23790348,0.00501218,0.00504510,60.76124763
20099,0,-0.23937607,0,146,0.99999954,1,0,1,1,0.01045997,0.95598597,95.59859684,0.74972524,0.74634742,0.00337781,0,0,0,0,0,0,0,0,-21.47322845,-21.23385239,14.86509323,16.23895645,0.04388623,0.04177559,21.20576159
20100,0,-0.12754822,0,113,0.99998763,1,0,0,0,nan,nan,nan,0.74972524,0.74634742,0.00337781,0,0,0,0,0,0,0,0,-20.51441383,-20.38686562,15.00775146,16.48271370,0.04982238,0.05388502,19.76863925
20199,0,-0.10784912,0,93,0.99990858,1,0,1,1,0.44300555,0.95683402,95.68340240,0.68838130,0.74331401,-0.05493270,0,0,0,0,0,0,0,0,-20.08598328,-19.97813416,7.12093687,7.39181709,0.03418260,0.03262024,19.77748934
20200,0,-0.08887672,0,117,0.99999171,1,0,0,0,nan,nan,nan,0.68838130,0.74331401,-0.05493270,0,0,0,0,0,0,0,0,-22.21692467,-22.12804794,5.18960667,5.39047384,0.04203906,0.04219241,22.24413872
20299,0,2.20625305,1,21,0.87754357,1,0,1,1,0.55686571,0.93551073,93.55107335,0.66207818,0.74144952,-0.07937134,0,0,0,0,0,0,0,0,-26.30183029,-28.50808334,49.75778580,49.76095200,0.12413713,0.12349132,52.05158742
20300,0,-0.54771614,0,19,0.85043138,1,0,0,0,nan,nan,nan,0.66207818,0.74144952,-0.07937134,0,0,0,0,0,0,0,0,-24.35955429,-23.81183815,41.77999496,41.94733429,0.11217287,0.11047548,28.26826731
20399,0,0.79310989,1,31,0.95495080,1,0,1,1,0.86704864,0.96233206,96.23320612,0.70307227,0.74270551,-0.03963324,0,0,0,0,0,0,0,0,-24.19077682,-24.98388672,47.16539764,47.61820984,0.12108318,0.12503614,29.00884247
20400,0,0.97961998,1,57,0.99665403,1,0,0,0,nan,nan,nan,0.70307227,0.74270551,-0.03963324,0,0,0,0,0,0,0,0,-24.89938927,-25.87900925,13.21516418,14.27881908,0.07336716,0.07858995,25.11387889
20499,0,2.63690567,1,41,0.98342732,1,0,1,1,0.87385463,0.95887433,95.88743300,0.73722875,0.74401700,-0.00678826,0,0,0,0,0,0,0,0,-22.33298492,-24.96989059,41.21195602,41.72226715,0.10294523,0.10562493,25.43997803
20500,0,1.75639725,1,55,0.99591323,1,0,0,0,nan,nan,nan,0.73722875,0.74401700,-0.00678826,0,0,0,0,0,0,0,0,-18.60897446,-20.36537170,35.59331512,36.52262115,0.11391226,0.10864893,18.42071533
20599,0,1.47271729,1,124,0.99999588,1,0,1,1,0.89866402,0.97282198,97.28219751,0.76951580,0.74556347,0.02395233,0,0,0,0,0,0,0,0,-22.54186249,-24.01457977,40.72835922,42.20075226,0.12492675,0.12221161,24.54617564
20600,0,0.39127541,1,58,0.99697245,1,0,0,0,nan,nan,nan,0.76951580,0.74556347,0.02395233,0,0,0,0,0,0,0,0,-24.59961128,-24.99088669,8.59485245,9.28061295,0.03058367,0.02992736,24.99056864
20699,0,-0.28447914,0,24,0.90928205,1,0,1,1,0.78651599,0.94960636,94.96063649,0.77291584,0.74597300,0.02694284,0,0,0,1,0,0,0,0,-19.17313576,-18.88865662,41.51133347,42.78550720,0.11870614,0.11657306,19.59299278
20700,0,1.35401917,1,89,0.99986361,1,0,0,0,nan,nan,nan,0.77291584,0.74597300,0.02694284,0,0,0,1,0,0,0,0,-24.51335526,-25.86737442,34.08863068,35.77663803,0.10877573,0.10557928,25.57140045
20799,0,1.13799858,1,82,0.99972535,1,0,1,1,0.79696160,0.95142779,95.14277865,0.77772499,0.74648289,0.03124211,0,0,0,2,0,0,0,0,-22.96677971,-24.10477829,39.23214340,42.31341934,0.08578823,0.08893007,23.28420448
20800,0,0.90025902,1,101,0.99995892,1,0,0,0,nan,nan,nan,0.77772499,0.74648289,0.03124211,0,0,0,2,0,0,0,0,-19.57405090,-20.47430992,30.48308372,33.30080795,0.08888780,0.09413634,20.54247093
20899,0,1.00198364,1,117,0.99999171,1,0,1,1,0.83747226,0.94506752,94.50675181,0.78967445,0.74739278,0.04228167,0,0,0,3,0,0,0,0,-25.26845169,-26.27043533,17.22619247,20.31576347,0.07863897,0.08322293,26.08151182
20900,0,0.75709534,1,53,0.99500841,1,0,0,0,nan,nan,nan,0.78967445,0.74739278,0.04228167,0,0,0,3,0,0,0,0,-21.25764465,-22.01473999,40.10627365,41.63752365,0.13624682,0.13951877,25.85141182
20999,0,0.54285049,1,79,0.99962926,1,0,1,1,0.82075862,0.95437890,95.43789012,0.79589128,0.74812644,0.04776484,1,0,0,0,0,1,0,0,-21.49298096,-22.03583145,18.36682892,21.70387459,0.07209647,0.07424511,21.08085887
21000,0,-1.02490616,0,172,0.99999997,1,0,0,0,nan,nan,nan,0.79589128,0.74812644,0.04776484,1,0,0,0,0,1,0,0,-62.15399933,-61.12909317,1.16359854,1.17269778,0.00391664,0.00371586,63.09516239
21099,0,-0.33534813,0,236,1.00000000,1,0,1,1,0.14661735,0.92238040,92.23804024,0.66603649,0.74211135,-0.07607485,1,0,0,0,0,1,0,0,-22.77598953,-22.44064140,4.33717251,4.74019575,0.02424975,0.02534475,22.77142525
21100,0,-0.31516075,0,113,0.99998763,1,0,0,0,nan,nan,nan,0.66603649,0.74211135,-0.07607485,1,0,0,0,0,1,0,0,-25.00059319,-24.68543243,5.81378412,6.40835762,0.03857421,0.04005716,25.59969902
21199,0,-0.86721802,0,62,0.99797057,1,0,1,1,0.44805440,0.92644431,92.64443059,0.62244007,0.73917078,-0.11673070,1,0,0,0,0,1,0,0,-22.33846092,-21.47124290,48.62015533,48.88117599,0.13298422,0.13156739,47.63346100
21200,0,-0.37259865,0,156,0.99999983,1,0,0,0,nan,nan,nan,0.62244007,0.73917078,-0.11673070,1,0,0,0,0,1,0,0,-20.71010399,-20.33750534,29.90686989,32.26921463,0.09498686,0.08897439,20.76495171
21299,0,-0.24775696,0,68,0.99888622,1,0,1,1,0.52838296,0.94825920,94.82591953,0.60362865,0.73706290,-0.13343425,1,0,0,0,0,1,0,0,-25.17482948,-24.92707253,9.66508579,10.35914135,0.03370691,0.03220716,25.31981564
21300,0,-0.47581673,0,80,0.99966454,1,0,0,0,nan,nan,nan,0.60362865,0.73706290,-0.13343425,1,0,0,0,0,1,0,0,-23.26414108,-22.78832436,42.80953598,44.32682800,0.14154387,0.14321767,24.97114245
21399,0,0.35540771,1,24,0.90928205,1,0,1,1,0.48374125,0.97793493,97.79349287,0.57965117,0.73452968,-0.15487851,1,0,0,0,0,1,0,0,-20.74628067,-21.10168839,48.34301758,49.22676086,0.20707239,0.21995449,24.81757482
21400,0,-0.18053246,0,64,0.99833844,1,0,0,0,nan,nan,nan,0.57965117,0.73452968,-0.15487851,1,0,0,0,0,1,0,0,-25.02655602,-24.84602356,40.54294205,41.77719116,0.10573360,0.10697672,25.12074757
21499,0,-0.36769676,0,70,0.99908812,1,0,1,1,0.46521544,0.95757755,95.75775485,0.55676403,0.73183654,-0.17507252,1,0,0,0,0,1,0,0,-23.67430115,-23.30660439,47.47931290,48.63648224,0.17334960,0.18307644,27.46637853
21500,0,0.61116028,1,3,0.25918178,1,0,0,0,nan,nan,nan,0.55676403,0.73183654,-0.17507252,1,0,0,0,0,1,0,0,-21.50050163,-22.11166191,44.37767029,46.47627258,0.10563650,0.10958070,22.55949593
21599,0,0.21015358,1,39,0.97975809,1,0,1,1,0.46162409,0.95794775,95.79477546,0.53773604,0.72913442,-0.19139838,1,0,0,0,0,1,0,0,-18.99797821,-19.20813179,41.28537369,42.79471970,0.11597027,0.12048866,19.51839590
21600,0,0.07355499,1,105,0.99997246,1,0,0,0,nan,nan,nan,0.53773604,0.72913442,-0.19139838,1,0,0,0,0,1,0,0,-20.77586937,-20.84942436,8.27907562,9.06782913,0.03095265,0.03196679,20.97220516
21699,0,-0.77574921,0,35,0.96980262,1,0,1,1,0.50778778,0.96654394,96.65439416,0.53174639,0.72692095,-0.19517456,1,0,0,0,0,1,0,0,-22.26725388,-21.49150467,48.99449539,49.20100021,0.14532554,0.14618804,26.74365387
21700,0,-0.10152626,0,106,0.99997508,1,0,0,0,nan,nan,nan,0.53174639,0.72692095,-0.19517456,1,0,0,0,0,1,0,0,-19.01698494,-18.91545868,42.10068893,43.71118164,0.14118844,0.15509246,19.47291183
21799,0,1.27384758,1,66,0.99863963,1,0,1,1,0.65011111,0.97648949,97.64894949,0.55541933,0.72615285,-0.17073352,1,0,0,0,0,1,0,0,-20.30189133,-21.57573891,35.55615234,37.67648315,0.12591082,0.13420540,20.93662500
21800,0,0.01965523,1,99,0.99994983,1,0,0,0,nan,nan,nan,0.55541933,0.72615285,-0.17073352,1,0,0,0,0,1,0,0,-20.14884186,-20.16849709,26.73498154,31.73702621,0.06770393,0.07017875,19.95502281
21899,0,0.30930901,1,169,0.99999995,1,0,1,1,0.67490761,0.96970802,96.97080183,0.57931699,0.72564040,-0.14632341,1,0,0,0,0,1,0,0,-20.41082191,-20.72013092,34.28197098,36.62207794,0.11584792,0.12091994,20.89428075
21900,0,0.86320496,1,62,0.99797057,1,0,0,0,nan,nan,nan,0.57931699,0.72564040,-0.14632341,1,0,0,0,0,1,0,0,-19.39938736,-20.26259232,24.30203056,28.26576805,0.11682764,0.11635257,19.95223522
