step,detector_epoch,block_evidence,block_coverage,num_regions,W_t,regime_change
143599,1,0.02762365,0.90000000,183,0.00000000,0
143699,1,0.00754229,0.93000000,212,0.00000000,0
143799,1,0.00103444,0.94000000,191,0.00000000,0
143899,1,0.00000000,0.97000000,209,0.00000000,0
143999,1,0.00000000,0.99000000,214,0.00000000,0
144099,1,0.05593268,0.78000000,197,0.00593268,0
144199,1,0.00000000,0.96000000,188,0.00000000,0
144299,1,0.01148433,0.97000000,209,0.00000000,0
144399,1,0.00217063,0.92000000,197,0.00000000,0
144499,1,0.02143655,0.94000000,208,0.00000000,0
144599,1,0.01607275,0.94000000,190,0.00000000,0
144699,1,0.00123762,0.97000000,202,0.00000000,0
144799,1,0.01289664,0.97000000,193,0.00000000,0
144899,1,0.00799024,0.92000000,200,0.00000000,0
144999,1,0.03907011,0.95000000,201,0.00000000,0
145099,1,0.04332232,0.73000000,186,0.00000000,0
145199,1,0.00995625,0.91000000,193,0.00000000,0
145299,1,0.00112889,0.97000000,204,0.00000000,0
145399,1,0.00966588,0.92000000,213,0.00000000,0
145499,1,0.00940335,0.93000000,200,0.00000000,0
145599,1,0.00844203,0.92000000,200,0.00000000,0
145699,1,0.00514575,0.93000000,183,0.00000000,0
145799,1,0.00949079,0.97000000,196,0.00000000,0
145899,1,0.00746762,0.95000000,198,0.00000000,0
145999,1,0.00399269,0.96000000,211,0.00000000,0
146099,1,0.15302914,0.51000000,148,0.10302914,0
146199,1,0.01622043,0.94000000,198,0.06924957,0
146299,1,0.00445725,0.88000000,199,0.02370682,0
146399,1,0.00000000,0.90000000,203,0.00000000,0
146499,1,0.00351804,0.98000000,200,0.00000000,0
146599,1,0.02267421,0.88000000,190,0.00000000,0
146699,1,0.00670195,0.89000000,197,0.00000000,0
146799,1,0.00505064,0.92000000,188,0.00000000,0
146899,1,0.00000000,0.91000000,195,0.00000000,0
146999,1,0.04368512,0.82000000,187,0.00000000,0
147099,1,0.04982279,0.73000000,177,0.00000000,0
147199,1,0.00073644,0.92000000,184,0.00000000,0
147299,1,0.00733419,0.91000000,208,0.00000000,0
147399,1,0.00000000,0.95000000,199,0.00000000,0
147499,1,0.00745342,0.94000000,206,0.00000000,0
147599,1,0.00666435,0.95000000,204,0.00000000,0
147699,1,0.00000000,0.91000000,208,0.00000000,0
147799,1,0.07706943,0.94000000,215,0.02706943,0
147899,1,0.00712696,0.91000000,201,0.00000000,0
147999,1,0.00369106,0.97000000,189,0.00000000,0
148099,1,0.05444849,0.81000000,181,0.00444849,0
148199,1,0.00968294,0.94000000,188,0.00000000,0
148299,1,0.00778057,0.96000000,193,0.00000000,0
148399,1,0.00445681,0.96000000,200,0.00000000,0
148499,1,0.00154971,0.97000000,201,0.00000000,0
148599,1,0.00490244,0.96000000,204,0.00000000,0
148699,1,0.00766882,0.96000000,199,0.00000000,0
148799,1,0.00149188,0.97000000,212,0.00000000,0
148899,1,0.00000000,0.93000000,192,0.00000000,0
148999,1,0.00132745,0.97000000,218,0.00000000,0
149099,1,0.04269262,0.64000000,165,0.00000000,0
149199,1,0.00000000,0.99000000,199,0.00000000,0
149299,1,0.00000000,0.94000000,202,0.00000000,0
149399,1,0.00000000,0.97000000,212,0.00000000,0
149499,1,0.00110582,0.98000000,195,0.00000000,0
149599,1,0.01233002,0.95000000,213,0.00000000,0
149699,1,0.04106259,0.90000000,209,0.00000000,0
149799,1,0.04899179,0.97000000,225,0.00000000,0
149899,1,0.00518299,0.92000000,206,0.00000000,0
149999,1,0.00632265,0.95000000,196,0.00000000,0
150099,1,0.02527278,0.62000000,155,0.00000000,0
150199,1,0.03314512,0.92000000,192,0.00000000,0
150299,1,0.00241640,0.96000000,208,0.00000000,0
150399,1,0.00054845,0.92000000,199,0.00000000,0
150499,1,0.00000000,0.95000000,203,0.00000000,0
150599,1,0.00000000,0.95000000,185,0.00000000,0
150699,1,0.00000000,0.94000000,176,0.00000000,0
150799,1,0.00085845,0.94000000,193,0.00000000,0
150899,1,0.00000000,0.92000000,207,0.00000000,0
150999,1,0.00431531,0.89000000,192,0.00000000,0
151099,1,0.00000000,0.76000000,181,0.00000000,0
151199,1,0.00000000,0.93000000,214,0.00000000,0
151299,1,0.00197756,0.94000000,208,0.00000000,0
151399,1,0.00617494,0.92000000,217,0.00000000,0
151499,1,0.00131326,0.92000000,200,0.00000000,0
151599,1,0.02618006,0.90000000,187,0.00000000,0
151699,1,0.00630389,0.90000000,202,0.00000000,0
151799,1,0.00000000,0.94000000,184,0.00000000,0
151899,1,0.01008581,0.91000000,209,0.00000000,0
151999,1,0.03465262,0.91000000,203,0.00000000,0
152099,1,0.08346177,0.55000000,151,0.03346177,0
152199,1,0.00000000,0.97000000,206,0.00000000,0
152299,1,0.00169144,0.93000000,204,0.00000000,0
152399,1,0.00000000,0.95000000,206,0.00000000,0
152499,1,0.00381741,0.97000000,190,0.00000000,0
152599,1,0.00465732,0.96000000,212,0.00000000,0
152699,1,0.00000000,0.87000000,199,0.00000000,0
152799,1,0.00000000,0.98000000,197,0.00000000,0
152899,1,0.02607922,0.92000000,195,0.00000000,0
152999,1,0.00522748,0.92000000,208,0.00000000,0
153099,1,0.02490400,0.61000000,151,0.00000000,0
153199,1,0.02748025,0.90000000,205,0.00000000,0
153299,1,0.00000000,0.90000000,202,0.00000000,0
153399,1,0.00455543,0.94000000,219,0.00000000,0
153499,1,0.03004140,0.95000000,212,0.00000000,0
153599,1,0.03738157,0.94000000,210,0.00000000,0
153699,1,0.00839668,0.94000000,210,0.00000000,0
153799,1,0.00000000,0.96000000,194,0.00000000,0
153899,1,0.00553794,0.89000000,193,0.00000000,0
153999,1,0.00000000,0.94000000,192,0.00000000,0
154099,1,0.15252781,0.57000000,155,0.10252781,0
154199,1,0.01204107,0.91000000,183,0.06456888,0
154299,1,0.03611156,0.81000000,193,0.05068044,0
154399,1,0.02848381,0.92000000,201,0.02916425,0
154499,1,0.00129889,0.84000000,194,0.00000000,0
154599,1,0.00898861,0.86000000,203,0.00000000,0
154699,1,0.00051522,0.95000000,179,0.00000000,0
154799,1,0.00000000,0.98000000,201,0.00000000,0
154899,1,0.01397543,0.88000000,200,0.00000000,0
154999,1,0.00042625,0.90000000,200,0.00000000,0
155099,1,0.23865547,0.59000000,158,0.18865547,0
155199,1,0.00000000,0.89000000,188,0.13865547,0
155299,1,0.00000000,0.93000000,177,0.08865547,0
155399,1,0.00386014,0.93000000,194,0.04251561,0
155499,1,0.01520505,0.89000000,181,0.00772066,0
155599,1,0.00000000,0.92000000,182,0.00000000,0
155699,1,0.00000000,0.89000000,182,0.00000000,0
155799,1,0.01454455,0.94000000,188,0.00000000,0
155899,1,0.03166691,0.88000000,198,0.00000000,0
155999,1,0.00000000,0.94000000,182,0.00000000,0
156099,1,0.00440964,0.61000000,161,0.00000000,0
156199,1,0.01700946,0.96000000,200,0.00000000,0
156299,1,0.00923825,0.98000000,198,0.00000000,0
156399,1,0.00000000,0.99000000,189,0.00000000,0
156499,1,0.00000000,0.96000000,178,0.00000000,0
156599,1,0.00497560,0.97000000,189,0.00000000,0
156699,1,0.00000000,0.98000000,175,0.00000000,0
156799,1,0.00938714,0.97000000,178,0.00000000,0
156899,1,0.00000000,0.99000000,186,0.00000000,0
156999,1,0.00000000,0.92000000,194,0.00000000,0
157099,1,nan,0.15000000,31,0.00000000,0
157199,1,0.02764105,0.88000000,176,0.00000000,0
157299,1,0.00081348,0.94000000,189,0.00000000,0
157399,1,0.01236051,0.97000000,201,0.00000000,0
157499,1,0.00123335,0.95000000,205,0.00000000,0
157599,1,0.00000000,0.97000000,186,0.00000000,0
157699,1,0.00270383,0.95000000,186,0.00000000,0
157799,1,0.00000000,0.96000000,183,0.00000000,0
157899,1,0.00241671,0.98000000,194,0.00000000,0
157999,1,0.00121365,0.95000000,190,0.00000000,0
158099,1,0.12861333,0.72000000,178,0.07861333,0
158199,1,0.01651864,0.95000000,205,0.04513197,0
158299,1,0.00000000,0.94000000,199,0.00000000,0
158399,1,0.00000000,0.99000000,205,0.00000000,0
158499,1,0.00000000,0.96000000,187,0.00000000,0
158599,1,0.00000000,0.94000000,195,0.00000000,0
158699,1,0.00000000,0.96000000,180,0.00000000,0
158799,1,0.00006551,0.99000000,197,0.00000000,0
158899,1,0.00000000,0.95000000,200,0.00000000,0
158999,1,0.00172025,0.97000000,182,0.00000000,0
159099,1,0.04950457,0.60000000,154,0.00000000,0
159199,1,0.00000000,0.94000000,205,0.00000000,0
159299,1,0.00171122,0.95000000,191,0.00000000,0
159399,1,0.01174349,0.93000000,169,0.00000000,0
159499,1,0.00000000,0.95000000,194,0.00000000,0
159599,1,0.00000000,0.96000000,190,0.00000000,0
159699,1,0.00000000,0.93000000,182,0.00000000,0
159799,1,0.00394420,0.95000000,186,0.00000000,0
159899,1,0.00000000,0.98000000,183,0.00000000,0
159999,1,0.00000000,0.94000000,182,0.00000000,0
160099,1,0.01631271,0.62000000,170,0.00000000,0
160199,1,0.01100397,0.93000000,177,0.00000000,0
160299,1,0.00000000,0.94000000,188,0.00000000,0
160399,1,0.00000000,0.92000000,189,0.00000000,0
160499,1,0.00000000,0.98000000,187,0.00000000,0
160599,1,0.00000000,0.97000000,206,0.00000000,0
160699,1,0.00000000,0.93000000,200,0.00000000,0
160799,1,0.00000000,0.94000000,189,0.00000000,0
160899,1,0.00000000,0.94000000,196,0.00000000,0
160999,1,0.00000000,0.98000000,198,0.00000000,0
161099,1,0.10695246,0.63000000,158,0.05695246,0
161199,1,0.00023125,0.96000000,206,0.00718371,0
161299,1,0.00838173,0.90000000,194,0.00000000,0
161399,1,0.00500937,0.98000000,209,0.00000000,0
161499,1,0.00132493,0.91000000,180,0.00000000,0
161599,1,0.03210787,0.86000000,205,0.00000000,0
161699,1,0.00000000,0.95000000,179,0.00000000,0
161799,1,0.00000000,0.94000000,190,0.00000000,0
161899,1,0.00000000,0.99000000,188,0.00000000,0
161999,1,0.00000000,0.92000000,171,0.00000000,0
162099,1,0.09949205,0.65000000,180,0.04949205,0
162199,1,0.00000000,0.93000000,168,0.00000000,0
162299,1,0.00000000,1.00000000,167,0.00000000,0
162399,1,0.00000000,0.93000000,179,0.00000000,0
162499,1,0.00000000,0.93000000,180,0.00000000,0
162599,1,0.00000000,0.91000000,182,0.00000000,0
162699,1,0.00016057,0.97000000,171,0.00000000,0
162799,1,0.00000000,0.94000000,199,0.00000000,0
162899,1,0.00179016,0.96000000,189,0.00000000,0
162999,1,0.00798542,0.96000000,188,0.00000000,0
163099,1,0.03959089,0.75000000,181,0.00000000,0
163199,1,0.00000000,0.95000000,201,0.00000000,0
163299,1,0.00561758,0.88000000,198,0.00000000,0
163399,1,0.00000000,0.96000000,182,0.00000000,0
163499,1,0.00000000,0.97000000,185,0.00000000,0
163599,1,0.00000000,0.98000000,186,0.00000000,0
163699,1,0.00102510,0.90000000,174,0.00000000,0
163799,1,0.03065509,0.92000000,207,0.00000000,0
163899,1,0.01376174,0.94000000,184,0.00000000,0
163999,1,0.00149950,0.93000000,182,0.00000000,0
164099,1,0.07493017,0.66000000,168,0.02493017,0
164199,1,0.00298651,0.95000000,197,0.00000000,0
164299,1,0.04436896,0.94000000,189,0.00000000,0
164399,1,0.00366197,0.92000000,186,0.00000000,0
164499,1,0.01072753,0.94000000,203,0.00000000,0
164599,1,0.03474624,0.94000000,193,0.00000000,0
164699,1,0.02039523,0.95000000,185,0.00000000,0
164799,1,0.00193104,0.98000000,205,0.00000000,0
164899,1,0.00401626,0.93000000,190,0.00000000,0
164999,1,0.05197157,0.97000000,199,0.00197157,0
165099,1,0.07352439,0.80000000,182,0.02549596,0
165199,1,0.00000000,0.91000000,180,0.00000000,0
165299,1,0.02142644,0.96000000,207,0.00000000,0
165399,1,0.00251541,0.92000000,188,0.00000000,0
165499,1,0.00000000,0.89000000,177,0.00000000,0
165599,1,0.00000000,0.93000000,184,0.00000000,0
165699,1,0.00000000,0.89000000,179,0.00000000,0
165799,1,0.00253359,0.86000000,176,0.00000000,0
165899,1,0.00000000,0.87000000,187,0.00000000,0
165999,1,0.00083220,0.94000000,180,0.00000000,0
166099,1,0.00073089,0.66000000,152,0.00000000,0
166199,1,0.00813653,0.88000000,204,0.00000000,0
166299,1,0.00681604,0.86000000,184,0.00000000,0
166399,1,0.00999389,0.90000000,180,0.00000000,0
166499,1,0.00000000,0.91000000,175,0.00000000,0
166599,1,0.00000000,0.91000000,178,0.00000000,0
166699,1,0.00000000,0.98000000,185,0.00000000,0
166799,1,0.00000000,0.95000000,190,0.00000000,0
166899,1,0.00000000,0.83000000,189,0.00000000,0
166999,1,0.00415684,0.95000000,183,0.00000000,0
167099,1,0.00669267,0.75000000,190,0.00000000,0
167199,1,0.00000000,0.95000000,176,0.00000000,0
167299,1,0.00000000,0.94000000,173,0.00000000,0
167399,1,0.00225169,0.90000000,167,0.00000000,0
167499,1,0.00005671,0.97000000,181,0.00000000,0
167599,1,0.00678401,0.96000000,188,0.00000000,0
167699,1,0.00196615,0.93000000,195,0.00000000,0
167799,1,0.01267562,0.88000000,192,0.00000000,0
167899,1,0.01348560,0.93000000,207,0.00000000,0
167999,1,0.00000000,0.96000000,188,0.00000000,0
168099,1,0.02258077,0.71000000,178,0.00000000,0
168199,1,0.00000000,0.95000000,178,0.00000000,0
168299,1,0.00828568,0.95000000,170,0.00000000,0
168399,1,0.01552394,0.93000000,191,0.00000000,0
168499,1,0.00000000,0.95000000,169,0.00000000,0
168599,1,0.00218320,0.92000000,183,0.00000000,0
168699,1,0.00000000,0.92000000,174,0.00000000,0
168799,1,0.00000000,0.93000000,174,0.00000000,0
168899,1,0.00478892,0.93000000,180,0.00000000,0
168999,1,0.00000000,0.92000000,172,0.00000000,0
169099,1,0.00139792,0.78000000,178,0.00000000,0
169199,1,0.00159379,0.95000000,186,0.00000000,0
169299,1,0.00147445,0.94000000,180,0.00000000,0
169399,1,0.00000000,0.95000000,174,0.00000000,0
169499,1,0.00309306,0.90000000,181,0.00000000,0
169599,1,0.00348068,0.95000000,167,0.00000000,0
169699,1,0.00180108,0.94000000,182,0.00000000,0
169799,1,0.00010672,0.89000000,165,0.00000000,0
169899,1,0.00000000,0.93000000,172,0.00000000,0
169999,1,0.00000000,0.89000000,186,0.00000000,0
170099,1,0.14929708,0.66000000,156,0.09929708,0
170199,1,0.00065202,0.90000000,195,0.04994910,0
170299,1,0.01965630,0.97000000,195,0.01960540,0
170399,1,0.00000000,0.94000000,181,0.00000000,0
170499,1,0.00397156,0.95000000,184,0.00000000,0
170599,1,0.00000000,0.94000000,194,0.00000000,0
170699,1,0.00094736,0.98000000,188,0.00000000,0
170799,1,0.01264734,0.98000000,203,0.00000000,0
170899,1,0.00258105,0.98000000,196,0.00000000,0
170999,1,0.00298532,0.98000000,188,0.00000000,0
171099,1,0.17045467,0.74000000,184,0.12045467,0
171199,1,0.00000000,0.99000000,191,0.07045467,0
171299,1,0.01452267,0.94000000,183,0.03497734,0
171399,1,0.00483890,0.95000000,208,0.00000000,0
171499,1,0.00000000,0.94000000,190,0.00000000,0
171599,1,0.00254494,0.97000000,194,0.00000000,0
171699,1,0.00000000,0.98000000,184,0.00000000,0
171799,1,0.00154452,0.93000000,194,0.00000000,0
171899,1,0.00058498,1.00000000,194,0.00000000,0
171999,1,0.00063497,0.97000000,190,0.00000000,0
172099,1,0.05846938,0.79000000,184,0.00846938,0
172199,1,0.00509951,0.98000000,175,0.00000000,0
172299,1,0.00000000,0.97000000,177,0.00000000,0
172399,1,0.00000000,0.97000000,190,0.00000000,0
172499,1,0.00204523,0.90000000,179,0.00000000,0
172599,1,0.00000000,0.99000000,205,0.00000000,0
172699,1,0.00918157,0.95000000,191,0.00000000,0
172799,1,0.00000000,0.91000000,192,0.00000000,0
172899,1,0.01879075,0.96000000,207,0.00000000,0
172999,1,0.00086600,0.92000000,190,0.00000000,0
173099,1,0.07291954,0.80000000,195,0.02291954,0
173199,1,0.00124546,0.98000000,195,0.00000000,0
173299,1,0.00000000,0.99000000,191,0.00000000,0
173399,1,0.00237699,0.92000000,192,0.00000000,0
173499,1,0.00191300,0.97000000,205,0.00000000,0
173599,1,0.00000000,0.96000000,191,0.00000000,0
173699,1,0.00000000,0.96000000,202,0.00000000,0
173799,1,0.00226006,0.99000000,209,0.00000000,0
173899,1,0.00133163,0.95000000,198,0.00000000,0
173999,1,0.00260932,0.98000000,202,0.00000000,0
174099,1,0.16564701,0.67000000,165,0.11564701,0
174199,1,0.01995629,0.97000000,193,0.08560330,0
174299,1,0.04549052,0.97000000,193,0.08109382,0
174399,1,0.00000000,0.98000000,168,0.03109382,0
174499,1,0.00657840,0.98000000,195,0.00000000,0
174599,1,0.00536969,0.96000000,189,0.00000000,0
174699,1,0.00000000,0.98000000,185,0.00000000,0
174799,1,0.00390635,0.99000000,178,0.00000000,0
174899,1,0.00181130,0.97000000,196,0.00000000,0
174999,1,0.00898033,0.96000000,191,0.00000000,0
175099,1,0.11196590,0.70000000,173,0.06196590,0
175199,1,0.00000000,0.95000000,214,0.01196590,0
175299,1,0.01859507,0.95000000,202,0.00000000,0
175399,1,0.00000000,0.99000000,183,0.00000000,0
175499,1,0.00000000,0.98000000,195,0.00000000,0
175599,1,0.00353769,0.96000000,191,0.00000000,0
175699,1,0.00000000,0.96000000,205,0.00000000,0
175799,1,0.01405806,0.90000000,192,0.00000000,0
175899,1,0.00000000,0.98000000,209,0.00000000,0
175999,1,0.00000000,0.98000000,204,0.00000000,0
176099,1,0.06720562,0.76000000,181,0.01720562,0
176199,1,0.00000000,0.92000000,206,0.00000000,0
176299,1,0.00078279,0.97000000,195,0.00000000,0
176399,1,0.00000000,0.96000000,191,0.00000000,0
176499,1,0.00263582,0.99000000,203,0.00000000,0
176599,1,0.00180949,0.99000000,202,0.00000000,0
176699,1,0.00000000,0.95000000,197,0.00000000,0
176799,1,0.00000000,0.94000000,202,0.00000000,0
176899,1,0.00000000,0.87000000,194,0.00000000,0
176999,1,0.04086195,0.97000000,208,0.00000000,0
177099,1,0.06320920,0.67000000,151,0.01320920,0
177199,1,0.00607614,0.94000000,188,0.00000000,0
177299,1,0.00135399,0.96000000,183,0.00000000,0
177399,1,0.00000000,0.98000000,158,0.00000000,0
177499,1,0.01418345,0.95000000,178,0.00000000,0
177599,1,0.00000000,0.96000000,174,0.00000000,0
177699,1,0.01510498,0.93000000,183,0.00000000,0
177799,1,0.09735925,0.93000000,184,0.04735925,0
177899,1,0.00284864,0.93000000,180,0.00020790,0
177999,1,0.00000000,0.96000000,212,0.00000000,0
178099,1,0.00000000,0.77000000,177,0.00000000,0
178199,1,0.00000000,0.95000000,177,0.00000000,0
178299,1,0.00000000,0.95000000,197,0.00000000,0
178399,1,0.00000000,0.95000000,199,0.00000000,0
178499,1,0.05757393,0.91000000,210,0.00757393,0
178599,1,0.00000000,0.96000000,179,0.00000000,0
178699,1,0.00777924,0.97000000,183,0.00000000,0
178799,1,0.00853404,0.96000000,214,0.00000000,0
178899,1,0.00000000,0.93000000,188,0.00000000,0
178999,1,0.00418068,0.95000000,189,0.00000000,0
179099,1,0.20193306,0.50000000,142,0.15193306,0
179199,1,0.00438192,0.93000000,178,0.10631498,0
179299,1,0.00458855,0.96000000,187,0.06090353,0
179399,1,0.00000000,0.95000000,181,0.01090353,0
179499,1,0.00306727,0.95000000,200,0.00000000,0
179599,1,0.00000000,0.97000000,204,0.00000000,0
179699,1,0.00878125,0.98000000,174,0.00000000,0
179799,1,0.02437900,0.98000000,205,0.00000000,0
179899,1,0.02410170,0.94000000,194,0.00000000,0
179999,1,0.08439160,0.91000000,198,0.03439160,0
180099,1,0.16232258,0.61000000,161,0.14671418,0
180199,1,0.00314405,0.97000000,196,0.09985823,0
180299,1,0.00820673,0.96000000,197,0.05806496,0
180399,1,0.01490875,0.96000000,198,0.02297371,0
180499,1,0.02831926,0.97000000,212,0.00129296,0
180599,1,0.00044184,0.98000000,197,0.00000000,0
180699,1,0.00027856,0.94000000,193,0.00000000,0
180799,1,0.00077513,0.95000000,186,0.00000000,0
180899,1,0.00000000,0.94000000,191,0.00000000,0
180999,1,0.07652142,0.93000000,196,0.02652142,0
181099,1,0.18569723,0.67000000,148,0.16221865,0
181199,1,0.01872595,0.95000000,193,0.13094460,0
181299,1,0.00610054,0.96000000,180,0.08704514,0
181399,1,0.01333346,0.95000000,178,0.05037860,0
181499,1,0.00616757,0.98000000,198,0.00654617,0
181599,1,0.00000000,0.99000000,206,0.00000000,0
181699,1,0.00000000,0.95000000,191,0.00000000,0
181799,1,0.00709966,0.98000000,185,0.00000000,0
181899,1,0.01122258,0.95000000,191,0.00000000,0
181999,1,0.00118066,0.97000000,204,0.00000000,0
182099,1,0.05438545,0.46000000,125,0.00438545,0
182199,1,0.01481901,0.94000000,195,0.00000000,0
182299,1,0.02120858,0.99000000,205,0.00000000,0
182399,1,0.01120086,0.98000000,193,0.00000000,0
182499,1,0.01075659,0.96000000,168,0.00000000,0
182599,1,0.02893019,0.98000000,196,0.00000000,0
182699,1,0.03987849,0.98000000,195,0.00000000,0
182799,1,0.02805904,0.94000000,191,0.00000000,0
182899,1,0.00442935,0.96000000,194,0.00000000,0
182999,1,0.00000000,0.95000000,191,0.00000000,0
183099,1,0.11875370,0.68000000,184,0.06875370,0
183199,1,0.02463826,0.98000000,190,0.04339196,0
183299,1,0.03322489,0.95000000,192,0.02661685,0
183399,1,0.00480927,0.99000000,192,0.00000000,0
183499,1,0.03377887,0.97000000,202,0.00000000,0
183599,1,0.04407053,0.93000000,195,0.00000000,0
183699,1,0.00844554,0.94000000,206,0.00000000,0
183799,1,0.03112719,0.98000000,198,0.00000000,0
183899,1,0.00733259,0.97000000,198,0.00000000,0
183999,1,0.01628433,0.96000000,193,0.00000000,0
184099,1,0.20221632,0.73000000,182,0.15221632,0
184199,1,0.01604253,0.96000000,184,0.11825885,0
184299,1,0.03050837,0.97000000,198,0.09876723,0
184399,1,0.01263360,0.93000000,195,0.06140083,0
184499,1,0.00000000,0.95000000,201,0.01140083,0
184599,1,0.00456842,0.96000000,206,0.00000000,0
184699,1,0.03578463,0.97000000,200,0.00000000,0
184799,1,0.00000000,0.93000000,183,0.00000000,0
184899,1,0.00767579,0.95000000,200,0.00000000,0
184999,1,0.02571846,0.96000000,199,0.00000000,0
185099,1,0.14863956,0.78000000,173,0.09863956,0
185199,1,0.00398599,0.97000000,203,0.05262555,0
185299,1,0.01571407,0.93000000,194,0.01833962,0
185399,1,0.01696681,0.94000000,194,0.00000000,0
185499,1,0.02578867,0.99000000,218,0.00000000,0
185599,1,0.00230163,0.98000000,188,0.00000000,0
185699,1,0.00770318,0.96000000,206,0.00000000,0
185799,1,0.00124515,0.95000000,201,0.00000000,0
185899,1,0.00000000,0.96000000,185,0.00000000,0
185999,1,0.01032088,0.92000000,189,0.00000000,0
186099,1,0.00704721,0.78000000,186,0.00000000,0
186199,1,0.00000000,0.98000000,210,0.00000000,0
186299,1,0.01652118,0.95000000,195,0.00000000,0
186399,1,0.00000000,0.94000000,188,0.00000000,0
186499,1,0.03991663,0.95000000,206,0.00000000,0
186599,1,0.02538235,0.98000000,202,0.00000000,0
186699,1,0.01430153,1.00000000,200,0.00000000,0
186799,1,0.00034779,0.96000000,192,0.00000000,0
186899,1,0.00049525,0.98000000,189,0.00000000,0
186999,1,0.00978235,0.99000000,209,0.00000000,0
187099,1,0.25610459,0.66000000,183,0.20610459,0
187199,1,0.02860674,0.95000000,200,0.18471133,0
187299,1,0.00782672,0.98000000,201,0.14253805,0
187399,1,0.04416160,0.90000000,213,0.13669965,0
187499,1,0.00371430,0.99000000,201,0.09041395,0
187599,1,0.00402054,0.96000000,188,0.04443449,0
187699,1,0.02101489,0.98000000,203,0.01544938,0
187799,1,0.01749935,0.94000000,205,0.00000000,0
187899,1,0.00000000,0.96000000,205,0.00000000,0
187999,1,0.02321445,0.93000000,196,0.00000000,0
188099,1,0.07514446,0.84000000,207,0.02514446,0
188199,1,0.02299103,0.96000000,212,0.00000000,0
188299,1,0.05612108,0.95000000,191,0.00612108,0
188399,1,0.00476385,0.98000000,179,0.00000000,0
188499,1,0.00000000,0.95000000,182,0.00000000,0
188599,1,0.00000000,0.96000000,176,0.00000000,0
188699,1,0.00717217,0.96000000,182,0.00000000,0
188799,1,0.01377581,0.98000000,187,0.00000000,0
188899,1,0.01054691,0.98000000,199,0.00000000,0
188999,1,0.00672202,0.94000000,198,0.00000000,0
189099,1,0.09403611,0.79000000,199,0.04403611,0
189199,1,0.00122910,0.99000000,206,0.00000000,0
189299,1,0.00237502,0.97000000,202,0.00000000,0
189399,1,0.00725972,1.00000000,204,0.00000000,0
189499,1,0.00571312,0.95000000,196,0.00000000,0
189599,1,0.01808694,0.94000000,192,0.00000000,0
189699,1,0.00098976,0.96000000,191,0.00000000,0
189799,1,0.01261644,0.96000000,201,0.00000000,0
189899,1,0.05371150,0.97000000,195,0.00371150,0
189999,1,0.00642094,0.99000000,205,0.00000000,0
190099,1,0.23602095,0.46000000,131,0.18602095,0
190199,1,0.00027613,0.95000000,198,0.13629708,0
190299,1,0.00538521,0.95000000,198,0.09168229,0
190399,1,0.00051712,0.94000000,197,0.04219940,0
190499,1,0.00718532,0.96000000,191,0.00000000,0
190599,1,0.02260631,0.97000000,191,0.00000000,0
190699,1,0.00857349,0.96000000,209,0.00000000,0
190799,1,0.01556384,0.96000000,209,0.00000000,0
190899,1,0.02124922,0.97000000,219,0.00000000,0
190999,1,0.03759715,0.99000000,191,0.00000000,0
191099,1,0.22010797,0.65000000,170,0.17010797,0
191199,1,0.01402698,0.99000000,190,0.13413495,0
191299,1,0.00951810,1.00000000,180,0.09365305,0
191399,1,0.00585956,1.00000000,186,0.04951261,0
191499,1,0.01448570,0.99000000,190,0.01399832,0
191599,1,0.01423719,0.98000000,203,0.00000000,0
191699,1,0.00170678,0.98000000,191,0.00000000,0
191799,1,0.01185913,0.97000000,185,0.00000000,0
191899,1,0.00000000,0.97000000,202,0.00000000,0
191999,1,0.00319306,0.97000000,204,0.00000000,0
192099,1,0.12633232,0.78000000,173,0.07633232,0
192199,1,0.00090225,0.98000000,190,0.02723457,0
192299,1,0.00363443,0.96000000,186,0.00000000,0
192399,1,0.00255488,0.98000000,193,0.00000000,0
192499,1,0.00946539,0.91000000,187,0.00000000,0
192599,1,0.03435807,0.96000000,199,0.00000000,0
192699,1,0.01137288,0.98000000,186,0.00000000,0
192799,1,0.00129052,0.96000000,182,0.00000000,0
192899,1,0.00000000,0.99000000,191,0.00000000,0
192999,1,0.00000000,0.96000000,192,0.00000000,0
193099,1,0.00632334,0.78000000,166,0.00000000,0
193199,1,0.00353499,0.95000000,181,0.00000000,0
193299,1,0.00452771,0.93000000,187,0.00000000,0
193399,1,0.00290831,0.96000000,190,0.00000000,0
193499,1,0.00000000,0.96000000,187,0.00000000,0
193599,1,0.00620358,0.96000000,196,0.00000000,0
193699,1,0.00000000,1.00000000,193,0.00000000,0
193799,1,0.00213001,0.97000000,192,0.00000000,0
193899,1,0.00312709,0.96000000,195,0.00000000,0
193999,1,0.00016202,0.97000000,175,0.00000000,0
194099,1,0.23474366,0.31000000,99,0.18474366,0
194199,1,0.00196138,1.00000000,195,0.13670504,0
194299,1,0.00017028,0.98000000,195,0.08687532,0
194399,1,0.00000000,0.97000000,205,0.03687532,0
194499,1,0.00891584,0.95000000,188,0.00000000,0
194599,1,0.00000000,0.94000000,202,0.00000000,0
194699,1,0.00000000,0.97000000,193,0.00000000,0
194799,1,0.00000000,0.98000000,195,0.00000000,0
194899,1,0.00000000,0.97000000,196,0.00000000,0
194999,1,0.00000000,0.98000000,199,0.00000000,0
195099,1,0.03104834,0.55000000,143,0.00000000,0
195199,1,0.01207602,0.95000000,190,0.00000000,0
