step,e_P,e_R,e_P_bar,e_R_bar,D_t,c_t,regime_change
6553000,0.06083830,0.00202126,0.07973076,-0.44454124,0.00317850,0.56719087,0
6554000,0.09552900,0.00959962,0.65220620,-0.22684008,0.21268646,0.80224695,0
6555000,0.13729730,0.04756475,0.00000000,0.00000000,0.00000000,0.00000000,0
6556000,0.03504327,0.03275782,-0.37303273,0.60604797,0.18364707,0.21513784,0
6557000,0.12326059,0.11482709,0.00000000,0.00000000,0.00000000,0.00000000,0
6558000,0.24515502,0.02634116,2.76787217,0.36404538,3.89682268,0.02831209,0
6559000,0.07777608,0.04072975,0.38028220,1.22097236,0.81769403,0.12876047,0
6560000,0.17599027,0.03704469,2.36560813,1.19248211,3.50905771,0.20168359,0
6561000,0.06858079,0.00579406,0.00000000,0.00000000,0.00000000,0.00000000,0
6562000,0.03821156,0.02932449,-0.29918075,0.49819423,0.12409874,0.00493061,0
6563000,0.10605229,0.00736241,0.96496609,-0.47421516,0.46557978,0.35792370,0
6564000,0.08356415,0.00543413,0.00000000,0.00000000,0.00000000,0.00000000,0
6565000,0.10295910,0.01704939,0.46371381,-0.06513964,0.10751525,0.04218438,0
6566000,0.07847552,0.01851370,0.25781522,0.07039920,0.03571237,0.24147148,0
6567000,0.06903011,0.01576405,0.00000000,0.00000000,0.00000000,0.00000000,0
6568000,0.10604459,0.00663645,0.51918095,-0.58544844,0.13477443,0.14836507,0
6569000,0.08656753,0.02515167,0.39577044,0.48157730,0.19427547,0.14251779,0
6570000,0.15326320,0.05143131,0.00000000,0.00000000,0.00000000,0.00000000,0
6571000,0.08252505,0.11774625,-0.24339227,1.46847308,1.07820660,0.07632325,0
6572000,0.15526986,0.01383418,0.00000000,0.00000000,0.00000000,0.00000000,0
6573000,0.14248452,0.05083728,-0.05190985,0.01978899,0.00019580,0.00000000,0
6574000,0.11339334,0.01994079,-0.04627992,-0.22567124,0.00000000,0.00022542,0
6575000,0.05358126,0.01779117,-0.40262271,-0.22712807,0.00000000,0.08523141,0
6576000,0.07136446,0.01255636,-0.26786055,-0.31256675,0.00000000,0.05253982,0
6577000,0.05511713,0.02614079,-0.41924492,-0.06311198,0.00000000,0.04986141,0
6578000,0.06142040,0.00168201,-0.36635218,-0.56048804,0.00000000,0.04529825,0
6579000,0.04868368,0.02359311,-0.48224170,-0.08202138,0.00000000,0.08017972,0
6580000,0.07972042,0.03436853,-0.17026941,0.17893794,0.01600939,0.15518963,0
6581000,0.05262773,0.00045521,-0.43372987,-0.62556953,0.00000000,0.05257900,0
6582000,0.15325077,0.01517708,0.67633508,-0.26554534,0.22871457,0.04003191,0
6583000,0.23550317,0.09601238,1.66240145,1.88772671,3.16354535,0.14316360,0
6584000,0.04737657,0.03495560,-0.47464199,0.29123918,0.04241013,0.04449738,0
6585000,0.12571654,0.00908909,0.47519338,-0.42056925,0.11290437,0.17626932,0
6586000,0.08968567,0.06845880,0.06133695,1.31466353,0.86605121,0.65260683,0
6587000,0.07852742,0.04655467,-0.06568773,0.70134742,0.24594410,0.20160428,0
6588000,0.05505358,0.02927541,-0.35150585,0.19772728,0.01954804,0.03126082,0
6589000,0.07852191,0.01171480,-0.03337042,-0.33735729,0.00000000,0.02626316,0
6590000,0.07357001,0.04154511,-0.08612635,0.62305228,0.19409707,0.16765746,0
6591000,0.04922958,0.07109629,-0.40513554,1.60981807,1.29575711,0.18695475,0
6592000,0.18923342,0.01014941,0.00000000,0.00000000,0.00000000,0.00000000,0
6593000,0.12246700,0.03277819,0.03089072,-0.03720153,0.00047712,0.01549345,0
6594000,0.07855126,0.00598147,-0.09637141,-0.40967103,0.00000000,0.00024059,0
6595000,0.06059217,0.02409124,-0.18399799,0.01353103,0.00009154,0.03242157,0
6596000,0.05812329,0.01731657,-0.20547928,-0.13730134,0.00000000,0.20524465,0
6597000,0.17519028,0.05543875,1.13952666,0.93346785,1.08494162,0.05956904,0
6598000,0.05751830,0.03845858,-0.16734068,0.52238845,0.13644484,0.04032872,0
6599000,0.05054241,0.00876191,0.00000000,0.00000000,0.00000000,0.00000000,0
6600000,0.09015091,0.03691749,0.29310295,1.03579589,0.57939123,0.28887841,0
6601000,0.07396393,0.02384214,0.00000000,0.00000000,0.00000000,0.00000000,0
6602000,0.07914384,0.08088342,0.00000000,0.00000000,0.00000000,0.00000000,0
6603000,0.04665617,0.02491915,-0.38630670,0.40276985,0.08111178,0.17867842,0
6604000,0.08492385,0.02065341,0.39544375,0.23239516,0.10519163,0.26923418,0
6605000,0.02932912,0.00541519,-0.67511900,-0.70355481,0.00000000,0.41682273,0
6606000,0.04548039,0.00819769,-0.31062541,-0.52368474,0.00000000,0.28371077,0
6607000,0.07269755,0.01819360,0.32303186,0.18790471,0.06982888,0.54771538,0
6608000,0.14249296,0.03076039,2.05996518,1.15261431,2.78598815,0.73167845,0
6609000,0.24640884,0.15566355,0.00000000,0.00000000,0.00000000,0.00000000,0
6610000,0.25228193,0.04060640,0.53033688,-0.11361174,0.14062860,0.00118322,0
6611000,0.08413804,0.02161642,-0.32988318,-0.26146573,0.00000000,0.00670753,0
6612000,0.06382079,0.01223156,-0.38566034,-0.36095837,0.00000000,0.01098110,0
6613000,0.06163030,0.01046753,-0.34191316,-0.36261447,0.00000000,0.00333474,0
6614000,0.20362462,0.08383566,0.94909966,1.24671443,1.22754352,0.00795277,0
6615000,0.08449191,0.01913244,-0.05864399,-0.13650318,0.00000000,0.27659239,0
6616000,0.17011857,0.03428090,0.81065626,0.25369175,0.36076153,0.01987407,0
6617000,0.08924369,0.06534775,0.05640241,1.09077460,0.59648523,0.01294206,0
6618000,0.06679366,0.01799392,-0.15106468,-0.11271178,0.00000000,0.00785721,0
6619000,0.11287981,0.00038117,0.36877915,-0.59562182,0.06799903,0.03265860,0
6620000,0.05886752,0.02119387,-0.20558492,0.00093884,0.00000044,0.00453143,0
6621000,0.09389551,0.00987114,0.21404906,-0.32554204,0.02290850,0.02725234,0
6622000,0.15109214,0.03543570,0.92119573,0.46280708,0.53139598,0.05445474,0
6623000,0.06062307,0.05267809,-0.14939011,1.02933445,0.52976470,0.02598530,0
6624000,0.17328069,0.01816477,1.27620919,-0.05413550,0.81435495,0.12972887,0
6625000,0.09464514,0.04857701,0.31249353,0.96386033,0.51333947,0.01186069,0
6626000,0.09639152,0.02362568,0.35430271,0.14622434,0.07345598,0.01778617,0
6627000,0.08198267,0.06632552,0.18019766,1.63788858,1.35757511,0.06299015,0
6628000,0.19982804,0.05129169,1.79293948,1.14707455,2.26520600,0.05438284,0
6629000,0.03608529,0.05423329,-0.42322031,1.28239790,0.82227219,0.03835839,0
6630000,0.04274544,0.03218861,-0.32572114,0.50414321,0.12708019,0.00062708,0
6631000,0.06921933,0.02868540,0.05556608,0.38661273,0.07627850,0.01719285,0
6632000,0.19090667,0.01108036,1.82000317,-0.26901057,1.65620577,0.06540502,0
6633000,0.07199031,0.01682410,0.11268139,-0.04809045,0.00634855,0.07784038,0
6634000,0.14286192,0.05149040,1.17224553,1.31109263,1.54656174,0.07717408,0
6635000,0.04339477,0.03152904,-0.29923926,0.54454869,0.14826664,0.03570853,0
6636000,0.07154070,0.03018351,0.12985922,0.50254623,0.13470807,0.09380455,0
6637000,0.04761444,0.05748605,0.00000000,0.00000000,0.00000000,0.00000000,0
6638000,0.09598619,0.02452955,0.70268484,0.33999294,0.30468059,0.12057341,0
6639000,0.06629720,0.00883640,0.24035400,-0.41434313,0.02888502,0.73146428,0
6640000,0.16893427,0.00952126,2.76103424,-0.37659909,3.81165504,0.45246036,0
6641000,0.09186675,0.01445363,1.02649322,-0.05001343,0.52684416,0.32577965,0
6642000,0.05468676,0.01600444,0.10985052,0.07321366,0.00871369,1.46183502,0
6643000,0.18986215,0.11021811,0.00000000,0.00000000,0.00000000,0.00000000,0
6644000,0.12412591,0.06758679,0.30107632,0.80469837,0.36909321,0.00221412,0
6645000,0.05505072,0.05996318,-0.23922864,0.88317061,0.38999516,0.02248322,0
6646000,0.14037898,0.06252316,0.76801093,1.14008569,0.94481808,0.01393610,0
6647000,0.13137215,0.06107121,0.77257542,1.25482209,1.08572563,0.04696632,0
6648000,0.08173979,0.02306925,0.19547523,0.06074623,0.02095033,0.04815309,0
6649000,0.06959041,0.02323904,0.06355196,0.09991416,0.00701085,0.04003139,0
6650000,0.17715822,0.03353546,1.65091063,0.52230890,1.49915624,0.30465738,0
6651000,0.15191211,0.07704008,0.00000000,0.00000000,0.00000000,0.00000000,0
6652000,0.11088905,0.03409266,0.09093009,0.19231381,0.02262644,0.03321930,0
6653000,0.06063463,0.00735926,-0.20015313,-0.43125107,0.00000000,0.00652948,0
6654000,0.35708675,0.00446542,2.59931098,-0.51868413,3.37820878,0.02603113,0
6655000,0.09518138,0.00220621,0.21747964,-0.61047355,0.02364870,0.00915898,0
6656000,0.16616288,0.01791462,1.04308727,-0.05417431,0.54401552,0.01178559,0
6657000,0.04641085,0.03058151,-0.25895727,0.44340758,0.09830514,0.02525274,0
6658000,0.05832395,0.01099234,-0.11048980,-0.31069582,0.00000000,0.02733547,0
6659000,0.07182910,0.06931403,0.00000000,0.00000000,0.00000000,0.00000000,0
6660000,0.16424942,0.01901545,2.34383924,0.19700522,2.76619673,0.13274007,0
6661000,0.29713306,0.02667839,5.91257224,0.81880283,17.81447431,0.79561563,0
6662000,0.09618913,0.02430185,0.00000000,0.00000000,0.00000000,0.00000000,0
6663000,0.05137896,0.06257267,-0.03930807,3.89214228,7.57438575,1.22905370,0
6664000,0.09258627,0.04987877,0.00000000,0.00000000,0.00000000,0.00000000,0
6665000,0.10543225,0.01966405,0.67651512,0.17193152,0.24361658,0.14918133,0
6666000,0.06098409,0.00329434,0.02102817,-0.77407824,0.00022109,0.15894322,0
6667000,0.21268992,0.02968023,3.06674453,0.92691764,5.13204917,1.30224828,0
6668000,0.06379873,0.01354730,0.15345639,-0.12976321,0.01177443,0.35291121,0
6669000,0.07038639,0.02366701,0.00000000,0.00000000,0.00000000,0.00000000,0
6670000,0.05283033,0.00236178,-0.21989227,-0.83495043,0.00000000,0.21811907,0
6671000,0.06440976,0.01425788,0.05361028,-0.16006846,0.00143703,0.50072364,0
6672000,0.08167195,0.07403429,0.43337533,3.66932003,6.82586181,0.41064381,0
6673000,0.05980597,0.04651952,0.05749850,2.05535871,2.11390275,0.26587460,0
6674000,0.06939162,0.03878770,0.00000000,0.00000000,0.00000000,0.00000000,0
6675000,0.16273320,0.20905751,0.42585605,3.01247750,4.62818704,0.02628187,0
6676000,0.21703388,0.06040784,1.19530747,0.62796335,0.91154896,0.03501342,0
6677000,0.09272364,0.02365320,0.11469580,-0.08103435,0.00657756,0.19715625,0
6678000,0.06841952,0.07402357,-0.10042709,1.30598061,0.85279267,0.00466744,0
6679000,0.21204220,0.07723577,0.00000000,0.00000000,0.00000000,0.00000000,0
6680000,0.05881200,0.01877196,-0.06383512,-0.05193130,0.00000000,0.15870058,0
6681000,0.09133027,0.03882517,0.00000000,0.00000000,0.00000000,0.00000000,0
6682000,0.06850663,0.01185617,-0.09547499,-0.28915789,0.00000000,0.00000000,0
6683000,0.22925380,0.13098408,2.18618159,4.88190289,14.30618287,0.24836332,0
6684000,0.07293175,0.00822884,0.06581851,-0.46003117,0.00216604,0.29752466,0
6685000,0.06072897,0.01888443,-0.08349705,0.07988159,0.00319053,1.28547357,0
6686000,0.07261046,0.01343613,0.00000000,0.00000000,0.00000000,0.00000000,0
6687000,0.05822014,0.00097449,-0.09077969,-1.00675241,0.00000000,0.16844953,0
6688000,0.06816468,0.00955611,0.00000000,0.00000000,0.00000000,0.00000000,0
6689000,0.25958064,0.00020556,3.90601190,-0.83734956,7.62846449,0.09196953,0
6690000,0.11870572,0.07445787,1.45098040,4.03116386,9.17781309,0.55644454,0
6691000,0.08414419,0.05515628,0.00000000,0.00000000,0.00000000,0.00000000,0
6692000,0.06459018,0.02164164,-0.01737966,0.47009876,0.11049642,1.39017601,0
6693000,0.10665800,0.00767699,0.83097454,-0.54748083,0.34525934,0.54061653,0
6694000,0.06252390,0.04509408,0.06585509,2.61085311,3.41044543,0.57416139,0
6695000,0.38448185,0.02832347,0.00000000,0.00000000,0.00000000,0.00000000,0
6696000,0.07554053,0.00048661,0.20084118,-1.13002542,0.02016859,0.36621421,0
6697000,0.03940469,0.00784227,-0.42941800,-0.59079896,0.00000000,0.81204900,0
6698000,0.05373264,0.04730695,0.00000000,0.00000000,0.00000000,0.00000000,0
6699000,0.05661525,0.03916575,-0.16805061,1.46791581,1.07738841,0.61559015,0
6700000,0.11215429,0.05875750,0.92353910,3.08609004,5.18843809,0.17964696,0
6701000,0.12196393,0.05340776,0.00000000,0.00000000,0.00000000,0.00000000,0
6702000,0.16430695,0.03067760,0.93107094,0.23342618,0.46069044,0.00001197,0
6703000,0.15167737,0.05072166,0.00000000,0.00000000,0.00000000,0.00000000,0
6704000,0.09185905,0.00275944,-0.01962700,-0.71096468,0.00000000,0.01103393,0
6705000,0.05594907,0.02980889,-0.32711369,0.22468337,0.02524131,0.07165028,0
6706000,0.06132996,0.03632445,-0.18731498,0.55736175,0.15532606,0.38342557,0
6707000,0.19460188,0.00838807,1.94808477,-0.47944737,1.89751713,0.05184212,0
6708000,0.04656783,0.00190487,-0.35500956,-0.75345828,0.00000000,0.14914510,0
6709000,0.14014807,0.00557278,1.28464833,-0.59683396,0.82516066,0.17068513,0
6710000,0.13745806,0.01515640,1.31693062,-0.14670976,0.86715313,0.20571128,0
6711000,0.06912049,0.01140333,0.10579053,-0.31870291,0.00559582,0.14819014,0
6712000,0.06093650,0.02310600,-0.03788359,0.27226757,0.03706482,0.83297105,0
6713000,0.09004053,0.05482955,0.00000000,0.00000000,0.00000000,0.00000000,0
6714000,0.04439395,0.02019427,-0.38277052,0.10999468,0.00604941,0.12504653,0
6715000,0.04441361,0.01174015,-0.32925560,-0.28412236,0.00000000,0.14554888,0
6716000,0.26397878,0.00148701,3.66132943,-0.90758536,6.70266659,0.63707811,0
6717000,0.21522684,0.01126533,3.02602483,-0.27845725,4.57841315,0.77830073,0
6718000,0.06605294,0.01518943,0.16827356,0.00134300,0.01415890,0.72385004,0
6719000,0.14475718,0.00050195,0.00000000,0.00000000,0.00000000,0.00000000,0
6720000,0.10227120,0.01922452,0.31387949,-0.05868463,0.04926017,0.00853279,0
6721000,0.23147662,0.03551056,2.02732249,0.48288761,2.17160846,0.11538912,0
6722000,0.04799981,0.02106730,-0.18446322,0.10906762,0.00594787,0.04958431,0
6723000,0.06936353,0.03061328,0.13973085,0.48393803,0.12686036,0.07396528,0
6724000,0.04847734,0.00496436,-0.14283388,-0.44767922,0.00000000,0.05171833,0
6725000,0.12954231,0.02066677,1.21662354,0.18545511,0.75728322,0.09656479,0
6726000,0.11071915,0.04175144,0.96487538,1.12194580,1.09487343,0.17221431,0
6727000,0.05525781,0.01161457,0.01926983,-0.18030717,0.00018566,0.21095761,0
6728000,0.09862200,0.00694476,0.84608591,-0.39195641,0.35793069,0.03490327,0
6729000,0.08157580,0.04352522,0.55978199,1.37463942,1.10149470,0.11536319,0
6730000,0.11385031,0.06848133,0.00000000,0.00000000,0.00000000,0.00000000,0
6731000,0.22097777,0.16136761,0.31968669,1.96991621,1.99138473,0.00204325,0
6732000,0.09663840,0.05542398,-0.19158139,0.40452056,0.08181844,0.00122988,0
6733000,0.08606284,0.10842858,-0.12906577,1.91391847,1.83154195,0.00085833,0
6734000,0.04242800,0.01424687,-0.44000450,-0.31087933,0.00000000,0.00371575,0
6735000,0.07029188,0.01658713,-0.11734654,-0.20197185,0.00000000,0.01496145,0
6736000,0.04971505,0.00886496,-0.29669850,-0.41543359,0.00000000,0.00638905,0
6737000,0.09560326,0.04945433,0.24493553,0.93231435,0.46460173,0.06414659,0
6738000,0.04055721,0.01371819,-0.35886711,-0.22870465,0.00000000,0.00700150,0
6739000,0.05367594,0.01896392,-0.19165165,-0.02661105,0.00000000,0.05690851,0
6740000,0.12902920,0.02031561,0.79171663,0.04376848,0.31436545,0.01758537,0
6741000,0.06114177,0.02623193,-0.05243369,0.29231153,0.04272302,0.05557580,0
6742000,0.12598649,0.01354152,0.84362563,-0.19268110,0.35585211,0.00138252,0
6743000,0.09641694,0.03317722,0.47060561,0.62766709,0.30771781,0.10325035,0
6744000,0.12015783,0.04890239,0.83964948,1.32432280,1.22942106,0.03687934,0
6745000,0.17601417,0.11682194,1.69315137,4.32593642,10.79024371,0.33848279,0
6746000,0.13760959,0.08360029,1.16669699,2.95794834,5.05532012,0.10522309,0
6747000,0.16800800,0.03185095,1.66643643,0.67589826,1.61692442,0.14519535,0
6748000,0.08265270,0.02981135,0.37533074,0.60143964,0.25130140,0.13297992,0
6749000,0.06452407,0.00602871,0.10193343,-0.50392169,0.00519521,0.07920562,0
6750000,0.12687007,0.04440098,1.11978361,1.33742366,1.52130869,0.08639990,0
6751000,0.32179254,0.02019050,0.00000000,0.00000000,0.00000000,0.00000000,0
6752000,0.20511848,0.03798286,1.33269949,0.24996225,0.91928453,0.00284497,0
6753000,0.12826534,0.05343066,0.70251578,0.95108878,0.69904914,0.01914174,0
6754000,0.10814223,0.04057220,0.57574399,0.67666013,0.39467504,0.10735046,0
6755000,0.10225210,0.06691758,0.59026358,1.82324666,1.83631974,0.00592613,0
6756000,0.10071806,0.01779210,0.63623764,-0.05136630,0.20239917,0.27274950,0
6757000,0.16285466,0.03840892,1.76771669,0.87311293,1.94357425,0.09411918,0
6758000,0.04753847,0.04479215,-0.18751254,1.23418685,0.76160859,0.12170689,0
6759000,0.05742984,0.10828166,0.00648605,4.32092012,9.33519640,0.15612652,0
6760000,0.20113656,0.01469590,2.78068692,-0.11644036,3.86610986,0.09404189,0
6761000,0.04100945,0.06964761,-0.27496377,2.68042211,3.59233135,0.11697113,0
6762000,0.05213511,0.00939283,-0.04807173,-0.37393671,0.00000000,0.25173740,0
6763000,0.07114004,0.06348825,0.00000000,0.00000000,0.00000000,0.00000000,0
6764000,0.05167159,0.04099786,-0.33566480,0.23205076,0.02692378,0.00000944,0
6765000,0.09011891,0.02489670,0.00000000,0.00000000,0.00000000,0.00000000,0
6766000,0.10021595,0.00433406,0.37086446,-0.67741731,0.06877022,0.03994317,0
6767000,0.05401784,0.04143822,-0.27288304,0.67183506,0.22568117,0.18716010,0
6768000,0.08214629,0.01727408,0.00000000,0.00000000,0.00000000,0.00000000,0
6769000,0.05634832,0.03691991,-0.09119062,1.05449976,0.55598487,0.00228671,0
6770000,0.08244583,0.01616335,0.47111915,0.07943205,0.11413135,0.01172742,0
6771000,0.08229329,0.03774676,0.59407664,1.66309840,1.55941167,0.11221039,0
6772000,0.05416173,0.04191656,0.08969303,2.13975704,2.29330252,0.08263698,0
6773000,0.05373577,0.01809251,0.00000000,0.00000000,0.00000000,0.00000000,0
6774000,0.15086962,0.03598158,0.00000000,0.00000000,0.00000000,0.00000000,0
6775000,0.08614779,0.00927899,-0.11993132,-0.44945934,0.00000000,0.00000000,0
6776000,0.08659741,0.03507442,0.04994155,0.10569942,0.00683326,0.00470196,0
6777000,0.18548883,0.08063618,0.00000000,0.00000000,0.00000000,0.00000000,0
6778000,0.06020869,0.16162094,-0.36082698,2.75938614,3.80710594,0.01870696,0
6779000,0.14422338,0.02083203,0.00000000,0.00000000,0.00000000,0.00000000,0
6780000,0.08569720,0.08468682,0.04837660,1.15972650,0.67365293,0.12003189,0
6781000,0.13310038,0.06162572,0.88327367,0.98869281,0.87884292,0.00807965,0
6782000,0.11681610,0.03125470,0.00000000,0.00000000,0.00000000,0.00000000,0
6783000,0.08906109,0.04942920,0.18185644,0.45913362,0.12193772,0.03360812,0
6784000,0.12032489,0.00839973,0.78410005,-0.32510397,0.30740644,0.21715878,0
6785000,0.07127883,0.00948852,0.15428871,-0.28513106,0.01190250,0.12732533,0
6786000,0.21451372,0.02801438,2.74372294,0.27922584,3.80299131,0.16161484,0
6787000,0.11257794,0.11498427,0.00000000,0.00000000,0.00000000,0.00000000,0
6788000,0.06698072,0.00416447,-0.22613947,-0.67161793,0.00000000,0.00553613,0
6789000,0.12653348,0.02693992,0.68348464,0.19611603,0.25280637,0.01281325,0
6790000,0.13028686,0.06674308,0.88643627,1.86852496,2.13857740,0.10361337,0
6791000,0.07341553,0.03309949,0.14878020,0.63506258,0.21272001,0.07905021,0
6792000,0.07673778,0.04788822,0.00000000,0.00000000,0.00000000,0.00000000,0
6793000,0.07037403,0.01103736,-0.08178184,-0.31760824,0.00000000,0.47140034,0
6794000,0.09614458,0.03286668,0.37979580,0.66871210,0.29571036,0.07056749,0
6795000,0.08813882,0.02517154,0.38719343,0.41952972,0.16296197,0.49518256,0
6796000,0.05350789,0.03629848,-0.13656300,1.09399406,0.59841150,0.21403827,0
6797000,0.13573855,0.04057878,1.46799672,1.47197338,2.16085999,0.02718299,0
6798000,0.10334335,0.03824023,0.93500188,1.40714334,1.42714046,0.12740260,0
6799000,0.09163042,0.03618695,0.00000000,0.00000000,0.00000000,0.00000000,0
6800000,0.14861526,0.08820269,0.00000000,0.00000000,0.00000000,0.00000000,0
6801000,0.22870870,0.21514456,0.00000000,0.00000000,0.00000000,0.00000000,0
6802000,0.14670269,0.28435135,0.37539782,3.58756810,6.50578420,0.04505784,0
6803000,0.26217663,0.13319816,0.00000000,0.00000000,0.00000000,0.00000000,0
6804000,0.22757483,0.02278606,0.80580899,-0.62361410,0.32466407,0.00173251,0
6805000,0.07504919,0.00548776,-0.55085029,-0.86728124,0.00000000,0.13565902,0
6806000,0.12852302,0.03165948,0.01772428,-0.27995968,0.00015708,0.10670541,0
6807000,0.13038962,0.05341837,0.12882141,0.27253020,0.04543383,0.13452996,0
6808000,0.14437343,0.02557546,0.29858030,-0.37178748,0.04457510,0.22417313,0
6809000,0.10366201,0.04238673,-0.21334144,0.07225483,0.00261038,0.27467540,0
6810000,0.08905768,0.03754970,-0.42232502,-0.03312164,0.00000000,0.49907786,0
6811000,0.06991406,0.00520402,-0.68500745,-0.89390643,0.00000000,0.13265378,0
6812000,0.09453079,0.09371959,-0.34685226,1.61263243,1.30029168,0.14474758,0
6813000,0.07394017,0.06247333,-0.64162449,0.76554365,0.29302854,0.35145298,0
6814000,0.16362573,0.11418451,0.00000000,0.00000000,0.00000000,0.00000000,0
6815000,0.16048281,0.12800063,0.41071594,1.54898919,1.28402754,0.30173438,0
6816000,0.12209852,0.15691453,0.00000000,0.00000000,0.00000000,0.00000000,0
6817000,0.18379278,0.01472059,0.00000000,0.00000000,0.00000000,0.00000000,0
6818000,0.11805477,0.05318665,0.00000000,0.00000000,0.00000000,0.00000000,0
6819000,0.14685673,0.01282282,1.04316461,-0.45523786,0.54409620,0.00022857,0
6820000,0.11921455,0.05004846,0.00000000,0.00000000,0.00000000,0.00000000,0
6821000,0.24009745,0.04447849,0.00000000,0.00000000,0.00000000,0.00000000,0
6822000,0.10668080,0.10399237,0.16700185,2.39459181,2.88097979,0.24651312,0
6823000,0.15299492,0.05616895,0.71975937,0.95176402,0.71195415,0.50426946,0
6824000,0.15037133,0.06201814,0.00000000,0.00000000,0.00000000,0.00000000,0
6825000,0.10239088,0.07591316,0.22310858,1.01360953,0.53859086,0.00000000,0
6826000,0.16578054,0.19165124,0.96728858,4.14080858,9.04097144,0.07183066,0
6827000,0.07435038,0.11105806,0.09508485,2.42304874,2.94010317,0.02314745,0
6828000,0.11698205,0.01017426,0.00000000,0.00000000,0.00000000,0.00000000,0
6829000,0.11746365,0.07957261,0.00000000,0.00000000,0.00000000,0.00000000,0
6830000,0.08525565,0.11088356,-0.10137276,2.33336677,2.72230023,0.01090388,0
6831000,0.08009837,0.04785109,-0.30966914,0.50774219,0.12890107,0.52413159,0
6832000,0.09092492,0.01398920,-0.24999181,-0.59663491,0.00000000,0.61705550,0
6833000,0.09482250,0.04840872,-0.22891393,0.64666939,0.20909065,0.59172430,0
6834000,0.20923664,0.13386248,0.00000000,0.00000000,0.00000000,0.00000000,0
6835000,0.08415294,0.12771857,-0.83050905,1.29420566,0.83748415,0.21347382,0
6836000,0.19792137,0.06734174,0.43591666,0.33127163,0.14988211,0.08895345,0
6837000,0.10516645,0.09372707,-0.42542708,1.09717027,0.60189130,0.07371410,0
6838000,0.07087507,0.00924498,-0.84590225,-0.91751391,0.00000000,0.36118988,0
6839000,0.05630853,0.09320601,-1.03142053,1.38884713,0.96444818,0.99838085,0
6840000,0.08677883,0.00290500,-0.64423674,-1.06189427,0.00000000,0.30836322,0
6841000,0.21684271,0.05380112,1.09231411,0.43643372,0.69181225,0.35231704,0
6842000,0.15088613,0.03223556,0.00000000,0.00000000,0.00000000,0.00000000,0
6843000,0.07331996,0.07383043,-0.80706291,0.37764897,0.07130937,0.09064950,0
6844000,0.06283388,0.06256618,-0.89350297,0.34223106,0.05856105,0.12666573,0
6845000,0.07982666,0.03462165,-0.71495645,-0.19490990,0.00000000,0.03436454,0
6846000,0.06844878,0.10290136,-0.82152371,1.70960536,1.46137524,0.10508724,0
6847000,0.05197484,0.00023191,-0.97123265,-1.05827331,0.00000000,0.49604404,0
6848000,0.13156596,0.07519674,0.00000000,0.00000000,0.00000000,0.00000000,0
6849000,0.09157248,0.04989650,-0.44613589,0.33962793,0.05767357,1.05213698,0
6850000,0.07305097,0.03846481,0.00000000,0.00000000,0.00000000,0.00000000,0
6851000,0.08432736,0.06202637,-0.79445009,0.46047125,0.10601689,0.28160415,0
6852000,0.08524486,0.03030562,-0.75177885,-0.25081905,0.00000000,0.13609891,0
6853000,0.06681487,0.00187188,-0.93234656,-1.05812448,0.00000000,0.29529711,0
6854000,0.08506874,0.02137100,-0.65908281,-0.41521277,0.00000000,0.08018831,0
6855000,0.06492423,0.01946612,-0.88424519,-0.45612389,0.00000000,0.15110394,0
6856000,0.21780904,0.07202876,1.16677633,1.42751019,1.69957618,0.48272353,0
6857000,0.09668558,0.00522531,0.00000000,0.00000000,0.00000000,0.00000000,0
6858000,0.07225249,0.03921743,-0.51231114,0.19387216,0.01879321,0.00159284,0
6859000,0.07682814,0.01408485,-0.45076240,-0.58857597,0.00000000,0.53627202,0
6860000,0.12011107,0.03278941,0.09981097,0.14993796,0.01622181,1.72481269,0
6861000,0.05688833,0.08057994,-0.72485697,2.19747191,2.41444139,1.42663128,0
6862000,0.06517420,0.01306825,0.00000000,0.00000000,0.00000000,0.00000000,0
6863000,0.19977161,0.05787481,0.60862840,0.60346363,0.36729844,0.37667376,0
6864000,0.19564569,0.12103128,0.00000000,0.00000000,0.00000000,0.00000000,0
6865000,0.08698739,0.00394138,0.00000000,0.00000000,0.00000000,0.00000000,0
6866000,0.16149209,0.04813625,0.06200964,0.25414225,0.03421674,0.09643035,0
6867000,0.09155745,0.00759663,-0.53671397,-0.87903655,0.00000000,0.13711210,0
6868000,0.10258712,0.00725145,-0.38820925,-0.90160559,0.00000000,0.92724023,0
6869000,0.08020128,0.04029377,-0.67118782,0.26440014,0.03495372,2.10265407,0
6870000,0.07448955,0.04048907,0.00000000,0.00000000,0.00000000,0.00000000,0
6871000,0.06727241,0.03593231,-0.82506303,0.08839138,0.00390652,0.24137144,0
6872000,0.08619640,0.03162521,-0.57572172,0.05820962,0.00169418,0.61030047,0
6873000,0.08513193,0.03541547,-0.56438470,0.26964058,0.03635302,0.27576788,0
6874000,0.06879546,0.03044419,-0.77769876,0.10795177,0.00582679,0.86686004,0
6875000,0.04461450,0.04091861,-1.11633483,0.61568613,0.18953471,0.36116807,0
6876000,0.07421436,0.01438842,-0.65836043,-0.57015384,0.00000000,0.61105227,0
6877000,0.08467321,0.02515690,0.00000000,0.00000000,0.00000000,0.00000000,0
6878000,0.08036888,0.03194564,-0.49612267,0.22169969,0.02457538,0.13286824,0
6879000,0.07610153,0.01143367,-0.55399241,-0.67101058,0.00000000,0.42664143,0
